dt,side,delta,var,auc,n
2026-06-13,1,2.0,ofi,0.4782190727880715,11249
2026-06-13,1,2.0,aggr,0.4501723177737696,11249
2026-06-13,1,2.0,depth,0.5369482396701662,11249
2026-06-13,1,2.0,qdepl,0.4406017999439641,11249
2026-06-13,1,2.0,drift,0.5034771309029117,11249
2026-06-13,-1,0.5,obi,0.5072290214373905,14830
2026-06-13,-1,0.5,ofi,0.40658355819775827,14830
2026-06-13,-1,0.5,aggr,0.4395037894583437,14830
2026-06-13,-1,0.5,depth,0.5308003444528763,14830
2026-06-13,-1,0.5,qdepl,0.48818034493866064,14830
2026-06-13,-1,0.5,drift,0.43165227171143866,14830
2026-06-13,-1,1.0,obi,0.5080618918757563,14830
2026-06-13,-1,1.0,ofi,0.41693136048898055,14830
2026-06-13,-1,1.0,aggr,0.4274982481118539,14830
2026-06-13,-1,1.0,depth,0.5257776692203638,14830
2026-06-13,-1,1.0,qdepl,0.4823034610772109,14830
2026-06-13,-1,1.0,drift,0.45750573123368565,14830
2026-06-13,-1,2.0,obi,0.5199743056405237,14830
2026-06-13,-1,2.0,ofi,0.4452165508540157,14830
2026-06-13,-1,2.0,aggr,0.40558821105831294,14830
2026-06-13,-1,2.0,depth,0.5295851174746842,14830
2026-06-13,-1,2.0,qdepl,0.448657759712452,14830
2026-06-13,-1,2.0,drift,0.46134382476169894,14830
2026-06-14,1,0.5,obi,0.486986552408074,10534
2026-06-14,1,0.5,ofi,0.4630683743441648,10534
2026-06-14,1,0.5,aggr,0.473152029590315,10534
2026-06-14,1,0.5,depth,0.52795960936402,10534
2026-06-14,1,0.5,qdepl,0.5272438996942402,10534
2026-06-14,1,0.5,drift,0.5081948644709876,10534
2026-06-14,1,1.0,obi,0.5062446877847323,10534
2026-06-14,1,1.0,ofi,0.45397038055271843,10534
2026-06-14,1,1.0,aggr,0.4870013435162896,10534
2026-06-14,1,1.0,depth,0.5436666977298685,10534
2026-06-14,1,1.0,qdepl,0.5230741569363577,10534
2026-06-14,1,1.0,drift,0.5111397572447326,10534
2026-06-14,1,2.0,obi,0.5043941682990782,10534
2026-06-14,1,2.0,ofi,0.4998477303213163,10534
2026-06-14,1,2.0,aggr,0.504204189730438,10534
2026-06-14,1,2.0,depth,0.5484930419646236,10534
2026-06-14,1,2.0,qdepl,0.5362879031287018,10534
2026-06-14,1,2.0,drift,0.5257521348827591,10534
2026-06-14,-1,0.5,obi,0.5043801819802815,12103
2026-06-14,-1,0.5,ofi,0.47730801059823835,12103
2026-06-14,-1,0.5,aggr,0.4854460655110925,12103
2026-06-14,-1,0.5,depth,0.5595632138774704,12103
2026-06-14,-1,0.5,qdepl,0.5147674999302478,12103
2026-06-14,-1,0.5,drift,0.48828905412693674,12103
2026-06-14,-1,1.0,obi,0.5043247641799816,12103
2026-06-14,-1,1.0,ofi,0.49030188494752713,12103
2026-06-14,-1,1.0,aggr,0.49398450229909213,12103
2026-06-14,-1,1.0,depth,0.5538828680157893,12103
2026-06-14,-1,1.0,qdepl,0.5275284403383225,12103
2026-06-14,-1,1.0,drift,0.48702971767809056,12103
