mo,buy,sell,spread_bp,spread_q1,spread_q3,var5,var5_q1,var5_q3,n,vol,rel
757,110.03876119402982,120.66938805970149,1.5439070885080757,0.8835283912680503,1.8393773921078258,0.042597526339708675,0.007134259929635526,0.03129819615644243,67,230.7081492537313,-53
758,90.97701492537314,89.75980597014922,1.5182381192690961,0.8936213647099094,1.9128963135956505,0.03277532145153703,0.006836937248574209,0.03305611340684937,67,180.73682089552236,-52
759,94.78792537313434,99.97413432835822,1.4925152823237082,0.8965598013004729,1.782798288340098,0.02755641859389497,0.0077502114598388076,0.026959287794684466,67,194.76205970149255,-51
760,93.4048358208955,88.90002985074626,1.56032721661594,0.9211513037321061,2.0134089589854214,0.024160737279331816,0.006755866686003129,0.027873618339038835,67,182.30486567164178,-50
761,132.62008955223885,140.71053731343284,1.557543760077449,0.9646187969404795,1.9266666481409684,0.0273351197352908,0.007277749261851233,0.027291544790312216,67,273.33062686567166,-49
762,124.68411940298509,103.36637313432836,1.5212221085342876,0.8626708343206081,1.9375526742035143,0.023304775124863248,0.00835771625671133,0.0228372332768981,67,228.05049253731346,-48
763,211.3291641791044,95.85692537313435,1.5153299935210462,0.950646499609174,1.9281786153202845,0.023610670714438686,0.007698608380984299,0.023871655116722845,67,307.18608955223874,-47
764,93.17853731343283,106.3527462686567,1.559840428474033,0.954416162878698,1.8511051793706168,0.02430116142918432,0.00756632793160721,0.026691491431394297,67,199.53128358208954,-46
765,102.27135820895523,104.2879253731343,1.5669154571689603,0.9652507976410771,1.8996914973640706,0.02515775498739972,0.0076865190045474685,0.02867542665494581,67,206.55928358208953,-45
766,119.31653731343285,85.93034328358209,1.5592840330598572,0.9591663419462603,1.7935849468424983,0.022047949995583,0.006335084978648954,0.03218066308803225,67,205.24688059701492,-44
767,105.74146268656716,100.13213432835818,1.5629387771004009,0.9147406165251939,1.8172694243516607,0.02277779543362238,0.006875887210813091,0.03126058847831816,67,205.87359701492534,-43
768,90.76753731343284,122.12823880597014,1.5552031561498887,0.9006855736242134,1.8126186864253775,0.02422559410430036,0.005678431159409967,0.03080956309724409,67,212.89577611940297,-42
769,100.04185074626865,84.46540298507459,1.5790773987603806,0.9603924601835985,1.928101026315581,0.02219903210418128,0.005415994596649846,0.027876625964901838,67,184.50725373134324,-41
770,97.68517910447761,90.39423880597016,1.5424738540213534,0.9456507031928142,1.9212327473946385,0.0201545222732395,0.0047458062527157,0.02418849764431314,67,188.07941791044777,-40
