feat,q,side,h,dec,n,n_fill,n_touch,sum_pnl,sum_pnl_touch,sum_ret,sum_ret_fill,sum_retc,sum_retc_fill,sum_mmend_fill,sum_spr,sum_tau,sum_q,fill_rate,touch_rate,pnl,pnl_touch,ret,ret_fill,retc,spread,tau,q_ahead,per_order,adverse,pnl_micro
obi,4,1,3.0,1,49180,9498,21210,-14221.756707365612,-11454.094117617398,18352.44060626775,-21141.266795312924,-14558.006784063862,-26638.51917135572,515.954573853925,84281.69422210142,59791.7886220535,425718.202,0.1931272875152501,0.431272875152501,-1.5853422517757014,-0.6280327259602734,0.37316878011931176,-2.2258651079504026,-0.2960147780411521,1.7137392074441118,1.2157744738115799,8.65632781618544,-0.3061728488687599,-2.3542118554977574,-1.5310198076975876
obi,4,1,3.0,2,67639,10112,27900,-15476.514917075041,-14199.51326029922,25385.736196910508,-22167.671185430623,-16361.033437789967,-27477.080078485178,579.8282307111969,109152.19048210332,193166.20503307984,874140.307,0.1494995490767161,0.4124839219976641,-1.6185097821474528,-0.596943127609291,0.3753121157455094,-2.1922143181794524,-0.24188757133887206,1.6137463664764902,2.855840639765222,12.92361369919721,-0.24196648260729817,-2.337382965385698,-1.5611691738888296
obi,4,1,3.0,3,83212,9278,32891,-14975.02093167002,-14818.585486824173,32277.922383206893,-20576.84143571054,-16178.443260645628,-25000.651400967727,538.7588242650843,126940.9541949091,458306.4217629239,1400006.242,0.11149834158534827,0.395267509493823,-1.702035452863766,-0.5385361797094699,0.3878998507812202,-2.217810027560955,-0.19442440105568462,1.525512596679675,5.507696266919722,16.82457148007499,-0.18977413031377713,-2.376791751203603,-1.6439670303303446
obi,4,1,3.0,4,100745,8199,38131,-14193.36549540031,-16432.54694442163,39477.25443913243,-18999.231447917195,-15629.74976215533,-22654.388763745832,594.5635259878923,148545.6986203038,1045215.8807681457,2250352.186,0.0813836914983374,0.37849024765497047,-1.8191093420417503,-0.5189498031633482,0.3918532377699383,-2.3172620377993893,-0.15514169201603384,1.47447216854736,10.374866055567479,22.33711038761229,-0.14804583349446931,-2.4683454263154303,-1.7465927514834028
obi,4,1,3.0,5,119113,7381,43865,-13017.964430750328,-15800.191077920328,45537.48206517684,-17122.44339153009,-16729.165575607247,-20356.180469479204,410.39773723007045,173318.34185771502,2289848.701181494,3315158.303,0.06196636807065559,0.36826374954874785,-1.8517128344059515,-0.448200412126304,0.38230488750326863,-2.3197999446592728,-0.1404478568721067,1.4550749444453168,19.224171175115178,27.832044386422975,-0.11474391905795613,-2.4912503066286096,-1.796110919051654
obi,4,1,3.0,6,140562,6402,49283,-11136.259003622701,-14851.515293322625,52033.0260132669,-14532.06237027091,-17227.187642906985,-17260.843830314832,304.76882679569604,200534.5258157139,5380397.650817022,4916463.787,0.045545737823878434,0.35061396394473615,-1.8274968765421278,-0.389351689087974,0.37017846938195886,-2.269925393669308,-0.12255935205039047,1.4266624394624001,38.27775395069095,34.97719004425093,-0.08323469361294449,-2.4528280962733278,-1.7798916239967206
obi,4,1,3.0,7,167692,5637,55815,-10732.392622798588,-13966.17086613029,63258.39889075626,-13743.19658748007,-13387.247644962397,-16145.69333413109,278.88526437744866,232340.49313467636,14106052.126248555,7428449.635,0.03361519929394366,0.33284235383918137,-1.9919192163914474,-0.33822253634561117,0.3772296763754756,-2.438033810090486,-0.07983235720822936,1.3855192444164084,84.11881381490205,44.298175434725565,-0.06695876143643459,-2.5966788385996518,-1.9424451584923081
obi,4,1,3.0,8,191799,4986,57650,-8741.93561654755,-11224.344273195367,70094.74750188793,-11243.14425460744,-13105.651855198237,-13140.262681448992,334.523588050244,257850.09006142023,46357465.00208882,10951190.123,0.02599596452536249,0.3005750812048029,-1.8412963530981847,-0.2826980793268927,0.3654594002152667,-2.254942690454761,-0.06833013652416456,1.344376613336984,241.6981579783462,57.09722221179464,-0.047866274675819734,-2.425484659766677,-1.7742037762730254
obi,4,1,3.0,9,754790,12986,125248,-16673.889208902263,-15687.694144867291,205865.99864759843,-24167.344363506454,-75692.5519650841,-29365.947342726875,1191.256399769802,1059773.0139069413,508538928189.5333,31932253.782,0.01720478543700897,0.16593754554246876,-1.371989620275856,-0.21325305110554493,0.27274606002676033,-1.8610306763827549,-0.10028292898035758,1.4040634002927188,673748.8946455747,42.30614314180103,-0.023604787038649513,-1.9860213204222152,-1.2802557222495352
obi,4,1,5.0,0,23263,8213,12969,-14939.571645151602,-10153.489519687359,10356.414107623194,-21927.703294014656,-7055.694518126394,-27617.46626413644,340.5504371669732,43319.80766543062,7956.809303231932,112574.584,0.35304990757855825,0.5574947341271547,-1.9070151765678318,-0.8709045816707038,0.445188243460568,-2.669877425303136,-0.3033011442258691,1.862176317131523,0.3420371105718064,4.8392117955551734,-0.673271531838181,-2.750103335133593,-1.8655503723346682
obi,4,1,5.0,1,49180,13167,25656,-29646.77756863222,-22639.27724532035,18212.417104304935,-39467.8304148956,-15565.522390191636,-47315.32680256301,687.4302155200685,84281.69422210142,59791.7886220535,425718.202,0.26773078487189916,0.5216754778365189,-2.3395969900989004,-0.9704164813423897,0.37032161659831103,-2.9974808547805574,-0.31650106527433175,1.7137392074441118,1.2157744738115799,8.65632781618544,-0.6263821384431115,-3.1084665938209564,-2.287388422048466
obi,4,1,5.0,2,67635,14394,34119,-31138.020785502675,-25861.72770215403,28148.897588263884,-41039.97907733571,-15470.796361042121,-48984.99794062525,772.9119386525518,109145.47168848534,193154.86991453666,874128.3809999999,0.2128188068307829,0.504457751164338,-2.2512639145131774,-0.8459860987178413,0.41618832835460756,-2.851186541429464,-0.2287395041183133,1.6137424660085065,2.855841944474557,12.924201685517852,-0.47911130014789205,-2.9701351475174307,-2.1975671006565323
obi,4,1,5.0,3,83207,13831,40725,-30930.005498967334,-29747.664219211605,33596.73082483527,-39652.479579597166,-16597.614756048315,-46636.807345877845,735.2271289333423,126937.81707037319,458268.97924607224,1399968.825,0.16622399557729517,0.4894419940629995,-2.3242812160340782,-0.8184521600788608,0.4037728895986548,-2.8669278851563273,-0.19947377932203197,1.525566563755131,5.507577238045744,16.82513280132681,-0.38635131057443883,-2.9990644979116436,-2.271123300559178
obi,4,1,5.0,4,100744,12597,47660,-30957.98899737511,-33450.556386606375,41712.68350288062,-38635.20442839051,-15434.802052012681,-44703.25153045708,714.3154563969034,148544.47230354618,1045207.4644785528,2250351.256,0.12503970459779243,0.4730802826967363,-2.5455683890906653,-0.7898580861646323,0.4140463303311425,-3.067016307723308,-0.15320815187021242,1.4744746317750554,10.374885496690153,22.337322877789248,-0.31829711940537514,-3.194805704978193,-2.4888631849629443
obi,4,1,5.0,5,119111,11522,54954,-28274.483529352652,-34675.16090136086,49287.11428147214,-34873.58245995837,-16086.312882768761,-39956.20383951844,775.1013956506724,173317.36135604297,2289809.5921279546,3315139.781,0.09673329919151044,0.46136796769399974,-2.541956216746455,-0.7189852040135543,0.4137914573924502,-3.0266952317269893,-0.13505312593101193,1.4550911448652346,19.224165628094422,27.83235621395169,-0.24589181124625478,-3.1815017891790722,-2.4746847885525067
obi,4,1,5.0,6,140561,10139,62275,-24897.322047151065,-34881.39430363828,57671.659890998024,-30401.722969169543,-15214.64421669819,-34791.041298353055,528.4600852589616,200529.86278448452,5380363.171416273,4916449.978,0.07213238380489609,0.44304607963802195,-2.543599373424506,-0.6481187363089246,0.4102963118574713,-2.9984932408688767,-0.1082422878088388,1.4266394148055614,38.277780973500995,34.97734064214114,-0.18347588624974967,-3.1689190808272865,-2.4914778540183553
obi,4,1,5.0,7,167687,9008,70857,-22369.550250721204,-35151.21295448035,70323.30922357905,-27285.072905019137,-11714.527415447896,-31042.524061192697,624.6041820675164,232336.22123061726,14105660.5318388,7428111.897,0.05371913147709721,0.422555117570235,-2.5712982072292636,-0.5840866668710268,0.4193724571587485,-3.0289823384790338,-0.06985948472718753,1.3855350816140624,84.11898675412405,44.29748219599611,-0.13812790646097317,-3.1760657480362946,-2.5019593770707917
obi,4,1,5.0,8,191796,7984,74642,-19571.595017267537,-34223.333615869225,77811.01340215594,-23748.415688869765,-10914.235628518682,-26906.10840047623,562.5621131936498,257832.5206071531,46356592.89487092,10951066.532,0.04162756261861561,0.3891739139502388,-2.539352081321084,-0.5464996867161815,0.4056967475972175,-2.97450096303479,-0.05690543926108303,1.3443060366595398,241.697391472559,57.097470917016,-0.1057070377759053,-3.123505099650854,-2.4688908947988333
obi,4,1,5.0,9,754779,20959,176302,-36418.49431533015,-63883.27875719814,242184.04545070248,-48576.80359517225,-72892.52546157515,-57423.396069504735,1536.6561683820557,1059760.2892563732,508532332885.38,31931479.062,0.027768393132294355,0.23358095548498303,-1.8256064848194167,-0.45035141267369705,0.3208674929359488,-2.317706168957119,-0.096574660213884,1.404067004058636,673749.975668878,42.30573328351743,-0.05069415857533153,-2.439639986848735,-1.752289238367675
obi,4,1,10.0,0,23262,11026,15518,-26744.9618611326,-15799.098634987557,12003.019634375356,-36252.4901831771,-6181.910946963089,-44253.9331453983,171.09707233105453,43317.02460499183,7956.1247032319325,112571.16100000001,0.47399191814977215,0.6670965523170836,-2.5136268693209325,-1.1061143597749425,0.515992590249134,-3.287909503281072,-0.26575148082551325,1.8621367296445632,0.34202238428475334,4.83927267646806,-1.1914388213022356,-3.356695234143214,-2.4981092679849035
obi,4,1,10.0,1,49178,19013,31462,-57255.57593173621,-38429.74215834149,17742.744900176356,-71951.05149589502,-17088.3869929441,-83786.57144806048,926.1173823287638,84281.01520459111,59790.90086564908,425717.034,0.3866159664890805,0.6397576151937858,-3.099390939448599,-1.3094653282798772,0.36078622351816575,-3.7843081836582875,-0.3474803162581662,1.7137950954612045,1.2158058657458433,8.656656106389036,-1.1982740235824192,-3.868288487179201,-3.050681247010332
obi,4,1,10.0,2,67632,22124,42150,-69153.07542769138,-46470.67104358854,29674.876933542117,-84935.08856480554,-14919.670955806134,-97753.45360566721,1065.3741434326314,109139.79473910932,193142.98450148778,874092.146,0.32712325526378044,0.6232256919801278,-3.213704005952422,-1.190507023572682,0.4387697677658818,-3.839047575700847,-0.2206007652561825,1.6137301091067737,2.8557928865254283,12.924239206292878,-1.051277315881408,-3.932569060505809,-3.1655493258117318
obi,4,1,10.0,3,83201,22575,51023,-73762.16913165116,-52857.25077064227,35405.94301614731,-88681.87507090968,-16275.788477514883,-100854.50856574571,1017.0165670625142,126928.14440333362,458203.2408129219,1399873.949,0.2713308734270021,0.6132498407471064,-3.355427204059852,-1.123949488870554,0.4255470849646916,-3.9283222622772835,-0.19562010645923586,1.5255603226323435,5.507184298420955,16.825205814833957,-0.9104309939982831,-4.0302073653760235,-3.310376636305145
obi,4,1,10.0,4,100730,21777,60077,-75754.78703109396,-58823.64438527268,45267.611661897135,-89659.14226229714,-14809.578479049784,-101116.40424200355,836.3319062743191,148527.67324494387,1045056.1418289383,2250217.716,0.21619179986101458,0.5964161620172739,-3.5666603770534953,-1.0671375132791698,0.4493955292554069,-4.1171484714284405,-0.14702252039163888,1.4745127890890883,10.374825194370478,22.339101717462523,-0.77108272640816,-4.21591677159804,-3.52825600977268
obi,4,1,10.0,5,119102,20825,69943,-74642.20945079121,-64656.49235447982,53071.23538644491,-87269.54134732648,-15496.490663773886,-97336.41388174793,1149.5637958921457,173296.7304083176,2289611.2017072784,3315019.989,0.17485012846131887,0.5872529428557035,-3.6722597575409948,-1.0124169159812966,0.44559482952800883,-4.190614230363816,-0.13011108683123612,1.45502787869488,19.22395259279675,27.833453586001916,-0.6420950903493746,-4.311773696888435,-3.617058614881108
obi,4,1,10.0,6,140554,18932,79697,-66651.35443335756,-68125.56006655617,63114.70697413703,-77653.75565274195,-14933.12048732161,-86782.80774533075,695.0060622337695,200521.45771269724,5380139.493159031,4916351.72,0.13469556184811532,0.5670205045747542,-3.608565943025436,-0.9428070826575173,0.4490424105620404,-4.101719609800441,-0.10624472079998869,1.426650666026561,38.27809591444591,34.978383539422566,-0.4860578171617852,-4.233891276038716,-3.5718552911009818
obi,4,1,10.0,7,167676,17183,91948,-60582.16553505742,-72505.95775835392,79059.68411302414,-70518.26725698722,-8563.535590382276,-78330.40954480338,1027.6239729462056,232327.9023050453,14105131.09213491,7427585.494,0.10247739688446766,0.5483670889095636,-3.613703633536485,-0.8765539409052282,0.4715026844212895,-4.103955494208649,-0.05107192198276603,1.3855763633736808,84.121347671312,44.297248825115105,-0.37032294147676126,-4.2184918152233255,-3.5538989444282847
obi,4,1,10.0,8,191792,15288,99157,-53620.84972666303,-71678.0709820035,92093.95011275291,-62010.33243633051,-3415.0816832137293,-68814.04976980401,666.5671731441946,257821.98801254053,46355672.24193191,10950871.408,0.07971135396679736,0.5170027946942521,-3.5953815886095652,-0.8108745422108726,0.4801761810333742,-4.056144193899169,-0.017806173788342212,1.3442791566516878,241.69763202809244,57.09764436472845,-0.28659273445536326,-4.179521166935409,-3.5517809100941156
obi,4,1,10.0,9,754734,39953,264451,-100145.88015063788,-166300.91568653766,297418.1269206705,-123701.66767918349,-59269.06715966114,-141711.37746137686,2178.6317083000204,1059700.9848786886,508505243620.71277,31929397.501,0.052936531281219605,0.3503896737128578,-2.594592249659297,-0.7168534196752429,0.39407013188841433,-3.096179703130766,-0.07852974314084318,1.4040721431374346,673754.2546390023,42.30549769985186,-0.1373487137860993,-3.208628321228014,-2.54006238436007
obi,4,1,30.0,0,23252,15244,18578,-45068.84840042658,-19815.806329793555,18468.943947230957,-58802.76795696555,47.48030158173887,-70373.0350162448,85.5480360484684,43302.07419975193,7953.173987826974,112560.99,0.6555995183210046,0.7989850335455014,-3.0444975334837694,-1.1546275341691008,0.7942948540870014,-3.857436890380842,0.002041987854022831,1.8622946069048654,0.34204257645909913,4.84091648030277,-1.9959711164814458,-3.887644836936202,-3.0388856182352475
obi,4,1,30.0,1,49172,29067,38509,-115766.081819196,-59436.849174338706,16793.44403362796,-139482.02678651208,-18648.632462071706,-159232.3484581408,695.7375368919561,84269.16300916902,59778.3984247667,425678.455,0.5911290978605711,0.7831489465549499,-4.070732370702033,-1.6314534569669092,0.34152452683697954,-4.798638551846151,-0.3792530802503804,1.713763178417982,1.2156999598301208,8.656927824778329,-2.4063283539249167,-4.839613959911024,-4.046796720759075
obi,4,1,30.0,2,67623,36242,52436,-155253.82878053703,-74690.02398876922,27767.133292827875,-182762.1298186717,-17781.31397384211,-205628.87000120568,1053.9561971803655,109132.19112061622,193119.62564797167,874035.7609999999,0.5359419132543661,0.7754166481818316,-4.371809634692816,-1.5124035393387982,0.4106167027908829,-5.042826825745591,-0.2629477244996837,1.613832440450974,2.85582753867725,12.925125489848128,-2.3430360200011395,-5.090725854918303,-4.3427285630858306
obi,4,1,30.0,3,83167,40116,63873,-181138.85668276378,-85174.48457939245,38928.01360834694,-209917.2380329026,-15127.198643002399,-234355.13040552597,837.7955018463545,126869.62905049305,457931.9556985843,1399430.095,0.48235478014116173,0.7680089458559284,-4.603376824278686,-1.4214974806161047,0.46807043188220016,-5.232755958542791,-0.18188943502834537,1.5254804074992852,5.506173791270387,16.82674732766602,-2.220460815981865,-5.278117028028329,-4.582492501269255
obi,4,1,30.0,4,100698,42976,76358,-209254.73432306267,-103795.87480885921,39462.86060526989,-238857.9696106772,-22859.93437642362,-263360.7993641474,1525.8340064917065,148492.85450044903,1044753.9568976188,2249903.708,0.4267810681443524,0.7582871556535383,-4.957106811314749,-1.4473320255750441,0.3918931915755019,-5.557938607843382,-0.22701478059567834,1.4746355885960896,10.37512122284076,22.34308236509166,-2.1155993398385533,-5.606424605612794,-4.921602483166673
obi,4,1,30.0,5,119076,44127,89995,-225525.64750696564,-111364.86511117758,56529.10847155988,-254443.72506086927,-15625.062170960975,-278499.29108181305,1517.7507956717307,173268.90729156265,2289203.6306520114,3314544.67,0.3705784540965434,0.7557778225671,-5.198831180614264,-1.3254561376874003,0.4747313352107887,-5.7661686736208955,-0.13121923956935885,1.4551119225667863,19.224727322483215,27.83553923544627,-1.9265748220209415,-5.838387141897657,-5.164436120998343
