cov,bin_lab,tbin,tau_end_s,n_risk,d_fill,d_cancel,d_cens,S,h_fill,h_cancel,cif_fill,cif_cancel
near_vol,85bp+,9,1.0,1151169.0,15548,496003,0,0.11879337851415882,0.030860283046400722,0.9844862986791805,0.03272149159870661,0.8484851298871349
near_vol,85bp+,10,1.7782794100389228,639618.0,8619,284959,0,0.06426845507949981,0.017314129545772793,0.5724349740380403,0.03432225975941118,0.9014092851610893
near_vol,85bp+,11,3.1622776601683795,346040.0,5377,154240,0,0.03462350653475203,0.011227374058250545,0.32205880132872683,0.03532090582045173,0.9300555876447966
near_vol,85bp+,12,5.623413251903491,186423.0,3143,78552,0,0.019450661089948727,0.0068502961540967,0.17120727441826408,0.035904641094740446,0.9446446978153111
near_vol,85bp+,13,10.0,104728.0,1774,41157,0,0.011477279269875882,0.0038703947741264722,0.08979359510638288,0.0362341181474252,0.9522886025826992
near_vol,85bp+,14,17.78279410038923,61797.0,1250,23022,0,0.006969349719275895,0.0025990047885529307,0.047867430593652456,0.036466275033477026,0.9565643752472474
near_vol,85bp+,15,31.622776601683793,37525.0,774,14401,0,0.004150965122606695,0.001490337806806657,0.027729140511398794,0.03661002657732032,0.9592390083000732
near_vol,85bp+,16,56.2341325190349,22350.0,377,9063,0,0.0023977163191432854,0.0006853750360277323,0.01647627042843326,0.036680045094153554,0.9609222385867034
near_vol,85bp+,17,100.0,12910.0,232,6751,0,0.0011007950909033503,0.0004106068607220676,0.011948305675580511,0.036723133412204775,0.9621760714968922
near_vol,85bp+,18,177.82794100389228,5927.0,114,2777,0,0.0005638626448426812,0.0002471350724032451,0.006020123649682559,0.036744306120212705,0.962691831234945
near_vol,85bp+,19,316.22776601683796,3036.0,109,1480,0,0.00026874481129359677,0.00025941147895562286,0.0035222843014157965,0.03676455020067643,0.9629667049880303
near_vol,85bp+,20,562.3413251903492,1447.0,38,641,0,0.00014263719079024348,0.00010670371116282898,0.0017999231277729835,0.036771607770012406,0.9630857550391977
near_vol,85bp+,21,1000.0,768.0,19,333,1,0.0000772192218545227,0.000056563942977937766,0.0009913575269291197,0.036775138853562914,0.9631476419245829
near_vol,85bp+,22,1778.2794100389228,415.0,12,187,0,0.00004019120944717327,0.000037153318303970416,0.0005789725435702056,0.0367773716985322,0.963182437092021
near_vol,85bp+,23,3162.2776601683795,216.0,4,94,0,0.000021956308864659473,0.000013380449373246197,0.0003144405602712856,0.03677811598018863,0.9631999277109471
near_vol,85bp+,24,5623.413251903491,118.0,8,33,0,0.000014327421886260844,0.00002754688136531909,0.00011363088563194125,0.03677960454350149,0.9632060680346126
near_vol,85bp+,25,10000.0,77.0,3,36,0,7.070675736076781e-6,8.902151654593416e-6,0.000106825819855121,0.03678016275474381,0.9632127665695205
near_vol,85bp+,26,17782.794100389227,38.0,4,17,0,3.1631970398238226e-6,0.000013525111487848884,0.00005748172382335776,0.03678090703640024,0.9632159297665603
near_vol,85bp+,27,31622.776601683792,17.0,0,0,0,3.1631970398238226e-6,0.0,0.0,0.03678090703640024,0.9632159297665603
near_vol,85bp+,28,56234.13251903491,17.0,2,2,0,2.4189153833946875e-6,4.780194119275962e-6,4.780194119275962e-6,0.036781279177228454,0.9632163019073886
near_vol,85bp+,29,100000.0,13.0,2,0,0,2.04677455518012e-6,3.515208602070221e-6,0.0,0.03678165131805667,0.9632163019073886
near_vol,85bp+,30,1000000.0,11.0,2,1,8,1.1695854601029257e-6,3.174603174603175e-7,1.5873015873015874e-7,0.03678223611078672,0.9632165943037536
near_ofi,逆 2以上,0,1e-9,26711046.0,109269,3505628,0,0.8646665877480051,4090779.5224492517,131242632.72954567,0.0040907795224492515,0.13124263272954567
near_ofi,逆 2以上,1,0.01,23096149.0,5,480,0,0.8646484304658081,0.00002164863285216964,0.002078268753808285,0.00409096671092551,0.13126060282326646
near_ofi,逆 2以上,2,0.017782794100389226,23095664.0,5,744,0,0.8646203896320647,0.000027816597767997576,0.004139109747878039,0.0040911538994017685,0.13128845646853365
near_ofi,逆 2以上,3,0.03162277660168379,23094915.0,27,2481,0,0.8645264958923736,0.00008447182068517228,0.007762021745181942,0.004092164717173562,0.13138133939045293
near_ofi,逆 2以上,4,0.056234132519034905,23092407.0,1190,123686,0,0.8598514262601323,0.002093833852680508,0.21762851588457255,0.00413671557452299,0.13601185816534478
near_ofi,逆 2以上,5,0.1,22967531.0,15825,2305424,0,0.772949213595005,0.01574323094765598,2.293511688105456,0.004729167101879875,0.22232161930311528
near_ofi,逆 2以上,6,0.17782794100389226,20646282.0,16867,2464282,0,0.6800607134591437,0.010496885235427364,1.5336032099205201,0.0053606287076889475,0.31457865783316763
near_ofi,逆 2以上,7,0.31622776601683794,18165133.0,31251,4806342,4,0.49895236103355645,0.01243053565736416,1.9117918022619107,0.006530594250811742,0.49451704471563207
near_ofi,逆 2以上,8,0.5623413251903491,13327536.0,36239,5590511,3,0.28829973076307663,0.011048182729159342,1.7043789033189471,0.007887299394699763,0.7038129698422239
near_ofi,逆 2以上,9,1.0,7700783.0,37857,2600152,0,0.18953869770311726,0.011232482960703094,0.7714864631438854,0.00930457902814714,0.8011567232687359
near_ofi,逆 2以上,10,1.7782794100389228,5062774.0,28831,1686918,1,0.12530496671645042,0.007317044004454526,0.42812435357450035,0.010383945939086089,0.8643110873444637
near_ofi,逆 2以上,11,3.1622776601683795,3347024.0,22975,1135430,1,0.08193691149688899,0.004959766346103602,0.2451128401460898,0.011244077817547786,0.9068190106855635
near_ofi,逆 2以上,12,5.623413251903491,2188618.0,18176,794835,5,0.05149958234839433,0.0033743746704327864,0.14756112957600373,0.011924546955853465,0.9365758706957524
near_ofi,逆 2以上,13,10.0,1375602.0,13543,527386,7,0.031248311661391834,0.0022495085276404455,0.08759944653017676,0.0124315690584105,0.9563201192801979
near_ofi,逆 2以上,14,17.78279410038923,834666.0,9996,325124,2,0.018702039559451978,0.0015387869829322008,0.05004967777499488,0.01280580078415349,0.9684921596563948
near_ofi,逆 2以上,15,31.622776601683793,499544.0,7314,195588,1,0.011105741678102455,0.0010579036185356882,0.02829002637984115,0.01307962421962574,0.9758146341022721
near_ofi,逆 2以上,16,56.2341325190349,296641.0,5346,112441,13,0.006695897256638823,0.0007322708618654235,0.01540165880639919,0.013279773881958125,0.9800243288614033
near_ofi,逆 2以上,17,100.0,178841.0,2144,86032,16,0.003394395651781862,0.0002739312491455749,0.010992002437729523,0.013360049914447843,0.9832455544337706
near_ofi,逆 2以上,18,177.82794100389228,90649.0,1203,36183,0,0.00199445879823117,0.0001705167587495515,0.005128684856055712,0.013405096831337093,0.984600444370432
near_ofi,逆 2以上,19,316.22776601683796,53263.0,865,21791,15,0.0011459744438879493,0.00011735891883924285,0.002956495029394151,0.013437491736285313,0.9854165338198271
near_ofi,逆 2以上,20,562.3413251903492,30592.0,540,12908,9,0.0006421390757995098,0.00007173221416420648,0.0017146655933918096,0.013457723079144307,0.9859001378450565
near_ofi,逆 2以上,21,1000.0,17135.0,336,7538,2,0.00034704142884927404,0.000044806907826084764,0.0010052216404554373,0.01347031551111983,0.9861826430600312
near_ofi,逆 2以上,22,1778.2794100389228,9259.0,260,4108,5,0.0001832779155112274,0.00003609034232699912,0.0005702274087665861,0.013480063339294714,0.9863366587451944
near_ofi,逆 2以上,23,3162.2776601683795,4886.0,153,2327,1,0.00009024153633451183,0.000022628036582081688,0.0003441532099771509,0.013485803083655214,0.9864239553800106
near_ofi,逆 2以上,24,5623.413251903491,2405.0,86,1126,0,0.000044764304718117506,0.000014529404994556035,0.0001902338374868616,0.013489030015931625,0.9864662056793506
near_ofi,逆 2以上,25,10000.0,1193.0,36,570,0,0.000022025688909920348,6.894876889224072e-6,0.00010916888407938114,0.013490380824791518,0.9864875934862989
near_ofi,逆 2以上,26,17782.794100389227,587.0,33,256,0,0.000011181695562446785,7.2233772596944196e-6,0.00005603589631762944,0.01349161906624642,0.9864971992381915
near_ofi,逆 2以上,27,31622.776601683792,298.0,10,110,0,6.678999362803785e-6,2.424645188440586e-6,0.000026671097072846444,0.013491994290929723,0.9865013267097078
near_ofi,逆 2以上,28,56234.13251903491,178.0,8,79,0,3.4145446180626092e-6,1.8261415736559852e-6,0.000018033148039852853,0.013492294470676366,0.9865042909847059
near_ofi,逆 2以上,29,100000.0,91.0,10,45,1,1.339407004875388e-6,2.5247354600504353e-6,0.000011361309570226958,0.013492671768424218,0.9865059888245713
near_ofi,逆 2以上,30,1000000.0,35.0,9,13,13,3.054787905856149e-7,3.5087719298245616e-7,5.0682261208577e-7,0.013493094739057337,0.9865065997821525
near_ofi,逆 1-2,0,1e-9,21438308.0,78628,2844265,0,0.8636602758016164,3667640.1887686285,132672084.00961494,0.0036676401887686286,0.13267208400961494
near_ofi,逆 1-2,1,0.01,18515415.0,4,331,0,0.8636446495684268,0.000021603622711130375,0.0017876997793460385,0.0036678267706574605,0.1326875236609158
near_ofi,逆 1-2,2,0.017782794100389226,18515080.0,19,388,0,0.8636256648612382,0.00013185374427530008,0.0026925922515166545,0.003668713034629412,0.1327056221041325
near_ofi,逆 1-2,3,0.03162277660168379,18514673.0,25,1548,0,0.863552291533455,0.00009756373582121794,0.006041146522049815,0.0036698791714346113,0.13277782929511045
near_ofi,逆 1-2,4,0.056234132519034905,18513100.0,1041,91743,0,0.8592243380401103,0.0022847360876575686,0.20135306713733747,0.0037184371080031127,0.13705722485188668
near_ofi,逆 1-2,5,0.1,18420316.0,14866,1844334,1,0.7725010737570326,0.018440025742742755,2.287741587395111,0.004411868716669332,0.2230870575262982
near_ofi,逆 1-2,6,0.17782794100389226,16561115.0,14504,1932902,0,0.6816633960981981,0.011252853818645193,1.499632077479794,0.005088414684363656,0.3132481892174383
near_ofi,逆 1-2,7,0.31622776601683794,14613709.0,27049,3949738,1,0.4961642716302943,0.013373812578261405,1.9528653830173774,0.006350128177626518,0.4974856001920793
near_ofi,逆 1-2,8,0.5623413251903491,10636921.0,30320,4589708,1,0.28066084396703733,0.011581844843343526,1.7532086389265344,0.007764419157410612,0.7115747368755523
near_ofi,逆 1-2,9,1.0,6016892.0,30559,2097870,1,0.1813792332775447,0.011604633187407738,0.7966560366787877,0.009189858644027363,0.8094309080784281
near_ofi,逆 1-2,10,1.7782794100389228,3888462.0,22846,1343746,4,0.11763384071513533,0.007549131589339372,0.4440215082136227,0.01025552216209333,0.8721106371227715
near_ofi,逆 1-2,11,3.1622776601683795,2521866.0,17801,881314,0,0.07569412199312991,0.0051001958398385954,0.2525068252565312,0.011085859697303418,0.9132200183095668
near_ofi,逆 1-2,12,5.623413251903491,1622751.0,13388,596859,2,0.04722879408436914,0.0033521893722715497,0.14944610072786263,0.011710350780491848,0.9410608551351392
near_ofi,逆 1-2,13,10.0,1012502.0,9761,391158,2,0.028527656114617814,0.0022027403683675204,0.08827164399240883,0.012165659228639086,0.9593066846567433
near_ofi,逆 1-2,14,17.78279410038923,611581.0,6868,240924,2,0.016969192849054227,0.0014429174010533177,0.050616399524078266,0.012486022782377265,0.9705447843685687
near_ofi,逆 1-2,15,31.622776601683793,363787.0,4906,144613,1,0.009994726381503236,0.0009744182837345189,0.028722696955911127,0.012714868163163688,0.9772904054553333
near_ofi,逆 1-2,16,56.2341325190349,214267.0,3443,84303,4,0.0059016768350472915,0.0006529053788424177,0.015986605330395684,0.012875472288576217,0.9812228508763767
near_ofi,逆 1-2,17,100.0,126517.0,1315,60665,0,0.0030104769944232553,0.00023748781212165328,0.010956044199513381,0.01293681349203573,0.9840527095135413
near_ofi,逆 1-2,18,177.82794100389228,64537.0,820,26333,1,0.0017438529626028953,0.0001632574101327819,0.005242752903690909,0.012975064576854819,0.9852810824605426
near_ofi,逆 1-2,19,316.22776601683796,37383.0,585,15529,0,0.0009921624444694374,0.00011306968293097056,0.0030014685576667385,0.013002353825527281,0.9860054837300035
near_ofi,逆 1-2,20,562.3413251903492,21269.0,370,8610,3,0.0005732312700796149,0.00007068865877570422,0.0016449441947535496,0.013019614909550024,0.9864071538203706
near_ofi,逆 1-2,21,1000.0,12286.0,197,5475,36,0.0003082029228435882,0.00003669077775473523,0.001019705625417134,0.013028819878591896,0.9866629771985648
near_ofi,逆 1-2,22,1778.2794100389228,6578.0,157,3070,1,0.0001569948906100254,0.00003066925698840989,0.0005997109487542571,0.013036176451588695,0.9868068286578016
near_ofi,逆 1-2,23,3162.2776601683795,3350.0,72,1633,2,0.00007706766203728927,0.000015533946599934673,0.0003523185388568517,0.013039551677663321,0.9868833806602997
near_ofi,逆 1-2,24,5623.413251903491,1643.0,50,781,0,0.00003808821763498411,0.000012365079127768002,0.0001931425359757362,0.013041897011261535,0.9869200147711038
near_ofi,逆 1-2,25,10000.0,812.0,34,363,0,0.00001946626886517045,9.567254939132007e-6,0.00010214451596779172,0.01304349183810832,0.9869370418930268
near_ofi,逆 1-2,26,17782.794100389227,415.0,17,202,0,9.193707704996165e-6,5.263386759729143e-6,0.00006254141914501688,0.013044289251531713,0.9869465170407635
near_ofi,逆 1-2,27,31622.776601683792,196.0,10,63,0,5.769520651604736e-6,3.686450337527013e-6,0.00002322463712642018,0.013044758318251356,0.9869494721610973
near_ofi,逆 1-2,28,56234.13251903491,123.0,6,54,0,2.9551203337487672e-6,1.9820317079924716e-6,0.000017838285371932246,0.01304503975828314,0.9869520051213834
near_ofi,逆 1-2,29,100000.0,63.0,2,35,1,1.2056890961694972e-6,7.311633892306059e-7,0.000012795359311535605,0.013045134322133821,0.9869536599887703
near_ofi,逆 1-2,30,1000000.0,25.0,2,9,14,4.6887909295480443e-7,1.234567901234568e-7,5.555555555555555e-7,0.013045268287588951,0.9869542628333183
near_ofi,逆 0.3-1,0,1e-9,34821675.0,133380,4405636,0,0.8696496937611415,3830372.8927456816,126519933.34611271,0.003830372892745682,0.12651993334611272
near_ofi,逆 0.3-1,1,0.01,30282659.0,3,567,0,0.8696333246462153,9.906660772424342e-6,0.0018723588859882007,0.003830459045982136,0.12653621630780254
near_ofi,逆 0.3-1,2,0.017782794100389226,30282089.0,4,615,0,0.8696155483617604,0.000016972218678118856,0.002609478621760774,0.003830573916964075,0.1265538777212756
near_ofi,逆 0.3-1,3,0.03162277660168379,30281470.0,28,2046,0,0.8695559877576252,0.00006681062528453291,0.004881947833291227,0.0038313780138376457,0.12661263422853725
near_ofi,逆 0.3-1,4,0.056234132519034905,30279396.0,1589,126058,0,0.8658902536997432,0.0021322648533676418,0.169156099991075,0.003877010511412791,0.13023273578884415
near_ofi,逆 0.3-1,5,0.1,30151749.0,28500,2716406,0,0.7870627418123914,0.021597168162069417,2.058479900998398,0.004695466257725971,0.20824179192988274
near_ofi,逆 0.3-1,6,0.17782794100389226,27406843.0,28679,2783724,0,0.7062968682580607,0.013445267619550972,1.305063431743328,0.005519062480480908,0.28818406926145856
near_ofi,逆 0.3-1,7,0.31622776601683794,24594440.0,53885,5879568,0,0.5359014751587913,0.015830528274592973,1.7273205431268825,0.007066518195922512,0.4570320066452863
near_ofi,逆 0.3-1,8,0.5623413251903491,18660987.0,58218,7507738,3,0.31862425893746643,0.012676144035941011,1.6347034984387594,0.008738408036938384,0.6726373330255953
near_ofi,逆 0.3-1,9,1.0,11095028.0,57979,3786548,7,0.20821805241308416,0.011940071128335866,0.7797935882105231,0.010403435086579902,0.781378512500336
near_ofi,逆 0.3-1,10,1.7782794100389228,7250494.0,44473,2496483,4,0.13524743061426822,0.007881219219870157,0.4424106716812248,0.011680601028555577,0.8530719683571762
near_ofi,逆 0.3-1,11,3.1622776601683795,4709534.0,34705,1642686,1,0.08707645510565405,0.005324497374722889,0.25202354976211044,0.012677252199944034,0.9002462926944019
near_ofi,逆 0.3-1,12,5.623413251903491,3032142.0,25278,1113320,0,0.05437842261562308,0.003387330966194824,0.14918835791138624,0.013403180811519852,0.9322183965728571
near_ofi,逆 0.3-1,13,10.0,1893544.0,17952,732796,5,0.03281856135996336,0.002166219548704742,0.08842452208180927,0.013918723482644654,0.953262715157392
near_ofi,逆 0.3-1,14,17.78279410038923,1142791.0,12555,455303,14,0.019382578286390634,0.00141161747096079,0.05119184941305142,0.014279278966335658,0.9663381427472737
near_ofi,逆 0.3-1,15,31.622776601683793,674919.0,8420,275329,3,0.011233749420366188,0.0009014172430004527,0.02947580856271635,0.014521088238093184,0.9742451623415406
near_ofi,逆 0.3-1,16,56.2341325190349,391167.0,5166,156547,5,0.006589556708564178,0.0005366108222283124,0.016261094538787386,0.014669449220507518,0.9787409940709283
near_ofi,逆 0.3-1,17,100.0,229449.0,2675,106693,1,0.0034486050871665786,0.0002663808635423459,0.010624662980905985,0.014746272839731043,0.9818051220731023
near_ofi,逆 0.3-1,18,177.82794100389228,120080.0,1620,49186,1,0.0019894898338670133,0.00017334471395866427,0.00526304512393263,0.014792798185366308,0.9832177119807667
near_ofi,逆 0.3-1,19,316.22776601683796,69273.0,1111,28100,9,0.0011505083698958097,0.00011588913859814086,0.0029311294280897912,0.014824707685433817,0.9840247839446704
near_ofi,逆 0.3-1,20,562.3413251903492,40053.0,740,16043,11,0.0006683563760894204,0.00007507939574316947,0.0016277010079833348,0.014845966845024875,0.9844856767788858
near_ofi,逆 0.3-1,21,1000.0,23259.0,430,10059,23,0.00036680179908965993,0.000042262643479024706,0.0009886510017569987,0.01485832917395136,0.984774869026959
near_ofi,逆 0.3-1,22,1778.2794100389228,12747.0,274,5907,4,0.0001889122800490018,0.000027623275953605835,0.0005955134710144149,0.014866214908980827,0.9849448728109702
near_ofi,逆 0.3-1,23,3162.2776601683795,6562.0,171,3102,0,0.00009468645063717874,0.000018828873744674702,0.0003415623763507656,0.014871137798326816,0.985034175751036
near_ofi,逆 0.3-1,24,5623.413251903491,3289.0,121,1580,8,0.00004565702825244783,0.000014966300309513926,0.00019542772304985127,0.014874625487984988,0.9850797174837626
near_ofi,逆 0.3-1,25,10000.0,1580.0,84,786,1,0.000020508807562590527,0.000012151338377526692,0.00011370180910399976,0.014877053592051595,0.9851024376003858
near_ofi,逆 0.3-1,26,17782.794100389227,709.0,42,361,1,8.843247297630776e-6,7.616823547849971e-6,0.00006546841192318666,0.014878269357637522,0.9851128873950649
near_ofi,逆 0.3-1,27,31622.776601683792,305.0,13,165,3,3.6567628858407334e-6,3.094917779248379e-6,0.000039281648736614035,0.0148786481458249,0.9851176950912893
near_ofi,逆 0.3-1,28,56234.13251903491,124.0,8,55,0,1.7988914196474575e-6,2.6213967750868173e-6,0.000018022102828721867,0.014878884066011084,0.9851193170425694
near_ofi,逆 0.3-1,29,100000.0,61.0,4,30,0,7.962306283685468e-7,1.4982856336692744e-6,0.000011237142252519559,0.014879002026104175,0.9851202017432675
near_ofi,逆 0.3-1,30,1000000.0,27.0,7,11,9,1.5924612567370933e-7,3.45679012345679e-7,5.432098765432098e-7,0.014879249742299667,0.9851205910115748
near_ofi,逆 0-0.3,0,1e-9,33991390.0,154490,3812678,0,0.8832890328992136,4544974.477360296,112165992.6234261,0.0045449744773602965,0.11216599262342611
near_ofi,逆 0-0.3,1,0.01,30024222.0,10,440,0,0.8832757942526034,0.000033306445042939325,0.0014654835818893304,0.00454526866950719,0.11217893707788942
near_ofi,逆 0-0.3,2,0.017782794100389226,30023772.0,14,411,0,0.8832632910863605,0.000059913851859916246,0.0017588995081732554,0.004545680538512841,0.11219102837512675
near_ofi,逆 0-0.3,3,0.03162277660168379,30023347.0,22,1894,0,0.8832069238710156,0.00005294537566186902,0.004558115522889997,0.004546327761236007,0.11224674836774841
near_ofi,逆 0-0.3,4,0.056234132519034905,30021431.0,1718,91509,0,0.88046425874317,0.0023251781277110624,0.12385024754872619,0.004596869972072339,0.11493887128475769
near_ofi,逆 0-0.3,5,0.1,29928204.0,33399,2099161,0,0.8177260182652137,0.025498654668804435,1.6026162889075177,0.005579442323482505,0.17669453941130386
near_ofi,逆 0-0.3,6,0.17782794100389226,27795644.0,34338,2084503,0,0.7553913799935809,0.015873135170254273,0.9635854703768578,0.006589639317485987,0.2380189806889333
near_ofi,逆 0-0.3,7,0.31622776601683794,25676803.0,71547,4343170,0,0.6255138727777829,0.020133298764107375,1.2221663968203869,0.008694495870866122,0.36579163135135107
near_ofi,逆 0-0.3,8,0.5623413251903491,21262086.0,79718,6800191,0,0.4231123528634752,0.015234036189129085,1.2995102208659262,0.011039736827473074,0.5658479103090518
near_ofi,逆 0-0.3,9,1.0,14382177.0,83416,4399953,0,0.2912151577208229,0.013252236882336257,0.6990172080553618,0.013493770040001307,0.6952910722391759
near_ofi,逆 0-0.3,10,1.7782794100389228,9898808.0,70260,3117009,1,0.19744820200078395,0.009119892638375373,0.40459418492527444,0.015560764168482441,0.7869910338307337
near_ofi,逆 0-0.3,11,3.1622776601683795,6711538.0,56636,2243007,0,0.12979450241751572,0.006097263705870587,0.24147547801952235,0.01722695101991894,0.8529785465625653
near_ofi,逆 0-0.3,12,5.623413251903491,4411895.0,44407,1569347,3,0.0823191049596497,0.004089694554423954,0.14453013893984215,0.018533370694114298,0.899147524346236
near_ofi,逆 0-0.3,13,10.0,2798138.0,32687,1059925,3,0.05017526854989171,0.0026691355237428572,0.08655072261153204,0.01949499804282158,0.9303297334072868
near_ofi,逆 0-0.3,14,17.78279410038923,1705523.0,23479,685980,17,0.029303387454692804,0.0017688403586838088,0.05167976103113076,0.02018573689627777,0.9505108756490295
near_ofi,逆 0-0.3,15,31.622776601683793,996047.0,15780,422640,2,0.01640519688127911,0.001144700999746051,0.030658835901943658,0.020649979967416104,0.9629448231513048
near_ofi,逆 0-0.3,16,56.2341325190349,557625.0,8630,231388,7,0.009343879222166522,0.0006288336077778352,0.016860318752780733,0.02090387413951212,0.9697522466383214
near_ofi,逆 0-0.3,17,100.0,317600.0,4902,143001,2,0.004992518642957849,0.00035266197843117716,0.010287844875078899,0.021048092779832335,0.9739593885772099
near_ofi,逆 0-0.3,18,177.82794100389228,169695.0,3114,68980,3,0.0028714554375586844,0.00023578591586892453,0.005223029054797179,0.02113970915320062,0.9759888354092408
near_ofi,逆 0-0.3,19,316.22776601683796,97598.0,2073,39533,4,0.0016473297056120205,0.00015347291525676516,0.0029267943843925216,0.021200700660250694,0.9771519696341373
near_ofi,逆 0-0.3,20,562.3413251903492,55988.0,1227,21885,13,0.0009672285265420597,0.00008905626781524009,0.0015884241411055658,0.021236806758672244,0.9777959647147857
near_ofi,逆 0-0.3,21,1000.0,32863.0,802,13540,14,0.0005450227946311084,0.00005577301693021689,0.000941604300791941,0.021260416366606465,0.9781945608387624
near_ofi,逆 0-0.3,22,1778.2794100389228,18507.0,509,8166,1,0.000289541058839637,0.00003533930056979616,0.000566956244504824,0.02127540659179584,0.9784350523493646
near_ofi,逆 0-0.3,23,3162.2776601683795,9831.0,299,4511,0,0.0001478776987522955,0.000021975458811965527,0.00033154279164139295,0.02128421269255803,0.9785679096086897
near_ofi,逆 0-0.3,24,5623.413251903491,5021.0,218,2255,10,0.00007497069137302381,0.000017658890954980768,0.00018266421607101665,0.021290639594138572,0.9786343897144884
near_ofi,逆 0-0.3,25,10000.0,2538.0,150,1178,3,0.00003571932999183886,0.000013512037796248633,0.00010611453682653927,0.021295073106342773,0.9786692075636654
near_ofi,逆 0-0.3,26,17782.794100389227,1207.0,75,603,2,0.00001563831362826776,7.990582035731617e-6,0.0000642442795672822,0.021297294457710423,0.9786870672286613
near_ofi,逆 0-0.3,27,31622.776601683792,527.0,27,320,3,5.311967616833102e-6,3.712406315165167e-6,0.000043998889661216795,0.02129809794861045,0.9786965900837726
near_ofi,逆 0-0.3,28,56234.13251903491,177.0,13,108,0,1.6806225228398514e-6,2.984245481242902e-6,0.000024792193228787184,0.02129848809312468,0.9786998312843525
near_ofi,逆 0-0.3,29,100000.0,56.0,4,26,0,7.802890284613596e-7,1.63206113667546e-6,0.000010608397388390488,0.021298608137590595,0.978700611573381
near_ofi,逆 0-0.3,30,1000000.0,26.0,7,9,10,1.8578310201460945e-7,3.7037037037037036e-7,4.761904761904762e-7,0.021298868233933416,0.9787009459829645
near_ofi,流量なし,0,1e-9,3641582.0,3120,321397,0,0.9108857084640687,856770.491506164,88257521.04442519,0.0008567704915061641,0.08825752104442519
near_ofi,流量なし,1,0.01,3317065.0,2,58,0,0.9108692321084628,0.000060294272195450494,0.0017485338936680643,0.0008573197033596937,0.08827344818817755
near_ofi,流量なし,2,0.017782794100389226,3317005.0,0,42,0,0.9108576986595387,0.0,0.0016269253388679558,0.0008573197033596937,0.08828498163710168
near_ofi,流量なし,3,0.03162277660168379,3316963.0,2,148,0,0.910816507770524,0.000043566615977042535,0.0032239295823011473,0.0008578689152132233,0.08832562331426287
near_ofi,流量なし,4,0.056234132519034905,3316813.0,100,4243,0,0.9096238942305845,0.0012250208261317616,0.051977633652770645,0.0008853295078897029,0.0894907762615259
near_ofi,流量なし,5,0.1,3312470.0,2041,130926,0,0.8731103679664499,0.014078471629739919,0.9031053290520963,0.001445800204416652,0.1254438318291336
near_ofi,流量なし,6,0.17782794100389226,3179503.0,3226,112339,0,0.8413755340398763,0.013036757372712171,0.4539790100722606,0.0023316789241598847,0.15629278703596405
near_ofi,流量なし,7,0.31622776601683794,3063938.0,10478,204227,0,0.7824162685338407,0.02470943870527137,0.4816123819871594,0.0052089998248014205,0.2123747316413581
near_ofi,流量なし,8,0.5623413251903491,2849233.0,6771,530404,0,0.6349048298239612,0.0096558232423866,0.7563856551550467,0.007068356554925856,0.3580268136211131
near_ofi,流量なし,9,1.0,2312058.0,7761,408431,0,0.5206160399518672,0.007669789025376328,0.4036309240334337,0.009199573152547439,0.4701843868955856
near_ofi,流量なし,10,1.7782794100389228,1895866.0,8540,351139,0,0.4218460548190321,0.005787815673729998,0.23797749506532528,0.011544707767118799,0.5666092374138494
near_ofi,流量なし,11,3.1622776601683795,1536187.0,9337,376641,0,0.31585420841820955,0.0043916501136202725,0.17715277824183923,0.014108703305321702,0.670037088276469
near_ofi,流量なし,12,5.623413251903491,1150209.0,10500,330172,1,0.22230361746861366,0.003709173816272262,0.1166347940253567,0.016992066789760566,0.760704315741626
near_ofi,流量なし,13,10.0,809536.0,9919,259111,3,0.14842617035847674,0.0027996064627952783,0.07313326244393058,0.0197158908907361,0.8318579387507874
near_ofi,流量なし,14,17.78279410038923,540503.0,9412,200985,0,0.09064957898911816,0.00223742387845122,0.04777822335428373,0.02230049655511536,0.8870499244557667
near_ofi,流量なし,15,31.622776601683793,330106.0,6881,148290,0,0.048038460677665304,0.0015061304839701739,0.032458085956683196,0.024190070670775547,0.9277714686515594
near_ofi,流量なし,16,56.2341325190349,174935.0,3860,75896,2,0.02613674077297054,0.0008965562386582614,0.017628246707048552,0.02525006162859843,0.9486131975984312
near_ofi,流量なし,17,100.0,95177.0,2004,46632,0,0.012780714377578847,0.0004810942480911007,0.011194803880730643,0.02580038395971869,0.9614189016627026
near_ofi,流量なし,18,177.82794100389228,46541.0,1129,19939,2,0.006995065677389093,0.0003116965691081289,0.005504798840962783,0.026110427503601083,0.96689450681901
near_ofi,流量なし,19,316.22776601683796,25471.0,727,11223,2,0.00371312477260701,0.00020623858715936358,0.0031837904589952374,0.026310090351950588,0.9699767848754426
near_ofi,流量なし,20,562.3413251903492,13519.0,479,5399,1,0.002098615218042228,0.00014396982177484243,0.0016227412688149775,0.026441657224464458,0.9714597275574935
near_ofi,流量なし,21,1000.0,7640.0,305,3205,3,0.0011342715098104782,0.00009123389479091724,0.0009587037141143926,0.02652545347261565,0.9723402750175741
near_ofi,流量なし,22,1778.2794100389228,4127.0,172,1874,4,0.000571672840944481,0.000053575835566412286,0.0005837274177410269,0.026572749157388352,0.9728555780016674
near_ofi,流量なし,23,3162.2776601683795,2077.0,114,945,0,0.0002801940067797215,0.00003965818312070467,0.0003287454653426834,0.026604126482312605,0.9731156795109079
