metric,side,day_type,hor,hor_ms,x_form,y_kind,n,beta,r,r2,t
kappa_px,買い,閉場日,1s,1000,log1p,絶対値,47253,0.00001289081600191626,0.07080160427808588,0.005012867168350668,15.429074221719407
kappa_px,買い,閉場日,3s,3000,log1p,絶対値,47251,0.000024145120183454758,0.06805557821753477,0.004631561726522994,14.827505916490148
kappa_px,買い,閉場日,5s,5000,log1p,絶対値,47249,0.00003240186402016268,0.07043821643824527,0.004961542335001086,15.348839203848463
kappa_px,買い,閉場日,10s,10000,log1p,絶対値,47242,0.00004609699812432332,0.07416649712934305,0.0055006692964368505,16.1644326003263
kappa_px,買い,閉場日,30s,30000,log1p,絶対値,47211,0.00007039439023404117,0.07103329536983727,0.005045729051098544,15.47293863489138
kappa_px,買い,閉場日,50s,50000,log1p,絶対値,47180,0.00009388083792319971,0.07548102185413756,0.005697384660144792,16.441757674952424
kappa_px,買い,閉場日,100s,100000,log1p,絶対値,47121,0.00011458107818744767,0.06926051000301656,0.004797018245877956,15.07050770487979
kappa_px,買い,閉場日,10ms,10,生,二乗,47254,2.0898451735917448e-14,0.07451514183853541,0.005552506363217051,16.24290489129354
kappa_px,買い,閉場日,20ms,20,生,二乗,47254,2.083608781824065e-14,0.06360934995262468,0.004046149401395474,13.855156877138201
kappa_px,買い,閉場日,50ms,50,生,二乗,47254,3.109412786865517e-14,0.00567490825895798,0.0000322045837475895,1.2336044745105863
kappa_px,買い,閉場日,100ms,100,生,二乗,47254,7.600514664028312e-11,0.11436051097462997,0.013078326470378463,25.023314919043838
kappa_px,買い,閉場日,500ms,500,生,二乗,47254,3.057734539859991e-11,0.007327827844800401,0.000053697060923032086,1.5929311897430918
kappa_px,買い,閉場日,1s,1000,生,二乗,47253,4.832440741359728e-11,0.0018324767633866646,3.357971088352066e-6,0.3983315512212948
kappa_px,買い,閉場日,3s,3000,生,二乗,47251,3.842825100025255e-10,0.005628623428541988,0.00003168140170033176,1.2235039741629896
kappa_px,買い,閉場日,5s,5000,生,二乗,47249,3.8949450042173825e-10,0.0034440546173095704,0.000011861512207011372,0.7486170681746936
kappa_px,買い,閉場日,10s,10000,生,二乗,47242,4.137106983334481e-10,0.003972918495243696,0.00001578408136984943,0.8635113046972522
kappa_px,買い,閉場日,30s,30000,生,二乗,47211,7.731467380793801e-9,0.03316910509229916,0.001100189532623986,7.210828881555097
kappa_px,買い,閉場日,50s,50000,生,二乗,47180,1.5944269801609753e-8,0.04336405868504537,0.0018804415856400589,9.427757511019385
kappa_px,買い,閉場日,100s,100000,生,二乗,47121,1.6251605709573193e-8,0.03451330210155544,0.0011911680219532312,7.496237858043239
kappa_px,買い,閉場日,10ms,10,生,符号つき,47254,8.593500019699931e-10,0.09254935801069719,0.0085653836681922,20.20465638733707
kappa_px,買い,閉場日,20ms,20,生,符号つき,47254,8.570682621321742e-10,0.07679482628071982,0.005897445343485935,16.742737376385897
kappa_px,買い,閉場日,50ms,50,生,符号つき,47254,7.597293048163597e-10,0.014592531784348522,0.00021294198387722187,3.172393053648147
kappa_px,買い,閉場日,100ms,100,生,符号つき,47254,7.170228433718014e-8,0.06212656761296043,0.0038597104033677443,13.53091621941235
kappa_px,買い,閉場日,500ms,500,生,符号つき,47254,2.7020106067058815e-8,0.006608360064248812,0.000043670422738758557,1.436525298681385
