feat,k,side,s_dec,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
obi,0,-1,8,60.0,824972.0,704424.0,-42970.03708267667,779170.4363689703,-884129.7854516462,6068286.259999992
obi,0,-1,9,0.1,873090.0,95710.0,58387.05767931285,54994.63809488158,-5030.060415568712,4096.061000000006
obi,0,-1,9,0.5,873090.0,185082.0,85804.0763847522,186772.91284357035,-117256.0524588181,28256.151999999973
obi,0,-1,9,1.0,873090.0,246605.0,89063.96748743278,275194.7478640152,-207832.02037658243,73040.07899999994
obi,0,-1,9,3.0,873090.0,394496.0,75002.82684533474,452024.1439412119,-411736.96509587695,330450.5099999999
obi,0,-1,9,5.0,873090.0,471271.0,54616.84294122506,549260.4231251845,-536115.4281839591,620725.8050000007
obi,0,-1,9,10.0,873090.0,575957.0,19317.945977731863,686460.3586241034,-717826.6286463714,1357533.8430000022
obi,0,-1,9,30.0,873090.0,714993.0,-21062.10616390578,909079.7552384089,-993061.2454023141,3769825.125999994
obi,0,-1,9,60.0,873090.0,760872.0,-30484.30023977615,1035361.3103911433,-1132802.3466309188,5742570.871999983
obi,1,1,0,0.1,854424.0,28494.0,27805.567264081394,-25045.054769090988,253.0404949903925,1282.027
obi,1,1,0,0.5,854424.0,76455.0,43770.567065168296,-95586.60063702856,-58544.07357186026,14998.799999999997
obi,1,1,0,1.0,854424.0,122069.0,32699.86384203491,-160067.46235592692,-138109.67051389196,48736.671999999984
obi,1,1,0,3.0,854424.0,244351.0,-31923.50653124152,-320184.0095686571,-373610.4040998985,275344.15599999996
obi,1,1,0,5.0,854424.0,318397.0,-78216.68858887994,-419936.51395831327,-526172.1385471931,562538.8540000004
obi,1,1,0,10.0,854424.0,425950.0,-147338.653110767,-591954.2366410884,-776776.4897518547,1333901.0120000015
obi,1,1,0,30.0,854424.0,586224.0,-230952.7755038368,-845037.4386726782,-1127577.926176514,4195014.827999996
obi,1,1,0,60.0,854424.0,662915.0,-259280.50860982292,-992705.5466887475,-1310322.5752985687,7486063.362999996
obi,1,1,1,0.1,827582.0,13837.0,13573.314117417549,-10899.310206824965,1456.347910592589,639.1599999999997
obi,1,1,1,0.5,827582.0,45435.0,25592.48346285938,-49204.24830052289,-27610.044837663507,10002.130000000001
obi,1,1,1,1.0,827582.0,81365.0,21000.349912385416,-94586.51402304917,-80746.28411066384,36572.831
obi,1,1,1,3.0,827582.0,187229.0,-22804.151990071623,-222700.57545968174,-261980.87944975332,235037.20600000006
obi,1,1,1,5.0,827582.0,256558.0,-60279.11811592272,-308934.20359262574,-391790.4257085485,504440.65599999984
obi,1,1,1,10.0,827582.0,361856.0,-120250.74519875323,-453957.0788429393,-606051.1520416926,1261148.064000001
obi,1,1,1,30.0,827582.0,529282.0,-201936.91146286306,-699532.7213203668,-948046.4487832303,4269969.789999995
obi,1,1,1,60.0,827582.0,612294.0,-231215.11824101344,-836204.3063139248,-1121301.2965549373,7827437.055999997
obi,1,1,2,0.1,826890.0,10039.0,9788.31191018492,-7369.1485156375065,1535.7313945474161,475.98399999999987
obi,1,1,2,0.5,826890.0,35909.0,20756.784574326008,-34890.72413300638,-17293.93155868037,8262.988000000003
obi,1,1,2,1.0,826890.0,67495.0,18691.439546091897,-72210.83978331544,-59458.960237223524,31717.106999999996
obi,1,1,2,3.0,826890.0,166214.0,-15631.89582757279,-186941.3559319501,-217200.08375952276,217750.67099999997
obi,1,1,2,5.0,826890.0,232410.0,-47502.0286983029,-268164.9477494739,-336119.0564477768,475351.5669999999
obi,1,1,2,10.0,826890.0,336611.0,-101720.49946344022,-407772.91904466564,-539115.1865081057,1225905.2190000012
obi,1,1,2,30.0,826890.0,508397.0,-178372.77938432607,-669098.2219273736,-892209.9373116993,4316950.208999995
obi,1,1,2,60.0,826890.0,594420.0,-206506.24698417043,-816739.8940469631,-1075555.1010311334,8005093.343999992
obi,1,1,3,0.1,841468.0,7617.0,7979.228352895178,-5555.62370211075,1753.30865078443,367.00899999999996
