scope,kind,defn,lv,h,h_ms,n_day,n,slope,ci_lo,ci_hi,bonf_lo,bonf_hi,r,sd_x,slope_per_sd,mean_y
立会日,帰無対照,水準ごと(L1一致),10,1s,1000,67,24763494.0,0.0014391653739659481,-0.0003617539027001719,0.00362288732647736,-0.0016628286122246352,0.004314395673746821,0.0006277799354990325,0.8287893918771171,0.001192764995099842,0.0004349381444665661
閉場日,帰無対照,水準ごと(L1一致),10,1s,1000,31,8753973.0,-0.0002350147022091164,-0.0021073542950808015,0.0018309047650831175,-0.0030435912319957763,0.0035317376480264186,-0.00021527065843158895,0.8421687657053306,-0.0001979220416820574,0.0012558663870417433
全日,帰無対照,水準ごと(L1一致),10,200ms,200,98,33517809.0,0.00028884105877139673,-0.00013150479766205377,0.0006738343466646808,-0.000226070830896558,0.0008239574248850607,0.00035509186062619095,0.8329511824459579,0.00024059050144257732,0.0000424433016316602
立会日,帰無対照,水準ごと(L1一致),10,200ms,200,67,24763730.0,0.00043145929678150825,-0.000054504182089776815,0.0009644986657713715,-0.00023106553181130872,0.001164781004994086,0.00047351772778433504,0.8287897004213962,0.00035758902132357253,4.542466018678655e-6
閉場日,帰無対照,水準ごと(L1一致),10,200ms,200,31,8754079.0,-0.00008891488418748462,-0.0005509854510239499,0.0004362858388101574,-0.0007008778119038154,0.000894579547502731,-0.00019703279007041662,0.8421689244909198,-0.00007488135238740862,0.0001496580137554896
全日,帰無対照,水準ごと(L1一致),10,20s,20000,98,33509480.0,0.0052423914393277095,-0.012683383314625655,0.017789052233111814,-0.021695897507599277,0.022306927091268483,0.0005340406064311705,0.8329520297858888,0.004366660590320183,0.011196427963514659
立会日,帰無対照,水準ごと(L1一致),10,20s,20000,67,24757447.0,0.0034697237001894052,-0.013220526055350375,0.02142159679340434,-0.023549287362997117,0.031723806014594465,0.00031011691238127457,0.8287904765173905,0.0028756739588636604,0.007230557251399946
閉場日,帰無対照,水準ごと(L1一致),10,20s,20000,31,8752033.0,0.011310632577578065,-0.007833853957647947,0.029161115992438917,-0.013860686538410945,0.04258989191409389,0.002667975244866522,0.8421697618584508,0.009525472744327355,0.022414945302746913
全日,帰無対照,水準ごと(L1一致),10,2s,2000,98,33517003.0,0.0011975036652356295,-0.0014680319150329813,0.004384039830464267,-0.003397579889647929,0.005967975016959688,0.00040792796031652545,0.8329506578338438,0.0009974614657164568,0.000990604291468797
立会日,帰無対照,水準ごと(L1一致),10,2s,2000,67,24763149.0,0.0017220958112813963,-0.001690810721037046,0.005275797892221884,-0.003247110225665458,0.007229413328976926,0.0005200984294988773,0.8287892709222914,0.0014272545318902404,0.0005239705095154137
閉場日,帰無対照,水準ごと(L1一致),10,2s,2000,31,8753854.0,-0.00009374615956712968,-0.003334452937176912,0.003421870209521063,-0.00397465301241344,0.006230089536152852,-0.0000626211384068269,0.8421685180505294,-0.00007895006427557806,0.0023106310900589014
全日,帰無対照,水準ごと(L1一致),10,500ms,500,98,33517676.0,0.0005669195655136201,-0.00041403220014491057,0.0015519590567616246,-0.0006531052541712607,0.002005838835472689,0.00041359191100235525,0.8329511508386249,0.0004722163045275031,0.00021563516011318933
立会日,帰無対照,水準ごと(L1一致),10,500ms,500,67,24763640.0,0.0009211103322329544,-0.00020330394081331986,0.002181151115685745,-0.000741595714658259,0.0025649809359230094,0.0005990973102750258,0.8287897114665846,0.0007634067664802402,0.00008709388249691655
閉場日,帰無対照,水準ごと(L1一致),10,500ms,500,31,8754036.0,-0.00036185713800958297,-0.001432206920169644,0.0007733506811408589,-0.0017268166473366848,0.0018998670882766607,-0.00048311545133833064,0.8421688670014547,-0.0003047448159339195,0.000579256000149652
全日,帰無対照,水準ごと(L1一致),10,50s,50000,98,33497241.0,0.020029053298621532,-0.009823967547692462,0.04607707307701462,-0.032984000397903945,0.05825704800327284,0.001266104660963101,0.8329515844684554,0.01668323168048995,0.014061190567361277
立会日,帰無対照,水準ごと(L1一致),10,50s,50000,67,24748179.0,0.019143198583189303,-0.017819104980265718,0.05565026421245033,-0.032651376096151534,0.06583685267101906,0.001060109987528721,0.8287929471850698,0.015865747972310513,0.004991050121761995
閉場日,帰無対照,水準ごと(L1一致),10,50s,50000,31,8749062.0,0.02527199571198765,-0.018008762598781466,0.07221814162359347,-0.031476029415813817,0.10034047640244124,0.0038111778451415845,0.8421643199443597,0.021283173082422856,0.039717593425499804
全日,帰無対照,水準ごと(L1一致),10,5s,5000,98,33515722.0,0.0023446785203482135,-0.003577497351451056,0.0073689279913071795,-0.005957943362397113,0.009828485334179288,0.000494108510012038,0.8329507303769811,0.0019530016860232638,0.001186012629101694
立会日,帰無対照,水準ごと(L1一致),10,5s,5000,67,24762197.0,0.0012601801730612414,-0.0050323869386766345,0.008155718591783183,-0.008009282273431615,0.014273346080720669,0.00023400048908662121,0.828789741308205,0.0010444243996331553,-0.0006918653142906786
閉場日,帰無対照,水準ごと(L1一致),10,5s,5000,31,8753525.0,0.005888840744821113,-0.00013454647145204316,0.011834990975088546,-0.001497398019992515,0.015342480255898587,0.002665058748091377,0.8421674367056408,0.004959389915233733,0.00649820212718809
全日,帰無対照,累積,1,100ms,100,98,84670750.0,0.0000259332341834331,-0.0001204435027653586,0.0001522523849421971,-0.00020330820544680464,0.00023299617151373238,0.00003889128382462467,0.6886426499928985,0.000017858731110965792,0.00005599920161277966
立会日,帰無対照,累積,1,100ms,100,67,57887196.0,-0.000037878238386716494,-0.00020863744165370519,0.00015298575189617153,-0.00033163569966554343,0.00021437166946507256,-0.00005081293684465618,0.7027594469802942,-0.000026619289861236637,0.000029040805588713887
閉場日,帰無対照,累積,1,100ms,100,31,26783554.0,0.00018599258873233857,0.00003191896557884456,0.0003770027595597355,-0.000045191985888661096,0.0004774570039844796,0.000450844931879125,0.6569547916229962,0.00012218872237407512,0.00011426428303142607
全日,帰無対照,累積,1,10s,10000,98,84661048.0,0.006722981383578916,-0.0030826880609295046,0.016422586467661014,-0.007151571803839498,0.02048633065338909,0.0008332630026566013,0.6886431483615244,0.004629735066363702,0.005525159732994723
立会日,帰無対照,累積,1,10s,10000,67,57880563.0,0.004824193779044881,-0.007835165643787657,0.018148201326422985,-0.01194301822201246,0.02822146585968186,0.0005232154887982222,0.7027590276001613,0.0033902457291163277,0.0028617934696410674
閉場日,帰無対照,累積,1,10s,10000,31,26780485.0,0.01164208808650784,0.0016228085642657592,0.023722037236202618,-0.004765723630558444,0.03427387639905011,0.00292266061931482,0.656957628240674,0.007648358577081197,0.01128148336933351
全日,帰無対照,累積,1,1s,1000,98,84669868.0,0.0002122101437583104,-0.0013038649593721833,0.0015115865277570268,-0.0017628786122783253,0.0018596467308111995,0.00008822414667302213,0.6886427761698778,0.00014613698252913173,0.0005584592815562028
立会日,帰無対照,累積,1,1s,1000,67,57886593.0,-0.0004911107915129574,-0.0022407522669794402,0.0013028837466410018,-0.003253862748473308,0.0024374647011749765,-0.0001808883191854721,0.7027595223530544,-0.0003451327852660764,0.00028754810880897707
閉場日,帰無対照,累積,1,1s,1000,31,26783275.0,0.001974158366570433,0.0007429692688357083,0.0033908388045488284,-0.00008124513141233772,0.0042754769968845465,0.0014447894739892887,0.6569550459740878,0.0012969333004704089,0.0011439785952312995
全日,帰無対照,累積,1,200ms,200,98,84670652.0,0.000020492575809602557,-0.0002906161315644304,0.0002917506612242122,-0.0005684750416853064,0.00042396782071184346,0.00002115627642297036,0.688642685845479,0.000014112062445416798,0.00011186531406396562
立会日,帰無対照,累積,1,200ms,200,67,57887129.0,-0.00010905167534812154,-0.00048042283825235657,0.00029809033234101873,-0.0007684250399134401,0.0004910444485475644,-0.0001004128094462022,0.7027594883030492,-0.00007663709956623615,0.000057850814310808525
閉場日,帰無対照,累積,1,200ms,200,31,26783523.0,0.0003453575587022575,0.00005050670387722386,0.0007142415369482069,-0.00010547869019332329,0.0009000566517452293,0.0005905081562546509,0.6569548151789885,0.00022688431114790822,0.00022860665220239752
全日,帰無対照,累積,1,20s,20000,98,84651248.0,0.015177260876130649,-0.0021884864903246276,0.031796434228417575,-0.007162458037669503,0.04109499036941582,0.0013080860945403055,0.6886415117702879,0.010451691874270653,0.01112501700031809
立会日,帰無対照,累積,1,20s,20000,67,57873863.0,0.014585638172126082,-0.005923841227167647,0.038351086185775124,-0.017303960146710935,0.04815522235148116,0.0010974585841183407,0.7027575726059399,0.010250167676751864,0.005893345951187227
閉場日,帰無対照,累積,1,20s,20000,31,26777385.0,0.01707910131673262,0.0011311195827643254,0.034448081592622595,-0.00430985531043727,0.04706804428917735,0.0030787074346375256,0.6569558407963407,0.011220215365579968,0.022432208257360777
全日,帰無対照,累積,1,2s,2000,98,84668888.0,0.0008099374306720477,-0.001649980919744535,0.0031465167154726033,-0.002571366144381357,0.004002429296939412,0.00023351356105083006,0.6886428902136824,0.000557757653150243,0.001119986826532424
立会日,帰無対照,累積,1,2s,2000,67,57885923.0,-0.0002875335459543551,-0.0033521091663759853,0.0030745092987935585,-0.005009616928062896,0.005481469232019771,-0.0000732902206043546,0.7027596178545377,-0.00020206696487524273,0.0005808956025770682
閉場日,帰無対照,累積,1,2s,2000,31,26782965.0,0.0035691298480067246,0.0011362088573285496,0.006007060238455613,-0.0002679256613151701,0.007765673027969209,0.0018498871731339698,0.6569552481389802,0.0023447585849374983,0.002285122691058832
全日,帰無対照,累積,1,500ms,500,98,84670358.0,0.0001175882475018073,-0.0006223412281450729,0.000749043306508104,-0.0010058500777433592,0.0009523624890623112,0.00007269133582987995,0.6886427717360394,0.00008097629668322798,0.0002787727637880899
立会日,帰無対照,累積,1,500ms,500,67,57886928.0,-0.0001591603916968232,-0.001003700464044503,0.0008370292758421463,-0.001623440711612922,0.0013596900185000953,-0.00008732361883909252,0.7027595616134281,-0.00011185148709508098,0.0001430869290547479
閉場日,帰無対照,累積,1,500ms,500,31,26783430.0,0.000813316385062704,0.00018633182272304104,0.0015866549911386493,-0.0001403380248321052,0.0019303962069253317,0.0008701967768900336,0.6569549292478866,0.0005343122082050155,0.0005720300555475422
全日,帰無対照,累積,1,50s,50000,98,84621848.0,0.03345670759641882,0.001634800050128198,0.06483626533519266,-0.01362579330781786,0.085562040338322,0.001789490908577454,0.6886402076796602,0.023039634067475518,0.026917608609398555
立会日,帰無対照,累積,1,50s,50000,67,57853763.0,0.03428073723247185,-0.008093339912813172,0.08046788032140494,-0.021135752806294726,0.10137387235280389,0.0015971196379959045,0.702750558997939,0.024090807252981055,0.013915816156021906
閉場日,帰無対照,累積,1,50s,50000,31,26768085.0,0.03250263776426789,0.0021258891157747476,0.059577143171714336,-0.01198869767942329,0.06779579388938957,0.003758178349749154,0.6569688906113379,0.021353221873933254,0.05501833449893613
全日,帰無対照,累積,1,5s,5000,98,84665948.0,0.0035315552399918524,-0.0020524876327695663,0.007964796610330756,-0.004981086315389924,0.011237874875844968,0.0006297289663288062,0.6886432157828274,0.002431981557182684,0.002779685103921844
立会日,帰無対照,累積,1,5s,5000,67,57883913.0,0.001787705014681378,-0.0056750510002034705,0.008416438158940519,-0.008591218903172727,0.01272070920149325,0.0002798829116195021,0.7027595971381192,0.0012563268559192806,0.0014284722888145947
閉場日,帰無対照,累積,1,5s,5000,31,26782035.0,0.00795766105946685,0.0024928725873997596,0.014282553584308045,-0.001167018944760302,0.02021201822417877,0.0027546347494251636,0.656956478194525,0.005227836984293054,0.005700056354058475
全日,帰無対照,累積,2,100ms,100,98,84670941.0,0.000063037507487633,-0.00009743027108281434,0.00020493323580803873,-0.00016562354351446577,0.000285990900301709,0.00009455662131112605,0.6887965668421824,0.00004342001873976998,0.000055956372324606785
立会日,帰無対照,累積,2,100ms,100,67,57887384.0,0.00004352883175604738,-0.00017360714390913566,0.00023917408730701257,-0.0002688195244571161,0.0003304435561130782,0.000057855468460064754,0.6962883450074219,0.00003030861822352474,0.00002897249554537242
閉場日,帰無対照,累積,2,100ms,100,31,26783557.0,0.00011187307923622045,-0.00003435853430131199,0.0002713239085107031,-0.00009157898976007477,0.0003636172268266159,0.00027736854427880405,0.6719477978803643,0.00007517286923487384,0.00011427670807867495
全日,帰無対照,累積,2,10s,10000,98,84661239.0,0.005423438268613025,-0.003853878706605925,0.01459253452901558,-0.00832159943753185,0.020418726285607376,0.0006723456349423305,0.6887979228714076,0.003735653014241955,0.005525407594838951
立会日,帰無対照,累積,2,10s,10000,67,57880751.0,0.003474553955736686,-0.010083347341468797,0.01722570469172879,-0.012693759687609182,0.02881493634150124,0.0003733699594691856,0.6962907216217155,0.002419299681153483,0.0028620292813459195
閉場日,帰無対照,累積,2,10s,10000,31,26780488.0,0.010296732674138805,0.0007100438090178783,0.021675152897515815,-0.004267830732588427,0.03619645399480254,0.0026438983266761484,0.6719472748799395,0.006918861460554803,0.011281775327275001
全日,帰無対照,累積,2,1s,1000,98,84670059.0,0.0008383837473744577,-0.0005728194398726114,0.0021823216662755487,-0.001277712159192497,0.002905361594311254,0.00034862701072809545,0.6887967433278633,0.0005774759948505366,0.0005588818164008077
立会日,帰無対照,累積,2,1s,1000,67,57886781.0,0.0006173954107666522,-0.0013395115065632447,0.002593494268575665,-0.002325826945456186,0.0032590644253240393,0.00022530821636226455,0.6962888138471799,0.00042988551823740467,0.0002881497883156114
閉場日,帰無対照,累積,2,1s,1000,31,26783278.0,0.001387195280137141,0.00034845129115445173,0.0024478189421054245,-0.00014254986678886137,0.0031782082708811605,0.0010383883247510593,0.6719473534553914,0.0009321221972139621,0.0011440157801917096
全日,帰無対照,累積,2,200ms,200,98,84670843.0,0.00011070347033152507,-0.0002202755602631298,0.00042055246306649225,-0.00036101200156810596,0.0005530200027005775,0.00011431447815236397,0.6887965951961799,0.00007625217344075578,0.00011181546021578468
立会日,帰無対照,累積,2,200ms,200,67,57887317.0,0.00006603211886200133,-0.0003536945070685745,0.0004834063162597563,-0.0005572625217326262,0.00062280404276214,0.000060241379852534106,0.6962884021713778,0.0000459773985344134,0.000057772320315578995
閉場日,帰無対照,累積,2,200ms,200,31,26783526.0,0.00022148873462333375,-0.000040746677727943616,0.0005079565315241924,-0.00015432708221356923,0.0006691821611808777,0.0003873545013956475,0.6719477626531418,0.00014882885968302458,0.0002286190644566358
全日,帰無対照,累積,2,20s,20000,98,84651439.0,0.016828455175508503,-0.0012522025808124578,0.034561807545566064,-0.010068304338362893,0.044949390644615124,0.0014507283977820478,0.6887983758287097,0.0115914125925965,0.011126079816009687
立会日,帰無対照,累積,2,20s,20000,67,57874051.0,0.01777015466716326,-0.0065292498952162605,0.042105941016638164,-0.010958503142803501,0.060342863929472364,0.0013247681022919156,0.6962918034360068,0.01237321304053588,0.005894747293291708
閉場日,帰無対照,累積,2,20s,20000,31,26777388.0,0.015337694773587823,-0.00126308395463859,0.03197661797844213,-0.006019263441458111,0.049528911349495885,0.0028278878723719805,0.6719468015402089,0.010306114946112317,0.02243257487884923
全日,帰無対照,累積,2,2s,2000,98,84669079.0,0.002158130128513433,-0.00023443240064012244,0.004470854235831676,-0.0016233591624882405,0.005901521583337571,0.0006223508784771009,0.6887969154427257,0.0014865133756440658,0.0011206864918323631
立会日,帰無対照,累積,2,2s,2000,67,57886111.0,0.001865724900956988,-0.001461613438905533,0.005350862448675707,-0.003313161276267911,0.006390926105195358,0.00047118139111651573,0.6962893219612097,0.0012990843262534865,0.0005819035362176071
閉場日,帰無対照,累積,2,2s,2000,31,26782968.0,0.002908818317545088,0.000636267725214095,0.005067749801781573,-0.00042463282145600325,0.0067937990799590885,0.001542050689415783,0.6719468547670119,0.001954571319563093,0.002285159748628396
全日,帰無対照,累積,2,500ms,500,98,84670549.0,0.0003649648504587144,-0.00038099268908009135,0.001045998106871723,-0.0007475065083463468,0.001352463831659725,0.0002256663738844482,0.6887966834556273,0.0002513865785738415,0.000278935633882508
立会日,帰無対照,累積,2,500ms,500,67,57887116.0,0.0002716952215937667,-0.0007969650649324682,0.0012884581258883207,-0.0012363048362759347,0.0015698307123209233,0.0001476935174263383,0.6962885917140632,0.00018917828321896415,0.00014331793857192047
閉場日,帰無対照,累積,2,500ms,500,31,26783433.0,0.0005993701052734821,0.00009872067300824573,0.0011579109789930217,-0.0000947912294356496,0.0014554721536369246,0.0006559230572319528,0.6719476286236358,0.00040274532090641524,0.0005720465752654382
全日,帰無対照,累積,2,50s,50000,98,84622039.0,0.03386766136804279,0.001126123859870069,0.06508411844560981,-0.015435770717423426,0.09329707665318183,0.0018118890361746732,0.688799117816783,0.02332801527282542,0.026921655771302143
立会日,帰無対照,累積,2,50s,50000,67,57853951.0,0.03406729537712841,-0.01060235021685311,0.07934253601158164,-0.023000149432935938,0.11062209921510739,0.0015725899697294798,0.6962924485454738,0.02372080051346264,0.01392169007311464
閉場日,帰無対照,累積,2,50s,50000,31,26768088.0,0.03511850373185987,0.0030012039967733497,0.06671589034641057,-0.011505572113275063,0.08590831637372678,0.004153234247702778,0.6719491912623592,0.02359785018096738,0.05501852165520914
全日,帰無対照,累積,2,5s,5000,98,84666139.0,0.004714754235472989,-0.0003223925064172571,0.009383083502967647,-0.002750005633092944,0.011660744254684953,0.0008408988300334183,0.6887970803437558,0.0032475089519321512,0.0027801229835110195
立会日,帰無対照,累積,2,5s,5000,67,57884101.0,0.0040278338255006485,-0.0024635254783481235,0.0109312182580691,-0.0063973493892664456,0.015157970812060037,0.0006247920663388139,0.6962898174814589,0.002804539679203493,0.0014290117327634881
閉場日,帰無対照,累積,2,5s,5000,31,26782038.0,0.006488889953142821,0.0014808731759208401,0.011706471801313435,-0.0010849612220660762,0.019796369724721815,0.00229745509734569,0.6719464654531414,0.004360186668728719,0.005700283880172678
全日,帰無対照,累積,3,100ms,100,98,84671023.0,0.00005344714803325499,-0.00009616496692204273,0.00018516762016079086,-0.00015346983620942632,0.00029327102544706243,0.00007865749300716411,0.6757928241952408,0.000036119199114574496,0.00005594668417103544
立会日,帰無対照,累積,3,100ms,100,67,57887461.0,0.000023908807639749372,-0.00017469299334971713,0.0002458865464267999,-0.0002821796345700897,0.00029632375506452157,0.0000311218632753437,0.6819134985616189,0.000016303738664058254,0.00002895836557111957
閉場日,帰無対照,累積,3,100ms,100,31,26783562.0,0.00012524820809891384,-0.00004641506946076456,0.00030085876217020145,-0.00009833390994172768,0.0003940836820199773,0.0003058919218168587,0.661912169742837,0.00008290331317915442,0.0001142766867453086
全日,帰無対照,累積,3,10s,10000,98,84661321.0,0.005998997232202,-0.003303173355825983,0.014682071298301628,-0.006659104232312332,0.019151318549149633,0.0007296567951675588,0.6757946567650468,0.004054090275470416,0.00552757982693545
立会日,帰無対照,累積,3,10s,10000,67,57880828.0,0.003423308155334001,-0.009748175366073211,0.017073684913581064,-0.014930964768418912,0.028524913650853825,0.000360268246584637,0.6819163937146081,0.0023344099518591696,0.0028652105894290745
閉場日,帰無対照,累積,3,10s,10000,31,26780493.0,0.01230713278495434,0.0027773847697072766,0.024231089987205585,-0.0030162378352796533,0.03835106497974391,0.0031129150679346574,0.66191196158804,0.008146238403213605,0.011281773220933022
全日,帰無対照,累積,3,1s,1000,98,84670141.0,0.0009667874813654956,-0.000484641582744401,0.0022665632623135525,-0.0011407857454165016,0.003193536483743949,0.00039443166150660404,0.6757930901092732,0.0006533482995109497,0.0005583602659301311
立会日,帰無対照,累積,3,1s,1000,67,57886858.0,0.0007326004732902362,-0.0012026675928616065,0.0027095641831864402,-0.002015602767366065,0.0035659618635130825,0.0002618309136959117,0.6819139215192698,0.0004995704616482181,0.00028738733354365597
閉場日,帰無対照,累積,3,1s,1000,31,26783283.0,0.0015451795036686372,0.0004546849585347717,0.0028335566761560297,-0.0003144364108622535,0.003670667515584454,0.0011393738551945531,0.6619121059890342,0.0010227730194043983,0.001144015566622712
全日,帰無対照,累積,3,200ms,200,98,84670925.0,0.00009760098004569018,-0.0002327515581011291,0.00039981206722343075,-0.00033782324870439834,0.0005999431618024276,0.00009888191769070087,0.6757928630027104,0.00006595804573694737,0.00011179101090824012
立会日,帰無対照,累積,3,200ms,200,67,57887394.0,0.00003017660936702197,-0.00042480381119770614,0.0004443681007929395,-0.0006743785583741212,0.0006555564692617754,0.000026961896115932135,0.681913548766545,0.000020577838783207716,0.0000577366402660274
閉場日,帰無対照,累積,3,200ms,200,31,26783531.0,0.0002603504066356174,-0.0000625733939269088,0.0005955707937708205,-0.0001626638328073557,0.0008139118149184869,0.00044851825989062954,0.6619121830473956,0.00017232910601345866,0.00022861902177759836
全日,帰無対照,累積,3,20s,20000,98,84651521.0,0.017315804856740624,-0.0012218454555481307,0.03530774227115015,-0.00829117493766166,0.04093740823315625,0.001464563707023782,0.6757964343595781,0.011701959180251579,0.011127976271839602
立会日,帰無対照,累積,3,20s,20000,67,57874128.0,0.017957557971968408,-0.008036509887130774,0.0427315305854921,-0.016194980302689333,0.05797198666286482,0.0013111046950027223,0.681918891656535,0.01224559802910267,0.005897400357223074
閉場日,帰無対照,累積,3,20s,20000,31,26777393.0,0.016636099865670828,-0.0009515276270160772,0.035438158256992744,-0.010237559180575144,0.05456787453352965,0.003021478343073909,0.6619127238208161,0.011011646175841291,0.022432849005202177
全日,帰無対照,累積,3,2s,2000,98,84669161.0,0.0021196630936255283,-0.000341346715168042,0.004487364435053366,-0.0013137636116848934,0.006301196941597464,0.0005997182431373521,0.6757934341303535,0.0014324544012405648,0.0011200190834692667
立会日,帰無対照,累積,3,2s,2000,67,57886188.0,0.0017335214752099365,-0.0016921249092887289,0.005323248501753115,-0.004191606457131669,0.0074283957705511576,0.0004287557837273127,0.6819145467298764,0.0011821135110142906,0.0005809281426327378
閉場日,帰無対照,累積,3,2s,2000,31,26782973.0,0.0030876479199551925,0.0009684621091472366,0.005458865414737066,-0.00040737076420239657,0.007421919898969058,0.001612408681327363,0.6619118965404135,0.0020437508905466043,0.002285159322021583
全日,帰無対照,累積,3,500ms,500,98,84670631.0,0.0004351091289624931,-0.00037571010113004544,0.0011510647985106556,-0.000702536062445988,0.0016434645661341314,0.0002639590723869005,0.6757929412755994,0.00029404367803742733,0.00027873137320432486
立会日,帰無対照,累積,3,500ms,500,67,57887193.0,0.0003030304188472854,-0.0007370576146729984,0.0013824652281094888,-0.0014183731753741873,0.0017428859499302558,0.00016132653805363896,0.68191366955322,0.00020664058490240162,0.00014301937437535394
閉場日,帰無対照,累積,3,500ms,500,31,26783438.0,0.000758646107005655,0.00016315978116333634,0.0014663383663362105,-0.00020080982211805195,0.0019669426698755528,0.0008178281066509699,0.6619121663994236,0.0005021570882186021,0.0005720464684743356
全日,帰無対照,累積,3,50s,50000,98,84622121.0,0.03684288994536875,0.001342908608004018,0.06504619301080194,-0.014644165194058877,0.08888020417348444,0.0019338519860806868,0.6757966952447902,0.024898303268347712,0.026921189293026795
立会日,帰無対照,累積,3,50s,50000,67,57854028.0,0.04043378096941884,-0.00719644448282151,0.08674024429414996,-0.029605893392126246,0.10717479760053707,0.0018279466837633534,0.6819197903969056,0.027572595443620486,0.013920983428603297
閉場日,帰無対照,累積,3,50s,50000,31,26768093.0,0.030563455384608446,-0.007267493302004133,0.06775211364854851,-0.01631301864737549,0.08582078008457003,0.003560552391609137,0.6619129850414434,0.020230347986807153,0.05501860639652086
全日,帰無対照,累積,3,5s,5000,98,84666221.0,0.0049912678514458615,0.00021942797335127367,0.009286853730566152,-0.0012355566861045424,0.012033658402362288,0.0008734104993675455,0.6757938874040587,0.0033730683044035023,0.0027796350255623525
立会日,帰無対照,累積,3,5s,5000,67,57884178.0,0.0040044984029218595,-0.0025382837500478074,0.011126165821760445,-0.008231224590347247,0.015358581595852367,0.000608348633555721,0.6819155000648497,0.0027307295309373517,0.0014283000422676908
閉場日,帰無対照,累積,3,5s,5000,31,26782043.0,0.007460438510119431,0.0026491552668955736,0.013919077423467202,0.0004563683280419868,0.020573683175221152,0.0026019933634053066,0.6619113672189069,0.004938149054285737,0.005700282815973826
全日,帰無対照,累積,4,100ms,100,98,84671102.0,0.00008153651624544045,-0.00009029977583974718,0.0002470544926603084,-0.0001680035863772412,0.0003349350264376578,0.00011742108611663635,0.6612898228910216,0.00005391926838709822,0.000055966785109759105
立会日,帰無対照,累積,4,100ms,100,67,57887536.0,0.00006318999932113362,-0.00020489582384009602,0.00028579601208376113,-0.0003397068028988126,0.0004121484110134086,0.00008044593446687395,0.6669252690238933,0.000042143007296866676,0.00002897161746012597
閉場日,帰無対照,累積,4,100ms,100,31,26783566.0,0.00012860520668969436,-0.00005719839818473786,0.0002979300151340564,-0.00010324555251168426,0.000412779491822515,0.0003076204239028772,0.648276900250945,0.00008337178474892716,0.00011431165745215637
全日,帰無対照,累積,4,10s,10000,98,84661400.0,0.002983836647561221,-0.007669741819692607,0.012273188823092104,-0.00991233420953639,0.015886258889893118,0.0003551349447395616,0.6612917240926478,0.001973186481076586,0.005525988954957394
立会日,帰無対照,累積,4,10s,10000,67,57880903.0,-0.0021324115580605508,-0.014949310237064882,0.011357526885476409,-0.021561659934818372,0.0212411816136919,-0.00021948197886823774,0.6669278452381289,-0.0014221646455782042,0.0028628358745008704
閉場日,帰無対照,累積,4,10s,10000,31,26780497.0,0.015179888450473463,0.004600218927856902,0.028622203784115896,-0.004437049459817869,0.04382296099374511,0.0037604490648178,0.6482774951051554,0.009840780060648615,0.011281883071636998
全日,帰無対照,累積,4,1s,1000,98,84670220.0,0.0006349041666077905,-0.0008625745479280408,0.002008496423171866,-0.0017176661401453784,0.002898777354786108,0.00025347041085423865,0.6612901698552318,0.0004198558841778602,0.0005584641966204565
立会日,帰無対照,累積,4,1s,1000,67,57886933.0,0.00017809695476382143,-0.002024081040142902,0.00222301604560815,-0.0028428775389183125,0.002844640541324876,0.00006225270199668695,0.6669257090018532,0.00011877743782693259,0.0002874881405303442
閉場日,帰無対照,累積,4,1s,1000,31,26783287.0,0.0017306617270721701,0.000681449860667742,0.003034980834712763,-0.00031442571324123567,0.003949888681279301,0.0012498555641246034,0.6482770511984393,0.0011219482810483445,0.0011441269199259484
全日,帰無対照,累積,4,200ms,200,98,84671004.0,0.00014835911970401708,-0.00019689837260889536,0.00046543039777178683,-0.0003520000599237829,0.0006205386542703711,0.00014708057825049315,0.6612898551519142,0.00009810838077953495,0.00011182108291917408
立会日,帰無対照,累積,4,200ms,200,67,57887469.0,0.00009783407170086177,-0.00046005509633227355,0.0005393250776793624,-0.0007683127067160698,0.0007763852710841447,0.00008549056613007912,0.6669253025961407,0.00006524801787330976,0.00005774832731899864
閉場日,帰無対照,累積,4,200ms,200,31,26783535.0,0.00027412125608732886,-0.00007151530349867172,0.0005958037723177252,-0.0001946241605180381,0.0008657649475029824,0.00046251381990829936,0.6482769282261379,0.00017770648585778407,0.00022868896326244177
全日,帰無対照,累積,4,20s,20000,98,84651600.0,0.012332125085692312,-0.006891057816330752,0.03005280391101252,-0.015388698437737708,0.036751147986346114,0.0010206620568371334,0.6612936069181422,0.008155155478883172,0.011127680589429336
立会日,帰無対照,累積,4,20s,20000,67,57874203.0,0.009737617772117813,-0.017647344584591718,0.037546219325518396,-0.028312977127179177,0.045670849061791266,0.0006953298972312286,0.6669306829153773,0.006494316070727447,0.005896579827878372
閉場日,帰無対照,累積,4,20s,20000,31,26777397.0,0.019247949851686968,-9.062591661154051e-6,0.03999643016469168,-0.012320162597522173,0.057234817962494036,0.003423835169891548,0.64827784551096,0.01247801946035463,0.02243370064012564
全日,帰無対照,累積,4,2s,2000,98,84669240.0,0.0015398452197214845,-0.0011905984491165326,0.003967923077027367,-0.002022936484326325,0.005756725881730931,0.0004263201662741735,0.661290536179203,0.0010182850709826031,0.0011202045688404004
立会日,帰無対照,累積,4,2s,2000,67,57886263.0,0.0007151242869499142,-0.0030700226725971355,0.0046224599283774025,-0.005223598795054093,0.005827946161810839,0.000172985735732921,0.6669263000475681,0.00047693519476966166,0.0005811486238505473
