dt,n_ord,large_lots,share_large,share_short,share_near,share_cancel,fleeting_ratio,n_reached,fake_share,fake_share_sz,cbt_share,cbt_share_large,push_all,push_pre_all,push_pre_large_near,push_large_near
2026-07-06,6280318,90000.0,0.017103592525091884,0.5301003866364729,0.1644440615905118,0.98885979977447,0.009159640543489488,876448,0.8873566942933294,0.9181456921917746,0.05817253202783681,0.0028487376182319206,0.2937532934513167,0.2642901667182215,1.7320517401369857,6.862996396728974
2026-07-07,8865034,99492.0,0.01617004514590694,0.5984495942147543,0.16890561277035146,0.9919480286257222,0.012581523328007582,922713,0.8815341281633617,0.8910324815644558,0.06258802842718934,0.0033066383904902753,0.3296951231785843,0.47716935918840775,0.42887230271894894,4.80580384591125
2026-07-08,10610994,108666.0,0.008337107720539659,0.6356900211233745,0.16103552598371085,0.9939891587913442,0.013819748979731282,1012887,0.9050585109691407,0.912151131047405,0.051082867448610375,0.0033346521223082573,0.3273083373664181,0.4511181346414944,0.7142533916784185,5.93666951149031
2026-07-09,9752644,106615.0,0.004001991665029504,0.6049700983651203,0.148737716664322,0.9919169611850899,0.012697666967396456,1100969,0.8980007611476799,0.9177817362348851,0.057344244289035874,0.0025621316935690495,0.2101628915694829,0.3082518954917762,0.03248140171161116,-0.1503108953659715
2026-07-10,8931418,97743.0,0.010554874936992089,0.5908873596555441,0.12858607670137037,0.9925103718132999,0.010800717201547048,760993,0.8752971446517905,0.9070376021688982,0.04678921085095334,0.003330858173331919,0.2257983800416617,0.2941600838823906,4.1162000469649325,4.843033457989549
2026-07-11,1478132,100914.0,0.0029638760273101453,0.43910827991004864,0.12159604149020521,0.988649186946768,0.0011915995569855456,160716,0.8375395106896637,0.7940320333855418,0.016742077162256144,0.00045651677699155445,0.04754283057949825,0.0025728918393725514,1.2171975070844026,2.104626686672075
2026-07-12,1706002,28810.689999999944,0.01182530852836046,0.4688218419439133,0.14493945493616067,0.9863312000806564,0.0017940851740428862,211113,0.8449882290526874,0.8305715669733601,0.029539238523753196,0.0023297313373649253,0.06567060614593878,0.06529848945161586,1.688222040831505,2.007670444655715
2026-07-13,10322447,30688.0,0.1082072884462376,0.6378994244291106,0.15243062037518817,0.9929123394869454,0.014215753835719155,1039053,0.9048335359216517,0.9339001889206042,0.048712480674398234,0.04940445708187551,0.16272243071889303,0.2797244444244589,1.9146410676787193,1.1243227525610004
2026-07-14,9636569,100017.0,0.008551280025079466,0.6270609383900017,0.1654001543495408,0.9928238982152258,0.013614594021963052,1063597,0.9037398563553677,0.9182732452920869,0.05861598666496343,0.0027061464716946785,0.17547704573616613,0.2736601063523845,2.6157106389581406,1.1417541952854318
2026-07-15,8630272,90050.0,0.018193401088633127,0.6123426932546274,0.16394512247122686,0.9934678767946132,0.014911449803276484,954800,0.9083200670297444,0.9120586075663014,0.05752715557516611,0.0019042887895346912,0.16480699209617322,0.26837462889248176,-0.9553315228840747,6.263606506898483
2026-07-16,11123879,111952.0,0.01494811297390056,0.6434284299568522,0.1735818054115835,0.9940168353143719,0.019078537536665937,1148734,0.9128457937172574,0.9210398550960822,0.06256216918576694,0.0021168985031362574,0.19344040885252817,0.27818800197545374,1.4862830017317012,1.3626438367951912
2026-07-17,14425052,117557.0,0.013297768354665203,0.6905832991104642,0.17337691399656652,0.9928074436057492,0.026739912084225013,1335267,0.8911723273322864,0.8982164303104216,0.07670447219185068,0.0028046981300274736,0.2540949888351172,0.29123281748928903,3.2812852481509553,5.747268960993324
2026-07-18,1040043,123588.49000000022,0.004770956585448871,0.4074514226815622,0.22898284013257145,0.9880456865725744,0.001117624049767906,213078,0.901946704962502,0.9090772987544824,0.017339667686816794,0.0,0.12068947778160359,0.07385654427037959,-0.3547797704574885,0.6504526559164583
2026-07-19,2161158,110000.0,0.014010544347058382,0.5298765754285434,0.21595135570837487,0.9909159811545477,0.0029360401202994184,333994,0.9042378006790541,0.9242149135324088,0.03803007461740419,0.00023118332837940487,0.18033803068352167,0.1392952196746037,-0.18202422767587426,3.37317360881029
2026-07-20,11766613,110000.0,0.014044568305254877,0.677971307461204,0.2106269663156254,0.9943469713842038,0.019114433084121574,1261473,0.9258985329055794,0.9458403393616196,0.05907341390423905,0.002523342430275268,0.19919499375601585,0.23089259857263042,3.3775468597508347,4.46019974234297
2026-07-21,9574609,114543.0,0.007186194235190179,0.6380550892469865,0.2133912726880022,0.9911801098091838,0.012478159086021018,1102810,0.8953056283493983,0.9062719558879615,0.06298043084579225,0.0019329990553012136,0.20705302714970808,0.28796089798762275,-0.2987062047017309,1.016768462828777
2026-07-22,10800998,101923.0,0.010297011442831487,0.6415734916347545,0.20768414178023178,0.9922317363636212,0.01739463395224785,1179962,0.9010832552234733,0.9043846041800675,0.0636956881206718,0.0015465122552104876,0.23460896710287207,0.27518456292020604,-1.8688411855426477,3.325266203418001
2026-07-23,13668073,102315.0,0.009026583337680447,0.670771000418274,0.19679262760741767,0.9935614186432864,0.025866765946186174,1322802,0.8984798934383226,0.9209275190660221,0.07401745659391781,0.0013049539618726494,0.22923382009012866,0.24123940938715852,-0.443318560799081,1.5887991214467163
2026-07-24,12473111,101086.27999999933,0.011084403882880543,0.6592963856410803,0.18453239131761115,0.9942475457806798,0.024502123836588577,1147920,0.9039558505819221,0.9161574696460366,0.06429687028360447,0.0016925001989049379,0.19300229330260996,0.22303362630556892,3.8418729887568914,4.077842813850197
2026-07-25,1274746,104097.90000000037,0.006027867512429928,0.37960346610226664,0.1734698520332678,0.9890668415511796,0.0018209542874659942,170113,0.862379712308877,0.8842085824864084,0.023980463559014894,0.0006507027589796981,0.11985185220498779,0.07176516577012311,0.9008127159089784,12.478703610648369
2026-07-26,1935508,81154.0,0.004619975737635804,0.477447781150995,0.19226890304767533,0.9904629688949877,0.0030727432145516765,244107,0.8840098809128784,0.8899074594233031,0.030393571093480367,0.00011183180496533214,0.16939354974027648,0.12901585981031527,0.6033649847250446,1.8940464147054001
2026-07-27,13876336,63837.0,0.03754189866835165,0.6947205660053202,0.17053175996891398,0.9936323248442528,0.025224157651467783,1202710,0.8925401800932893,0.8896104716094864,0.07051032779834676,0.007519042353880647,0.27869803711995483,0.3427997891423647,0.34688865333509916,2.1584500465739422
2026-07-28,18206611,111320.0,0.008466430133537758,0.7119446886628159,0.15357981779255897,0.9940535885563766,0.028870090809493345,1424769,0.8913936224047547,0.8927012741732565,0.06789039431885484,0.00982840831684453,0.39652183631518106,0.5012272859029471,0.5237769447596317,4.8882772795307705
2026-07-29,23373992,100352.0,0.02185420445082723,0.7330977524078899,0.1512044669134823,0.9938623235603058,0.027240718844007365,1686566,0.8760113745919222,0.8895567214623327,0.08268039965103094,0.003643161974863944,0.4321670806319533,0.587874436740397,0.09693760796820242,3.472239819418145
2026-07-30,16310592,113948.0,0.012345842505287362,0.6710156197886625,0.15244100275452907,0.9911871990912409,0.023532508860516468,1302511,0.8416404928634,0.8627286207135648,0.07750031390644803,0.00914246553573557,0.33070510223583577,0.3916185150152751,-0.43315599266022187,3.1543291380254033
2026-07-31,16718961,129582.0,0.013191908277075351,0.67634777065393,0.14093650915269196,0.9915553364829309,0.016329423837833357,1235223,0.8391043560555462,0.8672894609779378,0.0936718495844329,0.006093718120196777,0.303824134513459,0.39769634423630107,0.2957493340572764,3.3176882213343766
2026-08-01,1504744,153810.40000000037,0.0021963868937174696,0.3888349114533768,0.13898244485440714,0.983123375138894,0.0015233475386454305,163798,0.7815052686845994,0.8465249738551369,0.022205770549674896,0.0,0.17262727642816553,0.055465961560763694,0.7127966056451415,1.418240271201553
2026-08-02,3454026,120000.0,0.0074698337534228176,0.4837360807359296,0.14029599082346225,0.9859494398710374,0.003991579445094765,338982,0.8090193579600097,0.8620004433087856,0.03769832653257387,0.0005426146273400256,0.22112274689773076,0.04326361682357437,0.30739049814636266,6.002692488242229
2026-08-03,13985273,99004.75,0.03962582639609538,0.6503839431665009,0.1459384453918061,0.9918459224928966,0.022397276096442462,1082559,0.8668580650107754,0.9064632961525985,0.06141002753396376,0.06537971554265957,0.29349555302126384,0.36195825809665727,-0.6400837281379813,1.3915871211025983
2026-08-04,17707108,134919.0,0.006589105346847153,0.6386030400898893,0.12799667794424702,0.9929321038760254,0.02276067321031165,1265113,0.8711087468075974,0.89880536250716,0.050942028478055255,0.0021598642371050965,0.2192073948325276,0.3196331418750191,0.6978099860977568,4.173424276113409
2026-08-05,18398298,121551.0,0.007271270418600677,0.6467569445825913,0.12246143637851718,0.9906646256083036,0.024230361354941356,1308623,0.8397949600457886,0.8778243760629562,0.0692563518647214,0.006951763729733366,0.18172291610036648,0.35971304409965515,4.836556402743255,9.178221957677774
2026-08-06,16457926,115469.0,0.016248705942656445,0.6318612685462311,0.11890027941552295,0.9938739547133704,0.022889383838664068,1140187,0.8847925822693997,0.9107992943247303,0.05976901342246891,0.07175229975319722,0.16598736343374762,0.3430892330324716,-0.5806737799761407,1.4302449812393845
2026-08-07,12768602,117531.0,0.010662482862258531,0.6253166948112252,0.11549431958173652,0.9923235135686742,0.016802936024541956,891327,0.862759683034397,0.8866148596612072,0.05754874339414761,0.030423445591097727,0.12216241731308923,0.31977355390625145,-0.30281567788665564,1.3441534796690346
2026-08-08,1073300,120000.0,0.002361874592378645,0.3179679493151961,0.11173669989751235,0.9910295350787292,0.0009855731401277482,103349,0.8614984179817898,0.8640064375408919,0.015258548402124289,0.0,0.06087905417364893,0.03721127370916105,0.5658671306172999,0.7167355156772142
2026-08-09,1221288,110000.0,0.016892002541579056,0.37329032955371705,0.10642371005037304,0.9900359292812179,0.0011396027511035992,107514,0.8410811615231505,0.8568211014505225,0.0175003766515351,0.00009694619486185167,0.033734219036257757,0.03985497870595125,0.19865799056264127,1.4176773219635088
