feat,side,h,s_dec,q_dec,n,n_fill,sum_pnl,sum_ret,sum_retc,sum_ret_fill,sum_retc_fill,sum_mm
ai_net_10s,-1,1.0,1,7,50087.0,2046.0,-1719.493110850554,-6476.220693799108,-553.4900364592412,2710.101023449107,2678.2177133057953,134.10588873119525
ai_net_10s,-1,3.0,1,7,50086.0,4452.0,-6476.931459182787,-8584.949219536808,-2456.768883014843,8743.659183509644,8592.496932786044,110.21298610565111
ai_net_10s,-1,5.0,1,7,50084.0,6490.0,-12737.79007775288,-10284.772348191547,-4053.586876536714,16234.06563740035,16048.233826613528,74.77336454929429
ai_net_10s,-1,10.0,1,7,50080.0,10551.0,-29465.662476866793,-13455.235854019289,-7043.872396062371,35503.419534875546,35407.25053811145,30.282048495653427
ai_net_10s,-1,30.0,1,7,50071.0,20855.0,-93007.96686025703,-13157.859041117748,-7081.288588132291,105733.61822063541,106356.54988906911,-149.79899977650928
ai_net_10s,-1,60.0,1,7,50059.0,28176.0,-143148.37261079092,-19483.481256621857,-13027.056154468604,160944.575534109,162751.411465866,-15.88178057827075
ai_net_10s,-1,0.1,1,8,50725.0,269.0,-32.825202517770244,-1754.8760644462911,246.24739635720894,165.30172810012897,160.1622483573184,21.321758865040508
ai_net_10s,-1,0.5,1,8,50725.0,910.0,-505.77543136354603,-5744.8211269275425,-585.502556578277,897.9419409001912,911.7863862567964,71.58675480717136
ai_net_10s,-1,1.0,1,8,50724.0,1639.0,-1684.5452706819472,-7450.246127630304,-960.3771390938928,2456.3873468021234,2419.060729044755,64.861240676537
ai_net_10s,-1,3.0,1,8,50722.0,3653.0,-4901.437577308742,-11591.49419466808,-4473.3767235475,6757.9349339058845,6578.924049727766,23.969191966095593
ai_net_10s,-1,5.0,1,8,50719.0,5390.0,-10188.287747168166,-13754.591000404134,-6601.721810010364,13070.034110827732,12884.058886743445,44.28816668132107
ai_net_10s,-1,10.0,1,8,50715.0,9040.0,-25172.486399423742,-17652.769706153696,-10319.638340026271,30265.7626111315,30132.5227925127,77.12561782079244
ai_net_10s,-1,30.0,1,8,50687.0,18443.0,-77865.35722316678,-24368.994789279597,-16986.783284213467,88959.36113887854,89437.32803774654,-46.53931478431517
ai_net_10s,-1,60.0,1,8,50668.0,25763.0,-125123.721532337,-37137.08074704052,-29690.722125718148,141028.78290612285,142796.97725389278,152.46877289572853
ai_net_10s,-1,0.1,1,9,128558.0,1222.0,72.60328264912026,-2826.79094803279,-67.986194252434,655.3449242875243,284.619794863401,57.68697629403796
ai_net_10s,-1,0.5,1,9,128558.0,2768.0,-984.2947701166177,-10742.248103394826,-2552.722058456799,2360.1096960865584,2078.961168314857,396.0325211387426
ai_net_10s,-1,1.0,1,9,128558.0,4361.0,-2514.7572922167087,-16443.849718461584,-6314.227645772509,4660.955208523357,4178.955207057361,419.73160043641025
ai_net_10s,-1,3.0,1,9,128556.0,9196.0,-9423.310086498273,-26086.621106412716,-14250.356204541005,14147.215087051407,12982.894343707116,362.2458720745758
ai_net_10s,-1,5.0,1,9,128554.0,13294.0,-18663.290311691264,-31034.278462341346,-19194.446099737324,25727.91707165986,23938.090867855502,229.43875551558958
ai_net_10s,-1,10.0,1,9,128550.0,21426.0,-43756.123510931706,-40997.16084492274,-29546.87777697302,55949.59436559997,53373.35470325093,246.43464464366713
ai_net_10s,-1,30.0,1,9,128524.0,41939.0,-135826.6677753419,-57029.408444169014,-45739.12244911596,161440.6690495801,158619.5744595004,276.7682510294912
ai_net_10s,-1,60.0,1,9,128470.0,58653.0,-239198.72739978196,-73197.60446977222,-62063.75502413297,276097.3464949483,274652.60309836536,604.2450663986008
ai_net_10s,-1,0.1,2,0,15234.0,1834.0,-412.4280947164874,1755.515950165494,-560.1885618093585,1420.1313773987506,778.2164368298442,239.60993998837665
ai_net_10s,-1,0.5,2,0,15234.0,4138.0,-2991.2548038117347,4885.264140807316,-345.20584371816386,5068.561390049399,3848.21362914253,528.716444829831
ai_net_10s,-1,1.0,2,0,15233.0,5698.0,-5338.9479772788845,5911.234591965081,-240.4469516302405,8301.946296369404,6141.92518525977,275.9974284683419
ai_net_10s,-1,3.0,2,0,15232.0,8268.0,-10325.235697684066,7267.679272908175,433.22480200316636,14890.623804077777,11429.228596755933,202.87783868114138
ai_net_10s,-1,5.0,2,0,15232.0,9487.0,-13424.961445072578,7354.811878901134,364.48790525273637,18826.702143814604,14643.53859230111,111.71083036234819
ai_net_10s,-1,10.0,2,0,15232.0,11037.0,-18641.63045865681,8125.093439563444,961.4358312618353,25191.284956444517,20196.800802357426,160.0570291068148
ai_net_10s,-1,30.0,2,0,15227.0,12861.0,-25904.32399430599,8512.178856761262,1491.7761622626933,33827.79282137915,28084.679284094316,443.3797990265731
ai_net_10s,-1,60.0,2,0,15227.0,13565.0,-29272.77231382918,9352.146666840736,2060.9688981259114,37613.99199963755,31241.30078700346,223.28937776866735
ai_net_10s,-1,0.1,2,1,20773.0,1219.0,-233.40913197433747,1154.1518432773937,-668.5819029477184,863.0539924501601,601.9775917965653,183.73346314966454
ai_net_10s,-1,0.5,2,1,20773.0,3229.0,-2095.1599873685896,3598.825579671301,-1457.050807019105,3639.531192938995,2991.19824193184,371.6856658575107
ai_net_10s,-1,1.0,2,1,20773.0,4933.0,-4140.390463281687,4432.878786808416,-1607.6998104787767,6594.866396049878,5265.599925372192,231.68612999524106
ai_net_10s,-1,3.0,2,1,20772.0,8228.0,-10813.34734291071,6090.584230740516,-735.4468415649069,15273.660902236485,12674.740281222992,146.65762537227062
ai_net_10s,-1,5.0,2,1,20771.0,10025.0,-15670.035384520417,6534.594454491254,-304.6829388850093,21394.999998606156,18164.320863606215,232.63213895869058
ai_net_10s,-1,10.0,2,1,20771.0,12548.0,-24583.523948814098,8174.725067334378,1150.1067453602861,32238.53294934196,28037.241744254105,302.0502742391428
ai_net_10s,-1,30.0,2,1,20766.0,15970.0,-37244.06528539288,8152.6107390467,717.7812094771142,47602.41479923733,41963.85906008349,232.01952463158372
ai_net_10s,-1,60.0,2,1,20761.0,17413.0,-45178.26284796771,11653.81940880468,4090.0791675194696,56546.74756934698,50283.06457437366,197.12137484231297
ai_net_10s,-1,0.1,2,2,25398.0,985.0,-175.91100729999513,964.5965005174605,-560.0108197037204,685.3974295613162,520.2289673873927,156.78019504913541
ai_net_10s,-1,0.5,2,2,25398.0,2609.0,-1516.5005108192431,2581.833030111831,-1538.462392877023,2807.982621724907,2392.1929621218123,309.3766968870338
ai_net_10s,-1,1.0,2,2,25398.0,4165.0,-3141.9956289623337,2853.446362560482,-2457.5359642969293,5282.323445045557,4423.0845997813085,276.45535796475326
ai_net_10s,-1,3.0,2,2,25397.0,7498.0,-9139.544029574108,3438.6420136744714,-2419.361043810371,13330.743227419112,11490.513717866823,266.99106109997035
ai_net_10s,-1,5.0,2,2,25396.0,9791.0,-15342.22089022383,4457.448743838972,-1500.0905241243156,21166.711765754077,18671.553668429293,238.9116889922072
ai_net_10s,-1,10.0,2,2,25395.0,13128.0,-27541.719826031775,4940.81010966732,-1483.5212989623012,35795.19313395145,32465.34938321692,319.21809089767277
ai_net_10s,-1,30.0,2,2,25392.0,18112.0,-44498.80119579499,4089.5218261786576,-2723.8103995527563,56596.86626815631,51711.96617276795,218.77642337745584
ai_net_10s,-1,60.0,2,2,25389.0,20238.0,-54384.81019163085,3459.6690923768483,-3366.989391249276,68051.76860688945,62664.712426893646,329.98112011125806
ai_net_10s,-1,0.1,2,3,30327.0,778.0,-149.3951425098205,704.337171636258,-322.7919645301735,532.4632125147932,434.08134601315305,93.6202073506287
ai_net_10s,-1,0.5,2,3,30327.0,2281.0,-1229.9809650821835,2187.2664326668364,-956.080318469876,2263.1685011387945,2108.507824610265,320.6607327429633
ai_net_10s,-1,1.0,2,3,30327.0,3726.0,-2861.2051404372214,2464.5611814978083,-1378.189089792432,4627.743287043068,4099.267050039749,258.3255751012014
ai_net_10s,-1,3.0,2,3,30327.0,7268.0,-9251.486993973595,2889.299401667245,-1575.185775500109,13074.414995944046,11680.586146530239,149.12214015818208
ai_net_10s,-1,5.0,2,3,30327.0,9698.0,-16220.633009324101,3240.3425590174093,-1440.6159182690276,21671.54029139581,19732.077147478965,143.2646296070672
ai_net_10s,-1,10.0,2,3,30326.0,13567.0,-30433.188066327224,3644.292883887327,-1283.4183071808784,38586.05676895968,36023.681337489565,202.27425922803906
ai_net_10s,-1,30.0,2,3,30322.0,19990.0,-57618.13482648008,3156.4781395765767,-1846.571881449552,70673.76502822926,67048.6849906546,356.80862194670476
ai_net_10s,-1,60.0,2,3,30309.0,22902.0,-71316.2524777988,4653.8604058382225,-848.7526788923598,86524.72314674375,82241.7934400356,188.05567011216152
ai_net_10s,-1,0.1,2,4,35639.0,684.0,-98.34552154021223,239.03872322925673,-401.21704151481214,438.8590886317001,344.6872208085062,74.89583210881001
ai_net_10s,-1,0.5,2,4,35639.0,2015.0,-1205.1966319608553,946.9470341978424,-906.4427598447812,2093.8694109084736,1951.8834798063622,235.8486556727434
ai_net_10s,-1,1.0,2,4,35639.0,3350.0,-2854.816832998915,952.5259199551784,-1069.065196244221,4373.428333763005,4027.1042824178153,239.255384066146
ai_net_10s,-1,3.0,2,4,35638.0,6618.0,-8635.742307105658,1313.741029478299,-1115.4298939134756,12005.937038346128,10998.477633121294,109.58802515594002
ai_net_10s,-1,5.0,2,4,35638.0,9026.0,-14593.62134919636,585.7076196286481,-2293.1152805821325,19510.040034794456,18121.354763660067,90.99967183053614
ai_net_10s,-1,10.0,2,4,35637.0,13343.0,-29708.63248330983,792.6127610062501,-2303.8634509127533,37590.32172390997,35710.95869657504,140.04997348717296
ai_net_10s,-1,30.0,2,4,35633.0,21317.0,-64810.37926473751,-621.5819290569,-4061.7785091543133,78506.69333085387,75749.91027138532,76.21781553680762
ai_net_10s,-1,60.0,2,4,35616.0,25413.0,-83760.22509128059,-3096.804492969809,-6749.60380680578,100469.82016471664,97328.95997709302,7.159475755527069
ai_net_10s,-1,0.1,2,5,39551.0,570.0,-125.44499432509426,-108.73690344101128,-88.52192148283144,400.15938273302055,312.13200863798653,46.693111525719644
ai_net_10s,-1,0.5,2,5,39551.0,1682.0,-1003.1076493531584,-575.2517336953478,-742.6551245714032,1703.3555115756376,1604.051443121657,166.82099752912904
ai_net_10s,-1,1.0,2,5,39551.0,2708.0,-2216.4781046574367,-1113.131409304051,-1158.96784732529,3403.6292797916535,3155.8441107830245,160.6865076101727
ai_net_10s,-1,3.0,2,5,39551.0,5466.0,-7567.671096970426,-2067.7512323566825,-2526.1568119463886,10269.465917083904,9620.77912202622,87.84477049919914
ai_net_10s,-1,5.0,2,5,39551.0,7576.0,-13579.150161798123,-3294.549772501076,-3730.028423937223,17515.313033946466,16627.927340159233,67.8801196528056
ai_net_10s,-1,10.0,2,5,39551.0,12000.0,-29206.50635306283,-3093.1451986226557,-3724.083690030479,36029.234267980435,34854.254683974585,144.39324785737276
ai_net_10s,-1,30.0,2,5,39543.0,20596.0,-70276.93457935128,-8315.829574390435,-9235.66255737337,83175.90136706746,81781.02281757595,154.5058610328098
ai_net_10s,-1,60.0,2,5,39520.0,25749.0,-93136.5692288139,-16130.99748478319,-17065.49186255138,109748.04975423189,108345.63914586046,91.79616176089314
ai_net_10s,-1,0.1,2,6,44770.0,509.0,-47.89011187407211,-333.5474950395855,380.2440236104411,323.13286162573894,236.50362523166103,25.289801982877336
ai_net_10s,-1,0.5,2,6,44770.0,1461.0,-809.6807326096041,-1050.2585493647662,897.809915899499,1462.9556615002673,1367.7078897129568,130.5338405005063
ai_net_10s,-1,1.0,2,6,44770.0,2386.0,-1807.6607008683832,-1912.4628289478273,141.5500370731413,2898.3972481673713,2671.118149687182,100.12086145723131
ai_net_10s,-1,3.0,2,6,44770.0,4941.0,-6478.424249370543,-3883.972864392263,-1488.3037084931505,8928.170552976273,8480.821829151593,98.47730821900491
ai_net_10s,-1,5.0,2,6,44769.0,7032.0,-11747.192008813481,-4562.768919985346,-2523.232876730699,15452.35587443364,14866.37669275967,106.26735100379925
ai_net_10s,-1,10.0,2,6,44768.0,11312.0,-27457.118093892586,-5745.391746268351,-3962.2369846391607,33827.07289987905,33077.05124841725,20.861944560675028
ai_net_10s,-1,30.0,2,6,44758.0,20952.0,-76287.69394513272,-9315.408539390823,-7770.752084389036,89112.11411195116,88493.5733003969,4.884493775536569
ai_net_10s,-1,60.0,2,6,44744.0,27056.0,-107766.032618073,-20198.622299644263,-18348.68725743189,125151.34330733778,125294.04374307852,299.69552362229206
ai_net_10s,-1,0.1,2,7,51767.0,418.0,-56.07221841153292,-1073.54557157759,150.0665838157468,275.03312891114194,213.70892171708175,0.06555287816567557
ai_net_10s,-1,0.5,2,7,51767.0,1251.0,-714.0513160314141,-3229.222450573871,189.15660308801208,1276.1283346551975,1280.0361351346544,136.7874121917012
ai_net_10s,-1,1.0,2,7,51766.0,2102.0,-1749.5988094101692,-4433.996112749358,-415.00044272919615,2700.8628128558416,2631.57690349269,127.0366283494262
ai_net_10s,-1,3.0,2,7,51763.0,4544.0,-6390.716626610201,-6890.48857307417,-2512.9314815658977,8651.52812748528,8310.23603506571,58.79172803161303
ai_net_10s,-1,5.0,2,7,51762.0,6672.0,-12521.817772916507,-8729.334527333813,-4399.0964102767275,16012.302947468603,15500.987155116973,31.259925254500942
ai_net_10s,-1,10.0,2,7,51760.0,10824.0,-27910.793283531595,-10931.723477554156,-6336.288850548672,33924.255208252755,33388.19422581509,68.82165490784686
ai_net_10s,-1,30.0,2,7,51748.0,21133.0,-81120.97100079575,-20919.354521988414,-16576.510730258844,93807.37443863107,93770.97514817191,107.07633900500113
ai_net_10s,-1,60.0,2,7,51730.0,28519.0,-127367.41984105759,-27942.09982615134,-23626.400615875737,145087.98981950802,145659.96696484616,24.500003827627694
ai_net_10s,-1,0.1,2,8,58416.0,352.0,-29.67066965285323,-1480.1485147780902,151.01885375269572,221.3826588755552,188.29180523010086,2.949179244531308
ai_net_10s,-1,0.5,2,8,58416.0,1068.0,-591.894242699032,-4460.489405136636,418.24073010043486,1070.9485429044994,1049.2370894439064,77.71532829607075
ai_net_10s,-1,1.0,2,8,58415.0,1813.0,-1465.4343224497707,-6355.344924009702,-89.00928639110238,2319.337134844872,2279.6456893149934,115.45711216772503
ai_net_10s,-1,3.0,2,8,58414.0,4139.0,-5857.621638649002,-8937.595195131393,-2320.8540798127237,7955.906940056503,7723.069901894464,85.9887438101925
ai_net_10s,-1,5.0,2,8,58414.0,6084.0,-11474.87362734557,-10092.495684388621,-3151.9561166330595,14737.937811792837,14385.447383373952,62.00200622115126
ai_net_10s,-1,10.0,2,8,58409.0,10278.0,-27290.83857321338,-12855.83723860705,-5752.089803231003,33094.974163567094,32635.42682538087,1.3972089909763952
ai_net_10s,-1,30.0,2,8,58384.0,21038.0,-81585.39252660642,-20013.06956032965,-12693.317779276978,94226.49555482378,94572.47117853795,127.39129042996565
ai_net_10s,-1,60.0,2,8,58366.0,29115.0,-134486.77484355945,-31321.867631166893,-23558.810936387774,152445.7792601342,153885.407469641,222.98225065560123
ai_net_10s,-1,0.1,2,9,175316.0,1480.0,28.79984550136831,-2966.2509745014186,186.2680975376561,865.3859515963713,462.1280092190808,120.60756871264289
ai_net_10s,-1,0.5,2,9,175316.0,3374.0,-1328.9187932670068,-10721.372940959225,-1426.0831211073464,3052.837330496823,2554.336986011804,327.6949164102127
ai_net_10s,-1,1.0,2,9,175312.0,5321.0,-3373.5086354494965,-15046.01394761379,-3179.711097418146,6081.579743098004,5423.751363035436,467.828439580673
ai_net_10s,-1,3.0,2,9,175308.0,11184.0,-12438.982401463907,-24157.053649467478,-10706.51053320831,18347.26987025841,16722.927606479963,457.45587029410996
ai_net_10s,-1,5.0,2,9,175305.0,16189.0,-24153.469931264804,-29457.48758848601,-15640.667604566575,33063.25186161219,30752.44393510097,351.28545542246314
ai_net_10s,-1,10.0,2,9,175293.0,26683.0,-54994.682257612265,-38392.68437027447,-24754.8371617215,70564.24467198038,67273.32840607625,387.08528551372194
ai_net_10s,-1,30.0,2,9,175251.0,53538.0,-163554.2356688751,-68379.10283596444,-53651.057133333765,196728.86699371765,192881.95751098896,830.379841321998
ai_net_10s,-1,60.0,2,9,175159.0,75837.0,-275221.0817532957,-104208.98976474836,-90335.81222172116,323812.18681423523,320849.47585965,798.4070982230581
ai_net_10s,-1,0.1,3,0,9250.0,1142.0,-316.54800409870154,1067.373698662566,-113.98577303688204,870.4204366641654,542.9068919575908,162.6423745072181
ai_net_10s,-1,0.5,3,0,9250.0,2641.0,-1893.6562282590464,2982.6517802637572,364.90239514229444,3008.8919122683506,2350.389757826657,299.21872586422523
ai_net_10s,-1,1.0,3,0,9250.0,3724.0,-3410.666622801555,3970.6146439200115,673.890506608697,5034.693100891108,3839.806476778556,183.89613997247704
ai_net_10s,-1,3.0,3,0,9250.0,5348.0,-6752.580871853128,5455.841774395519,1832.4657563290696,9259.338273818992,7300.255352479174,118.90817110365326
ai_net_10s,-1,5.0,3,0,9249.0,6077.0,-8917.04648349672,5795.753651430857,2131.4123225969074,11874.345587367525,9628.625423088379,190.45781284187765
ai_net_10s,-1,10.0,3,0,9249.0,6890.0,-11905.475003090383,6441.685509485931,2543.8056763259897,15394.365729455902,12585.903756479873,62.993446404613366
ai_net_10s,-1,30.0,3,0,9248.0,7931.0,-14453.82047866054,6005.773215765309,2137.4424937968165,18601.67841009678,15394.055952664343,188.91839616179237
ai_net_10s,-1,60.0,3,0,9248.0,8341.0,-15711.798275343675,5774.250256840199,1893.4586694825666,20077.118533571673,16675.71099307033,196.15337894227218
ai_net_10s,-1,0.1,3,1,13924.0,932.0,-230.55423983540555,960.9713953242059,-291.14509600847634,654.4655050783279,491.9405125053267,170.5592578979419
ai_net_10s,-1,0.5,3,1,13924.0,2387.0,-1518.987282102629,2719.9883711815605,-303.2930482540228,2507.559076539812,2105.1831819797058,339.4142347015538
ai_net_10s,-1,1.0,3,1,13924.0,3650.0,-2891.5050368964626,3422.320701883192,-309.5109443977676,4455.651542638668,3555.6645603245756,222.0670922434919
ai_net_10s,-1,3.0,3,1,13924.0,5938.0,-7102.9658743359805,4531.806576248449,216.14053777494902,9867.290224219036,8088.855054768026,117.12331226013895
ai_net_10s,-1,5.0,3,1,13924.0,7211.0,-10435.202208350887,4807.731595413455,221.54109398506614,13987.667169073067,11770.226654587814,113.66944767863707
ai_net_10s,-1,10.0,3,1,13924.0,8887.0,-15181.66994559412,4921.158200786476,204.26174202457318,19800.200813355084,16965.116133532018,139.71066392600488
ai_net_10s,-1,30.0,3,1,13923.0,10963.0,-20165.95022159763,1766.9956901110131,-3131.8740128816635,26250.648704127743,22654.93362466028,224.454357607291
ai_net_10s,-1,60.0,3,1,13921.0,11814.0,-24178.789747988736,2817.034030459854,-2111.6106624987647,30817.85724090352,26858.581716142875,210.57982585557687
ai_net_10s,-1,0.1,3,2,18050.0,780.0,-144.93855653867405,723.816411425675,-432.73913843320213,526.8160342001859,330.4979598167801,71.56359291350611
ai_net_10s,-1,0.5,3,2,18050.0,2100.0,-1254.8012894915653,2229.2187289092076,-809.4928653395607,2185.7960548424594,1891.2271705600147,255.7687954648724
ai_net_10s,-1,1.0,3,2,18050.0,3273.0,-2729.51765578556,2989.5948907815673,-775.3220831087222,4176.343532158258,3545.421011909573,174.30219349439113
ai_net_10s,-1,3.0,3,2,18050.0,5914.0,-7114.798207884291,3993.4254461786,-326.90852293103353,9939.494310711589,8506.909655962487,45.368461961983186
ai_net_10s,-1,5.0,3,2,18050.0,7466.0,-10388.66759078016,3929.5701976662763,-499.03084554643726,14175.611110679436,12393.015758518868,147.56574018894852
ai_net_10s,-1,10.0,3,2,18047.0,9731.0,-17438.284766671117,4643.257244269279,32.15566435469981,22721.55137476827,20262.68823493946,137.70220837868055
ai_net_10s,-1,30.0,3,2,18040.0,13149.0,-28528.79799648292,3246.2162116205113,-1526.301649515415,36305.42697270826,32919.75421383323,278.0327670306537
ai_net_10s,-1,60.0,3,2,18038.0,14619.0,-31792.183185112866,1206.0698112864911,-3711.405008558553,40606.560242383515,36736.023246137906,241.3232188746583
ai_net_10s,-1,0.1,3,3,23143.0,786.0,-147.67532004391174,625.315740111967,-415.2435355638496,546.1613649977613,357.37034220194806,68.52779328152536
ai_net_10s,-1,0.5,3,3,23143.0,1984.0,-1070.3167574740457,1780.7359710409096,-1079.9516138106824,1927.7412497399644,1603.3188705997143,159.73796018868393
ai_net_10s,-1,1.0,3,3,23143.0,3065.0,-2294.3237826146433,2301.280332328011,-1159.7326668274816,3630.0672343105134,3113.8606243566173,172.17428570941883
ai_net_10s,-1,3.0,3,3,23143.0,5837.0,-7149.593294173748,3055.779494458147,-997.7124921272118,9940.74581116037,8779.977359517252,140.6537836515564
ai_net_10s,-1,5.0,3,3,23143.0,7622.0,-11386.108434525097,3389.3553499248974,-844.7448469386215,15252.265252942952,13604.192423344866,60.898787137988464
ai_net_10s,-1,10.0,3,3,23142.0,10628.0,-20128.657685876024,3262.5810330341824,-1131.1196848111208,25944.123192944327,23743.08083725662,159.9081446470762
ai_net_10s,-1,30.0,3,3,23139.0,15516.0,-37153.541377215726,2801.678056274567,-1971.4160045693225,46441.57078261545,43054.44532784454,90.87439109713102
ai_net_10s,-1,60.0,3,3,23137.0,17756.0,-48941.99471372296,5044.295330659,380.275489067075,59863.07060872438,56196.94212238874,275.65608882056836
ai_net_10s,-1,0.1,3,4,28658.0,707.0,-67.3677678254251,413.5057560312204,-348.1287993483306,434.5591573658504,272.8409548487943,49.804854319432934
ai_net_10s,-1,0.5,3,4,28658.0,1829.0,-850.0942450802694,1173.8722059936624,-862.2262680239517,1620.267722429025,1382.0124286814207,169.7313766993247
ai_net_10s,-1,1.0,3,4,28658.0,2886.0,-2052.318295406671,1486.4890378830787,-959.1600041692863,3286.7068410008924,2878.2883440268843,155.86794751850874
ai_net_10s,-1,3.0,3,4,28658.0,5691.0,-6236.331974702082,1411.6450436933371,-1583.7270682662743,8884.588895913093,7863.475070518053,12.396909486449559
ai_net_10s,-1,5.0,3,4,28658.0,7719.0,-10863.980752665802,1099.0724680479411,-2190.84042509164,14687.055574313017,13397.442949833057,47.87813765751103
ai_net_10s,-1,10.0,3,4,28655.0,11193.0,-21053.35601828041,-17.40975135484291,-3586.8737157312394,27058.18671386034,25252.228832191515,129.12746354654558
ai_net_10s,-1,30.0,3,4,28652.0,17522.0,-44219.08299610069,-3030.4473612845027,-6665.994261831145,54620.64462036909,52069.3046743267,302.2698248487199
ai_net_10s,-1,60.0,3,4,28650.0,20636.0,-59784.512189558,-2333.82605906996,-6157.9895049518545,72333.81086185445,69448.33512490969,325.72156008491487
ai_net_10s,-1,0.1,3,5,34731.0,620.0,-97.1100829246006,262.9783244632211,-92.63534769463183,378.16535291616646,283.16388225425374,54.949393457146556
ai_net_10s,-1,0.5,3,5,34731.0,1690.0,-939.8165020984725,697.9121897668427,-450.8112312899914,1604.5044247449346,1460.4702935465143,182.15442383977984
ai_net_10s,-1,1.0,3,5,34731.0,2728.0,-2201.5162285686415,543.660505567907,-900.4608359616035,3284.591137305783,2901.5744435001534,83.66952092832669
ai_net_10s,-1,3.0,3,5,34730.0,5515.0,-6828.343938102439,357.23586715305555,-1518.5762903999039,9258.28877444539,8515.132726536067,91.7407899564271
ai_net_10s,-1,5.0,3,5,34730.0,7572.0,-11822.208965185582,-164.1785806992683,-2411.973432594373,15405.7817491255,14280.44088317673,-10.305440498639129
ai_net_10s,-1,10.0,3,5,34729.0,11436.0,-23851.517855176036,-1870.3083419565921,-4137.328097174213,29744.700632880096,28219.64027789478,87.95044939262198
ai_net_10s,-1,30.0,3,5,34722.0,18979.0,-51352.04239861153,-6887.287108148448,-9307.989029699847,62223.33469683781,60248.4684665648,198.82442650385624
ai_net_10s,-1,60.0,3,5,34706.0,23394.0,-71321.22551918027,-6962.997787976037,-9598.821830735249,85341.38369427869,83029.12672112077,199.6077760295024
ai_net_10s,-1,0.1,3,6,41365.0,488.0,-54.56748427991097,-125.75020156236691,-15.90332327666033,309.70310802708855,200.94786575183934,4.529622273272693
ai_net_10s,-1,0.5,3,6,41365.0,1279.0,-719.6049271691066,-470.9850227179934,-126.2627629335447,1238.3637202659515,1175.4761959960547,145.8791309837526
ai_net_10s,-1,1.0,3,6,41365.0,2231.0,-1773.2805564452212,-550.7264851480273,-258.4941423943743,2722.089466880799,2501.0842067474127,99.23284443598135
ai_net_10s,-1,3.0,3,6,41365.0,4775.0,-5908.199587751105,-1582.7612475985932,-1439.364229130122,8106.928400228961,7560.467355278914,62.55056188874342
ai_net_10s,-1,5.0,3,6,41364.0,6768.0,-11138.196965650302,-2492.041806871698,-2286.0968645292505,14414.610587254654,13616.481751906866,42.7013980590818
ai_net_10s,-1,10.0,3,6,41362.0,10776.0,-24523.512075503382,-2343.59175694924,-2269.7196729778816,30144.453655622714,29120.00986729228,94.64192138079142
ai_net_10s,-1,30.0,3,6,41358.0,19655.0,-61925.74300167453,-5397.661955726601,-5657.89687780987,73156.72780964525,71991.24164084793,119.63151997087523
ai_net_10s,-1,60.0,3,6,41349.0,25452.0,-91172.47394930884,-6021.20169733047,-6433.380889721625,106305.44617984944,105129.55371407875,158.47982564755722
ai_net_10s,-1,0.1,3,7,53519.0,449.0,-75.00071115690606,-470.0188041547725,241.33288182523142,302.28963669570953,242.08727687088145,23.80914811158874
ai_net_10s,-1,0.5,3,7,53519.0,1212.0,-569.4043262493926,-1937.6895449028452,-153.53693638789247,1102.1687084043385,1026.0835479412742,103.74857912337276
ai_net_10s,-1,1.0,3,7,53518.0,2029.0,-1410.4424181468041,-2701.1837261735845,-636.7484777640352,2323.320715375959,2166.8263225897367,91.28935344715927
ai_net_10s,-1,3.0,3,7,53517.0,4496.0,-5569.923273936557,-4185.922810551351,-2028.1385692326471,7722.524031648489,7236.046275020627,57.57843707587362
ai_net_10s,-1,5.0,3,7,53517.0,6649.0,-10823.212844267879,-5324.837114693546,-3215.263598877875,14180.347908108663,13526.262827017907,41.154072340381376
ai_net_10s,-1,10.0,3,7,53515.0,10962.0,-26216.414256653607,-6825.171298679202,-4784.089454371941,32083.18364918646,31249.974548355232,79.56504296208422
ai_net_10s,-1,30.0,3,7,53510.0,21372.0,-74533.69028614428,-11904.773899203909,-9829.777585826077,86814.8270727953,86038.2429658689,98.22813852958137
ai_net_10s,-1,60.0,3,7,53501.0,28939.0,-111456.74137432009,-19422.999299932722,-17464.61780725933,128667.34939939126,128247.5034799692,148.64316966336946
ai_net_10s,-1,0.1,3,8,67061.0,352.0,-36.23792003838814,-1026.9765379966775,474.7139803877775,233.11262235910846,175.72029382215243,-5.262426889816041
ai_net_10s,-1,0.5,3,8,67061.0,1121.0,-561.562584219252,-3624.028981999139,63.696931997361375,1061.714407585228,977.654239914134,41.95088106872191
ai_net_10s,-1,1.0,3,8,67060.0,1974.0,-1402.576786259151,-4888.212180816085,-202.05109520648378,2301.5727294810954,2209.2054700624517,93.85028048700228
ai_net_10s,-1,3.0,3,8,67058.0,4505.0,-5421.025497060324,-7318.120569139116,-1834.0755732113591,7597.859715923797,7264.411949704028,-3.4570894385588247
ai_net_10s,-1,5.0,3,8,67055.0,6731.0,-11128.262605248272,-9239.597436124104,-3435.702377093149,14534.313178355696,14117.790536726186,9.242000784173143
ai_net_10s,-1,10.0,3,8,67051.0,11405.0,-26667.05021252145,-10853.417856903648,-4685.853614875535,32744.334599421443,32094.043279059853,-98.0657366951121
ai_net_10s,-1,30.0,3,8,67031.0,23339.0,-82687.13958507626,-14872.408988119321,-8558.253669533597,96017.4925142947,95887.50692923508,64.35189539662822
ai_net_10s,-1,60.0,3,8,67008.0,32659.0,-133163.58770378912,-23770.913126102543,-17507.040956302943,152471.62658063174,153344.39703297237,149.63631913647478
