feat,side,h,s_dec,q_dec,n,n_fill,sum_as,sum_as2,sum_hs,sum_hs_post,sum_imp,sum_edge,sum_sprT,sum_wait,p_fill,AS,half_spread,half_spread_post,impact,edge,wait_s,core,core_realized,EV,EV_realized,core_daily,core_se,n_day,core_t
ai_net_10s,-1,1.0,6,8,53846.0,529.0,820.3041346554448,5353.044705356771,270.7565342420152,711.7037170904697,438.484806350452,148.86762071226377,40102.41288213231,250.65,0.009824313783753667,1.5506694416927123,0.5118270968658133,1.3453756466738558,0.82889377381938,0.2814132716677954,0.47381852551984877,-1.126842344826899,-1.3572561700249168,-0.011070452780400206,-0.0133341104992605,-1.1815207557307295,0.19723377039048465,63,-5.990458699803524
ai_net_10s,-1,3.0,6,8,53846.0,1313.0,2277.0229194156004,23369.743809201944,655.2451268031114,1677.3360183455936,1014.1483455545598,-258.01456865134315,40102.41288213231,1798.6299999999994,0.024384355383872524,1.7342139523348061,0.4990442702232379,1.277483639257878,0.7723902098663822,-0.19650766843209685,1.3698629093678594,-1.3231696821115682,-2.018721620766903,-0.032264639761774114,-0.0492252254218873,,,,
ai_net_10s,-1,5.0,6,8,53846.0,2009.0,3451.920977436223,48090.851060034205,1041.3219239870527,2525.3531198765972,1467.0078628083786,-1453.5405563236477,40102.41288213231,4592.6359999999995,0.03731010660030457,1.718228460645208,0.5183284838163528,1.2570199700729703,0.7302179506263706,-0.723514463077973,2.2860308611249374,-1.2878999768288553,-2.529742923723181,-0.04805168542601438,-0.09438497815547806,,,,
ai_net_10s,-1,10.0,6,8,53846.0,3778.0,5895.497331186616,144640.99101784884,2107.7364882370116,4596.307268989683,2443.2949533679007,-6175.299233169447,40102.41288213231,17751.230000000003,0.07016305760873602,1.5604810299594007,0.5578974293904213,1.216598006614527,0.6467165043324248,-1.6345418827870426,4.6985786130227645,-1.0905836005689795,-3.2830229127464436,-0.07651867999386407,-0.23034692575782906,-1.2488952259409722,0.15599353867054372,66,-8.006070229476762
ai_net_10s,-1,30.0,6,8,53846.0,9546.0,15839.945655210127,1010218.1162933687,5512.024278706419,11124.78699281786,5472.948341361073,-32013.1925601376,40102.41288213231,129750.46100000001,0.17728336366675335,1.659328059418618,0.5774171672644478,1.1653872818790971,0.5733237315484049,-3.35357139745837,13.592128745024095,-1.16991089215417,-5.100899456876988,-0.2074057381514636,-0.9043046134410677,,,,
ai_net_10s,-1,60.0,6,8,53846.0,15708.0,29536.384921488978,3247296.546943099,9249.694407697913,17777.977779792036,8333.816582627469,-71121.14613084146,40102.41288213231,399902.31399999984,0.2917208334880957,1.8803402674744703,0.5888524578366382,1.1317785701420955,0.5305460009312114,-4.5277021982965024,25.45851247771835,-1.379487809637832,-6.496042465770973,-0.40242533361421584,-1.8950309224887725,,,,
ai_net_10s,-1,0.1,6,9,23700.0,21.0,12.674128093773666,20.29028757160626,14.529166036615024,32.29223764129109,17.103725277378683,14.668872792130816,17395.94460120843,1.137,0.0008860759493670886,0.6035299092273174,0.6918650493626202,1.5377256019662422,0.814463108446604,0.6985177520062293,0.054142857142857145,0.00033514013530278053,0.006987842778911957,2.969596135594258e-7,6.1917594243523665e-6,NaN,NaN,13,NaN
ai_net_10s,-1,0.5,6,9,23700.0,61.0,77.46050503491615,327.27194701354966,34.06704472702622,88.10606690351024,53.38408399164243,31.52697054803349,17395.94460120843,12.785999999999998,0.0025738396624472573,1.269844344834691,0.5584761430660037,1.4443617525165613,0.8751489178957775,0.5168355827546474,0.20960655737704914,-0.7993682017686873,-0.8410087620800436,-0.002057445582611389,-0.002164621708307285,,,,
ai_net_10s,-1,1.0,6,9,23700.0,117.0,245.72266143808721,1178.263970627615,61.79516277156063,171.39064875660443,108.94705012843312,32.798977226718264,17395.94460120843,52.95800000000001,0.004936708860759494,2.100193687505019,0.5281637843723131,1.4648773398000379,0.9311713686190864,0.2803331386898997,0.45263247863247874,-1.660029903132706,-1.9078605488151195,-0.008195084331920954,-0.009418552076429072,-2.050099900824569,0.21709982082157464,40,-9.4431211092959
ai_net_10s,-1,3.0,6,9,23700.0,302.0,535.7307915124202,3932.017269940893,160.39822857207741,448.6874040197312,285.94202617439544,-71.33186378888853,17395.94460120843,423.0009999999999,0.012742616033755275,1.773943018253047,0.5311199621591968,1.4857198808600371,0.9468279012397199,-0.2361982244665183,1.400665562913907,-1.33082305609385,-2.0981412427195654,-0.016958167212672688,-0.02673580824056155,,,,
ai_net_10s,-1,5.0,6,9,23700.0,497.0,791.567669169231,9780.966699658891,267.34248038161013,731.6496861242344,459.3830036480993,-323.41054216591056,17395.94460120843,1202.704,0.020970464135021096,1.5926914872620341,0.5379124353754731,1.4721321652399084,0.9243118785676042,-0.6507254369535423,2.419927565392354,-1.142779051886561,-2.3314169242155764,-0.02396460712184054,-0.04889089499304394,,,,
ai_net_10s,-1,10.0,6,9,23700.0,932.0,1540.6397673721738,29179.674603786483,524.3910184956238,1396.9065842309642,859.9491245560666,-1272.6602336834173,17395.94460120843,4439.276,0.039324894514767936,1.6530469606997573,0.562651307398738,1.4988268071147683,0.9226921937296853,-1.365515272192508,4.763171673819742,-1.1783956533010191,-3.1065622328922653,-0.04634028476272362,-0.12216523211205027,-1.4275352911569308,0.2437775287209646,60,-5.8558936857175725
ai_net_10s,-1,30.0,6,9,23700.0,2331.0,4558.766037643602,271113.80435033306,1391.4395928461333,3230.739869543158,1813.2245298743214,-6740.871302221917,17395.94460120843,31765.06199999999,0.09835443037974684,1.9557125858616913,0.5969281822591734,1.3859887900228047,0.7778741011901851,-2.8918366804898827,13.62722522522522,-1.4467844036025177,-4.935549266351574,-0.1422976558986274,-0.48543313670318644,,,,
ai_net_10s,-1,60.0,6,9,23700.0,3951.0,6959.066433529385,828775.9154217432,2425.6592015928,5190.0425651854475,2712.260664877188,-17040.548576483226,17395.94460120843,104104.66599999998,0.16670886075949368,1.761343060878103,0.6139355104006075,1.313602269092748,0.6864744785819256,-4.312971039352879,26.348941027587948,-1.2354075504774955,-6.162314100230983,-0.20595338531377996,-1.0273123632916714,,,,
ai_net_10s,-1,0.1,7,0,42588.0,4252.0,3149.591228977448,6988.53445584795,2135.4539337580186,4679.116709276972,2481.003028990766,2115.0285708070323,24471.61191861535,190.56300000000002,0.09984033060956138,0.7407317095431439,0.5022234086919141,1.1004507782871524,0.5834908346638678,0.4974197015068279,0.044817262464722486,-0.32650830085122984,-0.331312008036316,-0.03259869670375292,-0.033078300417263444,-0.25988621053346866,0.09896510526871899,66,-2.626038842961892
ai_net_10s,-1,0.5,7,0,42588.0,9807.0,10641.323531499667,44633.62511628468,4140.2794196322275,10624.387773491864,6397.191108422035,3568.73404763681,24471.61191861535,1730.8469999999995,0.23027613412228798,1.0850742868868837,0.42217593755809396,1.0833473818182793,0.6523086681372524,0.363896609323627,0.1764909758335882,-0.7508983493287897,-0.8091776775632566,-0.17291396900224104,-0.186334307407318,,,,
ai_net_10s,-1,1.0,7,0,42588.0,13934.0,16551.686315804458,99442.39768981631,5732.44966565356,14777.24630592113,8941.432807090592,3875.3262267558116,24471.61191861535,4735.802000000001,0.3271813656429041,1.1878632349508007,0.41140014824555476,1.0605171742443755,0.6416989240053532,0.27812015406601204,0.33987383378785707,-0.864463086705246,-0.9977430808847887,-0.2828362132561026,-0.3264429437646437,-0.7271913706279189,0.06875322549716374,66,-10.576832801217705
ai_net_10s,-1,3.0,7,0,42588.0,21459.0,26201.621276647526,350062.4260989543,9073.129906620517,22000.99355886775,12771.891694078571,1337.2936103303764,24471.61191861535,18096.843,0.5038743307974077,1.2210084941818131,0.422812335459272,1.0252571675692135,0.5951764618145566,0.06231854281794941,0.843321823011324,-0.8861961587225411,-1.2466899513638636,-0.4465314964315537,-0.6281750649553196,,,,
ai_net_10s,-1,5.0,7,0,42588.0,25055.0,31402.714798023448,654757.6402033005,10972.968304209155,25428.348819593593,14274.339632475809,-1893.224519987078,24471.61191861535,31781.41600000001,0.5883112613881845,1.253351219238613,0.4379552306609122,1.0149011702092834,0.5697202008571466,-0.07556274276539925,1.2684660147675118,-0.9033959885777008,-1.416913962004012,-0.531478033573173,-0.8335864402651104,,,,
ai_net_10s,-1,10.0,7,0,42588.0,29699.0,36776.76489332038,1446710.0179736712,13677.394263613634,29956.618879283338,16047.295880546892,-7494.699994919754,24471.61191861535,64651.350000000006,0.6973560627406781,1.238316606394841,0.4605338315638114,1.0086743284044357,0.5403311855802179,-0.25235529798712936,2.1768864271524295,-0.8657827748310296,-1.5786719043819704,-0.6037588670448658,-1.100896423599139,-0.7778705654084097,0.07897467718984766,66,-9.849620069208797
ai_net_10s,-1,30.0,7,0,42588.0,35343.0,42665.852563439854,5074208.994774781,17152.90031796878,35512.52663028739,18066.292361165826,-15518.161960502819,24471.61191861535,164151.63999999996,0.8298816568047337,1.2071938591358926,0.48532666491154625,1.0047966112182722,0.5111703126832987,-0.439073139249719,4.644530458648105,-0.8098671942243464,-1.7342669983856116,-0.6720939289347017,-1.4392363699620239,,,,
ai_net_10s,-1,60.0,7,0,42588.0,37632.0,49644.65732788969,10497528.691079482,18680.05068794169,37794.31088159039,18801.745875199616,-18793.62362046614,24471.61191861535,262362.2689999999,0.883629191321499,1.319213895830402,0.49638740135899473,1.004313108035459,0.4996212232993095,-0.4994053895744616,6.971786484906461,-0.9108264944714073,-1.9066192854048638,-0.8048328787439654,-1.6847444573202741,,,,
ai_net_10s,-1,0.1,7,1,61969.0,1965.0,1409.0121538222716,3332.5803476147116,1128.3976924704768,2223.3209131932604,1077.4860568463275,1121.7616362252284,44920.87582724151,94.654,0.03170940308864109,0.7170545312072629,0.5742481895524055,1.1314610245258323,0.5483389602271387,0.5708710616922281,0.048169974554707375,-0.23080634165485736,-0.23418346951503477,-0.007318731322948485,-0.0074258180315487305,-0.26371544483652937,0.07405823604604989,65,-3.5609198776021267
ai_net_10s,-1,0.5,7,1,61969.0,6080.0,5206.805895943434,22309.372290045714,3130.180935018428,6520.552537775759,3342.189522102777,2525.1676497040294,44920.87582724151,1286.5990000000002,0.09811357291549,0.8563825486749069,0.5148323906280309,1.0724592989762762,0.5497022240300621,0.4153236265960575,0.21161167763157898,-0.429550158046876,-0.5290589220788494,-0.042144700752392426,-0.051907861127973735,,,,
ai_net_10s,-1,1.0,7,1,61969.0,9692.0,8684.377369317472,58362.1011421513,4936.957031320852,10055.544611482565,5041.868382196886,2721.94142718194,44920.87582724151,3924.8150000000005,0.15640078103567914,0.896035634473532,0.5093847535411528,1.037509761812068,0.5202092841721921,0.28084414230106686,0.4049540858439951,-0.47465088093237917,-0.7031914921724651,-0.07423576849709725,-0.1099796985934182,-0.4303812964586787,0.07380929841773973,66,-5.830990209700171
ai_net_10s,-1,3.0,7,1,61969.0,17889.0,16794.223241277337,255822.87439253958,9445.61183924386,17912.764779411402,8309.527863967285,-2298.374584587669,44920.87582724151,19152.608000000004,0.2886765963626975,0.9388016793156319,0.5280122890739483,1.00132845767854,0.4645048836697012,-0.12847976882931794,1.0706360333165634,-0.49878939024168356,-1.1552814481449498,-0.14398882347679448,-0.3335027162914523,,,,
ai_net_10s,-1,5.0,7,1,61969.0,22971.0,22442.15939466993,525274.7881693229,12504.420184752973,22906.443613432424,10175.418115572556,-8300.676921691524,44920.87582724151,38910.45500000001,0.3706853426713357,0.9769779023407744,0.5443568057443287,0.9971896571081983,0.4429680081656243,-0.3613546176349103,1.6938946933089551,-0.5206210965964457,-1.4263325199756847,-0.19298660959378003,-0.5287205589304564,,,,
ai_net_10s,-1,10.0,7,1,61969.0,30673.0,31474.3164744232,1310793.9301367858,17208.842439790697,30465.000872278575,12961.864596882186,-21100.44580942065,44920.87582724151,94157.86499999993,0.49497329309816196,1.02612448976048,0.5610420382678805,0.9932188202092581,0.4225822253083228,-0.687915945927058,3.0697311968180463,-0.5530824514925995,-1.802040435687538,-0.2737610423700964,-0.8919618887483072,-0.53184044542934,0.055014276112602255,66,-9.667316976793046
ai_net_10s,-1,30.0,7,1,61969.0,43265.0,45771.04573283563,5688268.498317676,25417.283151709125,43114.03466707621,17300.109572488895,-45471.76686135267,44920.87582724151,323455.0619999999,0.6981716664784005,1.0579231649794436,0.5874790974623628,0.9965106822391357,0.3998638523630855,-1.0510058213649063,7.476136877383564,-0.5584440675170808,-2.19692898634435,-0.3898898252533767,-1.5338335715307378,,,,
ai_net_10s,-1,60.0,7,1,61969.0,48653.0,50964.4694046046,11937686.801567381,28971.01890775618,48542.37991292459,19138.257965875855,-56529.33532570388,44920.87582724151,557197.3799999999,0.7851183656344302,1.047509288319417,0.5954621278802167,0.9977263460202781,0.3933623407780785,-1.1618879683822967,11.452477339526851,-0.5400471604392003,-2.297397256701714,-0.42400094396953986,-1.803728779394673,,,,
ai_net_10s,-1,0.1,7,2,76858.0,1440.0,934.0546928228541,1836.2266414974638,810.0291593358762,1599.6502658363265,776.2023439192141,799.0015507690432,54798.816951173074,71.11600000000001,0.018735850529547998,0.6486490922380932,0.562520249538803,1.1108682401641157,0.5390294054994542,0.5548621880340577,0.049386111111111124,-0.1741288426992902,-0.18178690420403543,-0.003262451969697076,-0.0034059322653960684,-0.16838271761438453,0.07173919922110943,66,-2.3471507828712634
ai_net_10s,-1,0.5,7,2,76858.0,4780.0,3633.4869229211795,15427.12071955959,2333.808481589242,4827.157520096283,2450.161866625622,1844.1592675736813,54798.816951173074,1053.4599999999998,0.062192614952249606,0.7601437077240961,0.4882444522153226,1.009865589978302,0.5125861645660298,0.3858073781534898,0.2203891213389121,-0.35989925550877355,-0.46233632957060633,-0.02238307581945845,-0.02875390532342109,,,,
ai_net_10s,-1,1.0,7,2,76858.0,7928.0,6701.9962530416715,41448.05115117115,3876.9948696931865,7828.617705073638,3877.3669715221963,1877.0741870387437,54798.816951173074,3376.2680000000005,0.10315126597101147,0.8453577513927436,0.48902558901276316,0.9874643926682187,0.48907252415769376,0.23676515981820684,0.42586629667003034,-0.4443321623799804,-0.6965925915745368,-0.04583342506113202,-0.07185440768694121,-0.40556623322360397,0.05091556413357662,66,-7.965466751180521
ai_net_10s,-1,3.0,7,2,76858.0,16148.0,14298.210120267604,215318.31193013713,8369.759165915491,15632.711055384754,7090.364960930617,-3426.838254291742,54798.816951173074,18988.17700000001,0.2101017460771813,0.8854477409132774,0.5183155292243926,0.9680896120500838,0.43908626213342933,-0.21221440762272367,1.1758841342581132,-0.45513221168888474,-1.185662148536001,-0.09562407237180398,-0.2491096876650361,,,,
ai_net_10s,-1,5.0,7,2,76858.0,21833.0,19538.223237756807,462321.1860853646,11704.518479556713,21124.60009796603,9187.146240190992,-11267.244061109732,54798.816951173074,41201.84699999998,0.28406932264695933,0.8948941161433063,0.5360930004835209,0.9675537075970334,0.42079174827971383,-0.516064858750961,1.88713630742454,-0.4468011156597853,-1.498958974894267,-0.12692249028338096,-0.42580826067379496,,,,
ai_net_10s,-1,10.0,7,2,76858.0,31228.0,30299.826531777955,1252192.5362621492,17275.362329821666,30171.808786166817,12565.729155730678,-27758.09345050609,54798.816951173074,109103.58700000001,0.4063077363449478,0.970277524394068,0.5532010480921502,0.9661780705189835,0.40238661315904567,-0.8888847652909597,3.49377440117843,-0.5050764763019178,-1.9471622896850276,-0.20521647976731489,-0.7911471022181691,-0.49196141696033335,0.08535246837482578,66,-5.763880369573876
ai_net_10s,-1,30.0,7,2,76858.0,48250.0,47952.704836770616,5222807.547648022,27816.144942370433,46828.2765887141,18537.88456786704,-64801.82536579255,54798.816951173074,421538.8630000002,0.6277811028129798,0.9938384422128625,0.5765004133133769,0.9705342298179088,0.3842048615101977,-1.34304301276254,8.736556746113994,-0.5053380288994856,-2.4248814549754023,-0.31724166507585655,-1.5222947539952012,,,,
ai_net_10s,-1,60.0,7,2,76858.0,56483.0,51966.835851342745,11990453.810776874,33038.15805068297,54945.79368251594,21376.433981193,-84330.79309484636,54798.816951173074,778283.4269999994,0.734900726014208,0.9200438335666085,0.584922154465644,0.9727846198416504,0.37845783653830356,-1.4930296389151845,13.779073827523316,-0.42312167910096443,-2.501073472481793,-0.3109524291636495,-1.838040710741746,,,,
ai_net_10s,-1,0.1,7,3,73969.0,919.0,658.9958507879755,1563.4805347615018,474.73399843809887,1022.0597746983633,538.6013013809459,471.9983962369394,54166.561727336666,44.959999999999994,0.012424123619354053,0.7170792718041084,0.5165767121198029,1.11214338922564,0.5860732332763284,0.513599995905266,0.0489227421109902,-0.2885025596843054,-0.29147927589884237,-0.0035843914660178807,-0.003621374556247024,-0.3110483377150804,0.05767319589636229,65,-5.39329116205089
ai_net_10s,-1,0.5,7,3,73969.0,3093.0,3098.5771814564887,14506.3158149872,1376.8668279385004,3230.270095673336,1832.795958245195,1114.7509968537433,54166.561727336666,676.8050000000001,0.04181481431410456,1.0018031624495598,0.44515578012883944,1.0443808909386796,0.5925625471209812,0.3604109268844951,0.21881829938570968,-0.6446473823207204,-0.7293922355650647,-0.026955810589814493,-0.030499400892302794,,,,
ai_net_10s,-1,1.0,7,3,73969.0,5294.0,5663.421146804274,35670.41268573978,2362.309555643013,5338.210862664638,2944.652931514265,1165.1433042377262,54166.561727336666,2292.2939999999994,0.07157052278657275,1.0697811006430438,0.44622394326464165,1.0083511263061273,0.5562245809433821,0.22008751496745865,0.4329984888553078,-0.7115571573784021,-0.9376935856755851,-0.05092651774609986,-0.06711122014041757,-0.6488048815846458,0.05254153777669954,66,-12.34841820469841
ai_net_10s,-1,3.0,7,3,73969.0,11379.0,12003.869872762929,151673.24549899134,5558.012970394804,11226.205727902174,5583.441418060557,-3157.2792793650897,54166.561727336666,13957.272,0.15383471454257866,1.054914304663233,0.4884447640737151,0.9865722583620857,0.4906794461780962,-0.27746544330477985,1.2265815976799368,-0.6544695405895179,-1.420379747968013,-0.10068013495340108,-0.21850371307071909,,,,
ai_net_10s,-1,5.0,7,3,73969.0,15884.0,17636.74670558686,330178.76503479277,8050.528867236042,15534.318794946947,7348.1644741314885,-10051.433289410084,54166.561727336666,31704.781000000006,0.21473860671362327,1.1103466825476491,0.5068325904832562,0.9779853182414345,0.46261423282117153,-0.6328023979734377,1.996019957189625,-0.6915140920643928,-1.8311490805210868,-0.14849477265274394,-0.39321840223603055,,,,
ai_net_10s,-1,10.0,7,3,73969.0,24028.0,26547.56242428012,932317.9696036689,12880.82834046831,23429.89742288667,10293.124080546568,-27177.520500593488,54166.561727336666,91173.17800000001,0.3248387838148413,1.1048594316747178,0.5360757591338567,0.9751080998371345,0.4283803928977263,-1.1310770975775548,3.7944555518561685,-0.656783672540861,-2.323936529252273,-0.21334880941761827,-0.7549047158251917,-0.6279378412988138,0.052446086137047716,66,-11.97301624487172
ai_net_10s,-1,30.0,7,3,73969.0,41255.0,48112.77076438793,4720255.16678409,23679.399265886317,41199.66599945548,17073.938032425343,-71735.56023479928,54166.561727336666,414076.5419999999,0.5577336451756817,1.1662288392773708,0.5739764699039224,0.9986587322616769,0.4138634840001295,-1.7388331168294577,10.037002593625013,-0.6802523693734484,-2.9930619561068283,-0.3793996336100476,-1.6693313550161175,,,,
ai_net_10s,-1,60.0,7,3,73969.0,50223.0,58475.48729656136,10940652.822196988,29728.619446962177,50559.560928028695,20266.05591145478,-98496.96336094302,54166.561727336666,803128.9599999998,0.6789736240857657,1.1643168925902747,0.5919323705665168,1.006701330625982,0.40352141272832726,-1.9611923493408003,15.991258188479378,-0.6603845220237579,-3.2135092419310753,-0.448383672208617,-2.181888016027044,,,,
ai_net_10s,-1,0.1,7,4,68750.0,549.0,405.7218207263872,890.0535377561025,249.87459783495106,581.8836736250993,327.7506155490261,244.08162853360926,50862.730117521394,26.56,0.007985454545454546,0.7390197098841297,0.45514498694890904,1.0598974018672118,0.5969956567377525,0.44459313029801323,0.04837887067395264,-0.3718747229352206,-0.3824265795861165,-0.0029695886966027074,-0.0030538500682585883,-0.38770693341116935,0.06668666866063576,63,-5.81385966937688
ai_net_10s,-1,0.5,7,4,68750.0,2022.0,2144.8350640835984,10960.730341603228,788.7745295042429,2026.5269438186406,1213.0741785631124,652.2323829649602,50862.730117521394,455.66100000000006,0.02941090909090909,1.0607492898534117,0.39009620648083226,1.0022388446185166,0.5999377737700853,0.3225679440974086,0.22535163204747777,-0.7586530833725794,-0.8261813457560031,-0.02231267686660881,-0.02429874445263474,,,,
ai_net_10s,-1,1.0,7,4,68750.0,3492.0,3791.489530789463,28205.49280402154,1414.483421773225,3464.182315293182,2015.6996275975791,654.418587630063,50862.730117521394,1537.5510000000004,0.050792727272727274,1.085764470443718,0.4050639810347151,0.992033881813626,0.5772335703314946,0.1874050938230421,0.44030670103092795,-0.7687004894090028,-0.9863593766206759,-0.039044394312963464,-0.050099882809591274,-0.7579100101601012,0.061136340971481413,66,-12.397045654296639
ai_net_10s,-1,3.0,7,4,68750.0,7549.0,8164.881437649287,113148.83919234572,3536.9408619704272,7459.895120944154,3838.4435912029094,-2291.88364795952,50862.730117521394,9379.055,0.10980363636363637,1.081584506245766,0.4685310454325642,0.988196465882124,0.5084704717449874,-0.3036009601218069,1.2424234998012982,-0.7010534608132019,-1.473185466367573,-0.07697821928260161,-0.16176112124521905,,,,
ai_net_10s,-1,5.0,7,4,68750.0,10961.0,12199.227161720952,249286.01636025807,5448.370677731186,10874.838937575641,5303.472354600724,-8092.627147862612,50862.730117521394,22879.95199999999,0.15943272727272728,1.1129666236402656,0.4970687599426317,0.9921393064114261,0.4838493161755975,-0.7383110252588826,2.087396405437459,-0.7038978636976339,-1.939277648899148,-0.11222435613076022,-0.3091843245030336,,,,
ai_net_10s,-1,10.0,7,4,68750.0,17658.0,20402.622194844476,749833.6932095368,9400.16854415263,17546.244657300398,7942.27771337684,-24900.54583333902,50862.730117521394,72170.28700000001,0.2568436363636364,1.155432223062888,0.5323461628809961,0.9936711211519084,0.449783537964483,-1.410156633443143,4.087115585003965,-0.7110860601818918,-2.653588856506031,-0.1826379294646087,-0.6815574113190327,-0.7260992744782003,0.02640108173740864,66,-27.50263347919431
ai_net_10s,-1,30.0,7,4,68750.0,32691.0,41448.639746188564,3934356.262095987,18947.70657700078,32890.25282909832,13552.52249426942,-76426.84217773387,50862.730117521394,351657.8389999999,0.47550545454545456,1.267891460835966,0.5796000910648429,1.0060950362209269,0.41456432945671345,-2.3378557455487403,10.75702300327307,-0.776291369771123,-3.6937472063847063,-0.3691307806427314,-1.7563969443479628,,,,
ai_net_10s,-1,60.0,7,4,68750.0,42321.0,57561.39226925338,9834255.968537493,25412.062778214473,43295.471452380276,17363.357266614275,-114276.26927157228,50862.730117521394,768637.439,0.6155781818181818,1.3601141813580346,0.6004598846486253,1.023025718966477,0.410277575355362,-2.7002261116602226,18.162081212636753,-0.8476542967094093,-4.148340293018258,-0.5217974907787478,-2.5536277751392826,,,,
ai_net_10s,-1,0.1,7,5,63556.0,297.0,256.52283568058425,609.9941274856249,124.9433973807075,316.7145310002816,189.8687439926231,125.59334937596883,47396.26604304584,14.958000000000002,0.004673044244445843,0.8637132514497786,0.4206848396656818,1.0663788922568405,0.6392887003118624,0.42287323022211726,0.05036363636363637,-0.5310284117840968,-0.5288400212276614,-0.0024815192633248907,-0.0024712928174305407,-0.64225634006573,0.20177853618967279,56,-3.1829765057964634
ai_net_10s,-1,0.5,7,5,63556.0,1168.0,1354.031014134712,5463.268831952435,425.19136423115935,1228.0294449545406,793.6728885825612,346.9997765295251,47396.26604304584,259.882,0.018377493863679276,1.159273128539993,0.3640337022527049,1.0513950727350518,0.6795144594028777,0.29708884976842903,0.22250171232876712,-0.8832394262872881,-0.9501842787715641,-0.01623172713675424,-0.01746200575248894,,,,
ai_net_10s,-1,1.0,7,5,63556.0,2119.0,2462.6486414906503,14569.926993955723,813.9471311293718,2179.2929591487673,1339.752138974986,369.1459132406293,47396.26604304584,963.4640000000002,0.033340675939329094,1.162174913398136,0.3841185139827144,1.028453496530801,0.632256790455397,0.17420760417207612,0.4546786219915055,-0.8660563994154217,-1.07596730922606,-0.028874905758091738,-0.035873477378217965,-0.7863221506259239,0.08792123297962366,66,-8.943484116153824
ai_net_10s,-1,3.0,7,5,63556.0,4720.0,5855.650802721903,72966.24284321978,2067.2186325753564,4773.720698044459,2647.7075291800343,-1884.5218700469686,47396.26604304584,6009.1939999999995,0.07426521492856693,1.240603983627522,0.43797004927443994,1.0113815038229785,0.56095498499577,-0.39926310806079846,1.2731343220338982,-0.890633934353082,-1.7278670916883203,-0.0661431205574068,-0.12832042093223098,,,,
ai_net_10s,-1,5.0,7,5,63556.0,6961.0,8790.471793980012,162447.70715157784,3225.8914064502496,6930.784673261307,3623.8513706744357,-6225.223826010568,47396.26604304584,14916.556000000004,0.10952545786393102,1.2628173816951604,0.46342356075998414,0.9956593410804924,0.5205935024672368,-0.8943002192228944,2.142875448929752,-0.8873938209351763,-2.245117600918055,-0.0971922145435484,-0.24589753319892033,,,,
ai_net_10s,-1,10.0,7,5,63556.0,11858.0,15144.081533874754,553153.6787457432,5998.977424990928,11852.567840240512,5731.168858781129,-20384.316458666293,47396.26604304584,51053.691999999995,0.18657561835231923,1.277119373745552,0.5059012839425643,0.9995418991601039,0.4833166519464605,-1.7190349518187125,4.3054218249283185,-0.8592180898029876,-3.0841543255642643,-0.16030914640449098,-0.5754280003861327,-0.9026988184463186,0.07449303348407828,66,-12.117895811549364
ai_net_10s,-1,30.0,7,5,63556.0,24356.0,32102.00293553616,3061321.84105931,13776.423134289584,24608.555675846575,10597.262100054078,-74081.80328377268,47396.26604304584,285834.777,0.3832210963559695,1.3180326381809886,0.5656274895011325,1.0103693412648453,0.4350986245711151,-3.0416243752575416,11.735702783708327,-0.840405148679856,-4.44765701343853,-0.322060982460296,-1.7044359969052305,,,,
ai_net_10s,-1,60.0,7,5,63556.0,33662.0,48915.57434256824,8274844.857424106,19935.988684699045,34609.08939013765,14309.219357857113,-121822.46711154097,47396.26604304584,689893.4980000004,0.5296431493486059,1.4531392770057703,0.592240172440706,1.028135267962024,0.4250852402666839,-3.618990764409155,20.494726932446092,-0.9488991045650642,-5.160130041414925,-0.5025779101559127,-2.733027526183353,,,,
ai_net_10s,-1,0.1,7,6,56730.0,136.0,114.71679158791719,236.34611646294542,72.27645748430052,166.73783471547435,94.47179764912036,71.60157601036272,41275.61016385516,7.003000000000001,0.002397320641635819,0.843505820499391,0.5314445403257392,1.2260134905549585,0.6946455709494144,0.5264821765467848,0.05149264705882354,-0.40006128017365183,-0.40502364395260626,-0.0009590751648795461,-0.0009709715419981395,-0.3236937832140122,0.09604896018872332,46,-3.370091488528323
ai_net_10s,-1,0.5,7,6,56730.0,614.0,737.0472582048337,2892.163556538608,231.24644312303693,691.4598823113917,459.9283327165975,181.58648408079142,41275.61016385516,145.20800000000003,0.01082319760267936,1.2004027006593383,0.37662287153589075,1.126156160116273,0.749068945792504,0.29574345941496977,0.2364951140065147,-0.9117798291234476,-0.9926592412443686,-0.009868373260740294,-0.010743747120113561,,,,
ai_net_10s,-1,1.0,7,6,56730.0,1128.0,1493.7709684577576,7444.85201125051,445.5132934788745,1259.6339138241467,811.5174668987006,208.1172666893925,41275.61016385516,524.912,0.019883659439450026,1.324265042959005,0.3949585935096405,1.1166967321136052,0.7194303784562949,0.1845011229515891,0.4653475177304965,-1.0173064494493644,-1.227763920007416,-0.020227774986407248,-0.024412439657471623,-0.9797107255523877,0.07494951205099214,63,-13.07160912383043
ai_net_10s,-1,3.0,7,6,56730.0,2597.0,3563.9492416869257,38172.053844671675,1145.9826410747664,2838.9313668194804,1678.900703830448,-1144.9461370290908,41275.61016385516,3402.193000000001,0.045778247840648684,1.3723331696907684,0.44127171392944414,1.0931580157179364,0.6464769749058329,-0.44087259800889134,1.3100473623411633,-1.0190614557613242,-1.9012057676996597,-0.046650847886694144,-0.08703386882982576,,,,
