dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-07-09,150158,157422,9043,9041,18084,9041,-14354.205915626248,2,5.120369395091453,2.690327806530492,-14349.085546231156,1.5717761557177616,3,0.5358880778588808,12.011,-1.5876790084754229,0.007521291892489769,0.042251963278398405,0.24333591416878664,0.4360137152969804,0.8107510231169118,0.9539873907753567
2026-07-10,161390,158523,9263,9266,18529,9263,-19477.17696163088,3,-16.339987902240193,2.6906634778943697,-19493.51694953312,1.5668951373522586,3,0.5334340763128069,10.917,-2.102685626862882,0.009824031091439058,0.04134729569254021,0.26265788621396957,0.4687466263629494,0.8184173593868077,0.9506639317715643
2026-07-11,42399,41251,2219,2216,4435,2216,-2726.037152991745,3,-9.750405207896533,2.6912794144103955,-2735.787558199642,1.579706877113867,3,0.5397970687711386,43.291,-1.2301611701226276,0.0058664259927797835,0.02256317689530686,0.10830324909747292,0.17870036101083034,0.4029783393501805,0.5983754512635379
2026-07-12,52796,49862,2747,2746,5493,2746,-3787.8620138938613,1,0.6177428658619389,1.518421908540252,-3787.2442710279993,1.6044056071363553,3,0.5521572910977608,29.009,-1.379410784375042,0.0065549890750182084,0.024763292061179897,0.14056809905316825,0.24326292789512016,0.5069191551347414,0.690094683175528
2026-07-13,217363,205788,10063,10063,20126,10063,-18245.29798450327,0,0.0,0.0,-18245.29798450327,1.5783066679916526,3,0.5391533339958263,10.883,-1.813107222945775,0.008148663420451157,0.04670575375136639,0.2585710026830965,0.4677531551227268,0.8459703865646427,0.9642253801053364
2026-07-14,221763,218712,9546,9545,19091,9545,-17685.668545162778,1,0.0759122891179198,1.098478072279193,-17685.59263287366,1.5702687130061286,3,0.535121261327327,11.007,-1.8528725558054293,0.012048192771084338,0.04546883184913567,0.26935568360398116,0.46715557883708747,0.82744892613934,0.9525405971712939
2026-07-15,207041,184863,7629,7628,15257,7628,-13525.388519250902,1,1.854871288012315,1.0691097030407823,-13523.53364796289,1.580061611063774,3,0.5400144196106705,13.365,-1.773123822660054,0.006423702149973781,0.03447823807026744,0.21670162558993183,0.39997378080755114,0.774908232826429,0.9237021499737809
2026-07-16,245981,233388,8998,8997,17995,8997,-17396.506998084813,1,-2.73395320121786,1.2059906402437084,-17399.240951286032,1.5893303695470964,3,0.5446512920255626,11.393,-1.9335897519267289,0.008447260197843726,0.039791041458263864,0.25641880626875624,0.45326219851061467,0.8229409803267755,0.9493164388129376
2026-07-17,258787,242210,11901,11900,23801,11900,-28328.92753602055,1,-1.5260663114263413,1.1420331557131707,-28330.453602331978,1.5966976177471535,3,0.5483383051132306,8.467,-2.38058214588409,0.014369747899159664,0.061092436974789915,0.33554621848739496,0.5547058823529412,0.8784033613445378,0.9732773109243698
2026-07-18,64932,59000,1949,1951,3900,1949,-2679.9474770014785,2,-8.425192270271303,1.930442967634336,-2688.37266927175,1.5558974358974358,3,0.5279487179487179,47.921,-1.3750371867632034,0.0030785017957927143,0.011287839917906618,0.06567470497691123,0.12878399179066188,0.366341713699333,0.5802975885069266
