wid,n_days,n_ord,n_large,n_cancel,n_fill,n_short_large,n_large_near,n_reached,n_fake,n_cbt,n_cbt_large,sz_sum,szt,szt_fleet,n_bid,reentry,retreat,chase,retreat_large,layer_ep,simul_ep,cycle_ep,bigrep_ep,n_push,push_sum,push_pre_sum,n_base,base_sum,base_pre_sum,canc_per_s_max,asym_abs,large_rate,cancel_rate,fleet_ratio,reentry_rate,retreat_rate,chase_rate,cycle_rate,layer_rate,simul_rate,bigrep_rate,bid_share,cbt_rate,fake_rate,short_large_rate,large_near_rate,retreat_large_rate,push_mean,push_pre_mean,base_mean,base_pre_mean,excess,excess_base,spoof_score,layer_score
24825,8,36498,0,35263,1235,0,0,1411,299,147,0,10161221,1.2278645986722147e+17,103595757031663.0,18124,176,14945,17591,0,5182,5175,8,0,0,0.0,0.0,36498,-60.63373903675915,19892.328408476144,24,0.5051810211167344,0.0,0.9661625294536687,0.0008437066851156807,0.004822182037371911,0.4094744917529728,0.48197161488300727,1.0,647.75,646.875,0.0,0.4965751548030029,0.004168675382128576,0.21190644932671865,,,,,,-0.001661289359328159,0.5450251632548672,,-0.5466864526141954,0.44941422214149485,0.5401098901098902
6290,72,62484,0,62386,98,0,0,82,22,215,0,475815167,5.593566993819286e+19,4722888171771250.0,34726,725,29288,29740,0,12,0,14,0,0,0.0,0.0,62484,-2915.43981096075,9637.648419751838,6,0.543101975058894,0.0,0.9984315984892133,0.00008443428275713675,0.011602970360412265,0.4687279943665578,0.47596184623263554,0.19444444444444445,0.16666666666666666,0.0,0.0,0.5557582741181742,0.0034462860257108967,0.2682926829268293,,,,,,-0.046658981674680716,0.1542418606323513,,-0.200900842307032,0.44939832894378345,0.41181318681318685
27934,1,1240,0,671,569,0,0,591,53,6,0,22166,331758297825850.0,489007946528.0,654,3,41,533,0,0,0,0,0,0,0.0,0.0,1240,107.96609365246557,1740.777077084355,2,0.38959309336021664,0.0,0.5411290322580645,0.0014739885926973713,0.0024193548387096775,0.03306451612903226,0.42983870967741933,0.0,0.0,0.0,0.0,0.5274193548387097,0.00894187779433681,0.08967851099830795,,,,,,0.08706943036489159,1.4038524815196411,,-1.3167830511547496,0.44918641964096506,0.314010989010989
13257,59,66373,0,66332,41,0,0,41,15,147,0,1307922936,1.4487212048093828e+20,1.22526552315648e+16,33505,14,31508,32426,0,9,0,0,0,0,0.0,0.0,66373,-8035.012372533158,28522.03143239802,5,0.5718093266341213,0.0,0.9993822789387251,0.00008457566018146988,0.00021092914287436157,0.4747111024060989,0.4885420276317177,0.0,0.15254237288135594,0.0,0.0,0.5047986380003917,0.0022161249472351205,0.36585365853658536,,,,,,-0.12105844805166495,0.4297234030765224,,-0.5507818511281873,0.4488307147398056,0.33791208791208793
6615,2,4577,0,4518,59,0,0,65,11,9,0,676550,2234776657942215.0,20406540131872.0,2191,2,2182,2155,0,0,0,0,0,0,0.0,0.0,4577,943.6872462092006,-355.58235262489706,2,0.5804733719404643,0.0,0.9871094603452043,0.00913135550228199,0.00043696744592527855,0.4767314835044789,0.47083242298448763,0.0,0.0,0.0,0.0,0.47869783701114266,0.00199203187250996,0.16923076923076924,,,,,,0.20618030286414696,-0.07768895622130152,,0.28386925908544847,0.4485514485514486,0.4142857142857143
312,41,35550,0,35488,62,0,0,57,4,5,0,422211660,3.289838125574197e+18,1092200155056344.0,18555,40,17644,17288,0,874,651,1,0,0,0.0,0.0,35550,-2677.4533122781454,-18091.34271168135,9,0.7294245040376623,0.0,0.9982559774964839,0.00033199206567822087,0.0011251758087201125,0.49631504922644165,0.48630098452883264,0.024390243902439025,21.317073170731707,15.878048780487806,0.0,0.5219409282700422,0.000140892696122633,0.07017543859649122,,,,,,-0.07531514239882266,-0.5088985291612195,,0.4335833867623968,0.4476485635576545,0.618131868131868
6852,2,22214,0,21871,343,0,0,1459,1117,506,0,4662311,1.577259652429512e+16,1171586454566511.0,11155,12,10712,11079,0,116,0,25,0,0,0.0,0.0,22214,-542.7437808820663,694.6688306415292,6,0.0848223597310613,0.0,0.9845592869361663,0.07427987223041384,0.0005401998739533627,0.4822184208157018,0.49873953362744217,12.5,58.0,0.0,0.0,0.5021607994958135,0.023135659091948244,0.7655928718300206,,,,,,-0.02443251016845531,0.031271667895990334,,-0.05570417806444564,0.44735794508521776,0.49230769230769234
27163,17,59472,0,58060,1412,0,0,1803,419,333,0,18833549,3.022805795350659e+17,418807837087927.0,30060,11,40359,17580,0,0,0,0,0,0,0.0,0.0,59472,-13690.852446922441,-128117.09009181734,4,0.4542264851419972,0.0,0.976257734732311,0.0013854936950699586,0.00018496099004573581,0.6786218724778047,0.2956012913640032,0.0,0.0,0.0,0.0,0.5054479418886199,0.005735446090251464,0.2323904603438713,,,,,,-0.23020669301389632,-2.154242165923751,,1.9240354729098548,0.44723306996034273,0.33076923076923076
2172,5,6027,0,6020,7,0,0,5,2,1,0,39118138,1.3713811200497894e+18,154376469806835.0,2953,0,2668,2651,0,0,0,0,0,0,0.0,0.0,6027,-722.8881327255675,416.1439046341777,4,0.7154046866826294,0.0,0.9988385598141696,0.00011257007082118076,0.0,0.44267463082794095,0.43985399037663847,0.0,0.0,0.0,0.0,0.4899618383938941,0.00016611295681063124,0.4,,,,,,-0.11994161817248507,0.06904660770436,,-0.18898822587684505,0.4471013834650198,0.34725274725274724
2771,12,1037,0,1015,22,0,0,20,3,0,0,4133623,1.354900438039634e+17,340078524949536.0,906,2,241,372,0,99,104,0,0,0,0.0,0.0,1037,-573.3573340160349,-1064.3907777860998,21,0.9473479135243842,0.0,0.9787849566055931,0.0025099890397967967,0.0019286403085824494,0.23240115718418514,0.35872709739633557,0.0,8.25,8.666666666666666,0.0,0.8736740597878495,0.0,0.15,,,,,,-0.552900032802348,-1.0264134790608483,,0.47351344625850034,0.446994671994672,0.5598901098901099
19764,8,3373,0,1359,2014,0,0,2565,542,13,0,1089512,1.2642587689951302e+16,54349571627669.0,1474,51,23,450,0,69,22,34,0,0,0.0,0.0,3373,13.362476592081308,1053.6246532769796,9,0.35616606933626216,0.0,0.4029054254372962,0.004298927795523034,0.015120071153276016,0.006818855618144086,0.13341239252890602,4.25,8.625,2.75,0.0,0.4369997035280166,0.009565857247976454,0.21130604288499025,,,,,,0.003961599938357933,0.312370190713602,,-0.3084085907752441,0.4464459782641601,0.4777472527472527
10205,10,316231,0,314777,1454,0,0,5016,3364,2948,0,233221241,3.9984586334830035e+17,4.759281156721293e+16,180975,55898,133369,120515,0,423,0,3382,0,0,0.0,0.0,316216,-16367.668772861036,-90212.46397018987,6,0.35978624190783315,0.0,0.9954020953037495,0.11902789532114147,0.17676318893467116,0.42174549617210205,0.38109799482024215,338.2,42.3,0.0,0.0,0.5722873469077984,0.009365360239153433,0.6706539074960127,,,,,,-0.05176103920377538,-0.28528747429032647,,0.23352643508655108,0.4464437078073442,0.5384615384615385
20444,7,7376,0,7370,6,0,0,2,0,34,0,24952781,1.7329539540930145e+18,362933425816928.0,4213,7,3603,3569,0,3,0,2,0,0,0.0,0.0,7376,-1289.1741389161532,-1892.9655184891924,6,0.4678253161647307,0.0,0.9991865509761388,0.00020943050734829156,0.0009490238611713665,0.4884761388286334,0.4838665943600868,0.2857142857142857,0.42857142857142855,0.0,0.0,0.5711767895878525,0.004613297150610584,0.0,,,,,,-0.1747795741480685,-0.2566384922029816,,0.08185891805491313,0.44584960494051407,0.40934065934065933
27693,2,10261,0,10086,175,0,0,429,265,165,0,586200,891364690183450.0,326082615841800.0,5185,9,4049,5886,0,1,0,40,0,0,0.0,0.0,10261,347.59855533949747,2830.34382787511,4,0.18459864647986718,0.0,0.9829451320534061,0.36582402178696305,0.0008771074943962577,0.3946009160900497,0.5736283013351525,20.0,0.5,0.0,0.0,0.5053113731605107,0.01635930993456276,0.6177156177156177,,,,,,0.03387569976995395,0.2758350870163834,,-0.24195938724642943,0.44567856386038207,0.43379120879120886
18775,47,53499,0,53478,21,0,0,18,6,73,0,563005999,6.493494034202939e+19,5518005840265602.0,29246,14,25599,25992,0,7,0,0,0,0,0.0,0.0,53499,-4252.778711552973,13134.357171714926,6,0.599008172982984,0.0,0.9996074692984915,0.0000849774529891121,0.0002616871343389596,0.47849492513878766,0.4858408568384456,0.0,0.14893617021276595,0.0,0.0,0.5466644236340866,0.0013650473091738659,0.3333333333333333,,,,,,-0.07949267671457359,0.24550659211788867,,-0.3249992688324623,0.4455113068749433,0.2222527472527472
15655,51,4748271,0,4744834,3437,0,0,44014,39529,25566,0,7257740945,7.052266798826127e+18,2.78235925272892e+18,1756438,393840,1604271,2299006,0,633069,372211,164317,0,0,0.0,0.0,4747730,1697055.5524478338,2261637.0555616217,19,0.4491583528997308,0.0,0.9992761575739885,0.3945340316948946,0.08294387578131071,0.33786424574334534,0.48417750376926677,3221.901960784314,12413.117647058823,7298.254901960784,0.0,0.3699110686816317,0.005388175856099497,0.8981006043531603,,,,,,0.35744567455348847,0.4763617677419781,,-0.11891609318848961,0.4453077225804498,0.6387362637362638
14650,17,32302,0,32231,71,0,0,179,109,122,0,14792858,3.896146975228333e+16,3402882185399351.0,16212,68,1698,1677,0,0,0,0,0,0,0.0,0.0,32299,6415.177556422064,29597.703682003223,2,0.49269420450365686,0.0,0.9978019936846015,0.08733967704593397,0.0021051328091139868,0.05256640455699337,0.05191629001300229,0.0,0.0,0.0,0.0,0.501888427961117,0.0037851757624647077,0.6089385474860335,,,,,,0.19861845742660963,0.9163659457569343,,-0.7177474883303246,0.445286531650168,0.28186813186813187
6918,27,23705,0,23103,602,0,0,646,73,22,0,286479874,3.956036773056886e+19,4331669519934482.0,11252,8,3313,3251,0,447,330,9,0,0,0.0,0.0,23705,-2057.299862071769,-15339.151017645112,10,0.627019292884038,0.0,0.9746045138156507,0.00010949517834201877,0.0003374815439780637,0.13975954439991564,0.13714406243408564,0.3333333333333333,16.555555555555557,12.222222222222221,0.0,0.4746677916051466,0.0009522572826039909,0.1130030959752322,,,,,,-0.08678759173472976,-0.647085046093445,,0.5602974543587153,0.444389701207883,0.5859890109890109
2184,16,3787,443,3786,1,24,0,3,1,3,1,366026147,6.148288565986167e+18,1.4838833268909e+16,3529,43,1891,1767,185,463,327,2,58,0,0.0,0.0,3787,-2040.4879924368345,-4144.3326086502475,9,0.9743303571428572,0.11697913916028518,0.9997359387377872,0.0024134900484341364,0.011354634275151836,0.4993398468444679,0.46659625033007657,0.125,28.9375,20.4375,3.625,0.931872194349089,0.000792393026941363,0.3333333333333333,0.05417607223476298,0.0,0.417607223476298,,,-0.5388138348130009,-1.0943576996699889,,0.5555438648569879,0.44426154653427385,0.7126373626373625
388,63,778707,48651,777809,898,15775,0,1499,427,224,0,25187678835,1.1113722692631873e+20,5.529067638272199e+18,370268,70738,283896,366926,18604,2455,38,12641,1030,0,0.0,0.0,778651,203.59316763813604,38473.44087739337,20,0.8742573550191147,0.062476643975205054,0.9988468063084062,0.04974991540807326,0.09084032890419631,0.36457358159102204,0.47119905176144555,200.65079365079364,38.96825396825397,0.6031746031746031,16.349206349206348,0.4754907815134576,0.0002879884393212215,0.2848565710473649,0.3242482168917391,0.0,0.3823970730303591,,,0.00026146908902465425,0.04941037881848655,,-0.04914890972946189,0.44326052735143645,0.7453296703296703
28309,1,1894,0,1472,422,0,0,540,128,24,0,148898,1316639647547298.0,2369196104106.0,938,35,296,880,0,0,0,0,0,0,0.0,0.0,1894,60.36399305930164,-804.6719202726279,4,0.16819369779562932,0.0,0.7771911298838438,0.0017994263719153959,0.018479408658922915,0.1562829989440338,0.46462513199577615,0.0,0.0,0.0,0.0,0.4952481520591341,0.016304347826086956,0.23703703703703705,,,,,,0.031871168457920616,-0.42485317860223226,,0.45672434706015286,0.44238110374474016,0.20357142857142857
2192,65,31018,0,31018,0,0,0,0,0,0,0,279317609,2.0131014661925827e+18,1.1522413628674796e+16,17752,10,14048,11607,0,4452,3124,0,0,0,0.0,0.0,31018,-37430.02538235058,-289658.20207366854,12,0.8919590873376345,0.0,1.0,0.005723712302722305,0.000322393448965117,0.4528983171061964,0.37420207621381135,0.0,68.49230769230769,48.06153846153846,0.0,0.5723128506028757,0.0,,,,,,,-1.2067194977867877,-9.33839067875648,,8.131671180969693,0.44235915599551967,0.5057692307692309
15753,55,5794,0,5793,1,0,0,3,3,7,0,106134475,1.5792768857665998e+20,723502006911693.0,2619,3,3536,1068,0,0,0,0,0,0,0.0,0.0,5794,-17791.529873350468,-35581.99828303811,3,0.5982529702272541,0.0,0.9998274076630997,4.581223301830929e-6,0.0005177770107007249,0.6102865032792544,0.18432861580945806,0.0,0.0,0.0,0.0,0.4520193303417328,0.001208354911099603,1.0,,,,,,-3.0706817178720174,-6.141180235249933,,3.0704985173779153,0.4422077922077922,0.13681318681318683
16587,19,424769,0,398776,25993,0,0,51272,26556,2986,0,17924124,1.9575340217034573e+17,481957298752697.0,201615,87706,59895,165483,0,8514,0,8520,0,0,0.0,0.0,424743,8602.256471775208,126533.09727978508,43,0.36779808567976235,0.0,0.9388067396632052,0.002462063460502694,0.2064792863886018,0.14100605270158603,0.3895835148045173,448.42105263157896,448.10526315789474,0.0,0.0,0.474646219474585,0.007487913013822296,0.5179435169293182,,,,,,0.020252850480820657,0.2979050797300605,,-0.2776522292492398,0.4420306965761512,0.45467032967032966
759,26,2834,0,198,2636,0,0,2387,1,0,0,3891338,2.18742825043143e+19,12520897703569.0,1564,0,0,0,0,10,0,0,0,0,0.0,0.0,2834,2327.838504630599,40082.33984498236,100,0.9397324382499472,0.0,0.06986591390261115,5.724026697149717e-7,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.5518701482004235,0.0,0.00041893590280687055,,,,,,0.8213967906247702,14.143380326387565,,-13.321983535762794,0.44011745829927645,0.2835164835164835
332,98,17256935,273336,17240173,16762,74024,1434,383411,328911,246086,2709,564137476991,6.747308554934055e+21,7.552897123731227e+19,8315547,2102315,5704649,9182491,63039,711482,212979,1188400,17795,1434,3169.712303796598,2729.9846049166845,17256456,1472006.788435067,13227309.781134846,98,0.30886711714862836,0.01583919740092896,0.9990286803537245,0.011193940609412438,0.12182435641091538,0.33057139057428214,0.5321043974494891,12126.530612244898,7260.0204081632655,2173.2551020408164,181.58163265306123,0.48186697116260796,0.014273986693753016,0.857854886792502,0.2708168700793163,0.005246290280094828,0.23062823777329003,2.210399096092467,1.9037549546141455,0.08530180173930656,0.7665136909418043,0.30664414147832164,-0.6812118892024978,0.44004001049455593,0.7934065934065935
11476,4,3488,0,3484,4,0,0,4,0,0,0,3753224,1.4615697089463472e+17,6594380022431.0,1287,611,893,1110,0,8,1,190,0,0,0.0,0.0,3488,455.7685249698882,158.66764695613608,23,0.8198596201486374,0.0,0.9988532110091743,0.00004511847763446686,0.17517201834862386,0.25602064220183485,0.31823394495412843,47.5,2.0,0.25,0.0,0.36897935779816515,0.0,0.0,,,,,,0.1306675817000826,0.04548957768237846,,0.08517800401770415,0.4388021069839251,0.5879120879120879
244,8,1227,0,1227,0,0,0,0,0,0,0,449864,1.3868568788348429e+17,573351637768.0,609,0,0,0,0,0,0,0,0,0,0.0,0.0,1227,5.529297554927517,-260.75653759615125,2,0.9232459414076776,0.0,1.0,4.1341802929924315e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4963325183374083,0.0,,,,,,,0.004506354975491049,-0.21251551556328546,,0.2170218705387765,0.43875594102866833,0.253021978021978
18236,7,9688,0,9672,16,0,0,5,3,37,0,33922013,1.6600847118187305e+18,487134668420336.0,5148,6,4738,4728,0,2,0,1,0,0,0.0,0.0,9688,-820.8886721664085,-2544.3765315001915,4,0.45332618188506796,0.0,0.9983484723369116,0.0002934396449483884,0.0006193228736581337,0.48905862923203963,0.4880264244426094,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5313790255986788,0.003825475599669148,0.6,,,,,,-0.0847325218999183,-0.2626317641928356,,0.17789924229291731,0.4386946386946387,0.23928571428571427
7216,6,3261,0,3186,75,0,0,67,9,4,0,226376,3.707213594289184e+16,68821078595.0,1612,0,1824,1256,0,0,0,0,0,0,0.0,0.0,3261,-328.0603663821051,-1002.2603682611096,2,0.5684064585996291,0.0,0.9770009199632015,1.856409857285163e-6,0.0,0.5593376264949402,0.3851579270162527,0.0,0.0,0.0,0.0,0.494326893590923,0.0012554927809165098,0.13432835820895522,,,,,,-0.10060115497764645,-0.3073475523646457,,0.2067463973869993,0.43863863409317955,0.34203296703296704
20271,10,9820,0,9804,16,0,0,8,2,39,0,32567380,2.419230239681828e+18,291407617651467.0,4919,7,4766,4746,0,5,0,2,0,0,0.0,0.0,9818,-674.4434330079097,-1918.899260237841,6,0.4442734979154911,0.0,0.9983706720977596,0.00012045468549111404,0.0007128309572301426,0.48533604887983706,0.4832993890020367,0.2,0.5,0.0,0.0,0.5009164969450102,0.00397796817625459,0.25,,,,,,-0.06869458474311567,-0.19544706256242014,,0.1267524778193045,0.43814745860200405,0.42554945054945054
25519,6,28852,0,27683,1169,0,0,1381,347,252,0,6035199,6.503261411996383e+17,13270742382952.0,14323,39,11936,15410,0,1345,1230,0,0,0,0.0,0.0,28852,-166.8237185255722,-4328.848505256771,7,0.3115367637817181,0.0,0.9594828781366976,0.00002040628777196598,0.001351726050187162,0.4136974906418966,0.5341050880354915,0.0,224.16666666666666,205.0,0.0,0.4964300568418134,0.00910305963948994,0.2512671976828385,,,,,,-0.005782050413336066,-0.15003634081716247,,0.1442542904038264,0.43792571065298336,0.44340659340659344
166,84,37998,0,37996,2,0,0,13,13,2,0,176932394,6.522762611552631e+19,158617436245068.0,18549,0,15598,16163,0,0,0,0,0,0,0.0,0.0,37998,-6896.545003368989,-48077.84750325297,2,0.6820368366633902,0.0,0.9999473656508238,2.431752398349384e-6,0.0,0.41049528922574874,0.4253644928680457,0.0,0.0,0.0,0.0,0.4881572714353387,0.000052637119696810194,1.0,,,,,,-0.18149757890860016,-1.2652731065648972,,1.083775527656297,0.43610253382980657,0.4214285714285714
8908,19,9099,0,9088,11,0,0,6,1,24,0,5383910,5.1669740194021555e+17,188378480528328.0,4461,17,4246,4446,0,3,0,0,0,0,0.0,0.0,9099,-2438.8640579324,2162.21226587311,5,0.4820460114962682,0.0,0.9987910759424112,0.0003645818225927993,0.0018683371799098803,0.466644686229256,0.4886251236399604,0.0,0.15789473684210525,0.0,0.0,0.49027365644576326,0.002640845070422535,0.16666666666666666,,,,,,-0.2680364938929992,0.23763185689340696,,-0.5056683507864062,0.43592392456028817,0.17225274725274725
20519,12,9627,0,9614,13,0,0,10,3,41,0,19722635,1.534073757580552e+18,114490961365867.0,4649,5,4645,4636,0,2,0,0,0,0,0.0,0.0,9626,-788.5018595379929,-1102.9962575289242,6,0.3972753792169515,0.0,0.9986496312454555,0.00007463197959036546,0.0005193725979017347,0.48249714345071154,0.48156227277448843,0.0,0.16666666666666666,0.0,0.0,0.4829126415290329,0.004264614104431038,0.3,,,,,,-0.08191376060024859,-0.11458510882286767,,0.03267134822261908,0.43513002149365787,0.3857142857142857
20349,37,38983,0,38965,18,0,0,18,6,47,0,382315072,4.5784446528734945e+19,3441416967980363.0,20022,9,18594,18919,0,4,0,0,0,0,0.0,0.0,38983,-4459.12531694621,6960.901837892189,4,0.5565469970626653,0.0,0.999538260267296,0.000075165634378052,0.00023086986635199958,0.47697714388323115,0.4853141112792756,0.0,0.10810810810810811,0.0,0.0,0.5136084960110817,0.0012062107019119722,0.3333333333333333,,,,,,-0.11438640733002103,0.1785624974448398,,-0.2929489047748608,0.4350641782459964,0.3079670329670329
17884,10,2541,0,2537,4,0,0,1,0,11,0,3611358,8.514438642119194e+17,15414734763875.0,1403,0,1189,1217,0,1,0,0,0,0,0.0,0.0,2541,-59.81337091818183,601.3942670535569,3,0.3947602033915779,0.0,0.9984258166076347,0.0000181042290769722,0.0,0.46792601338055884,0.4789452971271153,0.0,0.1,0.0,0.0,0.5521448248720976,0.0043358297201418995,0.0,,,,,,-0.023539303785195528,0.2366762168648394,,-0.2602155206500349,0.4348560530378712,0.39972527472527475
752,66,32902,0,32902,0,0,0,0,0,0,0,416315575,2.9543805324857047e+18,1.9032751935362124e+16,18882,8,14318,12085,0,4779,3275,0,0,0,0.0,0.0,32902,-31991.683705679065,-310850.1188424252,16,0.8774863539560878,0.0,1.0,0.006442214104135286,0.00024314631329402467,0.43517111421798066,0.367302899519786,0.0,72.4090909090909,49.621212121212125,0.0,0.5738860859522218,0.0,,,,,,,-0.9723324936380483,-9.447757547943139,,8.475425054305092,0.4343739593739594,0.5832417582417582
20362,19,22492,0,22468,24,0,0,17,4,83,0,126283193,1.2430702420788005e+19,1521452609719956.0,12405,89,10412,10499,0,8,0,2,0,0,0.0,0.0,22491,-98.69253797551221,2200.2364635700756,6,0.4305450564023328,0.0,0.9989329539391784,0.00012239474152125253,0.003956962475546861,0.4629201493864485,0.4667881913569269,0.10526315789473684,0.42105263157894735,0.0,0.0,0.5515294326871777,0.0036941427808438666,0.23529411764705882,,,,,,-0.004388090257236771,0.09782741823707597,,-0.10221550849431274,0.4340182544727999,0.2521978021978022
23814,7,42612,0,40583,2029,0,0,2360,529,159,0,20102112,3.563095232034741e+17,457035383053101.0,23049,351,17778,19055,0,6777,6786,37,0,0,0.0,0.0,42612,-1069.518053491486,9997.782330513006,50,0.39809286762286467,0.0,0.9523843048906412,0.0012826920227784829,0.008237116305266122,0.4172064207265559,0.447174504834319,5.285714285714286,968.1428571428571,969.4285714285714,0.0,0.5409039707124753,0.00391789665623537,0.22415254237288135,,,,,,-0.025098987456385197,0.23462363490361884,,-0.25972262236000404,0.43375109738746104,0.6318681318681318
5912,7,9735,0,9735,0,0,0,0,0,4,0,17346237,3.293148159036822e+18,74246627498566.0,4858,0,1548,1701,0,149,57,0,0,0,0.0,0.0,9735,118.7563331512853,-2224.301866245043,6,0.618955559763247,0.0,1.0,0.000022545790202248784,0.0,0.15901386748844376,0.17473035439137133,0.0,21.285714285714285,8.142857142857142,0.0,0.4990241397021058,0.00041088854648176684,,,,,,,0.01219890427850902,-0.22848504018952678,,0.24068394446803582,0.43365195410649954,0.570054945054945
6181,3,1091,0,1091,0,0,0,0,0,0,0,45468421,2.0611744578948593e+18,0.0,811,1,538,536,0,56,40,0,0,0,0.0,0.0,1091,2189.154389253595,2021.3803205442625,7,0.7827559958890644,0.0,1.0,0.0,0.0009165902841429881,0.4931255728689276,0.4912923923006416,0.0,18.666666666666668,13.333333333333334,0.0,0.7433547204399633,0.0,,,,,,,2.006557643678822,1.85277756236871,,0.15378008131011223,0.4335876244967154,0.41428571428571426
11400,41,203638,0,192466,11172,0,0,15988,5241,1395,0,107595963,6.094826925832501e+18,298956777657666.0,100059,0,221,1209,0,27950,398,1,0,0,0.0,0.0,203638,4071.5926896118294,5465.694697035385,6,0.3323876022397221,0.0,0.9451379408558324,0.000049050905184946014,0.0,0.0010852591363105118,0.005937005863345741,0.024390243902439025,681.7073170731708,9.707317073170731,0.0,0.49135721230811535,0.00724803341888957,0.3278083562672004,,,,,,0.019994267718263927,0.02684024934950935,,-0.0068459816312454215,0.43350740168921986,0.45714285714285713
161,33,1337963,252795,1304143,33820,10232,81,93135,49254,42185,855,109178219365,4.05431365372396e+21,3.986888848499337e+18,671268,23960,625466,619729,83184,86381,28956,519,19375,81,573.670550430647,4.841496944447073,1337941,-478017.89103144617,-1088379.0170677355,28,0.25543932172626743,0.18894020238227813,0.9747227688658057,0.0009833696129645292,0.017907819573485962,0.46747630539857976,0.4631884439255794,15.727272727272727,2617.6060606060605,877.4545454545455,587.1212121212121,0.5017089411291643,0.03234691287688543,0.5288452246738605,0.04047548408789731,0.0003204177297810479,0.32905714116181095,7.082352474452432,0.05977156721539596,-0.3572787522255811,-0.8134731031246786,7.022580907237036,0.4561943508990975,0.43344357662539473,0.7258241758241758
4470,5,3798,0,3780,18,0,0,20,3,0,0,32266318,3.0692050383722714e+17,2108703771427008.0,1887,0,263,285,0,2,2,0,0,0,0.0,0.0,3798,215.12256610341592,-333.036656000636,20,0.7117066357720214,0.0,0.995260663507109,0.006870521014605601,0.0,0.06924697209057398,0.0750394944707741,0.0,0.4,0.4,0.0,0.4968404423380727,0.0,0.15,,,,,,0.05664101266545969,-0.08768737651412217,,0.14432838917958185,0.4330555807828535,0.44010989010989016
20356,9,5482,0,5473,9,0,0,4,0,22,0,23162840,2.7061963374075653e+18,209849801861539.0,2949,1,2612,2620,0,0,0,1,0,0,0.0,0.0,5482,-778.662567997639,231.49627293787432,4,0.3937108844173519,0.0,0.9983582634075155,0.00007754418959215917,0.00018241517694272163,0.4764684421743889,0.47792776358993067,0.1111111111111111,0.0,0.0,0.0,0.5379423568040861,0.004019733235885255,0.0,,,,,,-0.14203987011996333,0.042228433589542924,,-0.18426830370950625,0.4329284352011625,0.16950549450549451
32,98,2133565,0,2112681,20884,0,0,78882,54383,10608,0,7076575513,7.295265787460374e+20,6.47021900684038e+16,1027752,55823,999010,919150,0,246957,199803,7934,0,0,0.0,0.0,2133544,110295.75560299456,494149.44756513607,40,0.36436558939361846,0.0,0.9902116879495118,0.00008869065494449643,0.026164189982494087,0.4682350900956849,0.4308047797934443,80.95918367346938,2519.969387755102,2038.8061224489795,0.0,0.48170643969131477,0.005021108250606693,0.6894221748941457,,,,,,0.05169603045589618,0.23160968209005114,,-0.17991365163415496,0.43266581902945545,0.710989010989011
4045,85,8010241,0,8005564,4677,0,0,77332,67697,86722,0,171306727854,3.380505346806409e+20,3.0602805458455405e+19,3806323,1168193,3389669,2955775,0,734632,5263,75676,0,0,0.0,0.0,8009713,-1343149.7115630966,-1032052.583139573,16,0.21041029922641086,0.0,0.9994161224362663,0.0905273097330437,0.1458374348537079,0.4231669184485211,0.3689995095028976,890.3058823529411,8642.729411764705,61.917647058823526,0.0,0.47518208253659283,0.010832715846129017,0.8754073346092174,,,,,,-0.16769011718186363,-0.12885013272505183,,-0.038839984456811805,0.4321693458057094,0.6760989010989011
10654,65,29952,0,29937,15,0,0,15,5,3,0,376033613,1.0784754475764204e+20,648966601521344.0,14849,2,14548,14314,0,26,14,0,0,0,0.0,0.0,29950,-5158.24769053653,-41585.29026177298,6,0.6553696352001712,0.0,0.9994991987179487,6.017444374646818e-6,0.00006677350427350428,0.4857104700854701,0.4778979700854701,0.0,0.4,0.2153846153846154,0.0,0.49575988247863245,0.0001002104419280489,0.3333333333333333,,,,,,-0.17222863741357364,-1.3884904928805668,,1.216261855466993,0.431984681984682,0.4271978021978022
1162,61,60080,0,60072,8,0,0,7,5,1,0,878253037,1.4494402345007147e+20,1568875988662212.0,37474,1,30665,29224,0,330,230,0,0,0,0.0,0.0,60079,-9640.620214409691,-55285.02510815277,5,0.6795136849139439,0.0,0.999866844207723,0.000010824012962511967,0.000016644474034620505,0.5104027962716379,0.4864181091877497,0.0,5.409836065573771,3.7704918032786887,0.0,0.6237350199733689,0.000016646690637901184,0.7142857142857143,,,,,,-0.16046572370395132,-0.9202054812522307,,0.7597397575482794,0.4319725728816638,0.44945054945054946
18419,47,17738561,1144032,17719205,19356,324427,460,362655,324938,703440,5421,695723538173,5.237671435963683e+21,1.1758240100373604e+20,8851994,1165081,7510728,9012251,224981,1899758,1859877,641276,35212,460,4965.822363585943,2391.6494967876906,17737277,3586056.565573974,1726489.5742242185,200,0.19167226416071986,0.06449407029127109,0.9989088179136966,0.02244936560861267,0.0656806941667929,0.4234124741009149,0.5080598702453937,13644.170212765957,40420.382978723406,39571.85106382979,749.1914893617021,0.4990254846489521,0.03969929802155345,0.8959975734513518,0.28358210259852873,0.00040208665491874354,0.1966562124136388,10.795266007795528,5.19923803649498,0.20217627348177367,0.09733678817916744,5.596027971300548,0.10483948530260623,0.4309602014147469,0.8123626373626374
