k,side,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait,p_fill,edge,AS,pnl_fill,wait_s,EV
4,-1,3.0,8553566.0,298358.0,46602.540343793604,479707.9251216461,-459360.8887778523,469442.60899999994,0.034881124433949535,0.15619671784833525,1.607826587930091,-1.539629870081755,1.5734205518202962,-0.053704021080547254
4,-1,5.0,8553566.0,512220.0,-77944.70683048808,811051.3683339857,-934071.4351644742,1309205.469,0.059883795834392343,-0.15217036982251392,1.5834043347272377,-1.8235747045497523,2.5559436745929482,-0.10920257529601972
4,-1,10.0,8553566.0,979004.0,-462170.06906869524,1561839.4465163357,-2110161.8675850313,4736597.796999997,0.11445565510338028,-0.47208190065484434,1.5953351023247462,-2.1554170029795907,4.8381802290899705,-0.24669966509699362
4,-1,30.0,8553566.0,2220936.0,-1700575.746802694,3505674.689077639,-5401692.803880333,28273351.580999993,0.2596503025755574,-0.7657022745377147,1.5784672269158764,-2.432169501453591,12.730376553399104,-0.6315135469674675
4,-1,60.0,8553566.0,3219566.0,-2754560.9010887872,5409278.87474761,-8447161.583836395,71657181.24299997,0.3764004393021577,-0.855569011813638,1.6801267235234842,-2.6236957353371215,22.256782821970404,-0.9875602273760903
5,1,0.1,8553566.0,8287.0,21706.10544725835,-12949.78153585505,8027.067911403285,387.3360000000001,0.0009688356879458228,2.6192959390923556,-1.5626621860570835,0.9686337530352702,0.04674019548690722,0.0009384469484894703
5,1,0.5,8553566.0,31920.0,57209.7699574266,-57627.22602397395,-3226.4160665473587,7747.436999999999,0.003731776898664253,1.7922860262351692,-1.8053642238087075,-0.10107819757353881,0.24271419172932326,-0.0003772012826635533
5,1,1.0,8553566.0,71352.0,79231.23883204917,-133350.86409102386,-60398.60125897469,37465.941000000006,0.008341783999796109,1.1104277221668513,-1.868915574770488,-0.8464878526036368,0.5250860662630341,-0.007061218824870784
5,1,3.0,8553566.0,265987.0,44457.96289114753,-466690.75700303935,-445639.65011189174,422460.6649999999,0.031096620988252152,0.16714336749971814,-1.7545622793709443,-1.6754189118712257,1.5882756112140817,-0.05209986689900934
5,1,5.0,8553566.0,456269.0,-77814.60003655807,-803286.1795941459,-921252.4516307039,1174396.5480000004,0.053342547424080206,-0.17054544585882028,-1.7605539267277546,-2.0190993725865747,2.573912643637855,-0.10770390403612995
5,1,10.0,8553566.0,873182.0,-455570.2217889765,-1504890.5754916964,-2037300.8132806723,4249756.385999997,0.1020839729301206,-0.5217356997613058,-1.7234557921392062,-2.3331914919005112,4.86697662801111,-0.2381814570999595
5,1,30.0,8553566.0,1998439.0,-1730693.0239249899,-3347434.584273786,-5253990.240198774,25653908.806000005,0.23363811070143142,-0.8660224424788496,-1.6750246488753402,-2.629047091354189,12.836973660942368,-0.6142455953690863
5,1,60.0,8553566.0,2945265.0,-2916770.1880233786,-5230202.724212594,-8406156.23223597,66932122.058999985,0.344331826047756,-0.9903252128495665,-1.775800386115543,-2.8541255989651084,22.72533101741269,-0.9827662792613011
5,-1,0.1,8553566.0,8382.0,22474.767950795842,13320.747901356204,8416.404049439641,387.1979999999999,0.000979942166810895,2.68131328451394,1.5892087689520644,1.0041045155618755,0.04619398711524695,0.0009839643546843085
5,-1,0.5,8553566.0,31613.0,57525.738089390536,55774.11553813986,-1030.3214487493296,7667.887000000003,0.0036958854353844935,1.819686144604768,1.7642778457640798,-0.03259170115931198,0.2425548666687756,-0.00012045519362910506
5,-1,1.0,8553566.0,70944.0,80593.109855069,128692.73665006361,-54342.69879499463,37361.179000000004,0.00829408459582822,1.1360102313806522,1.8140045197629626,-0.7659942883823103,0.5266291582092919,-0.006353221427764119
5,-1,3.0,8553566.0,273348.0,58815.04915160986,457493.80217619846,-422733.37702458847,434794.725,0.03195719773483948,0.21516546362735364,1.6736680062638045,-1.5465025426364505,1.5906270578164097,-0.04942188755246507
5,-1,5.0,8553566.0,474666.0,-51786.03357179304,775966.6301524692,-869523.2717242619,1226128.2410000002,0.05549334628387739,-0.10909994305847279,1.6347634550451668,-1.831863398103639,2.583138967189561,-0.10165622989572559
5,-1,10.0,8553566.0,920194.0,-407972.4140716716,1506638.3180969493,-1995587.8041686213,4501072.277999998,0.10758016013438138,-0.44335478613387136,1.6373050879455302,-2.168659874079402,4.891438411900097,-0.2333047765304694
5,-1,30.0,8553566.0,2124688.0,-1590758.5622384876,3421713.513489352,-5199444.619727838,27362338.664000016,0.2483979196512893,-0.7487021916810787,1.610454576619886,-2.447156768300964,12.878285500741763,-0.6078686503065315
5,-1,60.0,8553566.0,3111239.0,-2613737.030570744,5333083.803245716,-8220609.86581646,70231610.50699998,0.3637358968177717,-0.8400952259118454,1.714135044991952,-2.6422302709037977,22.573518301551243,-0.9610739971862566
6,1,0.1,8553566.0,7107.0,20206.74298336049,-12159.505951820884,7421.821031539602,333.6730000000002,0.0008308815294112421,2.8432169668440257,-1.7109196498974086,1.0442973169466163,0.04694990854087522,0.0008676873518646611
6,1,0.5,8553566.0,27820.0,54087.00760716696,-54240.36784057655,-2601.520233409564,6816.044,0.003252444652908506,1.944177124628575,-1.9496897138956346,-0.09351258926705837,0.24500517613227893,-0.00030414452094127336
6,1,1.0,8553566.0,63130.0,76255.83880836399,-125776.65018255833,-55076.2513741944,33469.27300000001,0.007380547481600072,1.207917611410803,-1.9923435796381803,-0.8724259682273784,0.5301643117376843,-0.006438981282683082
6,1,3.0,8553566.0,242915.0,49822.16949221762,-444012.0017720247,-415566.3522798071,390259.4939999999,0.02839926645798957,0.2051012473178586,-1.827849254974064,-1.7107480076562052,1.606568116419323,-0.04858398851190335
6,1,5.0,8553566.0,422151.0,-61921.03528962067,-768709.8487578493,-867780.1720474706,1099216.8950000003,0.04935380167756933,-0.146679826151355,-1.8209357522731187,-2.055615578424475,2.603847663513767,-0.10145244358288351
6,1,10.0,8553566.0,819859.0,-417507.25152857724,-1450853.2433321297,-1940508.0868607066,4035560.9519999987,0.09584996479830751,-0.509242749702787,-1.7696375149045502,-2.366880264607337,4.922262184107265,-0.22686539004442202
6,1,30.0,8553566.0,1909394.0,-1650320.5152849546,-3261205.156811689,-5079552.344096642,24788307.016,0.2232278326957435,-0.864316382729261,-1.7079791582102433,-2.6602955409395035,12.98229020097476,-0.5938520079340759
6,1,60.0,8553566.0,2841141.0,-2817668.5405898425,-5152595.622571,-8220284.571160843,65436279.16500001,0.3321586575704215,-0.9917383687011108,-1.813565614156777,-2.893303982857888,23.031690143150236,-0.96103596688923
6,-1,0.1,8553566.0,7124.0,20688.175755624074,12518.43464818894,7542.829107435135,330.2909999999999,0.0008328690045765708,2.904011195343076,1.7572199113123161,1.05879128403076,0.04636313868613137,0.0008818344427850484
