wid,n,vol,days,bid_share,touch,inside,fast,fill,life,sz
6170,3,2.0700000000000003,3,0.0,0.0,0.0,0.0,1.0,11491.052546975001,0.8
6171,1,2.07,1,0.0,1.0,1.0,0.0,1.0,87.632489683,2.07
6172,1,2.07,1,1.0,1.0,1.0,0.0,1.0,3.937728089,2.07
6173,2,2.06,1,1.0,1.0,1.0,0.5,0.5,5.229003302000001,1.03
6174,3,2.05,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,19.902701680250004,0.6025
6175,15,2.04,1,0.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.5333333333333333,11.33312714,0.12
6176,1,2.0300000000000002,1,0.0,1.0,1.0,1.0,1.0,0.0,2.0300000000000002
6177,2,2.02,2,1.0,0.5,0.5,0.5,1.0,866.1661679425,1.01
6178,1,2.02,1,1.0,0.0,0.0,0.0,1.0,357014.352118346,2.02
6179,4,2.0100000000000002,4,0.75,0.5,0.5,0.5,0.5,7686.947510274001,0.54
6180,1,2.0100000000000002,1,1.0,1.0,1.0,0.0,1.0,6.2897356030000005,2.0100000000000002
6181,1,2.0,1,1.0,1.0,1.0,0.0,1.0,4.044470348,2.0
6182,2,2.0,1,0.0,1.0,0.0,0.0,0.5,146.8005044525,1.0
6183,2,2.0,1,1.0,1.0,0.0,0.0,0.5,348.7960986565,1.0
6184,1,2.0,1,1.0,1.0,0.0,0.0,1.0,17.929065629,2.0
6185,2,2.0,2,0.5,1.0,1.0,0.0,1.0,39.565242535,1.0
6186,2,2.0,1,1.0,0.0,0.0,0.0,0.0,12.576945764000001,1.0
6187,2,2.0,1,0.0,0.5,0.0,0.0,1.0,124.29876046000001,1.0
6188,2,2.0,1,1.0,0.5,0.5,0.5,0.5,5.512001681,1.0
6189,2,2.0,1,1.0,0.0,0.0,0.0,1.0,3531215.702187634,1.0
6190,2,2.0,2,0.5,0.5,0.5,0.5,0.5,404.5488076615,1.0
6191,1,2.0,1,1.0,0.0,0.0,0.0,1.0,217.93505485,2.0
6192,2,2.0,1,1.0,0.0,0.0,0.0,0.0,48842.696601326,1.0
6193,2,2.0,1,1.0,0.0,0.0,0.0,0.0,76812.9543113355,1.0
6194,2,2.0,2,0.0,0.5,0.5,0.0,0.5,24.5913810535,1.0
6195,1,2.0,1,1.0,1.0,1.0,1.0,1.0,0.0,2.0
6196,1,2.0,1,0.0,0.0,0.0,0.0,0.0,85340.784726978,2.0
6197,1,2.0,1,0.0,1.0,0.0,0.0,1.0,92.201504266,2.0
6198,1,2.0,1,1.0,1.0,1.0,1.0,1.0,0.0,2.0
6199,2,2.0,1,0.5,1.0,1.0,1.0,1.0,0.0,1.0
6200,1,2.0,1,0.0,0.0,0.0,0.0,1.0,76.51681421,2.0
6201,1,2.0,1,1.0,0.0,0.0,0.0,0.0,291.562919566,2.0
6202,2,2.0,1,1.0,0.5,0.0,0.0,0.5,82.33310210650001,1.0
6203,10,2.0,7,1.0,0.0,0.0,0.0,0.8,212304.73419206802,0.16
6204,1,2.0,1,1.0,1.0,1.0,1.0,1.0,0.0,2.0
6205,1,2.0,1,1.0,0.0,0.0,0.0,1.0,66.16741744000001,2.0
6206,1,2.0,1,1.0,0.0,0.0,0.0,1.0,411.505713838,2.0
6207,2,2.0,1,1.0,0.5,0.5,0.5,0.5,2718.325113501,1.0
6208,1,2.0,1,1.0,0.0,0.0,0.0,1.0,308.219986634,2.0
6209,2,2.0,2,1.0,0.0,0.0,0.0,1.0,214935.28716474,1.0
6210,1,2.0,1,1.0,0.0,0.0,0.0,1.0,244.66358859500002,2.0
6211,1,2.0,1,0.0,0.0,0.0,0.0,1.0,25.278205135,2.0
6212,1,2.0,1,1.0,1.0,1.0,1.0,1.0,0.0,2.0
6213,2,2.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
6214,2,2.0,2,1.0,0.5,0.5,0.0,1.0,404.1658990605,1.0
6215,1,1.99,1,0.0,0.0,0.0,0.0,0.0,22430.185237162,1.99
6216,3,1.99,3,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.14
6217,1,1.98,1,1.0,1.0,1.0,1.0,1.0,0.0,1.98
6218,1,1.97,1,1.0,0.0,0.0,0.0,0.0,216.97019857400002,1.97
6219,3,1.97,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,1953.1780148720002,0.66
6220,1,1.97,1,1.0,0.0,0.0,0.0,0.0,17.921302438,1.97
6221,1,1.96,1,1.0,1.0,1.0,1.0,1.0,0.0,1.96
6222,16,1.95,2,0.625,0.5,0.4375,0.4375,1.0,6.379488785750001,0.115
6223,7,1.95,1,1.0,0.0,0.0,0.14285714285714285,0.0,695.170860046,0.29
6224,1,1.95,1,1.0,0.0,0.0,0.0,1.0,16.277332557,1.95
6225,4,1.95,2,1.0,0.0,0.0,0.0,0.0,79683.2190664965,0.4875
6226,1,1.95,1,1.0,1.0,0.0,0.0,1.0,157.834267812,1.95
6227,1,1.94,1,1.0,1.0,0.0,1.0,1.0,0.068302208,1.94
6228,15,1.94,9,1.0,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.9333333333333333,0.0,0.12
6229,1,1.94,1,0.0,0.0,0.0,0.0,1.0,44653.529687014,1.94
6230,19,1.93,1,1.0,0.9473684210526315,0.0,0.10526315789473684,0.631578947368421,5.169108089000001,0.1
6231,1,1.93,1,1.0,1.0,1.0,1.0,1.0,0.0,1.93
6232,1,1.93,1,1.0,0.0,0.0,0.0,1.0,3.4107079970000003,1.93
6233,4,1.92,2,0.75,1.0,0.75,0.0,0.5,8.430300442,0.48
6234,12,1.9000000000000001,1,0.0,0.0,0.0,0.0,0.0,1207305.800430547,0.155
6235,4,1.9000000000000001,2,0.75,1.0,1.0,1.0,1.0,0.0,0.47500000000000003
6236,10,1.9000000000000001,1,0.0,0.0,0.0,0.0,1.0,31895.152920531502,0.19
6237,2,1.9000000000000001,2,1.0,0.5,0.5,0.0,1.0,9107.932428328,0.9500000000000001
6238,2,1.9,2,1.0,0.5,0.0,0.0,1.0,124.85882131250001,0.9500000000000001
6239,6,1.9,4,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,13033.3054611855,0.355
6240,2,1.8900000000000001,1,0.0,0.5,0.5,1.0,0.0,0.6053480975000001,0.9450000000000001
6241,1,1.8800000000000001,1,1.0,0.0,0.0,0.0,1.0,27806.506162529,1.8800000000000001
6242,1,1.8800000000000001,1,0.0,0.0,0.0,0.0,0.0,1149051.3323622472,1.8800000000000001
6243,1,1.8800000000000001,1,0.0,0.0,0.0,0.0,1.0,353435.75716153,1.8800000000000001
6244,3,1.87,1,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,16.533076838,0.61
6245,17,1.87,1,1.0,0.0,0.0,0.0,0.058823529411764705,1827.2184198870002,0.11
6246,11,1.87,8,0.9090909090909091,0.6363636363636364,0.45454545454545453,0.36363636363636365,0.5454545454545454,98.42328734650002,0.13
6247,1,1.87,1,1.0,0.0,0.0,0.0,1.0,14.487567987,1.87
6248,1,1.86,1,0.0,0.0,0.0,0.0,1.0,15.993866786000002,1.86
6249,3,1.86,1,1.0,1.0,1.0,1.0,1.0,0.0,0.63
6250,6,1.86,1,1.0,0.0,0.0,0.0,0.0,21355.943684382,0.28500000000000003
6251,10,1.8499999999999999,7,1.0,0.5,0.5,0.4,0.7,8.527358958,0.21
6252,1,1.84,1,1.0,1.0,1.0,0.0,1.0,2.9671631130000002,1.84
6253,11,1.84,5,1.0,0.6363636363636364,0.5454545454545454,0.09090909090909091,0.5454545454545454,44.905471876,0.16
6254,13,1.84,11,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.9230769230769231,31.8054922775,0.14
6255,1,1.83,1,1.0,0.0,0.0,0.0,1.0,10.786312495,1.83
6256,12,1.83,8,1.0,0.0,0.0,0.0,0.9166666666666666,2322.1118657634997,0.13
6257,1,1.83,1,1.0,0.0,0.0,0.0,0.0,161467.594335214,1.83
6258,1,1.83,1,0.0,0.0,0.0,0.0,0.0,123193.11487384701,1.83
6259,2,1.83,1,1.0,0.5,0.5,0.5,0.5,27.7209063925,0.915
6260,1,1.82,1,0.0,0.0,0.0,0.0,0.0,414126.701410052,1.82
6261,1,1.82,1,0.0,0.0,0.0,0.0,1.0,1895.418756709,1.82
6262,2,1.82,1,0.0,0.0,0.0,0.0,0.5,256605.185514223,0.91
6263,3,1.81,1,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.62
6264,2,1.81,1,1.0,0.0,0.0,0.0,1.0,1237857.2492508537,0.905
6265,17,1.81,1,0.0,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.47058823529411764,12.649005191,0.1
6266,6,1.8,2,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.8333333333333334,10.760493158500001,0.5
6267,1,1.8,1,0.0,0.0,0.0,0.0,1.0,139.801263884,1.8
6268,4,1.8,1,0.5,0.0,0.0,0.0,0.0,147.77714847750002,0.45
6269,9,1.8,1,1.0,1.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,125.53514085900001,0.2
6270,1,1.8,1,0.0,0.0,0.0,0.0,1.0,172599.37962317502,1.8
6271,1,1.8,1,1.0,0.0,0.0,0.0,1.0,823.2686386690001,1.8
6272,4,1.8,3,1.0,0.0,0.0,0.0,0.5,22697.855293871,0.32
6273,2,1.8,2,0.0,0.0,0.0,0.0,0.5,91.1978210605,0.9
6274,9,1.7999999999999998,2,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5555555555555556,15541.79195043225,0.2
6275,11,1.79,8,1.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,725.8206649955,0.155
6276,11,1.79,8,1.0,0.0,0.0,0.0,0.36363636363636365,16801.289128603,0.13
6277,1,1.79,1,1.0,1.0,1.0,1.0,1.0,0.0,1.79
6278,1,1.79,1,1.0,0.0,0.0,0.0,0.0,125.826718177,1.79
6279,1,1.79,1,1.0,0.0,0.0,0.0,0.0,88555.46549125701,1.79
6280,1,1.79,1,1.0,0.0,0.0,0.0,0.0,18.147988759,1.79
6281,1,1.78,1,0.0,0.0,0.0,0.0,1.0,4.4135072950000005,1.78
6282,2,1.78,1,1.0,0.0,0.0,0.0,0.5,9764.965278284,0.89
6283,2,1.78,1,1.0,0.0,0.0,0.0,0.0,42808.7578714155,0.89
6284,8,1.78,4,1.0,0.625,0.625,0.625,0.75,2.923928767,0.195
6285,1,1.76,1,1.0,0.0,0.0,0.0,1.0,707972.503574732,1.76
6286,2,1.76,1,1.0,0.0,0.0,0.0,1.0,363.93047319100003,0.88
6287,2,1.76,1,1.0,0.0,0.0,0.0,0.5,1085.6046520510001,0.88
6288,2,1.76,1,0.0,0.5,0.5,0.0,0.5,8.7332965925,0.88
6289,1,1.76,1,1.0,0.0,0.0,0.0,0.0,118.41434323700001,1.76
6290,1,1.76,1,1.0,0.0,0.0,0.0,0.0,125.298671006,1.76
6291,3,1.76,3,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,5.579059794,0.46
6292,8,1.7500000000000002,4,0.625,0.25,0.25,0.0,0.5,120.91366343450001,0.24
6293,9,1.75,7,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8888888888888888,901.3853646395,0.15
6294,3,1.75,2,1.0,0.0,0.0,0.0,0.3333333333333333,481264.4163815505,0.5625
6295,5,1.75,1,1.0,0.0,0.0,0.0,0.0,3.8742113000000002,0.35000000000000003
6296,1,1.75,1,1.0,0.0,0.0,0.0,1.0,1.5426645360000002,1.75
6297,2,1.74,1,1.0,0.0,0.0,0.0,0.5,275.74316932100004,0.87
6298,2,1.74,1,0.0,0.0,0.0,0.0,0.0,67.49627806800001,0.87
6299,1,1.73,1,1.0,0.0,0.0,0.0,1.0,1313375.9229211782,1.73
6300,1,1.72,1,0.0,0.0,0.0,0.0,0.0,1071.2195310240002,1.72
6301,1,1.72,1,0.0,0.0,0.0,0.0,0.0,340711.88633739704,1.72
6302,2,1.72,1,1.0,0.5,0.5,0.5,0.5,17.118539351000003,0.86
6303,1,1.72,1,1.0,0.0,0.0,0.0,1.0,5036.484704376,1.72
6304,1,1.72,1,1.0,1.0,1.0,0.0,1.0,31.201864714000003,1.72
6305,8,1.71,1,0.0,0.125,0.125,0.125,0.375,64809.95408930151,0.18
6306,12,1.71,9,1.0,0.6666666666666666,0.5833333333333334,0.5,0.9166666666666666,0.615055027,0.14
6307,1,1.71,1,0.0,0.0,0.0,0.0,0.0,12.714762515,1.71
6308,1,1.71,1,1.0,0.0,0.0,0.0,0.0,14.113544427,1.71
6309,2,1.71,2,1.0,0.5,0.5,0.5,1.0,37.507772041,0.855
6310,5,1.7000000000000002,4,0.6,0.0,0.0,0.0,0.2,113576.2117097865,0.35000000000000003
6311,1,1.7,1,1.0,0.0,0.0,0.0,1.0,11.075614333,1.7
6312,1,1.7,1,0.0,0.0,0.0,0.0,0.0,6433.379844537,1.7
6313,1,1.7,1,0.0,0.0,0.0,0.0,0.0,43.192020629000005,1.7
6314,1,1.7,1,1.0,0.0,0.0,0.0,1.0,3377.918387908,1.7
6315,2,1.7,1,1.0,0.0,0.0,0.0,0.0,435.91587562250004,0.85
6316,1,1.7,1,1.0,0.0,0.0,0.0,1.0,11.164318528,1.7
6317,2,1.7,1,0.0,0.0,0.0,0.0,0.5,162.9957838835,0.85
6318,15,1.69,5,0.7333333333333333,0.0,0.0,0.0,0.3333333333333333,4962.098382932,0.11
6319,1,1.69,1,0.0,0.0,0.0,0.0,0.0,113578.947895146,1.69
6320,12,1.6800000000000002,9,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.5,0.75,0.0,0.14
6321,5,1.6800000000000002,3,1.0,0.4,0.4,0.4,0.6,45.258010243,0.28
6322,1,1.68,1,1.0,0.0,0.0,0.0,1.0,432.840487864,1.68
6323,1,1.68,1,0.0,1.0,1.0,1.0,1.0,0.0,1.68
6324,1,1.68,1,1.0,0.0,0.0,0.0,0.0,21.803378643000002,1.68
6325,1,1.68,1,0.0,0.0,0.0,0.0,1.0,6769.361464715001,1.68
6326,1,1.67,1,1.0,0.0,0.0,0.0,0.0,8.648352472000001,1.67
6327,1,1.67,1,1.0,0.0,0.0,0.0,0.0,1052.542909282,1.67
6328,2,1.6600000000000001,1,1.0,1.0,0.5,0.0,1.0,3.5989705095000004,0.8300000000000001
6329,1,1.6600000000000001,1,0.0,0.0,0.0,0.0,0.0,6490.040552578001,1.6600000000000001
6330,8,1.6600000000000001,1,1.0,0.375,0.25,0.0,0.25,39.778405469,0.185
6331,1,1.6600000000000001,1,1.0,1.0,1.0,1.0,1.0,0.0,1.6600000000000001
6332,2,1.66,2,0.5,0.0,0.0,0.0,1.0,42.7046500665,0.8300000000000001
6333,15,1.6500000000000001,1,0.0,0.0,0.0,0.0,0.0,264767.70236896,0.11
6334,2,1.65,2,1.0,0.5,0.5,0.5,1.0,15.818129912500002,0.8250000000000001
6335,1,1.6400000000000001,1,0.0,0.0,0.0,0.0,1.0,26.943971627000003,1.6400000000000001
6336,8,1.6400000000000001,4,0.0,0.0,0.0,0.0,1.0,26.18273042,0.21
6337,1,1.6400000000000001,1,1.0,0.0,0.0,0.0,0.0,10.011752373,1.6400000000000001
6338,1,1.6400000000000001,1,1.0,1.0,1.0,1.0,1.0,0.0,1.6400000000000001
6339,3,1.6400000000000001,1,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.51
6340,4,1.6300000000000001,2,1.0,0.0,0.0,0.0,0.25,82916.010736329,0.39
6341,2,1.62,1,1.0,0.0,0.0,0.0,0.5,6.0890038295,0.81
6342,2,1.62,1,1.0,0.0,0.0,0.0,0.0,7283.265668315001,0.81
6343,10,1.61,8,1.0,0.1,0.1,0.1,0.5,13302.843590767001,0.145
6344,5,1.61,2,1.0,0.0,0.0,0.0,0.8,3888.706963782,0.34
6345,5,1.6099999999999999,2,1.0,0.0,0.0,0.0,0.2,8261.081084580252,0.3
6346,10,1.6,4,1.0,0.0,0.0,0.0,0.1,48607.01588161125,0.16
6347,1,1.6,1,0.0,0.0,0.0,0.0,1.0,52.257473958000006,1.6
6348,1,1.6,1,1.0,1.0,1.0,1.0,1.0,0.0,1.6
6349,2,1.59,2,1.0,1.0,1.0,0.0,1.0,8.812715590500002,0.795
6350,1,1.59,1,1.0,0.0,0.0,0.0,0.0,18107.93681297,1.59
6351,2,1.59,1,1.0,0.0,0.0,0.0,1.0,114879.151230439,0.795
6352,6,1.59,4,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,333.47647938800003,0.29
6353,1,1.59,1,1.0,0.0,0.0,0.0,0.0,7.5734828610000005,1.59
6354,8,1.58,7,0.625,0.25,0.125,0.125,0.875,19.134731688000002,0.2
6355,1,1.58,1,0.0,0.0,0.0,0.0,1.0,10.458209081000001,1.58
6356,1,1.57,1,0.0,0.0,0.0,0.0,1.0,259.124032919,1.57
6357,1,1.57,1,1.0,1.0,1.0,1.0,1.0,0.0,1.57
6358,2,1.57,2,0.0,0.0,0.0,0.0,0.0,1079.1176544295001,0.785
6359,5,1.57,4,1.0,0.4,0.4,0.4,0.6,162.15426657,0.2525
6360,3,1.56,1,1.0,0.0,0.0,0.0,0.0,12.259403746,0.52
6361,2,1.56,1,0.0,0.0,0.0,0.0,0.0,1037728.3784654886,0.78
6362,1,1.56,1,1.0,1.0,1.0,0.0,1.0,13.403328419000001,1.56
6363,10,1.56,4,1.0,0.0,0.0,0.0,0.5,1787.8413848335,0.15
6364,2,1.56,2,0.5,0.5,0.5,0.5,0.5,161.01683727550002,0.78
6365,6,1.56,4,0.16666666666666666,0.0,0.0,0.0,0.5,21484.023617670253,0.255
6366,4,1.56,1,0.0,0.0,0.0,0.0,0.25,39307.976610782,0.39
6367,1,1.55,1,1.0,0.0,0.0,0.0,1.0,1.106647281,1.55
6368,2,1.55,1,1.0,0.5,0.5,0.0,0.5,10.3189804575,0.775
6369,1,1.55,1,1.0,0.0,0.0,0.0,1.0,1861.9312814240002,1.55
6370,2,1.55,1,0.0,0.0,0.0,0.0,0.5,264769.626431391,0.775
6371,1,1.55,1,0.0,0.0,0.0,0.0,0.0,2273.2722179810003,1.55
6372,4,1.54,2,1.0,0.5,0.5,0.5,0.5,2357.9120374447502,0.385
6373,1,1.54,1,1.0,0.0,0.0,0.0,1.0,22.574138766,1.54
6374,4,1.54,2,0.5,0.25,0.25,0.0,0.5,244.8090442775,0.385
6375,1,1.53,1,1.0,0.0,0.0,0.0,1.0,933953.799949944,1.53
6376,1,1.53,1,0.0,1.0,1.0,1.0,1.0,0.0,1.53
6377,1,1.53,1,1.0,0.0,0.0,1.0,1.0,0.908652753,1.53
6378,1,1.53,1,0.0,1.0,1.0,1.0,1.0,0.0,1.53
6379,1,1.53,1,1.0,0.0,0.0,0.0,0.0,20.785213091000003,1.53
6380,8,1.52,2,0.75,0.5,0.5,0.5,1.0,516.149830401,0.19
6381,1,1.52,1,1.0,1.0,1.0,1.0,1.0,0.0,1.52
6382,4,1.52,2,1.0,1.0,1.0,1.0,1.0,0.0,0.38
6383,9,1.52,5,0.4444444444444444,0.0,0.0,0.0,0.3333333333333333,1217.061085607,0.19
6384,2,1.52,1,1.0,0.0,0.0,0.0,0.5,2786.120791323,0.76
6385,1,1.51,1,0.0,0.0,0.0,0.0,1.0,27.840899253000003,1.51
6386,12,1.5000000000000002,4,1.0,0.75,0.75,0.75,0.75,3.4160132645,0.1
6387,2,1.5,2,0.5,1.0,1.0,0.5,1.0,1.026466045,0.75
6388,2,1.5,2,0.5,0.5,0.0,0.0,1.0,68.2664696415,0.75
6389,1,1.5,1,1.0,0.0,0.0,0.0,1.0,144606.967870182,1.5
6390,1,1.5,1,0.0,0.0,0.0,0.0,1.0,36.291461887000004,1.5
6391,2,1.5,1,1.0,0.5,0.5,0.5,0.5,70.201868237,0.75
6392,2,1.5,1,1.0,0.0,0.0,0.0,0.0,59044.77158229551,0.75
6393,3,1.5,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,8.592133201000001,0.5
6394,2,1.5,2,0.5,0.5,0.0,0.0,1.0,2418.2389868380005,0.75
6395,1,1.5,1,0.0,0.0,0.0,0.0,0.0,3167.075886123,1.5
6396,4,1.4900000000000002,4,1.0,0.75,0.25,0.0,1.0,17.4299291385,0.34500000000000003
6397,1,1.49,1,1.0,0.0,0.0,0.0,0.0,25917.671448776,1.49
6398,3,1.49,2,0.0,0.0,0.0,0.0,0.0,18642.107952255,0.485
6399,1,1.49,1,1.0,1.0,1.0,1.0,1.0,0.676678915,1.49
6400,3,1.48,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,8.001777528,0.47000000000000003
6401,10,1.48,2,0.0,0.5,0.2,0.1,0.6,105.944670888,0.15
6402,1,1.48,1,1.0,0.0,0.0,0.0,1.0,7249.9163555860005,1.48
6403,3,1.48,2,1.0,0.0,0.0,0.0,1.0,2186.27962049225,0.47000000000000003
6404,2,1.4700000000000002,2,0.5,0.0,0.0,0.0,0.5,48103.157727271006,0.735
6405,2,1.4700000000000002,2,1.0,0.0,0.0,0.0,0.5,100943.327718688,0.735
6406,2,1.47,1,1.0,0.0,0.0,0.0,0.0,18142.393738609,0.735
6407,1,1.47,1,1.0,0.0,0.0,0.0,1.0,1113.45084056,1.47
6408,1,1.47,1,1.0,0.0,0.0,0.0,0.0,14.568872482000002,1.47
6409,2,1.46,1,0.0,0.0,0.0,0.0,0.5,263976.96485685604,0.73
6410,2,1.46,1,1.0,0.0,0.0,0.0,0.5,3975.189493957,0.73
6411,1,1.46,1,1.0,0.0,0.0,0.0,1.0,1.3976318520000002,1.46
6412,1,1.46,1,0.0,0.0,0.0,0.0,1.0,524246.58084976906,1.46
6413,1,1.46,1,1.0,0.0,0.0,0.0,0.0,49.40390476,1.46
6414,1,1.46,1,1.0,0.0,0.0,0.0,1.0,14747.362964031001,1.46
6415,7,1.45,1,0.2857142857142857,1.0,0.8571428571428571,0.42857142857142855,0.42857142857142855,8.762137521000001,0.14
6416,1,1.45,1,0.0,0.0,0.0,0.0,1.0,7.127771182,1.45
6417,2,1.45,2,1.0,0.5,0.5,0.5,0.5,26105.259729359,0.725
6418,2,1.44,2,1.0,0.0,0.0,0.0,1.0,4283.8703890245,0.72
6419,1,1.44,1,1.0,0.0,0.0,0.0,0.0,24.510550051000003,1.44
6420,10,1.44,3,1.0,0.3,0.3,0.3,0.8,13959.657815663752,0.14
6421,8,1.4300000000000002,3,1.0,0.25,0.25,0.25,0.875,33.378732341,0.14
6422,2,1.43,1,1.0,0.0,0.0,0.0,0.5,3298.249979651,0.715
6423,2,1.43,2,0.5,0.0,0.0,0.0,0.0,715.1531875130001,0.715
6424,1,1.43,1,0.0,0.0,0.0,0.0,0.0,2008.522002284,1.43
6425,10,1.4200000000000002,4,0.0,0.3,0.3,0.2,0.8,4643.397659035,0.12
6426,1,1.42,1,0.0,0.0,0.0,0.0,1.0,104747.177918674,1.42
6427,2,1.42,2,1.0,1.0,0.5,0.5,1.0,19.678071431000003,0.71
6428,1,1.42,1,1.0,0.0,0.0,0.0,1.0,114.26441607400001,1.42
6429,1,1.42,1,0.0,0.0,0.0,0.0,0.0,1450132.575601055,1.42
6430,3,1.4100000000000001,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,42.417053898000006,0.51
6431,1,1.41,1,1.0,0.0,0.0,0.0,1.0,13509.110739881,1.41
6432,2,1.41,1,1.0,0.5,0.5,0.5,1.0,18.465983061000003,0.705
6433,1,1.41,1,1.0,0.0,0.0,0.0,1.0,23431.562616843003,1.41
6434,1,1.4000000000000001,1,1.0,0.0,0.0,0.0,0.0,97.883907764,1.4000000000000001
6435,2,1.4000000000000001,2,1.0,1.0,0.5,0.5,1.0,8.9595102205,0.7000000000000001
6436,2,1.4000000000000001,2,1.0,0.0,0.0,0.0,1.0,17063.453170888,0.7000000000000001
6437,9,1.4,3,0.0,0.8888888888888888,0.8888888888888888,0.6666666666666666,1.0,0.566496456,0.1
6438,4,1.4,3,1.0,0.5,0.5,0.5,0.5,6.175277043,0.5
6439,9,1.3900000000000001,6,1.0,0.1111111111111111,0.0,0.0,0.5555555555555556,11268.9549126095,0.14
6440,1,1.3800000000000001,1,1.0,1.0,1.0,1.0,1.0,0.0,1.3800000000000001
6441,2,1.3800000000000001,2,0.0,0.0,0.0,0.0,0.5,126314.90455564801,0.6900000000000001
6442,6,1.38,4,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,261805.59234736327,0.135
6443,9,1.38,9,1.0,0.0,0.0,0.0,0.0,4.765104892,0.15
6444,1,1.37,1,0.0,0.0,0.0,0.0,0.0,1.9338578430000002,1.37
6445,2,1.37,2,1.0,0.0,0.0,0.0,0.0,228.85978333400004,0.685
6446,2,1.37,2,1.0,0.0,0.0,0.0,1.0,1915.7320868045,0.685
6447,4,1.36,3,0.75,0.25,0.25,0.25,0.5,31456.794383248,0.34
6448,2,1.36,1,1.0,0.5,0.0,0.0,0.5,23.1706265585,0.68
6449,1,1.36,1,1.0,0.0,0.0,0.0,0.0,40143.704928980005,1.36
6450,1,1.36,1,1.0,1.0,0.0,0.0,1.0,22.425982125,1.36
6451,2,1.36,1,1.0,0.0,0.0,0.0,1.0,413308.82542291255,0.68
6452,3,1.35,1,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.727677215,0.45
6453,1,1.35,1,1.0,0.0,0.0,0.0,0.0,782.102027848,1.35
6454,12,1.35,1,1.0,0.9166666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6424056065,0.11
6455,3,1.35,1,1.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,48480.665917769256,0.4675
6456,9,1.35,2,0.5555555555555556,0.1111111111111111,0.0,0.0,0.4444444444444444,4.561571425,0.15
6457,5,1.35,1,0.0,0.2,0.2,0.2,0.2,40290.358497269,0.27
6458,3,1.34,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,10308.994544447502,0.47750000000000004
6459,8,1.34,4,1.0,0.0,0.0,0.125,0.625,2187.354641231,0.155
6460,3,1.34,2,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,27.3326130965,0.45
6461,1,1.34,1,1.0,1.0,1.0,1.0,1.0,0.0,1.34
6462,2,1.34,1,0.0,0.0,0.0,0.0,0.0,675.384013456,0.67
6463,4,1.34,2,0.5,0.0,0.0,0.0,1.0,240.46077137600003,0.325
6464,2,1.34,2,0.5,0.0,0.0,0.0,0.5,841.3578753755002,0.67
6465,3,1.34,1,1.0,0.0,0.0,0.0,0.0,11486.935154219002,0.46
6466,11,1.34,3,1.0,0.0,0.0,0.0,0.6363636363636364,14788.3788603195,0.14
6467,2,1.34,1,0.0,1.0,1.0,1.0,1.0,0.0,0.67
6468,6,1.33,3,1.0,0.0,0.0,0.0,0.5,23168.323410172,0.14
6469,1,1.33,1,1.0,0.0,0.0,0.0,0.0,603519.923240294,1.33
6470,10,1.33,7,1.0,0.0,0.0,0.0,0.5,14306.3479527495,0.13
6471,3,1.32,2,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,52.51701912025,0.5
6472,4,1.32,2,0.75,0.5,0.5,0.5,0.75,82.298701529,0.47500000000000003
6473,1,1.31,1,0.0,1.0,0.0,0.0,1.0,720.9263262620001,1.31
6474,1,1.31,1,1.0,1.0,1.0,0.0,1.0,28.013620166000003,1.31
6475,1,1.31,1,1.0,0.0,0.0,0.0,0.0,22.940556996,1.31
