ts,open,high,low,close,volume,n_trades,dtm
1786719600,968.62,971.9,956.15,961.0,12553.826,6956,2026-08-14T15:00:00.000000
1786723200,960.94,966.7,959.72,963.61,6478.565,6592,2026-08-14T16:00:00.000000
1786726800,963.63,965.92,960.96,964.13,5313.888,6676,2026-08-14T17:00:00.000000
1786730400,964.09,965.49,960.17,965.12,5194.637,6384,2026-08-14T18:00:00.000000
1786734000,965.06,974.18,964.1,972.93,7441.408,6883,2026-08-14T19:00:00.000000
1786737600,972.76,973.13,969.3,970.45,1159.645,1496,2026-08-14T20:00:00.000000
1786741200,970.56,974.07,970.21,973.59,1337.363,1343,2026-08-14T21:00:00.000000
1786744800,973.58,974.91,972.16,972.61,685.923,856,2026-08-14T22:00:00.000000
1786748400,972.52,973.57,972.17,972.85,704.618,803,2026-08-14T23:00:00.000000
1786752000,972.74,973.16,970.82,972.47,526.009,803,2026-08-15T00:00:00.000000
1786755600,972.49,973.34,972.05,973.02,527.749,523,2026-08-15T01:00:00.000000
1786759200,972.96,972.96,971.63,972.39,683.408,583,2026-08-15T02:00:00.000000
1786762800,972.36,973.29,972.17,972.75,688.137,568,2026-08-15T03:00:00.000000
1786766400,972.76,972.82,971.49,971.5,635.921,634,2026-08-15T04:00:00.000000
1786770000,971.51,971.86,970.85,970.97,161.133,460,2026-08-15T05:00:00.000000
1786773600,970.97,973.19,970.6,972.92,307.801,579,2026-08-15T06:00:00.000000
1786777200,972.88,975.58,972.88,975.19,982.628,1770,2026-08-15T07:00:00.000000
1786780800,975.2,976.45,974.5,974.64,458.2,1069,2026-08-15T08:00:00.000000
1786784400,974.64,974.64,973.41,973.61,371.781,790,2026-08-15T09:00:00.000000
1786788000,973.72,973.94,972.77,973.94,152.423,596,2026-08-15T10:00:00.000000
1786791600,973.94,973.94,972.8,972.9,787.757,1830,2026-08-15T11:00:00.000000
1786795200,972.9,973.71,972.78,973.7,612.277,1624,2026-08-15T12:00:00.000000
1786798800,973.71,976.43,973.28,975.78,540.591,1731,2026-08-15T13:00:00.000000
1786802400,975.78,976.54,974.79,974.79,609.083,2098,2026-08-15T14:00:00.000000
1786806000,974.88,975.93,974.79,975.47,457.004,1923,2026-08-15T15:00:00.000000
1786809600,975.47,975.5,974.28,974.47,767.296,1475,2026-08-15T16:00:00.000000
1786813200,974.51,976.03,974.47,975.73,478.531,1394,2026-08-15T17:00:00.000000
1786816800,975.73,976.03,975.36,975.54,248.612,761,2026-08-15T18:00:00.000000
1786820400,975.54,976.46,975.54,976.08,364.983,1170,2026-08-15T19:00:00.000000
1786824000,976.07,976.83,974.92,976.8,733.054,2139,2026-08-15T20:00:00.000000
1786827600,976.82,977.8,976.55,977.3,353.245,1202,2026-08-15T21:00:00.000000
1786831200,977.5,977.76,975.97,976.19,322.549,1028,2026-08-15T22:00:00.000000
1786834800,976.19,977.29,975.4,975.78,271.052,604,2026-08-15T23:00:00.000000
1786838400,975.8,976.88,975.44,976.49,178.536,634,2026-08-16T00:00:00.000000
1786842000,976.5,977.61,976.24,977.4,297.134,686,2026-08-16T01:00:00.000000
1786845600,977.26,980.43,977.26,979.57,532.543,1366,2026-08-16T02:00:00.000000
1786849200,979.66,985.99,979.52,983.92,1425.663,3892,2026-08-16T03:00:00.000000
1786852800,983.94,984.54,982.29,982.7,780.057,2125,2026-08-16T04:00:00.000000
1786856400,982.95,984.02,982.28,982.79,529.568,2051,2026-08-16T05:00:00.000000
1786860000,982.82,984.01,982.4,983.71,379.151,1292,2026-08-16T06:00:00.000000
1786863600,983.72,983.94,981.2,982.2,347.501,652,2026-08-16T07:00:00.000000
1786867200,982.33,983.0,981.6,982.16,408.2,972,2026-08-16T08:00:00.000000
1786870800,982.13,982.3,979.48,980.46,392.755,693,2026-08-16T09:00:00.000000
1786874400,980.47,981.14,979.26,981.12,905.174,722,2026-08-16T10:00:00.000000
1786878000,981.12,981.53,979.73,980.98,573.537,1700,2026-08-16T11:00:00.000000
1786881600,981.03,981.03,975.37,976.03,747.512,1400,2026-08-16T12:00:00.000000
1786885200,976.04,977.3,974.71,976.33,351.287,695,2026-08-16T13:00:00.000000
1786888800,976.05,976.82,975.41,976.02,273.65,441,2026-08-16T14:00:00.000000
1786892400,976.12,979.03,976.03,978.59,456.393,835,2026-08-16T15:00:00.000000
1786896000,978.82,980.44,978.06,979.97,420.161,980,2026-08-16T16:00:00.000000
1786899600,979.91,980.44,979.33,980.28,531.575,1238,2026-08-16T17:00:00.000000
1786903200,980.24,980.57,978.84,978.84,733.57,2384,2026-08-16T18:00:00.000000
1786906800,978.94,979.0,977.2,977.36,677.573,1035,2026-08-16T19:00:00.000000
1786910400,977.37,977.72,975.91,976.1,247.156,745,2026-08-16T20:00:00.000000
1786914000,976.11,977.11,975.79,976.0,254.96,714,2026-08-16T21:00:00.000000
1786917600,976.01,976.95,974.3,974.41,1493.119,1525,2026-08-16T22:00:00.000000
1786921200,974.35,975.64,972.92,974.52,731.989,1327,2026-08-16T23:00:00.000000
1786924800,974.44,984.76,974.4,983.39,4413.468,5193,2026-08-17T00:00:00.000000
1786928400,983.3,985.61,981.75,982.22,3356.411,3017,2026-08-17T01:00:00.000000
1786932000,982.31,994.54,981.9,991.41,4924.8,4745,2026-08-17T02:00:00.000000
1786935600,991.29,993.84,989.81,991.8,2089.048,2250,2026-08-17T03:00:00.000000
1786939200,992.14,997.0,989.33,992.76,1508.978,2847,2026-08-17T04:00:00.000000
1786942800,992.86,1005.9,992.77,1005.4,3150.057,3964,2026-08-17T05:00:00.000000
1786946400,1005.3,1007.0,1001.2,1005.6,2528.861,2491,2026-08-17T06:00:00.000000
1786950000,1005.2,1006.8,999.86,1006.7,1455.821,2025,2026-08-17T07:00:00.000000
1786953600,1006.6,1011.5,1001.8,1004.9,6372.917,4701,2026-08-17T08:00:00.000000
1786957200,1004.8,1005.8,999.14,1003.2,9130.08,4742,2026-08-17T09:00:00.000000
1786960800,1003.2,1008.2,1002.9,1005.4,4404.743,2557,2026-08-17T10:00:00.000000
1786964400,1005.4,1006.8,998.93,1001.3,3293.338,2700,2026-08-17T11:00:00.000000
1786968000,1001.4,1002.7,992.7,998.05,7100.952,5936,2026-08-17T12:00:00.000000
1786971600,998.14,1023.3,993.48,1022.5,40019.841,19713,2026-08-17T13:00:00.000000
1786975200,1022.1,1028.2,1009.9,1026.4,20742.329,8956,2026-08-17T14:00:00.000000
1786978800,1026.3,1035.3,1024.3,1026.1,29723.913,8617,2026-08-17T15:00:00.000000
1786982400,1026.0,1030.8,1024.9,1030.3,12025.846,5949,2026-08-17T16:00:00.000000
1786986000,1030.2,1031.8,1016.2,1019.7,9126.494,4245,2026-08-17T17:00:00.000000
1786989600,1019.8,1020.3,1014.6,1016.1,4824.319,2696,2026-08-17T18:00:00.000000
1786993200,1016.2,1017.3,1007.5,1011.5,4599.923,2993,2026-08-17T19:00:00.000000
1786996800,1011.6,1012.6,1008.3,1009.8,2168.384,1404,2026-08-17T20:00:00.000000
1787000400,1009.6,1013.4,1009.4,1013.4,709.55,765,2026-08-17T21:00:00.000000
1787004000,1013.3,1020.0,1013.1,1019.6,2937.377,2222,2026-08-17T22:00:00.000000
1787007600,1019.5,1019.5,1015.4,1017.0,5017.987,3290,2026-08-17T23:00:00.000000
1787011200,1017.0,1025.5,1015.1,1017.4,5335.495,5168,2026-08-18T00:00:00.000000
1787014800,1017.3,1017.9,994.2,999.2,4928.493,6510,2026-08-18T01:00:00.000000
1787018400,999.27,1001.1,980.16,983.89,19934.465,14658,2026-08-18T02:00:00.000000
1787022000,983.8,989.81,980.1,987.04,11724.627,9764,2026-08-18T03:00:00.000000
1787025600,987.06,995.47,982.67,994.08,8456.263,7710,2026-08-18T04:00:00.000000
1787029200,994.12,994.12,980.51,980.71,3458.454,4993,2026-08-18T05:00:00.000000
1787032800,980.69,990.84,979.4,990.83,9214.106,6932,2026-08-18T06:00:00.000000
1787036400,990.76,992.01,983.11,983.44,3603.998,4330,2026-08-18T07:00:00.000000
1787040000,983.72,984.55,965.79,966.31,10893.924,9300,2026-08-18T08:00:00.000000
1787043600,966.31,967.0,956.3,961.23,12187.173,7118,2026-08-18T09:00:00.000000
1787047200,961.31,964.28,956.3,963.98,6021.495,5539,2026-08-18T10:00:00.000000
1787050800,963.88,971.85,962.85,970.38,11491.148,6539,2026-08-18T11:00:00.000000
1787054400,970.24,973.88,962.64,964.35,7315.878,4778,2026-08-18T12:00:00.000000
1787058000,964.38,977.47,952.76,960.77,44973.463,18752,2026-08-18T13:00:00.000000
1787061600,960.71,964.61,935.51,936.55,45607.024,15040,2026-08-18T14:00:00.000000
1787065200,936.55,947.87,932.87,945.97,16618.174,7247,2026-08-18T15:00:00.000000
1787068800,945.91,946.95,937.59,939.67,8301.064,4170,2026-08-18T16:00:00.000000
1787072400,939.64,940.96,932.97,933.23,6502.539,4823,2026-08-18T17:00:00.000000
1787076000,933.26,937.31,927.19,935.33,5359.915,3813,2026-08-18T18:00:00.000000
1787079600,934.94,942.61,933.43,940.94,8189.238,6273,2026-08-18T19:00:00.000000
1787083200,940.95,941.2,936.75,938.36,3559.835,2754,2026-08-18T20:00:00.000000
1787086800,938.33,938.47,936.27,936.56,1014.477,1371,2026-08-18T21:00:00.000000
1787090400,936.61,940.96,929.39,929.41,2837.441,2427,2026-08-18T22:00:00.000000
1787094000,929.33,936.25,928.38,932.2,5802.786,4789,2026-08-18T23:00:00.000000
1787097600,932.31,939.6,920.87,932.67,9188.64,8453,2026-08-19T00:00:00.000000
1787101200,932.48,943.81,932.27,938.23,5684.148,4820,2026-08-19T01:00:00.000000
1787104800,938.79,938.79,926.79,929.93,2571.462,3168,2026-08-19T02:00:00.000000
1787108400,929.93,933.71,927.48,929.48,1792.579,2740,2026-08-19T03:00:00.000000
1787112000,929.59,930.07,921.53,924.24,1985.076,3563,2026-08-19T04:00:00.000000
1787115600,924.21,929.74,919.21,920.0,8824.449,6631,2026-08-19T05:00:00.000000
1787119200,920.01,942.55,917.0,940.93,22226.076,10610,2026-08-19T06:00:00.000000
1787122800,940.81,960.79,936.71,958.04,14356.977,9929,2026-08-19T07:00:00.000000
1787126400,958.28,965.27,950.04,955.31,17108.374,10595,2026-08-19T08:00:00.000000
1787130000,955.31,958.4,934.94,936.41,8477.315,6636,2026-08-19T09:00:00.000000
1787133600,936.35,937.87,925.19,931.23,17475.756,9761,2026-08-19T10:00:00.000000
1787137200,931.24,944.0,928.78,935.98,5357.832,4993,2026-08-19T11:00:00.000000
1787140800,936.12,968.78,934.61,967.87,15646.216,9213,2026-08-19T12:00:00.000000
1787144400,967.9,967.9,919.47,930.21,40769.223,24966,2026-08-19T13:00:00.000000
1787148000,929.95,937.55,915.51,933.28,44050.593,21370,2026-08-19T14:00:00.000000
1787151600,932.86,939.13,926.36,934.11,16960.869,7164,2026-08-19T15:00:00.000000
1787155200,934.13,941.46,931.59,937.12,8023.114,4634,2026-08-19T16:00:00.000000
1787158800,936.85,938.16,926.99,929.35,4345.527,2779,2026-08-19T17:00:00.000000
1787162400,929.27,932.91,920.0,931.0,9014.261,3937,2026-08-19T18:00:00.000000
1787166000,930.95,937.85,928.64,937.01,10739.987,6212,2026-08-19T19:00:00.000000
1787169600,937.48,940.94,935.55,940.53,2946.214,2869,2026-08-19T20:00:00.000000
1787173200,940.74,943.74,938.51,938.81,6774.286,3884,2026-08-19T21:00:00.000000
1787176800,939.02,948.25,938.13,947.89,3926.157,3826,2026-08-19T22:00:00.000000
1787180400,947.75,949.22,943.33,947.1,4432.343,2979,2026-08-19T23:00:00.000000
1787184000,946.95,954.0,937.25,953.81,10824.808,7071,2026-08-20T00:00:00.000000
1787187600,953.87,955.8,947.03,950.56,4094.695,2528,2026-08-20T01:00:00.000000
1787191200,951.01,955.36,947.64,949.89,2432.56,1774,2026-08-20T02:00:00.000000
1787194800,949.89,952.97,947.34,952.17,2775.333,1814,2026-08-20T03:00:00.000000
1787198400,951.79,957.48,950.25,951.03,1508.202,1779,2026-08-20T04:00:00.000000
1787202000,950.9,955.06,948.7,949.38,845.131,1250,2026-08-20T05:00:00.000000
1787205600,949.56,960.1,949.56,959.27,3259.336,2127,2026-08-20T06:00:00.000000
1787209200,959.0,959.3,953.51,953.71,1992.155,2575,2026-08-20T07:00:00.000000
1787212800,953.76,956.05,939.48,941.08,10134.89,8216,2026-08-20T08:00:00.000000
1787216400,941.08,946.81,940.32,946.05,2427.087,2692,2026-08-20T09:00:00.000000
1787220000,946.1,949.73,943.7,947.62,3999.99,3207,2026-08-20T10:00:00.000000
1787223600,947.62,947.99,930.4,931.34,6281.901,4563,2026-08-20T11:00:00.000000
1787227200,931.63,932.6,919.9,929.79,8986.643,7003,2026-08-20T12:00:00.000000
1787230800,929.86,954.34,928.01,941.09,39110.045,21921,2026-08-20T13:00:00.000000
1787234400,940.83,962.67,938.29,956.0,22103.932,14376,2026-08-20T14:00:00.000000
1787238000,956.1,963.58,950.74,958.98,14682.983,5139,2026-08-20T15:00:00.000000
1787241600,958.98,961.28,952.88,958.05,2544.329,2348,2026-08-20T16:00:00.000000
1787245200,957.64,958.9,952.44,955.46,3895.299,2566,2026-08-20T17:00:00.000000
1787248800,955.48,958.12,946.54,957.07,4733.553,2518,2026-08-20T18:00:00.000000
1787252400,956.92,977.0,956.75,974.02,9452.594,4668,2026-08-20T19:00:00.000000
1787256000,974.1,974.73,969.78,972.46,1851.0,1528,2026-08-20T20:00:00.000000
1787259600,972.56,973.48,970.0,971.41,1074.818,910,2026-08-20T21:00:00.000000
1787263200,971.64,973.74,968.16,972.37,2802.414,1416,2026-08-20T22:00:00.000000
1787266800,972.15,973.24,966.41,966.59,2509.697,2673,2026-08-20T23:00:00.000000
1787270400,966.59,981.78,965.95,976.09,11615.574,6646,2026-08-21T00:00:00.000000
1787274000,975.91,982.39,972.03,979.37,4511.645,2995,2026-08-21T01:00:00.000000
1787277600,979.48,982.85,978.29,981.18,1238.865,1298,2026-08-21T02:00:00.000000
1787281200,981.23,981.43,975.1,976.0,1125.873,1156,2026-08-21T03:00:00.000000
1787284800,975.67,977.69,972.29,976.49,1050.471,1035,2026-08-21T04:00:00.000000
1787288400,976.41,979.26,974.34,975.52,683.615,922,2026-08-21T05:00:00.000000
1787292000,975.45,979.08,973.64,978.96,589.565,869,2026-08-21T06:00:00.000000
1787295600,978.91,987.5,978.63,984.09,6047.351,3473,2026-08-21T07:00:00.000000
1787299200,984.0,986.34,969.32,977.65,10153.069,5363,2026-08-21T08:00:00.000000
1787302800,977.63,984.25,973.6,982.71,3945.902,2709,2026-08-21T09:00:00.000000
1787306400,983.04,985.27,978.11,980.64,1950.925,1676,2026-08-21T10:00:00.000000
1787310000,980.5,989.29,976.49,984.39,2884.819,2316,2026-08-21T11:00:00.000000
1787313600,984.69,988.15,982.8,987.19,2072.194,1862,2026-08-21T12:00:00.000000
1787317200,987.25,989.69,971.29,977.01,27765.7,14593,2026-08-21T13:00:00.000000
1787320800,976.92,979.53,959.08,963.5,30079.684,8131,2026-08-21T14:00:00.000000
1787324400,963.75,972.9,962.25,968.39,8792.829,3000,2026-08-21T15:00:00.000000
1787328000,968.22,969.74,960.67,965.14,4935.286,2109,2026-08-21T16:00:00.000000
1787331600,965.19,968.32,962.03,967.74,7149.317,7407,2026-08-21T17:00:00.000000
1787335200,967.88,969.46,965.69,969.1,2006.362,1041,2026-08-21T18:00:00.000000
1787338800,969.17,969.79,961.07,966.53,5240.807,2283,2026-08-21T19:00:00.000000
1787342400,966.45,966.53,963.72,965.0,1143.454,843,2026-08-21T20:00:00.000000
1787346000,964.85,966.38,963.22,963.59,1728.634,703,2026-08-21T21:00:00.000000
1787349600,963.3,964.77,962.71,964.4,1224.864,661,2026-08-21T22:00:00.000000
1787353200,964.4,964.46,962.47,963.76,946.403,709,2026-08-21T23:00:00.000000
1787356800,963.69,965.22,963.56,964.5,410.102,529,2026-08-22T00:00:00.000000
1787360400,964.51,964.82,963.25,964.07,200.464,379,2026-08-22T01:00:00.000000
1787364000,964.06,965.29,963.96,964.2,1063.993,553,2026-08-22T02:00:00.000000
1787367600,964.18,964.44,962.4,962.99,1618.828,1646,2026-08-22T03:00:00.000000
1787371200,962.99,963.3,962.34,962.5,767.455,615,2026-08-22T04:00:00.000000
1787374800,962.51,962.9,947.04,960.0,6703.534,4456,2026-08-22T05:00:00.000000
1787378400,959.61,961.95,958.54,960.91,596.502,803,2026-08-22T06:00:00.000000
1787382000,961.09,962.58,960.91,962.29,232.375,314,2026-08-22T07:00:00.000000
1787385600,962.31,962.87,961.26,962.43,309.372,309,2026-08-22T08:00:00.000000
1787389200,962.51,963.25,962.17,963.12,170.183,227,2026-08-22T09:00:00.000000
1787392800,963.14,963.66,960.6,963.21,374.192,406,2026-08-22T10:00:00.000000
1787396400,963.23,963.23,961.76,961.92,657.731,560,2026-08-22T11:00:00.000000
1787400000,962.04,962.79,960.87,961.11,250.116,320,2026-08-22T12:00:00.000000
1787403600,961.08,961.08,959.51,959.99,1312.252,1169,2026-08-22T13:00:00.000000
1787407200,960.0,960.08,956.94,957.24,1094.61,732,2026-08-22T14:00:00.000000
1787410800,957.23,957.4,955.5,955.92,729.475,867,2026-08-22T15:00:00.000000
1787414400,955.92,957.7,955.57,956.69,511.551,559,2026-08-22T16:00:00.000000
1787418000,956.69,958.11,956.69,958.06,234.749,288,2026-08-22T17:00:00.000000
1787421600,958.06,958.31,957.9,958.25,221.394,323,2026-08-22T18:00:00.000000
1787425200,958.33,959.13,958.33,958.96,310.733,233,2026-08-22T19:00:00.000000
1787428800,958.93,959.63,958.78,959.51,142.947,198,2026-08-22T20:00:00.000000
1787432400,959.62,959.85,958.6,959.24,337.572,458,2026-08-22T21:00:00.000000
1787436000,959.05,960.06,958.3,958.37,365.205,389,2026-08-22T22:00:00.000000
1787439600,958.48,961.03,958.26,960.7,414.993,418,2026-08-22T23:00:00.000000
1787443200,960.7,962.3,960.49,962.28,451.502,444,2026-08-23T00:00:00.000000
1787446800,962.32,962.37,961.0,962.3,255.147,310,2026-08-23T01:00:00.000000
1787450400,962.3,963.79,961.91,962.87,479.261,433,2026-08-23T02:00:00.000000
1787454000,962.91,964.24,961.61,964.13,1001.362,653,2026-08-23T03:00:00.000000
1787457600,964.11,964.9,962.8,963.87,908.528,913,2026-08-23T04:00:00.000000
1787461200,963.71,964.27,961.37,961.56,463.217,459,2026-08-23T05:00:00.000000
1787464800,961.35,961.49,958.83,960.76,714.481,532,2026-08-23T06:00:00.000000
1787468400,960.9,962.4,960.61,962.17,190.509,289,2026-08-23T07:00:00.000000
1787472000,962.43,963.76,962.01,963.37,243.381,250,2026-08-23T08:00:00.000000
1787475600,963.06,964.38,962.8,964.17,228.495,318,2026-08-23T09:00:00.000000
1787479200,964.05,964.45,963.25,963.43,153.867,221,2026-08-23T10:00:00.000000
1787482800,963.44,964.14,963.23,963.89,264.282,329,2026-08-23T11:00:00.000000
1787486400,963.91,964.48,963.32,964.21,314.851,475,2026-08-23T12:00:00.000000
1787490000,964.2,964.76,963.46,964.16,815.907,844,2026-08-23T13:00:00.000000
1787493600,964.13,964.76,963.35,964.75,477.593,551,2026-08-23T14:00:00.000000
1787497200,964.76,970.61,964.32,967.32,2601.343,3677,2026-08-23T15:00:00.000000
1787500800,967.48,969.83,967.3,968.72,879.776,2443,2026-08-23T16:00:00.000000
1787504400,968.77,970.17,967.86,970.02,755.926,1533,2026-08-23T17:00:00.000000
1787508000,970.01,971.7,970.01,971.7,1453.038,2372,2026-08-23T18:00:00.000000
1787511600,971.7,971.93,960.47,969.1,6379.422,5252,2026-08-23T19:00:00.000000
1787515200,968.98,970.0,965.3,965.52,1741.26,2245,2026-08-23T20:00:00.000000
1787518800,965.52,965.58,963.05,964.4,1350.153,1930,2026-08-23T21:00:00.000000
1787522400,964.53,965.55,961.59,963.23,2357.849,2077,2026-08-23T22:00:00.000000
1787526000,963.22,969.4,962.4,968.63,4088.29,3168,2026-08-23T23:00:00.000000
1787529600,968.57,969.58,952.16,963.64,15963.91,7175,2026-08-24T00:00:00.000000
1787533200,963.56,963.56,951.15,951.21,3566.858,2380,2026-08-24T01:00:00.000000
1787536800,951.21,954.02,945.0,947.99,2380.415,2303,2026-08-24T02:00:00.000000
1787540400,947.69,947.69,935.84,937.23,4180.116,2883,2026-08-24T03:00:00.000000
1787544000,937.46,942.59,936.81,938.87,1493.32,1462,2026-08-24T04:00:00.000000
1787547600,938.79,943.04,935.03,935.73,3411.432,1927,2026-08-24T05:00:00.000000
1787551200,935.43,938.38,933.53,936.73,1969.15,1382,2026-08-24T06:00:00.000000
1787554800,936.74,939.9,932.78,933.19,1780.519,1413,2026-08-24T07:00:00.000000
1787558400,933.42,937.57,927.63,936.48,5861.203,4308,2026-08-24T08:00:00.000000
1787562000,936.24,939.25,933.37,936.41,3325.88,2093,2026-08-24T09:00:00.000000
1787565600,936.28,938.0,932.68,934.23,3080.57,1732,2026-08-24T10:00:00.000000
1787569200,934.24,943.12,929.81,939.23,8971.985,3739,2026-08-24T11:00:00.000000
1787572800,938.99,938.99,932.16,932.16,4282.024,2578,2026-08-24T12:00:00.000000
1787576400,932.34,936.9,894.48,898.81,66967.735,23595,2026-08-24T13:00:00.000000
1787580000,898.61,905.51,888.74,903.34,37085.926,9592,2026-08-24T14:00:00.000000
1787583600,903.24,912.94,895.69,912.53,25010.485,4960,2026-08-24T15:00:00.000000
1787587200,912.6,920.88,910.0,912.66,10940.158,3134,2026-08-24T16:00:00.000000
1787590800,912.52,917.99,907.86,910.48,5461.474,2005,2026-08-24T17:00:00.000000
1787594400,910.51,922.48,910.48,915.26,9428.722,2780,2026-08-24T18:00:00.000000
1787598000,915.11,916.27,908.17,910.55,11914.917,3822,2026-08-24T19:00:00.000000
1787601600,910.55,911.97,907.85,910.29,2581.549,1464,2026-08-24T20:00:00.000000
1787605200,909.85,911.1,909.85,910.28,748.522,565,2026-08-24T21:00:00.000000
1787608800,910.6,911.09,905.78,906.1,3023.232,1318,2026-08-24T22:00:00.000000
1787612400,906.15,907.87,902.55,903.7,2397.042,1712,2026-08-24T23:00:00.000000
1787616000,903.59,907.97,893.6,906.3,10281.506,5258,2026-08-25T00:00:00.000000
1787619600,906.23,913.36,900.5,910.73,2951.272,2336,2026-08-25T01:00:00.000000
1787623200,911.06,915.32,906.72,908.38,1675.189,2352,2026-08-25T02:00:00.000000
1787626800,908.46,917.88,908.44,915.8,1749.037,2335,2026-08-25T03:00:00.000000
1787630400,915.8,924.7,915.39,922.62,2169.118,2473,2026-08-25T04:00:00.000000
1787634000,922.62,930.58,921.0,926.24,2140.882,1682,2026-08-25T05:00:00.000000
1787637600,926.26,930.58,924.3,926.19,1921.731,1766,2026-08-25T06:00:00.000000
1787641200,926.54,929.79,920.74,922.31,1604.947,1720,2026-08-25T07:00:00.000000
1787644800,922.31,929.5,918.96,928.13,7685.919,4740,2026-08-25T08:00:00.000000
1787648400,928.13,936.9,927.18,935.08,4709.356,2913,2026-08-25T09:00:00.000000
1787652000,934.68,940.19,930.48,931.8,3618.097,2419,2026-08-25T10:00:00.000000
1787655600,931.46,935.11,927.85,933.23,2169.501,2142,2026-08-25T11:00:00.000000
1787659200,933.04,937.05,929.21,930.89,2590.197,2090,2026-08-25T12:00:00.000000
1787662800,931.07,946.61,923.98,930.9,43384.686,18433,2026-08-25T13:00:00.000000
1787666400,930.18,934.05,916.82,929.61,33547.854,11002,2026-08-25T14:00:00.000000
1787670000,929.76,935.81,925.49,927.35,9474.213,3784,2026-08-25T15:00:00.000000
1787673600,927.3,932.1,923.38,925.32,5880.97,2350,2026-08-25T16:00:00.000000
1787677200,925.32,926.6,923.42,924.47,2608.849,1079,2026-08-25T17:00:00.000000
1787680800,924.28,929.16,921.32,927.62,3028.855,1466,2026-08-25T18:00:00.000000
1787684400,927.48,934.26,925.36,932.82,5384.988,2222,2026-08-25T19:00:00.000000
1787688000,932.8,935.84,931.54,932.55,1704.087,939,2026-08-25T20:00:00.000000
1787691600,932.66,935.27,931.25,935.0,749.959,598,2026-08-25T21:00:00.000000
1787695200,935.07,936.2,933.98,935.41,457.355,400,2026-08-25T22:00:00.000000
1787698800,935.27,935.9,929.87,930.09,1425.657,976,2026-08-25T23:00:00.000000
1787702400,930.01,936.5,923.7,923.82,5970.162,3678,2026-08-26T00:00:00.000000
1787706000,923.57,929.22,922.53,925.33,1845.508,1586,2026-08-26T01:00:00.000000
1787709600,925.74,935.92,924.14,933.51,1827.105,1783,2026-08-26T02:00:00.000000
1787713200,933.53,936.4,930.8,935.82,1310.054,1111,2026-08-26T03:00:00.000000
1787716800,935.7,936.97,932.64,932.74,1315.077,1671,2026-08-26T04:00:00.000000
1787720400,933.26,934.91,930.0,931.46,1396.326,881,2026-08-26T05:00:00.000000
1787724000,931.36,931.98,926.51,930.33,1072.472,813,2026-08-26T06:00:00.000000
1787727600,930.02,930.7,925.9,927.75,898.605,801,2026-08-26T07:00:00.000000
1787731200,927.74,930.89,924.78,928.25,3793.639,2003,2026-08-26T08:00:00.000000
1787734800,928.16,928.16,925.31,927.51,899.405,1104,2026-08-26T09:00:00.000000
1787738400,927.29,929.19,924.73,928.74,963.241,940,2026-08-26T10:00:00.000000
1787742000,928.67,932.47,926.77,928.01,1470.087,1435,2026-08-26T11:00:00.000000
1787745600,928.12,929.4,920.29,921.42,3709.008,3000,2026-08-26T12:00:00.000000
1787749200,921.31,942.6,918.6,937.07,26704.367,14997,2026-08-26T13:00:00.000000
1787752800,936.99,940.0,926.82,937.0,11296.042,5052,2026-08-26T14:00:00.000000
1787756400,936.7,945.64,933.6,939.85,5329.152,3459,2026-08-26T15:00:00.000000
1787760000,939.92,940.65,935.76,939.07,1841.243,1826,2026-08-26T16:00:00.000000
1787763600,939.1,943.27,938.79,942.11,2242.394,2051,2026-08-26T17:00:00.000000
1787767200,942.19,942.19,938.94,940.21,1364.361,1566,2026-08-26T18:00:00.000000
1787770800,940.18,942.83,933.4,938.35,6378.23,3415,2026-08-26T19:00:00.000000
1787774400,938.19,953.05,931.26,953.05,19148.163,9880,2026-08-26T20:00:00.000000
1787778000,952.8,978.54,949.08,975.37,25489.661,9893,2026-08-26T21:00:00.000000
1787781600,975.18,977.35,969.87,972.22,7202.956,3690,2026-08-26T22:00:00.000000
1787785200,972.33,974.75,970.96,974.56,4593.691,2493,2026-08-26T23:00:00.000000
1787788800,974.09,976.42,955.34,957.67,9171.964,5407,2026-08-27T00:00:00.000000
1787792400,957.75,971.88,957.03,970.36,14548.763,6532,2026-08-27T01:00:00.000000
1787796000,970.47,972.0,968.6,970.5,9680.738,4195,2026-08-27T02:00:00.000000
1787799600,970.51,971.49,966.28,968.18,2712.458,1851,2026-08-27T03:00:00.000000
1787803200,968.19,969.19,966.82,968.15,827.269,957,2026-08-27T04:00:00.000000
1787806800,968.27,968.7,964.56,965.69,1335.793,1113,2026-08-27T05:00:00.000000
1787810400,965.45,972.2,963.65,970.45,744.296,694,2026-08-27T06:00:00.000000
1787814000,970.48,974.3,969.9,973.24,1106.4,1375,2026-08-27T07:00:00.000000
1787817600,973.36,983.8,973.0,980.47,3115.619,3174,2026-08-27T08:00:00.000000
1787821200,980.55,981.1,975.92,976.86,1338.198,1557,2026-08-27T09:00:00.000000
1787824800,976.85,978.93,975.61,977.73,5894.563,3405,2026-08-27T10:00:00.000000
1787828400,978.04,981.43,972.8,975.8,3120.3,2476,2026-08-27T11:00:00.000000
1787832000,975.8,980.21,971.73,971.95,4372.709,2908,2026-08-27T12:00:00.000000
1787835600,971.94,975.04,920.18,926.52,47228.307,23031,2026-08-27T13:00:00.000000
1787839200,926.62,936.41,920.36,921.84,20704.901,10275,2026-08-27T14:00:00.000000
