block,rule,trig_rate,lat_ms,metric,point,lo95,hi95,se_boot,bias,vs_base,vs_base_lo,vs_base_hi,vs_other,vs_other_lo,vs_other_hi
1,スコア,0.05,65,mk,-1.0317626701112437,-1.078403622558344,-0.9856844685324752,0.023775604545910333,0.0004564963943169964,0.13383673645893635,0.10668248091622257,0.15958164823328722,0.14247949862076537,0.10833619017468268,0.17757935237262693
1,無作為,0.4,200,ev,-0.06824400529254594,-0.08054060221547284,-0.05619450120672008,0.006194524400829831,9.60211232707564e-6,0.12132487020896764,0.09750335559671885,0.14526985619828203,-0.00834516712918245,-0.01125552285626611,-0.005524111238874385
1,無作為,0.4,200,mk,-1.2139988997623783,-1.3035179186381884,-1.121946192172245,0.04625625415139861,0.0007703805049623647,-0.04839949319219827,-0.09324036420114162,-0.0033264581587667107,-0.1657275272490204,-0.18476922771575113,-0.14495010511509457
1,スコア,0.0,0,ev,-0.18956887550151358,-0.2249937030498759,-0.15418894475344364,0.018235254956196465,0.00005642451738394061,,,,,,
1,スコア,0.0,0,mk,-1.16559940657018,-1.2261937782760037,-1.1033533058730263,0.031597913780710724,0.0009749150937243822,,,,,,
1,無作為,0.4,65,ev,-0.05217380217445454,-0.0611876376405671,-0.04340505187648281,0.004553329245187441,8.07663792964236e-6,0.13739507332705903,0.11031658916823817,0.16456396571274887,-0.012097986662769782,-0.015751204535296253,-0.008549642711521706
1,無作為,0.4,65,mk,-1.1603049162992305,-1.2517237042110567,-1.0658637265459372,0.04749752220211236,0.0005011882955510139,0.005294490270949526,-0.044692848806951305,0.055565536267304046,-0.2741525897451793,-0.3085103064894068,-0.23888358578329877
1,スコア,0.0,65,ev,-0.18956887550151358,-0.2249937030498759,-0.15418894475344364,0.018235254956196465,0.00005642451738394061,,,,,,
1,スコア,0.0,65,mk,-1.16559940657018,-1.2261937782760037,-1.1033533058730263,0.031597913780710724,0.0009749150937243822,,,,,,
1,無作為,0.01,0,ev,-0.17795632875697434,-0.21108189632728105,-0.1448555852566138,0.016999055780849676,0.00005763151740995065,0.011612546744539237,0.009102858083807536,0.014166996065955957,-0.01422557773259453,-0.019861763428213358,-0.009003397212867525
1,無作為,0.01,0,mk,-1.1650965795137138,-1.2279025232313256,-1.1009766163501744,0.03268073465810003,0.0010107248598416607,0.0005028270564662041,-0.003946629601613299,0.005051240640920928,-0.05228615664558944,-0.06725253970938518,-0.03643885860192632
1,スコア,0.4,200,ev,-0.05989883816336349,-0.06975216531282924,-0.050401127846224275,0.00497410501588274,0.000016356870884436103,0.12967003733815008,0.10344827489584203,0.15582507090899209,0.00834516712918245,0.005524111238874385,0.01125552285626611
1,スコア,0.4,200,mk,-1.048271372513358,-1.1349841606590236,-0.9640392801279519,0.04352951355151307,0.00014699858779487762,0.11732803405682213,0.07143630884635953,0.15887519293248925,0.1657275272490204,0.14495010511509457,0.18476922771575113
1,無作為,0.1,300,ev,-0.13375322554435903,-0.15776439309522244,-0.10991288132980033,0.012269932269836793,0.00004037270154588768,0.055815649957154545,0.043952154147052024,0.06784273326009678,-0.01149745681880368,-0.017978044759259265,-0.005914970001840607
1,無作為,0.1,300,mk,-1.1950107998933233,-1.2641835732771123,-1.1246673068845243,0.03536761820200287,0.000933027163975586,-0.029411393323143242,-0.04431756100385437,-0.014880387051763169,-0.07018125555389321,-0.08361214428095357,-0.05464965660794457
1,無作為,0.05,65,ev,-0.14374262425934778,-0.16994977821209453,-0.11785863795944541,0.013345657828006263,0.000042836784336114375,0.0458262512421658,0.036051871028553666,0.055728489840469006,-0.02436154419680607,-0.03532518808235156,-0.01490585127273096
1,無作為,0.05,65,mk,-1.174242168732009,-1.2418960549786575,-1.1055003100536624,0.03500002705384911,0.0009389526319711905,-0.00864276216182902,-0.022015823367154796,0.00396304055567082,-0.14247949862076537,-0.17757935237262693,-0.10833619017468268
1,無作為,0.01,130,ev,-0.17890846650268008,-0.21229133073171758,-0.14567149682490044,0.0171040345181565,0.00005856489703678913,0.010660408998833498,0.008347009899859195,0.013000115907000509,-0.012206727766008924,-0.01709887450737471,-0.0076730852002213495
1,無作為,0.01,130,mk,-1.1655863087476832,-1.2282516920761033,-1.1015779764574414,0.03260399494632011,0.0010104829071342358,0.000013097822496810352,-0.003698763424770729,0.003965599286632425,-0.038592181436984285,-0.05073487884591381,-0.02559693704909285
1,スコア,0.0,200,ev,-0.18956887550151358,-0.2249937030498759,-0.15418894475344364,0.018235254956196465,0.00005642451738394061,,,,,,
1,スコア,0.0,200,mk,-1.16559940657018,-1.2261937782760037,-1.1033533058730263,0.031597913780710724,0.0009749150937243822,,,,,,
1,スコア,0.05,200,ev,-0.13235005824097296,-0.15416625609682374,-0.11049258633750608,0.011127542274877542,0.00008748536052691214,0.05721881726054062,0.04234129943466422,0.07356403059533408,0.017967240540962215,0.010633730363772692,0.026442467491189163
1,スコア,0.05,200,mk,-1.095523798553853,-1.1505470298331664,-1.041246273940766,0.0280603064986822,0.0005619893554593691,0.07007560801632695,0.05382285910620368,0.08395746032550762,0.08333863860650736,0.06246397292024833,0.10338110904197716
1,無作為,0.01,65,ev,-0.17819006038635019,-0.2113813007126285,-0.14503813654254274,0.017023699785221055,0.000058522660462440035,0.011378815115163393,0.00890449892508538,0.013888400328063264,-0.013768617789126192,-0.01919903503609425,-0.00870215825088806
1,無作為,0.01,65,mk,-1.1653985138441896,-1.2281144824198076,-1.1012545790231136,0.03260059150677022,0.0010187035938025168,0.0002008927259904425,-0.0040682365065032805,0.004608166136267544,-0.04929795447158125,-0.0636245620708088,-0.03404602891436468
1,スコア,0.1,300,ev,-0.12225576872555535,-0.14253566701837056,-0.10203524631600161,0.010366643339322008,0.00008502474530742987,0.06731310677595823,0.05080035964011412,0.08523229629540233,0.01149745681880368,0.005914970001840605,0.017978044759259265
1,スコア,0.1,300,mk,-1.12482954433943,-1.1865810870250535,-1.0637235904255364,0.031265818719466,0.000570532353562081,0.040769862230749965,0.025240783357014678,0.05346298931819175,0.07018125555389321,0.05464965660794456,0.08361214428095355
1,スコア,0.2,130,ev,-0.07064027436955861,-0.08168637265037569,-0.05993542853905582,0.005530392823692948,0.00005784195847076401,0.11892860113195497,0.09290575459698197,0.1454991746372513,0.016390663887766874,0.010516556428456055,0.022967987053829814
1,スコア,0.2,130,mk,-0.9781198765982306,-1.0376158368714385,-0.9202332823746131,0.03014091173905442,0.00011033824012884885,0.1874795299719494,0.15480134111424373,0.21532755441239015,0.2088175691513634,0.1764649856721701,0.23912252341874837
1,スコア,0.4,130,ev,-0.04899797144358689,-0.05660307373293738,-0.04160458228990944,0.0038349138843273693,0.000017038594126821127,0.1405709040579267,0.11201529072773804,0.16902995647645935,0.010346354091696854,0.007191744068035728,0.013534541675672765
