var,day_type,lag,lag_ms,n_days,rho,lo,hi,rho_null
OBI,閉場日,114,22800,31,0.33314665997934945,0.262665476052392,0.430296625708922,-0.0001391059558435688
OBI,閉場日,115,23000,31,0.3323192354013962,0.26178384178479913,0.4295453353701798,-0.0005168815397649995
OBI,閉場日,116,23200,31,0.33157335348283873,0.2609437562772738,0.42897250273528464,0.00014951302093027015
OBI,閉場日,117,23400,31,0.3308293362923965,0.2601561226898361,0.4284513858151965,-0.000046611081138379007
OBI,閉場日,118,23600,31,0.3301149291397255,0.25939361441896314,0.4278317274205068,-0.0002812073246135718
OBI,閉場日,119,23800,31,0.3295606109186245,0.25874840139919036,0.42722176245807264,0.00022930960062887533
OBI,閉場日,120,24000,31,0.32888842489744047,0.2580085024567833,0.42664392195538503,-0.00017404335992079082
OBI,閉場日,121,24200,31,0.3281702935577674,0.2571461190973372,0.4259807565153795,-0.0003672197366871145
OBI,閉場日,122,24400,31,0.3274257349250618,0.2562666037231826,0.4252353755945524,-0.00014454291747273133
OBI,閉場日,123,24600,31,0.3266126195286776,0.2552562050811598,0.4244006294519634,0.0003061019741886248
OBI,閉場日,124,24800,31,0.3259597129029575,0.25450360856074994,0.42368267321277997,0.00006295437694769903
OBI,閉場日,125,25000,31,0.32543761993971715,0.25382836101554146,0.4230585518276488,-0.00017591096412252033
OBI,閉場日,126,25200,31,0.32477905270556773,0.25299206674735797,0.42231749126824253,-0.0003586858654916343
OBI,閉場日,127,25400,31,0.3240291230308594,0.25212805845191316,0.4215410640367522,0.00019300584427078295
OBI,閉場日,128,25600,31,0.32337151133736625,0.25132987595970524,0.4208100160677676,0.000029309938005220423
OBI,閉場日,129,25800,31,0.3227124432611439,0.2506061505139041,0.4201644570307255,-0.00017336527022148584
OBI,閉場日,130,26000,31,0.32213536071863735,0.24984415709743377,0.4195651145857409,0.0001498997968035567
OBI,閉場日,131,26200,31,0.3216281715950078,0.24921182616287896,0.41904987938168436,0.0003448451119319191
OBI,閉場日,132,26400,31,0.3211547544282084,0.24865359956041883,0.41854462290944927,0.000055088206055629074
OBI,閉場日,133,26600,31,0.3204743758232666,0.24787046615016517,0.41786225113280895,-0.0003055058568794769
OBI,閉場日,134,26800,31,0.31991436186608885,0.24713409387628255,0.41729843821204043,0.0001148523527683367
OBI,閉場日,135,27000,31,0.3194645441264667,0.24655715667082265,0.41677798781301223,-0.0002127724492276863
OBI,閉場日,136,27200,31,0.31895618304875284,0.24594105038900363,0.416319587126854,-0.00023947240355465946
OBI,閉場日,137,27400,31,0.3184352365438696,0.24527443169329063,0.4158428295202985,0.0004180928911694158
OBI,閉場日,138,27600,31,0.3180428811678333,0.2448953632425511,0.41546346057609457,-0.0001245955332830527
OBI,閉場日,139,27800,31,0.3176632194069426,0.2446340697684446,0.415061638608709,-0.000173521064286868
OBI,閉場日,140,28000,31,0.31721811156212176,0.24429988851991083,0.4146038379403649,0.0002082489103720768
OBI,閉場日,141,28200,31,0.3167029928571731,0.2437268541295595,0.41413091647240285,-0.0003168132955830668
OBI,閉場日,142,28400,31,0.31625365829189345,0.24322523814410588,0.41364273625893583,0.000013331586794147125
OBI,閉場日,143,28600,31,0.3157543901663299,0.2427303355635184,0.4130984328126452,-0.0005434186033019023
OBI,閉場日,144,28800,31,0.31534145854323925,0.24224501540417476,0.4125969696949848,0.000037600785295186354
OBI,閉場日,145,29000,31,0.31500329092416574,0.24190446216247521,0.41224346533417927,0.00014060310275182682
OBI,閉場日,146,29200,31,0.3146472780369575,0.2414819988307588,0.4118395410376504,-0.0005985178702800666
OBI,閉場日,147,29400,31,0.31448304353442824,0.241336494111825,0.41167317312871443,0.00006430656753520719
OBI,閉場日,148,29600,31,0.3142266279795833,0.2410153505582604,0.4115468614216764,0.00039220865571976555
OBI,閉場日,149,29800,31,0.31456686883313817,0.24152906102095925,0.41195845795645597,5.114936449261993e-6
OBI,閉場日,150,30000,31,0.31553072970152884,0.2430457753261134,0.41285548618787554,-0.00027130408261911716
OBI,閉場日,200,40000,31,0.2851532210771348,0.21415530525415305,0.38251855948028135,-0.0003928987072268487
OBI,閉場日,300,60000,31,0.26505363653747566,0.19356403521666002,0.35245788662510374,-0.00010061316668982417
