metric,unit,side,day_type,hor,hor_ms,bin_i,n_up,n_dn,n,p_up,base,diff,lo,hi
refill_intensity,枚/s,売り,立会日,50s,50000,1,72468,71732,147457,0.5025520110957005,0.4984722263324554,0.0040797847632450535,-0.0008456798460977296,0.008578061793722442
refill_intensity,枚/s,売り,立会日,50s,50000,2,147881,149007,303219,0.49810366198701195,0.4984722263324554,-0.0003685643454434673,-0.00440074190085602,0.003197677621942307
refill_intensity,枚/s,売り,立会日,50s,50000,3,284305,289209,584171,0.4957246030611284,0.4984722263324554,-0.0027476232713269932,-0.006109431981604532,0.0009181940818145055
refill_intensity,枚/s,売り,立会日,50s,50000,4,194462,202314,403805,0.4901052483013085,0.4984722263324554,-0.008366978031146888,-0.012611100921337139,-0.0031174909706015467
refill_intensity,枚/s,売り,立会日,50s,50000,5,44994,48145,94704,0.4830844222076681,0.4984722263324554,-0.015387804124787297,-0.024123120993650705,-0.005211193623205888
refill_intensity,枚/s,売り,立会日,50s,50000,6,9900,10701,20953,0.48055919615552645,0.4984722263324554,-0.017913030176928968,-0.026477393845891758,-0.00757914446670032
refill_intensity,枚/s,売り,立会日,100s,100000,0,459133,455820,928453,0.501810475510764,0.49765582516423923,0.004154650346524735,0.000019081668498123583,0.008644826904416735
refill_intensity,枚/s,売り,立会日,100s,100000,1,73139,72095,147414,0.5035941997053032,0.49765582516423923,0.00593837454106394,-0.00010669461790349654,0.011472944033205926
refill_intensity,枚/s,売り,立会日,100s,100000,2,148019,151024,303127,0.4949756389549329,0.49765582516423923,-0.0026801862093063233,-0.008348469353298532,0.002340656996088036
refill_intensity,枚/s,売り,立会日,100s,100000,3,286856,290094,584047,0.49719386428633333,0.49765582516423923,-0.0004619608779058981,-0.004774438739734213,0.004903420683115804
refill_intensity,枚/s,売り,立会日,100s,100000,4,196258,202690,403685,0.4919387990414791,0.49765582516423923,-0.005717026122760149,-0.0111812513623572,-0.0005872684934142953
refill_intensity,枚/s,売り,立会日,100s,100000,5,45517,48105,94695,0.4861784623272308,0.49765582516423923,-0.011477362837008453,-0.020216396377793263,-0.0025972081198442094
refill_intensity,枚/s,売り,立会日,100s,100000,6,10074,10652,20952,0.48605616134324037,0.49765582516423923,-0.011599663820998862,-0.02168300053669622,0.004193521990243571
refill_intensity,枚/s,売り,閉場日,100ms,100,0,930,617,112964,0.6011635423400129,0.4948586118251928,0.1063049305148201,0.07965110707150973,0.13642967996032251
refill_intensity,枚/s,売り,閉場日,100ms,100,1,310,333,26299,0.4821150855365474,0.4948586118251928,-0.01274352628864539,-0.07542933660809192,0.0602663542780341
refill_intensity,枚/s,売り,閉場日,100ms,100,2,408,444,34331,0.4788732394366197,0.4948586118251928,-0.015985372388573116,-0.0492662896396064,0.021987886511410433
refill_intensity,枚/s,売り,閉場日,100ms,100,3,417,613,37392,0.40485436893203886,0.4948586118251928,-0.09000424289315395,-0.12885888908951815,-0.0490556833303691
refill_intensity,枚/s,売り,閉場日,100ms,100,4,215,296,12459,0.4207436399217221,0.4948586118251928,-0.07411497190347072,-0.10998452877272628,-0.03512138805007552
refill_intensity,枚/s,売り,閉場日,500ms,500,0,9677,6511,112964,0.5977884852977514,0.49131363074502754,0.10647485455272387,0.0612941779859347,0.15748322226988143
refill_intensity,枚/s,売り,閉場日,500ms,500,1,3067,3543,26299,0.46399394856278364,0.49131363074502754,-0.0273196821822439,-0.06497643202814447,0.01697932260901385
refill_intensity,枚/s,売り,閉場日,500ms,500,2,3777,4477,34330,0.45759631693724256,0.49131363074502754,-0.03371731380778498,-0.06967466166339546,-0.003633044394846047
refill_intensity,枚/s,売り,閉場日,500ms,500,3,3697,5588,37391,0.3981690899299946,0.49131363074502754,-0.09314454081503293,-0.14125480654138717,-0.048616829798210595
