feat,k,side,s_dec,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
obi,8,-1,0,0.1,881160.0,136.0,830.0751383446952,513.5423454631882,304.5647928815068,6.806
obi,8,-1,0,0.5,881160.0,1485.0,5461.651779567385,5758.686292814913,-427.71451324752616,463.6760000000001
obi,8,-1,0,1.0,881160.0,5083.0,11956.173127518254,18454.859735358736,-6945.9906078404765,3219.766000000001
obi,8,-1,0,3.0,881160.0,27981.0,22732.32876113078,79839.50263076546,-59569.50186963468,49550.77299999999
obi,8,-1,0,5.0,881160.0,53202.0,20359.12399790341,140662.15788652608,-124984.80988862265,149452.40900000007
obi,8,-1,0,10.0,881160.0,107992.0,4924.0596816730795,267438.5841794152,-272017.8204977423,552195.0650000001
obi,8,-1,0,30.0,881160.0,239543.0,-32123.31680405824,583804.36091203,-637007.4617160882,3012195.725999999
obi,8,-1,0,60.0,881160.0,336690.0,-44203.54425126673,842103.670342265,-915935.9345935313,7224475.743999994
obi,8,-1,1,0.1,828918.0,133.0,813.1761949763464,480.00131997565285,321.4708750006936,6.8119999999999985
obi,8,-1,1,0.5,828918.0,1438.0,5338.48879133757,5767.365118052869,-555.4203267153019,452.5690000000001
obi,8,-1,1,1.0,828918.0,4678.0,11257.641315468742,17766.352141908766,-6920.374826440032,2938.996
obi,8,-1,1,3.0,828918.0,24585.0,22532.658580081854,71763.84856044903,-51394.66998036715,43211.135
obi,8,-1,1,5.0,828918.0,46385.0,22479.625363365078,120961.02674736496,-102563.2813839998,129705.958
obi,8,-1,1,10.0,828918.0,95140.0,12586.296124037051,231626.45344713892,-227412.477323102,488375.39299999987
obi,8,-1,1,30.0,828918.0,216122.0,-20383.718608388648,522779.1989969044,-562181.6536052931,2757256.4819999994
obi,8,-1,1,60.0,828918.0,308959.0,-32701.296422438405,773849.3194710936,-833739.0078935325,6787214.291999997
obi,8,-1,2,0.1,833844.0,167.0,998.7631370501679,625.8268610288933,358.2402760212743,8.431
obi,8,-1,2,0.5,833844.0,1459.0,5539.578573123124,5567.30884179891,-156.1222686757876,442.862
obi,8,-1,2,1.0,833844.0,4541.0,11426.901111898338,16787.69419791871,-5760.401086020371,2785.9069999999992
obi,8,-1,2,3.0,833844.0,23625.0,22121.826769200132,67350.83466602681,-47308.00789682668,41210.56500000002
obi,8,-1,2,5.0,833844.0,44728.0,22500.436054244856,118668.9358701731,-100104.56381592822,124668.46100000004
obi,8,-1,2,10.0,833844.0,91775.0,13371.156605927406,220629.48473868493,-215334.5281327577,471221.73500000016
obi,8,-1,2,30.0,833844.0,211290.0,-15915.384401696298,495890.41157208354,-530399.3159737799,2717773.4979999983
obi,8,-1,2,60.0,833844.0,304277.0,-24270.88851634151,728818.1992271522,-779865.4637434938,6754443.109999994
obi,8,-1,3,0.1,842051.0,166.0,1038.9299066758551,715.0406544898818,309.28125218597324,8.902000000000001
obi,8,-1,3,0.5,842051.0,1475.0,5903.208890404298,5999.315784486601,-225.90689408230222,446.69599999999997
obi,8,-1,3,1.0,842051.0,4690.0,11987.791096997124,17694.19840852618,-6119.127311529056,2899.4899999999993
obi,8,-1,3,3.0,842051.0,23713.0,23058.6450825608,68565.77540034085,-47593.874317780035,41310.301
obi,8,-1,3,5.0,842051.0,44453.0,24225.551566345977,118577.56063553735,-98263.87306919138,123380.596
obi,8,-1,3,10.0,842051.0,90615.0,17428.087069437006,221625.86267016752,-212171.89560073038,463450.79800000007
obi,8,-1,3,30.0,842051.0,208416.0,-9658.593109881078,474363.6079808295,-502362.80909071054,2683855.995000001
obi,8,-1,3,60.0,842051.0,302783.0,-16535.669757125695,701826.5661465621,-745007.1399036876,6788157.079999998
obi,8,-1,4,0.1,833454.0,163.0,1032.9747905495221,638.3603614245377,380.27042912498433,8.87
obi,8,-1,4,0.5,833454.0,1488.0,5712.526285656442,5944.094486581382,-362.51220092493656,448.00199999999984
obi,8,-1,4,1.0,833454.0,4562.0,11153.004898504654,18820.408892623484,-8068.859994118832,2794.0399999999995
obi,8,-1,4,3.0,833454.0,22645.0,21086.584682350564,70908.37318188508,-51814.54849953451,39411.71000000002
obi,8,-1,4,5.0,833454.0,42592.0,21650.054557246913,116531.93433976066,-98629.97578251369,118276.77700000005
obi,8,-1,4,10.0,833454.0,87168.0,14612.501486383484,218951.83181588716,-212010.11432950365,447043.5050000003
obi,8,-1,4,30.0,833454.0,202749.0,-12000.51018975556,487651.72545946296,-517494.14764921874,2629036.3899999997
obi,8,-1,4,60.0,833454.0,295784.0,-24308.685775085472,714280.1904930919,-764617.8682681784,6675193.986999998
obi,8,-1,5,0.1,860433.0,188.0,1218.0037621186354,828.0394575184724,373.4203046001632,9.474
obi,8,-1,5,0.5,860433.0,1592.0,6176.942303847125,6673.568135197608,-636.7218313504842,479.032
obi,8,-1,5,1.0,860433.0,5021.0,12229.96928961479,20136.458190644185,-8348.336901029395,3096.2129999999993
obi,8,-1,5,3.0,860433.0,24400.0,22572.941833385652,74800.81231517452,-54375.07048178887,42186.702999999994
obi,8,-1,5,5.0,860433.0,45075.0,22845.777032570357,123983.08959513271,-105103.91256256224,123941.09799999997
obi,8,-1,5,10.0,860433.0,90638.0,14383.475961323084,229246.32165160793,-222838.98969028486,459944.0479999999
obi,8,-1,5,30.0,860433.0,207652.0,-13079.836894829135,496226.0862826589,-527579.2991774878,2659694.8570000012
obi,8,-1,5,60.0,860433.0,302132.0,-22661.09544494735,733429.5627199062,-782678.2741648533,6770220.873999997
obi,8,-1,6,0.1,834960.0,265.0,1587.8576608503304,1063.5555687315348,500.9820921187958,14.305000000000001
obi,8,-1,6,0.5,834960.0,2071.0,7596.527744977315,8219.953858317274,-805.6741133399629,601.9000000000001
obi,8,-1,6,1.0,834960.0,5842.0,13526.586927356197,22522.563303628434,-9510.072376272235,3471.609
obi,8,-1,6,3.0,834960.0,26123.0,23615.21483986063,78315.17655270155,-56998.785712840916,44177.128
obi,8,-1,6,5.0,834960.0,47088.0,24183.833757779998,123897.09190559328,-103857.00214781328,127058.21900000004
obi,8,-1,6,10.0,834960.0,93850.0,15757.233138472919,233106.62212390188,-225608.188985429,471239.02199999994
obi,8,-1,6,30.0,834960.0,212475.0,-14132.873237384258,496928.3620347313,-529759.0352721158,2705053.7129999995
obi,8,-1,6,60.0,834960.0,305866.0,-26086.18200260087,732590.8470723046,-785593.237074906,6761605.425999998
obi,8,-1,7,0.1,842225.0,375.0,2179.262800182891,1520.1431010182655,626.1196991646261,19.991000000000003
obi,8,-1,7,0.5,842225.0,2361.0,8544.764124778054,9417.761701208947,-1080.7655764308913,667.605
obi,8,-1,7,1.0,842225.0,6427.0,15031.605597778238,23735.30866641694,-9269.279068638702,3751.9820000000004
obi,8,-1,7,3.0,842225.0,28491.0,26459.523310246233,81146.70631994217,-57194.39100969596,47977.982
obi,8,-1,7,5.0,842225.0,50935.0,26372.577339768275,132151.0198107762,-110260.72247100799,136517.261
obi,8,-1,7,10.0,842225.0,100007.0,16546.22369738165,242752.23131586544,-235006.62361848363,497543.2829999999
obi,8,-1,7,30.0,842225.0,221058.0,-16735.058686571785,521158.8545396189,-557347.0172261907,2766912.501999999
obi,8,-1,7,60.0,842225.0,313572.0,-30276.63085410873,754374.630651233,-812245.5975053421,6781624.238
obi,8,-1,8,0.1,838282.0,460.0,2532.5226581789684,1870.4822705537695,621.5603876251996,23.619999999999994
obi,8,-1,8,0.5,838282.0,3052.0,10431.625561233584,12765.220823801059,-2602.17126256747,862.2310000000003
obi,8,-1,8,1.0,838282.0,7783.0,16950.40142467415,29746.11812826973,-13480.620703595569,4443.666000000001
obi,8,-1,8,3.0,838282.0,32293.0,25878.811318627017,91241.94805132569,-68204.92073269864,53374.993999999984
obi,8,-1,8,5.0,838282.0,56966.0,24368.390346065928,147752.46542845087,-128397.08308238494,150700.776
obi,8,-1,8,10.0,838282.0,109613.0,10399.023096874735,265947.3818219051,-265194.3027250304,537266.4710000001
obi,8,-1,8,30.0,838282.0,235343.0,-25247.698585744536,536224.088927386,-582181.9715131309,2887712.539999999
obi,8,-1,8,60.0,838282.0,328455.0,-40905.44080225965,796600.0676136285,-866409.5484158888,6922396.6290000025
obi,8,-1,9,0.1,871863.0,1060.0,5894.370103567119,4410.439665113748,1390.65043845337,54.821999999999996
obi,8,-1,9,0.5,871863.0,6260.0,21053.776340816214,26661.004349135812,-6158.108008319604,1674.388
obi,8,-1,9,1.0,871863.0,14346.0,30481.03317134654,56901.7088135448,-27683.123642198265,7768.767000000002
obi,8,-1,9,3.0,871863.0,49928.0,39149.545317269905,150431.76589570937,-115675.88457843945,77686.24500000001
obi,8,-1,9,5.0,871863.0,81737.0,34505.977156686546,225239.5348952753,-197926.41373858886,202763.7929999999
obi,8,-1,9,10.0,871863.0,144149.0,17811.92112344156,379500.7540650372,-374373.94494159584,659351.4160000003
obi,8,-1,9,30.0,871863.0,281670.0,-21789.74594066498,726259.6609261263,-772836.3668667909,3213033.8850000002
obi,8,-1,9,60.0,871863.0,378913.0,-34160.61293269845,1031263.5375433059,-1098768.4944760052,7424397.788999994
obi,9,1,0,0.1,881160.0,880.0,5502.577031421711,-3945.4682230891817,1479.6688083325257,43.97699999999999
obi,9,1,0,0.5,881160.0,5138.0,19543.225519311996,-22453.334188952445,-3362.2526696404416,1353.6969999999997
obi,9,1,0,1.0,881160.0,11590.0,29287.023197859326,-48062.75403056278,-19795.650832703464,6218.816999999999
obi,9,1,0,3.0,881160.0,41713.0,42523.34109144105,-134766.2931909347,-95913.6960994937,65844.46299999997
obi,9,1,0,5.0,881160.0,70180.0,42318.019812733044,-206043.6923758063,-169901.5125630732,178449.57199999993
obi,9,1,0,10.0,881160.0,128140.0,32210.731005767262,-357542.9400803526,-336608.52907458553,604548.4940000002
obi,9,1,0,30.0,881160.0,261060.0,-4634.473646320519,-714564.2753982671,-742172.029044587,3085395.1870000027
obi,9,1,0,60.0,881160.0,359381.0,-20765.88294334406,-1022386.0563495117,-1074777.467292853,7341273.564999995
obi,9,1,1,0.1,828918.0,398.0,2505.9678519798144,-1614.0615718160652,856.8822801637489,20.585
obi,9,1,1,0.5,828918.0,2484.0,9922.22755584755,-10482.933530033817,-779.297974186259,691.9130000000001
obi,9,1,1,1.0,828918.0,6317.0,16992.609220685197,-25553.046687198108,-9116.333466512911,3589.515000000001
obi,9,1,1,3.0,828918.0,26714.0,29664.688061201457,-81859.48496385386,-54545.6289026524,44608.025
obi,9,1,1,5.0,828918.0,47977.0,32388.928628363577,-135611.51531137378,-107444.56268301017,128883.06300000002
obi,9,1,1,10.0,828918.0,94516.0,24936.193794768205,-238480.2429229441,-221861.457128176,472336.52300000016
obi,9,1,1,30.0,828918.0,212830.0,-8353.209617259368,-516676.9591077503,-543759.2087250098,2696479.176000001
obi,9,1,1,60.0,828918.0,304163.0,-25430.283195742413,-746495.2049997983,-798691.832195541,6664192.699999991
obi,9,1,2,0.1,833844.0,305.0,1969.6024022715353,-1199.1903548272924,743.5720474442427,16.106000000000005
obi,9,1,2,0.5,833844.0,2060.0,8221.513521244184,-8699.958492864382,-659.7249716202018,589.1779999999999
obi,9,1,2,1.0,833844.0,5426.0,14869.140825871691,-21720.15861307825,-7328.505787206558,3118.4710000000005
obi,9,1,2,3.0,833844.0,23644.0,26926.299989939907,-76168.00798504836,-51322.37999510844,39923.74300000002
obi,9,1,2,5.0,833844.0,43317.0,29915.628954322627,-124414.86263301167,-98311.12967868899,118083.64299999998
obi,9,1,2,10.0,833844.0,86959.0,25147.160361697705,-230990.63109124397,-213495.86272954626,440510.1940000001
obi,9,1,2,30.0,833844.0,199923.0,-4552.613593589211,-503833.51786510955,-525979.3554586987,2571848.8800000018
obi,9,1,2,60.0,833844.0,289761.0,-18941.18533220574,-757292.3842941435,-801732.5376263494,6480024.055999998
obi,9,1,3,0.1,842051.0,230.0,1581.9468301001039,-911.6980681001761,650.0087619999273,12.312000000000001
obi,9,1,3,0.5,842051.0,1651.0,6919.108057784586,-7832.285993119493,-1058.4659353349027,483.1940000000001
obi,9,1,3,1.0,842051.0,4752.0,13052.701309074004,-20895.608099073033,-8261.082789999033,2834.095999999999
obi,9,1,3,3.0,842051.0,22009.0,25575.319351178838,-73074.40025234355,-49435.87290116474,37759.67299999998
obi,9,1,3,5.0,842051.0,40366.0,28441.37590547867,-118370.98790133842,-93481.81999585977,110740.37199999997
obi,9,1,3,10.0,842051.0,82581.0,25603.842763063512,-221529.5168260594,-203192.8020629959,423758.97199999983
obi,9,1,3,30.0,842051.0,195289.0,3940.244408302406,-486290.9469625457,-499536.13455424336,2555980.746
obi,9,1,3,60.0,842051.0,287822.0,-10284.843619084564,-750259.388230878,-785872.5678499638,6582377.588999998
obi,9,1,4,0.1,833454.0,179.0,1217.79492172083,-703.4518567079175,498.59106501291257,9.056000000000001
obi,9,1,4,0.5,833454.0,1321.0,5643.326234054831,-6013.386737877546,-486.30850382271484,394.2609999999999
obi,9,1,4,1.0,833454.0,4037.0,11368.693246258337,-16577.62353590077,-5564.186289642431,2468.7529999999992
obi,9,1,4,3.0,833454.0,19935.0,22925.020445635204,-63698.41259099788,-42527.67214536267,34802.54499999999
obi,9,1,4,5.0,833454.0,37164.0,26693.51048683817,-109162.13033347417,-85739.05184663602,103168.02400000005
obi,9,1,4,10.0,833454.0,77033.0,23112.254821500046,-207729.5696277083,-191396.2188062083,398337.5499999999
obi,9,1,4,30.0,833454.0,183861.0,2213.313158716053,-457641.39880219783,-471607.8536434814,2421688.6919999993
obi,9,1,4,60.0,833454.0,274504.0,-12492.55754151774,-695985.9327616207,-732634.8423031388,6369373.875000003
obi,9,1,5,0.1,860433.0,136.0,921.5954973077628,-606.6706691186324,302.9568281891305,7.667
obi,9,1,5,0.5,860433.0,1118.0,4960.899635634547,-5055.164403814332,-192.6487681797872,331.84
obi,9,1,5,1.0,860433.0,3678.0,10346.079949941794,-15236.897483172008,-5214.4815332302105,2274.711
obi,9,1,5,3.0,860433.0,19126.0,20832.949903579134,-61040.8441204001,-41890.982216821,33705.142
obi,9,1,5,5.0,860433.0,36577.0,22807.934940984982,-104672.21971722253,-85083.06077623754,103161.644
obi,9,1,5,10.0,860433.0,76633.0,17165.58728501185,-202575.86673223917,-192153.98344722737,399557.00600000005
obi,9,1,5,30.0,860433.0,184633.0,-9213.248683418615,-453682.84585265344,-479143.7985360719,2445825.6750000003
obi,9,1,5,60.0,860433.0,275135.0,-25624.10848848035,-695670.6550136714,-745506.643502152,6394387.996999999
obi,9,1,6,0.1,834960.0,153.0,1057.4830624180047,-618.8719597701179,425.14710264788755,8.44
obi,9,1,6,0.5,834960.0,1209.0,5320.311174065687,-5098.283525061298,115.63564900438645,365.23099999999994
obi,9,1,6,1.0,834960.0,3790.0,11082.473982734546,-15976.069366856444,-5227.115384121903,2336.998000000001
obi,9,1,6,3.0,834960.0,19484.0,23070.964869517455,-61302.48008442944,-39946.107214912015,34208.951
obi,9,1,6,5.0,834960.0,36820.0,26433.082963959514,-105612.27909767124,-82419.35613371177,103133.78700000003
obi,9,1,6,10.0,834960.0,77186.0,23768.876972926693,-204065.04707065562,-187088.5380977288,401648.24499999976
obi,9,1,6,30.0,834960.0,185371.0,388.3460399390317,-466308.03653777676,-482232.3384978375,2448068.9639999997
obi,9,1,6,60.0,834960.0,275848.0,-11253.861921687623,-725108.1820688809,-760636.6679905682,6388443.8029999975
obi,9,1,7,0.1,842225.0,148.0,974.4173109602907,-604.1142444778808,357.27906648241,7.24
obi,9,1,7,0.5,842225.0,1225.0,5340.527037431675,-5382.463310217782,-149.7362727861087,359.91800000000006
obi,9,1,7,1.0,842225.0,3823.0,10909.685207341827,-15712.216738609384,-5138.955531267562,2330.7470000000008
obi,9,1,7,3.0,842225.0,19774.0,23095.441642563874,-60616.033072313025,-39260.703429749185,34930.877
obi,9,1,7,5.0,842225.0,37603.0,26098.8416125536,-107530.54964520934,-84740.77203265573,106011.353
obi,9,1,7,10.0,842225.0,79343.0,21938.35875888135,-208213.38111281366,-193257.2063539324,415274.6790000001
obi,9,1,7,30.0,842225.0,189728.0,-1735.1957531868302,-479212.51026866585,-497643.7700218529,2504743.609000001
obi,9,1,7,60.0,842225.0,279671.0,-15210.425553767916,-747399.3633318656,-787220.8368856334,6418887.4959999975
obi,9,1,8,0.1,838282.0,132.0,914.4312821445285,-496.7474183973624,406.0678637471661,7.467999999999999
obi,9,1,8,0.5,838282.0,1122.0,4883.619719333982,-4903.189659959842,-118.30594062586223,343.7200000000001
obi,9,1,8,1.0,838282.0,3689.0,10100.872657033899,-14806.55656842794,-5030.31591139404,2303.123
obi,9,1,8,3.0,838282.0,20227.0,21862.796949900858,-63682.772836542805,-43599.951886641924,36198.11300000001
obi,9,1,8,5.0,838282.0,38965.0,22598.33850312443,-110367.09511393607,-91197.67661081166,110866.21800000002
obi,9,1,8,10.0,838282.0,82074.0,12926.849846471727,-215729.7377103457,-210025.3998638741,430090.51200000005
obi,9,1,8,30.0,838282.0,194522.0,-24666.33800767157,-497408.3940766977,-539192.6680843687,2554849.4190000007
obi,9,1,8,60.0,838282.0,285671.0,-54831.558350143845,-781855.4077753018,-861826.0141254461,6519780.733999999
obi,9,1,9,0.1,871863.0,114.0,714.9715526087626,-442.8610093914183,262.07854321734436,6.694000000000001
obi,9,1,9,0.5,871863.0,1234.0,5115.383955455902,-5185.483061569129,-178.69110611322964,392.8500000000001
obi,9,1,9,1.0,871863.0,4145.0,11395.505199082098,-16532.28561377238,-5501.540414690285,2607.8730000000005
obi,9,1,9,3.0,871863.0,23342.0,23910.594494369787,-71332.88639412806,-49476.387899758236,41894.28899999999
obi,9,1,9,5.0,871863.0,44857.0,24040.37464743772,-125788.80887563682,-105695.85022819917,127440.96000000002
obi,9,1,9,10.0,871863.0,92779.0,13343.07566585621,-245472.88329218433,-240294.35962632814,481638.0390000001
obi,9,1,9,30.0,871863.0,214048.0,-20390.882829837494,-543094.3723733332,-582321.4792031707,2759570.947
obi,9,1,9,60.0,871863.0,308577.0,-38940.71783130501,-802259.6626037764,-868355.1564350808,6861980.131999995
obi,9,-1,0,0.1,881160.0,107.0,720.7252773255289,455.2045942872713,256.1046830382576,5.499000000000002
obi,9,-1,0,0.5,881160.0,1197.0,4896.5067590738745,5193.3799051709475,-402.2091460970749,375.3660000000001
obi,9,-1,0,1.0,881160.0,4193.0,11167.582686576805,16922.322932042745,-6123.724245465946,2673.898
obi,9,-1,0,3.0,881160.0,23772.0,23591.859097698005,73318.71111231142,-51818.788014613376,42531.828000000016
obi,9,-1,0,5.0,881160.0,46175.0,23678.683962752824,130343.36767443588,-110728.08371168307,131419.44100000002
obi,9,-1,0,10.0,881160.0,96257.0,13394.112679109756,251535.79176389266,-246612.29508478293,500350.54500000004
obi,9,-1,0,30.0,881160.0,221592.0,-15645.717030821394,564277.9473139554,-599423.7603447767,2852536.3600000013
obi,9,-1,0,60.0,881160.0,317033.0,-25054.9227063997,825410.7790542146,-878364.6057606136,6991202.547999996
obi,9,-1,1,0.1,828918.0,102.0,699.1910008399079,401.81152445883527,288.40347638107215,5.340000000000001
obi,9,-1,1,0.5,828918.0,1166.0,4842.002715344449,5153.18717832196,-413.79246297751314,366.16099999999994
obi,9,-1,1,1.0,828918.0,3836.0,10518.542933696446,15862.556292643705,-5681.5813589472655,2418.9550000000004
obi,9,-1,1,3.0,828918.0,20717.0,22428.949110999434,65367.80081931612,-44761.94770831669,36723.71100000001
obi,9,-1,1,5.0,828918.0,39947.0,24860.73329169903,111172.46587108914,-89827.06857939009,113148.32400000002
obi,9,-1,1,10.0,828918.0,84238.0,19664.27085193256,217309.63423160478,-205058.30737967227,439803.30099999974
obi,9,-1,1,30.0,828918.0,198578.0,-6469.049881497853,499726.40612046723,-523670.3200019647,2594458.2749999994
obi,9,-1,1,60.0,828918.0,288774.0,-16985.936296700227,753949.7063292061,-796347.754625906,6513586.115999998
obi,9,-1,2,0.1,833844.0,131.0,874.6874014261429,550.4490810917453,312.7103203343977,6.521
obi,9,-1,2,0.5,833844.0,1161.0,4867.694529671816,4781.076485382568,-15.549955710753306,353.591
obi,9,-1,2,1.0,833844.0,3688.0,10397.057299396403,15032.909654660201,-4960.396355263792,2271.292
obi,9,-1,2,3.0,833844.0,19883.0,22202.630666254387,61709.95621457829,-41257.02954832392,35009.981
obi,9,-1,2,5.0,833844.0,38512.0,24747.933627046354,108993.01171873833,-87634.13409169202,108749.236
obi,9,-1,2,10.0,833844.0,81036.0,19825.00408707232,204706.35941425597,-192012.52332718376,422658.38700000016
obi,9,-1,2,30.0,833844.0,193686.0,-2585.2065402757066,475947.02849625656,-495576.603036532,2547814.0989999995
obi,9,-1,2,60.0,833844.0,283754.0,-8565.46605250058,716466.8591191155,-750002.6771716168,6461218.035999997
obi,9,-1,3,0.1,842051.0,123.0,869.521442049705,619.2007414484414,239.49670060126377,6.917000000000002
obi,9,-1,3,0.5,842051.0,1161.0,5128.926228575055,5207.135759834176,-180.3775312591208,355.76999999999987
obi,9,-1,3,1.0,842051.0,3787.0,10949.269167218421,15571.80596777717,-4955.79280055875,2363.27
obi,9,-1,3,3.0,842051.0,19825.0,22909.125423694964,62856.44679316498,-41691.92136947001,34902.00500000001
obi,9,-1,3,5.0,842051.0,37885.0,25436.09717925365,109380.00812587913,-87277.79094662548,106480.095
obi,9,-1,3,10.0,842051.0,79386.0,22277.73385172345,207913.49131164566,-192621.72545992202,413026.189
obi,9,-1,3,30.0,842051.0,190204.0,2627.346090517798,455596.9937464916,-469707.5996559741,2510176.5960000013
obi,9,-1,3,60.0,842051.0,281717.0,50.444628529028705,687276.0885169444,-712016.7398884153,6495419.706999999
obi,9,-1,4,0.1,833454.0,126.0,866.5342765049324,497.15512138046466,358.29115512446765,6.753999999999999
obi,9,-1,4,0.5,833454.0,1203.0,5143.951773478868,5216.33522679735,-178.24745331848212,363.79999999999995
obi,9,-1,4,1.0,833454.0,3729.0,10334.646683662102,16802.977840917338,-6796.483157255231,2291.815
obi,9,-1,4,3.0,833454.0,19009.0,20989.410163951678,63518.40923397281,-44201.79107002115,33346.65
obi,9,-1,4,5.0,833454.0,36404.0,22975.13317000945,107063.40688862883,-87291.8257186194,102160.84900000002
obi,9,-1,4,10.0,833454.0,76435.0,19536.41593213418,204420.71629717643,-191610.58036504223,397985.94999999984
obi,9,-1,4,30.0,833454.0,184485.0,-712.5886584245511,469877.0871541014,-486824.355812526,2447200.2049999996
obi,9,-1,4,60.0,833454.0,274567.0,-10120.559658112517,700169.6778535745,-734452.1335116884,6369075.160999999
obi,9,-1,5,0.1,860433.0,151.0,1049.0345311299845,698.6497964380562,337.0967346919283,7.463999999999999
obi,9,-1,5,0.5,860433.0,1271.0,5444.969640994756,5802.368750388341,-469.2471093935851,383.59999999999997
obi,9,-1,5,1.0,860433.0,4085.0,11188.643851054192,17724.140052685605,-6894.976201631416,2531.9569999999985
obi,9,-1,5,3.0,860433.0,20393.0,22112.540194963352,67320.50155888373,-47002.54536392035,35585.206
obi,9,-1,5,5.0,860433.0,38574.0,24247.59111113647,114522.01531927407,-93668.93620813751,107608.90199999997
obi,9,-1,5,10.0,860433.0,79568.0,18716.312829019185,214873.39517862836,-203159.06634960932,410745.64099999995
obi,9,-1,5,30.0,860433.0,189226.0,-2812.221836552131,479146.7801008776,-498610.8899374298,2483969.5440000007
obi,9,-1,5,60.0,860433.0,280198.0,-10328.842984578989,719614.8707824863,-754601.1377670655,6446358.270999999
obi,9,-1,6,0.1,834960.0,209.0,1371.6268783694034,891.4808654817749,461.7540128876289,11.332
obi,9,-1,6,0.5,834960.0,1659.0,6742.924445298464,7157.573653823722,-560.6412085252571,482.5109999999999
obi,9,-1,6,1.0,834960.0,4753.0,12408.72206754248,20017.775762401627,-8027.317694859152,2833.5040000000013
obi,9,-1,6,3.0,834960.0,22049.0,23568.668205931048,71522.61425266406,-49894.258046733,37700.852999999996
obi,9,-1,6,5.0,834960.0,40256.0,25635.57280349978,114171.18013820358,-92078.13533470382,109772.53300000001
obi,9,-1,6,10.0,834960.0,82397.0,21082.454500920732,218138.52946697187,-204307.01096605117,420620.70500000013
obi,9,-1,6,30.0,834960.0,194163.0,-1897.7344094066098,478829.7923835024,-497813.8707929091,2536298.1579999984
obi,9,-1,6,60.0,834960.0,284669.0,-10957.974497790485,712927.9309625839,-748936.777460375,6474116.553000004
obi,9,-1,7,0.1,842225.0,273.0,1730.2730177270084,1269.3615809676078,436.8874367594008,14.731000000000002
obi,9,-1,7,0.5,842225.0,1871.0,7467.122471099437,8142.88187766424,-840.4074065647975,538.633
obi,9,-1,7,1.0,842225.0,5209.0,13588.290149510049,20945.219680792357,-7815.321531282306,3072.288
obi,9,-1,7,3.0,842225.0,23902.0,25922.528978687253,74101.87445523095,-50282.721476543724,40776.525000000016
obi,9,-1,7,5.0,842225.0,43717.0,27883.29458115526,121647.71539017737,-97611.51680902216,119159.70200000003
obi,9,-1,7,10.0,842225.0,88225.0,22490.698403135157,227308.5301639154,-212581.6317607802,447637.1480000001
obi,9,-1,7,30.0,842225.0,202274.0,-3292.973601159392,501647.5936801265,-522740.67928128585,2594899.9889999987
obi,9,-1,7,60.0,842225.0,292526.0,-13307.545729192743,741684.954520425,-780734.7882496178,6517879.836000001
obi,9,-1,8,0.1,838282.0,359.0,2172.497174230125,1564.6425298939334,576.2626443361913,18.669000000000004
obi,9,-1,8,0.5,838282.0,2475.0,9387.246641597712,11076.563058694563,-1907.1164170968495,701.516
obi,9,-1,8,1.0,838282.0,6324.0,15633.417501152453,26267.053221296566,-11190.147720144132,3614.7760000000003
obi,9,-1,8,3.0,838282.0,27129.0,25737.144116648884,82641.62476158133,-59291.83264493243,45389.09200000001
obi,9,-1,8,5.0,838282.0,48806.0,25986.336681285342,135735.69172611943,-114044.28304483405,131110.18699999995
obi,9,-1,8,10.0,838282.0,96738.0,16040.11293895442,247144.80816222454,-239617.63922327018,483887.3670000001
obi,9,-1,8,30.0,838282.0,216061.0,-12682.218444376416,517931.0540420357,-549626.6404864123,2726079.5200000005
obi,9,-1,8,60.0,838282.0,306791.0,-24671.01559364762,782720.723965536,-834389.3475591848,6658539.705000003
obi,9,-1,9,0.1,871863.0,787.0,4797.881082109698,3547.96284796494,1180.6622341447605,40.413000000000004
obi,9,-1,9,0.5,871863.0,4905.0,18142.367007919824,22647.98109011482,-4937.254082194997,1331.551
obi,9,-1,9,1.0,871863.0,11666.0,27552.351600215407,49870.970157297656,-23345.226557082227,6428.437000000002
obi,9,-1,9,3.0,871863.0,42355.0,39046.518339441114,135448.53397019242,-100129.2556307513,67107.73499999999
obi,9,-1,9,5.0,871863.0,70992.0,37656.23902444875,207343.78301598458,-175934.8399915359,179897.369
obi,9,-1,9,10.0,871863.0,128426.0,26302.151764084927,355095.11939504964,-340094.45563096454,601291.2570000001
obi,9,-1,9,30.0,871863.0,260561.0,-5191.6310174408745,702881.9154624158,-731002.9144798559,3063594.852000002
obi,9,-1,9,60.0,871863.0,355866.0,-14806.483135126768,1014182.2050170979,-1060304.896152225,7193051.198999999
obi,10,1,0,0.1,881160.0,678.0,4640.322097730188,-3307.206521312194,1273.4515764179928,34.370999999999995
obi,10,1,0,0.5,881160.0,4085.0,17019.009796626113,-19114.590054413373,-2455.0602577872646,1081.8240000000005
obi,10,1,0,1.0,881160.0,9475.0,26391.13336233,-41908.730460782725,-16351.397098452728,5158.732999999999
obi,10,1,0,3.0,881160.0,35541.0,40760.94101024015,-120147.77243407202,-82514.4394238319,57076.029999999984
obi,10,1,0,5.0,881160.0,60977.0,42629.051424535945,-186835.73392689912,-149572.6585023631,157953.64499999996
obi,10,1,0,10.0,881160.0,114355.0,36207.19038143231,-330659.28751611576,-304515.33713468356,551316.3760000002
