dt,n_seg,n_wallet_day,n_stale,n_carry,n_grid_ok,n_inc,n_maker_mean,n_maker_p10,n_maker_p25,n_maker_p50,n_maker_p75,n_maker_p90,n_maker_bid_mean,n_maker_bid_p10,n_maker_bid_p25,n_maker_bid_p50,n_maker_bid_p75,n_maker_bid_p90,n_maker_ask_mean,n_maker_ask_p10,n_maker_ask_p25,n_maker_ask_p50,n_maker_ask_p75,n_maker_ask_p90,hhi_mean,hhi_p10,hhi_p25,hhi_p50,hhi_p75,hhi_p90,eff_n_mean,eff_n_p10,eff_n_p25,eff_n_p50,eff_n_p75,eff_n_p90,mci_mean,mci_p10,mci_p25,mci_p50,mci_p75,mci_p90,top1_mean,top1_p10,top1_p25,top1_p50,top1_p75,top1_p90,overlap_mean,overlap_p10,overlap_p25,overlap_p50,overlap_p75,overlap_p90,clustering_mean,clustering_p10,clustering_p25,clustering_p50,clustering_p75,clustering_p90,depth_near_mean,depth_near_p10,depth_near_p25,depth_near_p50,depth_near_p75,depth_near_p90,turnover60,entry60,exit60
2026-07-25,974427,549,386,2531,86399,4500882,10.825160013426082,7.0,9.0,10.0,13.0,15.0,6.401046308406348,3.0,4.0,6.0,8.0,11.0,6.148346624382227,3.0,4.0,6.0,7.0,10.0,0.45206280553511174,0.26327526709304305,0.3355184848395214,0.4358251564526757,0.5519437919692252,0.6693649333660985,2.507857552260908,1.4939533730445151,1.811778689571852,2.294498115114164,2.9804617193087437,3.7983058988003444,0.23957209529073742,0.14956868192724249,0.17986100148854708,0.22383552773654863,0.2837993994869779,0.3495742487111518,0.6184063323013412,0.41434006889814384,0.5169239651043448,0.6261825669716572,0.7264682129879942,0.8115456982345236,1.4800984671447175,1.1818181818181819,1.2857142857142858,1.4285714285714286,1.6153846153846154,1.8181818181818181,0.8186282093408528,0.7269208280266952,0.776850187128334,0.825341223332133,0.8666666730587428,0.9019970674490747,90.11037017789559,46.0488,63.927,86.711,108.57600000000001,135.1372,0.5476956447090685,0.37698627499224424,0.3771831106451716
2026-07-26,1320514,482,1478,1659,86399,4594365,10.961886132941354,7.0,9.0,11.0,13.0,15.0,6.658954386046135,3.0,4.0,6.0,8.0,11.0,6.0983576198798595,3.0,4.0,6.0,7.0,10.0,0.44852916771222284,0.26153697377880475,0.3372316699049239,0.43352678097577296,0.5461688468763182,0.6601318390388428,2.5295366964631083,1.5148489161074128,1.8309356268248873,2.3066625728385706,2.9653205473908515,3.823551162007982,0.2387647023007936,0.1494067333696544,0.17920596619482193,0.22277624629593834,0.28311956331847965,0.35009957081841736,0.6173527788858326,0.4145247853621759,0.5219531547628662,0.626913277709707,0.7227929577363337,0.8061469307951368,1.5099472729684893,1.1818181818181819,1.3,1.4444444444444444,1.6363636363636365,1.8571428571428572,0.8034521393170265,0.7064942074337788,0.759138151564003,0.8096960847333821,0.8549436625954465,0.8939393939393938,99.50702130811699,50.216,67.09400000000001,88.94,110.44,140.10319999999996,0.5714742832648213,0.40010988952932414,0.4000169060814345
2026-07-27,6934562,1046,347,2099,86399,4837227,11.614752485561176,6.0,9.0,11.0,14.0,17.0,6.438235157914235,2.0,4.0,6.0,9.0,11.0,6.470265515405449,2.0,4.0,6.0,9.0,12.0,0.3525674250273236,0.1859599893637443,0.238834983015515,0.318393949008741,0.43305710022723753,0.5628848972302415,3.3988593756155696,1.7765621455874558,2.3091643099164805,3.1407632058125152,4.186991316682224,5.377500845324268,0.3090727328147184,0.1783762453821248,0.22702334514858574,0.2931945509502866,0.372084611991891,0.45911481069849536,0.5017550699563561,0.3002157233585359,0.3770104206357764,0.48018674400509304,0.610673913906628,0.7352746581088234,1.7514232073720368,1.2,1.3571428571428572,1.5555555555555556,1.8461538461538463,2.4375,0.8049352682944609,0.6904597537377403,0.7579385629774724,0.8166666666666667,0.8666673362690316,0.9100165834513857,173.36542226183175,59.647400000000005,86.3825,124.824,183.5085,281.2415999999999,0.697397081458102,0.5356330780277645,0.5353129487793202
2026-07-28,8855160,1329,68,2911,86399,4804689,12.067199851850138,6.0,9.0,12.0,15.0,18.0,6.682475372451874,2.0,3.0,6.0,9.0,12.0,6.6023217861317836,2.0,4.0,6.0,9.0,12.0,0.33456370599653845,0.17005933237728646,0.2184785160602601,0.2978641630298171,0.414855223013863,0.5481670821287218,3.6501238239460303,1.8242613119917934,2.410479474903048,3.3572350222604554,4.577109081627898,5.880300634075174,0.32019215382637384,0.17702282675311048,0.22838479740308382,0.3002205338480926,0.3889097482091485,0.49158907136805546,0.484334508354671,0.2819316484606908,0.3563034385183479,0.46303698347953015,0.5924620529719735,0.7235343571085733,1.7605327076648905,1.2142857142857142,1.375,1.6,1.9090909090909092,2.4285714285714284,0.8158258476595682,0.7015008221518932,0.7708879769947536,0.8286453506302072,0.8773547961327858,0.918369850988924,194.4641347122073,67.024,100.269,148.407,221.791,336.18859999999995,0.7090419472161255,0.5494362782268825,0.5491790375744127
2026-07-29,10826907,1858,389,5299,86399,4325686,10.789279968518153,5.0,7.0,10.0,14.0,17.0,5.767741188726199,2.0,3.0,5.0,8.0,11.0,5.7570573733492285,2.0,3.0,5.0,8.0,11.0,0.3286583327425981,0.16140606883622544,0.20707973186545767,0.2852085189087669,0.40607087985959844,0.549263016896524,3.801834988156584,1.8206213961473097,2.4626242600491905,3.506206630244036,4.829057827106738,6.195553906917593,0.37396716386398554,0.21644999893857206,0.2798521398572904,0.36083292142685525,0.4531835632929846,0.545245492673819,0.4634367104334905,0.26080307751971704,0.3294011713750761,0.43508527671423597,0.5638377201172722,0.7173134529298912,1.8126569868822218,1.1428571428571428,1.3125,1.5714285714285714,2.0,2.8,0.8186095264634207,0.6828212706507328,0.7693839040515474,0.8366337862622608,0.8906714214491336,0.9333333333333333,261.2144572506626,71.36500000000001,113.389,171.903,254.7255,389.1513999999999,0.7535161889877149,0.60472616785304,0.6044609785164428
2026-07-30,8568176,1691,457,7293,86399,4704931,11.468743851201982,5.0,8.0,11.0,14.0,18.0,5.985416497876133,1.0,3.0,5.0,8.0,11.0,6.570892844741777,2.0,4.0,6.0,9.0,12.0,0.3394625833189113,0.1668938574509842,0.2138862636900943,0.29276310821954593,0.41163000221659496,0.6118112601214144,3.684146622229893,1.634491005490524,2.429366165369431,3.4157309166498195,4.675382059435626,5.99183226891677,0.33561506955242637,0.20196466929483153,0.25695980559566733,0.31779922184586473,0.40230923715735634,0.4909840214833055,0.4789276196124852,0.26846296763971866,0.3413341718280042,0.44745611092474563,0.5840943797954474,0.7679942798502536,1.8321120567200597,1.2222222222222223,1.4,1.6666666666666667,2.1,2.6,0.8169230853541243,0.7068598854277901,0.7745010890269978,0.8249342827277109,0.8765097381237387,0.9173224516485871,220.9300431139249,68.0014,106.1625,163.498,250.376,420.52059999999983,0.7075721662133165,0.5476267909915624,0.547430850000101
2026-07-31,8649355,1518,1749,5401,86399,4567400,11.115672635099942,6.0,8.0,11.0,14.0,17.0,6.016527969073716,2.0,3.0,5.0,8.0,11.0,6.322762100974559,2.0,3.0,6.0,8.0,12.0,0.40136488087377326,0.20165258904125935,0.26269233356754446,0.36222137149926165,0.5039185684830272,0.6631056860240581,3.0404493941096735,1.5080552333963475,1.9844476124493327,2.7607426802591033,3.806734617718777,4.959023864367367,0.300837924359111,0.14261588712899972,0.2029848752512156,0.2861361678552245,0.377229440432143,0.4736222298976701,0.5452671328357631,0.31472084070532,0.4012059851097992,0.5262993356779992,0.6808934323087106,0.8050534335646168,1.7574609299483706,1.1875,1.3636363636363635,1.6,1.9285714285714286,2.5,0.8034015010385618,0.6769197319392304,0.7518515272564013,0.8179955659379269,0.8720207955691566,0.9159256011614949,264.5848608432968,54.12740000000001,83.955,136.25300000000001,286.89200000000005,560.9709999999999,0.7075987919703459,0.547573974730705,0.5474875002734885
2026-08-01,1111308,710,2768,2988,86399,4632942,10.68280882880589,7.0,8.0,10.0,13.0,15.0,5.853515127664992,3.0,4.0,5.0,7.0,10.0,6.777555295778886,3.0,4.0,6.0,9.0,11.0,0.433931007017925,0.2519122376048656,0.31727929609461913,0.4096912539838521,0.5237563690662637,0.6638950217321785,2.6278821435616933,1.5062622377080335,1.9092846581804257,2.4408624550218367,3.151797210382811,3.969636447638696,0.2545068873645589,0.1608497812087517,0.19506868408058664,0.24141440682539625,0.2984558897607543,0.3613748135967864,0.5917721150547791,0.3864753347176758,0.476042736936828,0.5911619257294872,0.700806706738374,0.8080676049487795,1.5685532530460589,1.2222222222222223,1.3333333333333333,1.5,1.7272727272727273,2.0,0.7969794229567229,0.6921896267542977,0.7496770550273392,0.8044420656329025,0.8522796237279003,0.8911223460236319,120.27136403199111,53.357600000000005,74.265,98.144,126.10900000000001,185.8498,0.5825868192429279,0.4110303461376657,0.4110173350739245
2026-08-02,2307141,656,1472,1887,86398,4485409,10.429546980254173,6.0,8.0,10.0,12.0,15.0,6.094573948471029,2.0,4.0,5.0,8.0,11.0,6.081797768415204,2.0,4.0,5.0,8.0,11.0,0.4518725405262119,0.25674370380884515,0.3233465294336203,0.4253771190529345,0.5540943450775493,0.7008228925371903,2.5477182669826997,1.4268940279666573,1.804746806901878,2.350855171119621,3.0926572855208576,3.8949348521888987,0.2544243416566165,0.16094833503665504,0.1952977951011815,0.24092224409892482,0.29907734947708814,0.36194126091149237,0.6027282310559723,0.3804524497240534,0.4758639151479836,0.6018010407355324,0.7240777546030073,0.8315698097271427,1.5739080343411447,1.2,1.3076923076923077,1.5,1.7272727272727273,2.0,0.81058720573911,0.7027350550186342,0.7642284175353147,0.8200125100132123,0.8689108417186462,0.9070357635291841,95.07363919303688,47.714,64.95525,87.4775,113.70100000000001,147.98770000000005,0.6248129975753642,0.4543678515816761,0.4543400853423133
2026-08-03,7635420,1096,360,3030,86399,5158757,11.551059618745587,6.0,8.0,11.0,14.0,17.0,6.578613439540592,2.0,3.0,6.0,9.0,12.0,6.483674579566893,2.0,3.0,6.0,9.0,12.0,0.40428536418059696,0.210221754357202,0.2691130347796909,0.3657381905722966,0.5092798129756226,0.663112836952349,2.9715540296948726,1.508038970646951,1.9635571145118482,2.734196279680907,3.715910679850931,4.756881622931197,0.2781333139474719,0.14166035714706604,0.19000351826466255,0.25835981678316833,0.33654928860376915,0.4320113853240969,0.5499261237655878,0.32344729298751224,0.4057239315782897,0.5322507983862087,0.6885914748272581,0.8061412108338806,1.820739193291172,1.2222222222222223,1.4,1.625,2.0,2.625,0.8014827039091293,0.6827815814643108,0.7513962449193909,0.8126928625269179,0.8657312139802325,0.9090909090909091,194.36720571997364,39.0522,62.090500000000006,100.938,203.719,511.2314,0.6939928273738212,0.5317368235800232,0.5312775454088728
2026-08-04,9984256,1157,142,3432,86399,6045012,13.464959085174597,8.0,11.0,13.0,16.0,19.0,7.828597553212421,2.0,5.0,7.0,10.0,14.0,7.370225473401546,2.0,4.0,7.0,10.0,13.0,0.3089195316973247,0.14635816958433465,0.1853540821847912,0.25924392888332304,0.38860514505475285,0.539771246579165,4.137101245341584,1.8526366610743572,2.573306125070527,3.8573709490804173,5.3950794550356465,6.832553337079283,0.3253664509275021,0.14182994740522004,0.21281396228121083,0.3095411940713461,0.4145381922243433,0.5261087416158173,0.45669424963728683,0.2510635042255302,0.31501888206440565,0.42049777696291885,0.5741009710429926,0.7194035869072721,1.9090309448615497,1.3125,1.5,1.7272727272727273,2.0714285714285716,2.7142857142857144,0.7977838024700405,0.690348569172024,0.7487115459278835,0.8047510926479068,0.8556578883504551,0.8995447365110452,270.1718334471464,38.1728,59.1245,96.44500000000001,214.92700000000002,454.03499999999997,0.6941668215689061,0.531722267477418,0.531548510463699
2026-08-05,10183150,1116,388,3226,86399,6006012,13.790367944073427,9.0,11.0,14.0,16.0,19.0,7.670412852000602,2.0,5.0,7.0,10.0,13.0,7.9139110406370445,2.0,5.0,7.0,10.0,13.0,0.29444803623253757,0.14503410581851953,0.18130249048484778,0.2427889360719471,0.36155968351062157,0.5250563277934867,4.296053737403228,1.9045575628981786,2.7657950975583567,4.118803830927716,5.515644034118081,6.894929951680866,0.32572045445079884,0.14899168238792485,0.2269020177317684,0.3115073165889109,0.4005627737399604,0.5116643265162619,0.4444353743015935,0.25223796591734443,0.3138861619770802,0.4059267286291835,0.5484702578982072,0.7051600630986841,1.862063954405991,1.3125,1.5,1.7333333333333334,2.05,2.5294117647058822,0.8023741194294679,0.6981931481417264,0.7531700187770143,0.8076086351012681,0.8585124496262659,0.9023054699019251,168.68401954883737,34.70780000000001,54.455,88.59100000000001,187.591,425.85499999999996,0.6780912934008889,0.5131855348421154,0.5128924016344906
2026-08-06,9262377,1013,672,2857,86399,6001155,12.883019479392123,8.0,10.0,13.0,15.0,18.0,7.216845297344846,2.0,4.0,7.0,9.0,12.0,7.5521244458847905,3.0,5.0,7.0,10.0,13.0,0.29324117506507524,0.15021201570351506,0.186590132443934,0.24729880918828945,0.35734459098241295,0.5069958156034838,4.213960673796343,1.9724028673785226,2.7984192997504063,4.043691125251701,5.359340220116893,6.657257046428279,0.34059162945873367,0.16614576845541956,0.2430728457559953,0.3243196870447764,0.41528648972737836,0.5281857210191484,0.4439320551566668,0.25791125723679525,0.3189636659501576,0.4089549211500431,0.5442113753490545,0.6903841035400404,1.8238323899066224,1.3076923076923077,1.5,1.7058823529411764,2.0,2.4166666666666665,0.8016048451032907,0.6921570206669617,0.7493581824039955,0.807168817899453,0.8617964493533639,0.9073954410000886,166.2471722936608,37.173200000000016,57.033500000000004,89.617,182.748,412.93459999999976,0.672574159893127,0.5069037662546675,0.5066007683738545
2026-08-07,7238772,999,329,2794,86399,5233755,12.851583930369564,8.0,10.0,13.0,15.0,18.0,7.234516603201426,3.0,4.0,7.0,9.0,12.0,7.0867949860530794,3.0,4.0,7.0,9.0,12.0,0.3136534679708213,0.1375629762057026,0.1769816027119968,0.2584888954056229,0.4063431891576109,0.5775533334140943,4.228033070320437,1.731441831271329,2.460973942065852,3.8686381418079554,5.650304809628558,7.269397825329987,0.34928103984751163,0.13736264073499757,0.20566928894511977,0.31990908244567595,0.4659733114412354,0.6109059859682944,0.4618478485534651,0.23606676019916265,0.30841075864839057,0.42479940526545157,0.5952068617667716,0.7467224102342818,1.729008286313449,1.25,1.4,1.6,1.8888888888888888,2.2777777777777777,0.852376442135395,0.7597795052545413,0.8116238013739974,0.8611162381297495,0.9030666638104786,0.9375,193.85206542899803,25.882200000000005,43.1195,79.32000000000001,240.95,458.779,0.685529275610903,0.5217368184345885,0.5214583203773153
2026-08-08,847926,493,423,2312,86399,4621648,10.784731304760472,7.0,9.0,11.0,12.0,14.0,6.5233162420861355,3.0,4.0,6.0,8.0,10.0,5.508443384761398,2.0,4.0,5.0,7.0,9.0,0.27499457746414413,0.15031779002013845,0.1830552945402968,0.2390569504726393,0.32868450137594524,0.4490284786351191,4.339801448197403,2.227030256806066,3.042431254938341,4.183103641299284,5.462830247927737,6.652572525620736,0.4257725907139784,0.20190905910902235,0.2725311546140959,0.39043693375437394,0.5667464037240046,0.699747579111274,0.4288848725450347,0.2449468575290287,0.31309771651778373,0.410115563559958,0.5119783166239217,0.647418958553046,1.497401126571259,1.2,1.3076923076923077,1.4545454545454546,1.625,1.8571428571428572,0.8789565013027701,0.8008017275235323,0.8435585646657736,0.8865528551974218,0.9192532933528743,0.9484896511589002,43.248973877012475,12.846,19.775000000000002,32.977000000000004,49.142,85.8794,0.6264367010592178,0.456199808364091,0.4560171956705753
2026-08-09,920979,359,1116,1410,86399,4732707,11.043877822659985,8.0,9.0,11.0,13.0,15.0,6.096031204064862,3.0,4.0,6.0,8.0,10.0,6.184689637611546,3.0,4.0,6.0,8.0,10.0,0.3348971893437696,0.17510505925295186,0.21742986004278791,0.2862017838868851,0.39802352636268984,0.6052816068630539,3.65260364261474,1.6521235548237168,2.512414301582698,3.49403831946494,4.5991843061629645,5.710857279377089,0.353151580380816,0.14866475673798799,0.23383620581634923,0.3190768266581307,0.43261935783208105,0.6257140006230791,0.49566047952444714,0.2912274588378779,0.3700101533693155,0.46744365503845026,0.5987593305838644,0.770559486037483,1.5138655442191877,1.2142857142857142,1.3333333333333333,1.4615384615384615,1.6666666666666667,1.875,0.8806431551152084,0.802814033550323,0.8462881938885423,0.8869279725234269,0.9223831868097325,0.9512930229013923,59.74039064109538,12.5,22.933,35.704,58.032000000000004,153.872,0.5968442099081683,0.42543248675161854,0.4253286395810868
