feat,side,h,s_dec,q_dec,n,n_fill,sum_pnl,sum_ret,sum_retc,sum_ret_fill,sum_retc_fill,sum_mm,uncond,filled,uncond_mic,filled_mic,p_fill,penalty,penalty_mic,penalty_signed,penalty_mic_signed,alpha_signed,pen_daily,pen_se,n_day,pen_t
obi,1,0.5,0,9,270989.0,15047.0,-8123.560549263471,-25082.196319322153,21504.73040521318,-15733.887191573154,-12271.402964634857,-3931.8574599954013,-0.09255798692685738,-1.0456494445120725,0.07935646983904579,-0.8155381780178679,0.055526239072434674,-0.9530914575852152,-0.8948946478569136,-0.9530914575852152,-0.8948946478569136,-0.09255798692685738,,,,
obi,1,1.0,0,9,270985.0,21274.0,-15709.889616605167,-36040.96637900634,25844.705502254863,-26325.754011776182,-19730.98692632618,-3705.717944192308,-0.13299985747921966,-1.2374614088453597,0.09537319594167523,-0.9274695368208226,0.0785061903795413,-1.10446155136614,-1.0228427327624978,-1.10446155136614,-1.0228427327624978,-0.13299985747921966,-1.0696678682272784,0.044976922301077166,97,-23.782593683642524
obi,1,3.0,0,9,270975.0,39719.0,-39194.06490653279,-56293.685027187545,33190.65663205287,-59530.9866872203,-44261.32524080212,-4406.527583533829,-0.20774493967040333,-1.4988037636199376,0.1224860471705983,-1.1143615207029915,0.14657809761048068,-1.2910588239495342,-1.23684756787359,-1.2910588239495342,-1.23684756787359,-0.20774493967040333,,,,
obi,1,5.0,0,9,270967.0,53117.0,-60316.4931965797,-67198.32790006608,36796.495820849144,-88379.26686846672,-65879.0647605494,-4605.329972795785,-0.24799450818758773,-1.6638602870731916,0.13579696354481965,-1.2402632821987198,0.19602756055165388,-1.4158657788856037,-1.3760602457435396,-1.4158657788856037,-1.3760602457435396,-0.24799450818758773,,,,
obi,1,10.0,0,9,270945.0,77584.0,-107100.07034917321,-85113.71448511463,37322.539869481836,-149807.1652903386,-114344.98127599926,-5698.0099688316095,-0.3141365018181351,-1.9309028316449088,0.1377495058756642,-1.4738216807073528,0.28634593736736236,-1.6167663298267736,-1.611571186583017,-1.6167663298267736,-1.611571186583017,-0.3141365018181351,-1.6229439928451765,0.08811226636361506,97,-18.419047197670906
obi,1,30.0,0,9,270845.0,127236.0,-223574.49007570662,-106466.11731384961,34121.407371018126,-298596.57146887266,-236395.23822100327,-9826.789601197199,-0.39308873087503776,-2.3467931361318546,0.12598130802125987,-1.8579273021865137,0.4697742251103029,-1.9537044052568169,-1.9839086102077736,-1.9537044052568169,-1.9839086102077736,-0.39308873087503776,,,,
obi,1,60.0,0,9,270757.0,160370.0,-320640.3673950854,-118157.459693105,32324.516371418544,-420346.2408871837,-336191.46724294056,-11225.998191309474,-0.4363966940581592,-2.6211027055383407,0.11938570885117852,-2.096348863521485,0.592302322746965,-2.1847060114801815,-2.2157345723726634,-2.1847060114801815,-2.2157345723726634,-0.4363966940581592,,,,
obi,1,0.1,1,0,114069.0,6304.0,-933.9701136998648,-7648.7836864702185,17166.149649077077,-5547.5324088084935,-1710.325637835313,-157.23939967677404,-0.067054008420081,-0.8800019684023626,0.15048917452662053,-0.27130800092565244,0.05526479586916691,-0.8129479599822815,-0.42179717545227297,-0.8129479599822815,-0.42179717545227297,-0.067054008420081,-0.7715971454043286,0.06152863281241056,97,-12.540456534387587
obi,1,0.5,1,0,114069.0,19855.0,-10717.414274652645,-23596.896822768587,32498.77422945524,-24136.144111285063,-14362.955196299294,-1811.2036564302516,-0.2068651151738736,-1.2156204538546997,0.2849045247127199,-0.7233923543842505,0.17406131376622921,-1.0087553386808261,-1.0082968790969704,-1.0087553386808261,-1.0082968790969704,-0.2068651151738736,,,,
obi,1,1.0,1,0,114065.0,30871.0,-24866.72281448941,-31574.21612484093,32107.918442356888,-46009.064670676235,-29461.254527020967,-1675.4756083150728,-0.27680897843195484,-1.4903652188356786,0.2814879098966106,-0.9543343113932482,0.27064393109192125,-1.2135562404037237,-1.2358222212898589,-1.2135562404037237,-1.2358222212898589,-0.27680897843195484,-1.1606858280002337,0.07834860400348222,97,-14.814377904533522
obi,1,3.0,1,0,114063.0,48825.0,-61392.47416347595,-43391.15050813635,27515.29407285545,-95722.578227736,-67203.21472261206,-1008.3122397887226,-0.38041389853095525,-1.9605238756320738,0.24122891799142096,-1.3764099277544712,0.42805291812419455,-1.5801099771011184,-1.6176388457458921,-1.5801099771011184,-1.6176388457458921,-0.38041389853095525,,,,
obi,1,5.0,1,0,114060.0,58298.0,-87510.71073741624,-46251.11959298345,26356.08767596665,-129934.57176401089,-95012.58787696171,-1478.7243326994214,-0.4054981552953134,-2.2287998175582504,0.23107213463060364,-1.6297743983835074,0.5111169559880765,-1.823301662262937,-1.860846533014111,-1.823301662262937,-1.860846533014111,-0.4054981552953134,,,,
obi,1,10.0,1,0,114056.0,70924.0,-127682.43991194207,-51204.63755385256,24225.718457788716,-181355.72166448453,-136833.8083577174,-1338.3896634714883,-0.4489429539336165,-2.5570430554464574,0.21240196445420423,-1.9293019056696945,0.6218348881251315,-2.108100101512841,-2.141703870123899,-2.108100101512841,-2.141703870123899,-0.4489429539336165,-1.9397295577621483,0.1196972335652509,97,-16.205299821776897
obi,1,30.0,1,0,114036.0,88378.0,-178141.72199907622,-43609.838073072344,33454.776839111866,-248290.10050743393,-191362.69247245818,-2302.5175247096486,-0.3824216744981615,-2.809410718815021,0.2933703114727969,-2.1652752095822283,0.7750008769160616,-2.4269890443168594,-2.458645521055025,-2.4269890443168594,-2.458645521055025,-0.3824216744981615,,,,
obi,1,60.0,1,0,113983.0,95886.0,-200877.79414200978,-41972.36692672035,35931.97310965362,-279287.18829615077,-216370.30375976142,-2332.9214689966084,-0.36823356927542134,-2.912700376448603,0.31523975601320914,-2.256536968480919,0.8412307098426959,-2.5444668071731815,-2.571776724494128,-2.5444668071731815,-2.571776724494128,-0.36823356927542134,,,,
obi,1,0.1,1,1,95750.0,3456.0,-867.7315749916246,-5530.503102893194,10295.175205157335,-2850.91809319984,-1977.4255838852198,-839.3476321129433,-0.057759823528910646,-0.824918429745324,0.10752141206430636,-0.5721717545964178,0.036093994778067885,-0.7671586062164134,-0.6796931666607241,-0.7671586062164134,-0.6796931666607241,-0.057759823528910646,-0.7324193384807764,0.05936102341820299,96,-12.338387991069926
obi,1,0.5,1,1,95750.0,11408.0,-7366.844259384942,-17378.521965435473,20844.068479627676,-13436.707614424462,-10137.008704071975,-1958.087629576211,-0.18149892392099712,-1.1778320138871372,0.21769262119715588,-0.8885877195014004,0.11914360313315926,-0.9963330899661401,-1.1062803406985562,-0.9963330899661401,-1.1062803406985562,-0.18149892392099712,,,,
obi,1,1.0,1,1,95750.0,18169.0,-15514.25918679723,-23018.28716945323,21943.139490669946,-25622.78468257612,-18641.874992501052,-1766.306046401293,-0.24039986599951155,-1.4102473819459584,0.22917116961535192,-1.0260264732511999,0.18975456919060052,-1.169847515946447,-1.2551976428665519,-1.169847515946447,-1.2551976428665519,-0.24039986599951155,-1.1086227202772245,0.06395956077381024,97,-17.333182199262012
obi,1,3.0,1,1,95750.0,31486.0,-41598.98080043903,-31921.796426124656,19117.334049974845,-60496.73084210983,-45662.97251235473,-1439.2076636948489,-0.3333869078446439,-1.9213850867722106,0.19965884125300098,-1.4502627362114824,0.3288355091383812,-1.5879981789275668,-1.6499215774644833,-1.5879981789275668,-1.6499215774644833,-0.3333869078446439,,,,
obi,1,5.0,1,1,95744.0,39574.0,-63072.99717581428,-34702.594052112334,18321.451854790306,-87969.64136898276,-68369.69253001115,-1789.7049167319435,-0.36245189309107967,-2.222915079824702,0.19135874681223164,-1.7276416973268092,0.41333138368983957,-1.8604631867336223,-1.9190004441390407,-1.8604631867336223,-1.9190004441390407,-0.36245189309107967,,,,
obi,1,10.0,1,1,95738.0,51276.0,-100880.44263501574,-39883.66048104766,15458.053493801737,-134853.90483004015,-107619.0241379902,-1860.82272708389,-0.416591744981592,-2.6299614796403805,0.16146204739812547,-2.098818631289301,0.5355867053834423,-2.2133697346587886,-2.2602806786874265,-2.2133697346587886,-2.2602806786874265,-0.416591744981592,-2.0421994588806593,0.1195145699948011,97,-17.087451839298716
obi,1,30.0,1,1,95713.0,69074.0,-168211.001885016,-48803.93212894897,9253.092031337892,-217305.4405383474,-177913.09588450778,-2220.1247857406324,-0.5098986775981211,-3.1459802608557115,0.09667539447450077,-2.5756883325782174,0.7216783509032211,-2.6360815832575906,-2.6723637270527183,-2.6360815832575906,-2.6723637270527183,-0.5098986775981211,,,,
obi,1,60.0,1,1,95687.0,76735.0,-188579.47115116476,-35285.00616120367,24080.254761489778,-244911.14845975302,-199549.78451021574,-1868.893110730188,-0.3687544406366975,-3.19164851058517,0.2516564921200349,-2.6005054344199614,0.8019375672766416,-2.8228940699484726,-2.8521619265399965,-2.8228940699484726,-2.8521619265399965,-0.3687544406366975,,,,
obi,1,0.1,1,2,73798.0,2111.0,-685.3248374954936,-3845.993021618954,6558.845169612848,-1756.2214773539781,-1491.106519360743,-663.371390490823,-0.05211513891459056,-0.8319381702292649,0.0888756493348444,-0.7063507907914462,0.02860511124962736,-0.7798230313146743,-0.7952264401262906,-0.7798230313146743,-0.7952264401262906,-0.05211513891459056,-0.7097387132509422,0.08013717371371332,96,-8.856547846152571
obi,1,0.5,1,2,73798.0,7120.0,-4996.422286968704,-12989.871561219188,13311.121278918936,-8430.74242804968,-6877.074457037036,-1416.7007981644012,-0.1760192899701779,-1.184093037647427,0.18037238514484044,-0.9658812439658758,0.09647957939239546,-1.008073747677249,-1.1462536291107162,-1.008073747677249,-1.1462536291107162,-0.1760192899701779,,,,
obi,1,1.0,1,2,73797.0,11509.0,-9819.819200391834,-16604.811576571017,14743.775581422904,-15696.416088616537,-11843.041625776463,-1218.779956343807,-0.22500659344649535,-1.3638383950487911,0.19978827840458155,-1.0290243831589594,0.15595484911310759,-1.1388318016022958,-1.2288126615635409,-1.1388318016022958,-1.2288126615635409,-0.22500659344649535,-1.1007112914066242,0.06111038012143187,97,-18.011854765416462
obi,1,3.0,1,2,73793.0,20972.0,-27307.23538403479,-21919.96900152517,14789.63023327494,-39032.63042305795,-30085.788080967224,-1138.5617958550042,-0.2970467253198158,-1.8611782578227136,0.2004205037506937,-1.4345693343966825,0.28420039841177347,-1.564131532502898,-1.6349898381473762,-1.564131532502898,-1.6349898381473762,-0.2970467253198158,,,,
obi,1,5.0,1,2,73791.0,26757.0,-42327.772103191004,-25067.453788877236,13171.590279972095,-58093.15320457641,-45827.22985728117,-1259.7308276050258,-0.33970882341853664,-2.171138513457279,0.17849860118404812,-1.7127192830766218,0.3626051957555799,-1.8314296900387423,-1.89121788426067,-1.8314296900387423,-1.89121788426067,-0.33970882341853664,,,,
obi,1,10.0,1,2,73788.0,35657.0,-71490.42386127835,-28046.911817435506,12090.586424201872,-93875.35313676384,-76273.12438267375,-1537.4333847866324,-0.3801012606038313,-2.632732791226515,0.1638557275465099,-2.139078564732696,0.48323575649157047,-2.2526315306226836,-2.302934292279206,-2.2526315306226836,-2.302934292279206,-0.3801012606038313,-2.0614705530905213,0.10482541958408474,97,-19.665750552392797
obi,1,30.0,1,2,73765.0,49989.0,-120999.17244159227,-26327.799042258874,16359.552296298863,-155010.84822307414,-127843.91646106687,-1714.7052350497204,-0.35691451287546766,-3.1008991622771838,0.22177933025552585,-2.5574409662339086,0.6776791161119772,-2.743984649401716,-2.7792202964894344,-2.743984649401716,-2.7792202964894344,-0.35691451287546766,,,,
obi,1,60.0,1,2,73727.0,56993.0,-143154.3457626224,-25254.159012090142,18465.712019420014,-183347.3615324171,-151212.72748388525,-1653.7675403683227,-0.3425360995576945,-3.21701544983449,0.25046064561720965,-2.6531806973467837,0.7730275204470547,-2.8744793502767956,-2.9036413429639936,-2.8744793502767956,-2.9036413429639936,-0.3425360995576945,,,,
obi,1,0.1,1,3,58923.0,1411.0,-477.6890116248995,-3096.181544460671,4866.109732779676,-1186.5082608034425,-1013.9302636361865,-437.28342533531986,-0.05254623057992076,-0.8408988382731697,0.08258421554876154,-0.718589839572067,0.023946506457580233,-0.7883526076932489,-0.8011740551208285,-0.7883526076932489,-0.8011740551208285,-0.05254623057992076,-0.7472256251324141,0.0718055494698186,94,-10.406237827711198
obi,1,0.5,1,3,58923.0,4811.0,-3642.818718541975,-10085.878050946489,10133.358010946715,-5910.597209287172,-4934.583566742177,-977.2721933628325,-0.17117047758848816,-1.2285589709597113,0.1719762743062423,-1.0256877087387606,0.08164893165656874,-1.0573884933712232,-1.1976639830450029,-1.0573884933712232,-1.1976639830450029,-0.17117047758848816,,,,
obi,1,1.0,1,3,58921.0,7807.0,-7218.917987533411,-13207.352286405703,10915.94230802701,-11129.095222158501,-8640.095646626794,-876.9343184906743,-0.22415356640935666,-1.4255277599793137,0.18526403672760153,-1.1067113675709996,0.13249944841397804,-1.2013741935699571,-1.2919754042986011,-1.2013741935699571,-1.2919754042986011,-0.22415356640935666,-1.1505465160420283,0.07359367511739252,97,-15.63376899178823
obi,1,3.0,1,3,58920.0,14461.0,-19587.11176787358,-17523.22115291157,11067.61051262657,-27424.116432596864,-21513.098939486903,-828.0076350149111,-0.29740701209965326,-1.8964190880711476,0.1878413189515711,-1.4876632971085613,0.24543448744059743,-1.5990120759714943,-1.6755046160601323,-1.5990120759714943,-1.6755046160601323,-0.29740701209965326,,,,
obi,1,5.0,1,3,58918.0,18916.0,-31185.664221677347,-19146.67494157295,11258.373122675988,-41985.312696593544,-33647.34670681118,-926.5578401245466,-0.3249715696658568,-2.2195661184496482,0.1910854598369936,-1.7787770515336847,0.3210563834481822,-1.8945945487837914,-1.9698625113706782,-1.8945945487837914,-1.9698625113706782,-0.3249715696658568,,,,
obi,1,10.0,1,3,58913.0,26043.0,-52813.22345056382,-21440.517441400465,10444.329058207879,-68841.37424876411,-56333.263025032385,-1200.2603052470376,-0.3639352509870566,-2.643373430432904,0.17728394510902312,-2.163086550129877,0.44205862882555635,-2.2794381794458474,-2.3403704952389,-2.2794381794458474,-2.3403704952389,-0.3639352509870566,-2.1543684173007294,0.1274413059206232,97,-16.90478924190072
obi,1,30.0,1,3,58906.0,38233.0,-98665.55492670646,-24996.469561644044,8859.565324339635,-124496.0522840546,-104169.54321574968,-1587.4255614724304,-0.4243450507867457,-3.256245972956729,0.15040174726410951,-2.724597683042128,0.6490510304553017,-2.831900922169983,-2.8749994303062376,-2.831900922169983,-2.8749994303062376,-0.4243450507867457,,,,
obi,1,60.0,1,3,58893.0,44290.0,-123429.71618256699,-25487.431855873114,9323.19993174625,-154347.60781851556,-129582.59874959661,-1256.6933989718439,-0.4327752339984907,-3.4849313122265877,0.15830743775569678,-2.9257755418739357,0.7520418385886268,-3.052156078228097,-3.0840829796296325,-3.052156078228097,-3.0840829796296325,-0.4327752339984907,,,,
obi,1,0.1,1,4,50792.0,1046.0,-365.5419770222633,-2268.8379056952267,3948.231011857046,-901.4421958415752,-739.4398875887731,-302.88335119883493,-0.04466919801731034,-0.8617994224106837,0.07773332437897791,-0.7069214986508348,0.020593794298314694,-0.8171302243933734,-0.7846548230298127,-0.8171302243933734,-0.7846548230298127,-0.04466919801731034,-0.7796560054587385,0.05522490131047258,94,-14.117834291374068
obi,1,0.5,1,4,50792.0,3440.0,-2580.8526838841303,-7046.034649954719,9176.179981346655,-4080.2930161842446,-3541.9917988783823,-755.3043253621278,-0.13872331567874308,-1.1861316907512338,0.18066191489499636,-1.0296487787437159,0.06772720113403685,-1.0474083750724907,-1.2103106936387122,-1.0474083750724907,-1.2103106936387122,-0.13872331567874308,,,,
obi,1,1.0,1,4,50792.0,5588.0,-5170.412886050217,-9349.700110890284,9816.557878771288,-7747.881944222296,-6268.868419909931,-739.0837775935299,-0.1840782034747654,-1.38652146460671,0.19326976450565617,-1.121844742288821,0.1100173255630808,-1.2024432611319447,-1.3151145067944772,-1.2024432611319447,-1.3151145067944772,-0.1840782034747654,-1.2043661042995029,0.0875874251752675,97,-13.750445362327945
obi,1,3.0,1,4,50791.0,10737.0,-14194.829617302608,-12795.613096670104,10140.646422439353,-19714.739313912436,-15944.586028346079,-963.5128070746115,-0.25192678026953796,-1.83614969860412,0.19965439590556108,-1.4850131347998583,0.21139571971412258,-1.584222918334582,-1.6846675307054193,-1.584222918334582,-1.6846675307054193,-0.25192678026953796,,,,
obi,1,5.0,1,4,50791.0,14210.0,-22255.389491924798,-13456.62698789927,11230.704389685774,-30035.655017001383,-24228.421720207178,-855.9060020831935,-0.2649411704415993,-2.113698452990949,0.22111603216486728,-1.7050261590575073,0.2797739757043571,-1.8487572825493497,-1.9261421912223746,-1.8487572825493497,-1.9261421912223746,-0.2649411704415993,,,,
obi,1,10.0,1,4,50787.0,20274.0,-40252.91288684761,-15161.713731408197,11043.652659546648,-52172.4577474077,-43011.19734576858,-1010.0518939055546,-0.2985353285566818,-2.5733677492062594,0.21745038414449855,-2.1214953805745576,0.3991966448106799,-2.274832420649578,-2.338945764719056,-2.274832420649578,-2.338945764719056,-0.2985353285566818,-2.1998896360469096,0.13431999678904874,97,-16.377975644995466
obi,1,30.0,1,4,50769.0,30925.0,-77908.53964328209,-13267.144116274783,14486.814484110491,-98057.23871851193,-82543.61407419282,-1541.187598003511,-0.26132372345870086,-3.170808042635794,0.28534764293388665,-2.6691548609278195,0.6091315566585909,-2.909484319177093,-2.9545025038617063,-2.909484319177093,-2.9545025038617063,-0.26132372345870086,,,,
obi,1,60.0,1,4,50759.0,36441.0,-101136.81206872234,-14603.920572813407,14243.61020719019,-125721.77532691509,-106409.9850585514,-1356.5750051962414,-0.28771095909717304,-3.4500089274969152,0.2806125062981972,-2.9200621568714196,0.7179219448767706,-3.1622979683997423,-3.200674663169617,-3.1622979683997423,-3.200674663169617,-0.28771095909717304,,,,
obi,1,0.1,1,5,42774.0,781.0,-199.95117669136673,-1749.0360225000322,3199.9542772135314,-593.0109077638599,-528.5873502517459,-269.83695555741417,-0.040890167449853465,-0.7592969369575671,0.07481073262293757,-0.6768083870060767,0.018258755318651516,-0.7184067695077136,-0.7516191196290143,-0.7184067695077136,-0.7516191196290143,-0.040890167449853465,-0.7273684457936938,0.08083500580788072,88,-8.998186349147037
