feat,k,side,s_dec,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
obi,0,1,3,60.0,350823.0,126593.0,914872.1691691816,-950116.919912383,-46384.93474320198,2299584.013000002
obi,0,1,4,0.1,342117.0,2787.0,22514.648938798175,-4671.963691589,17597.429247209166,125.91199999999996
obi,0,1,4,0.5,342117.0,7162.0,58640.98282546101,-15679.76423315491,42330.96259230611,1404.6209999999996
obi,0,1,4,1.0,342117.0,11515.0,93737.27568199413,-30273.61131481432,62450.34436717978,4616.526000000001
obi,0,1,4,3.0,342117.0,23827.0,190838.49190171683,-86655.27463366861,102086.44126804825,27419.079999999998
obi,0,1,4,5.0,342117.0,32418.0,254842.8557464698,-140459.31107894878,111530.76066752103,60761.19299999998
obi,0,1,4,10.0,342117.0,48590.0,372123.93179416965,-251282.885132943,116565.12666122642,178643.50500000006
obi,0,1,4,30.0,342117.0,88789.0,655608.1827331788,-569919.887573688,77874.86315949014,939423.9029999989
obi,0,1,4,60.0,342117.0,117679.0,865861.0960365509,-875860.0899002446,-20354.74586369427,2204843.0319999987
obi,0,1,5,0.1,402623.0,3302.0,25421.76812153975,-5225.679228652352,19905.512892887404,147.81799999999996
obi,0,1,5,0.5,402623.0,8565.0,64812.15111951758,-18656.532594949666,45401.89852456792,1673.6310000000003
obi,0,1,5,1.0,402623.0,13770.0,104184.26202437996,-35808.67305999911,67163.82896438088,5500.897
obi,0,1,5,3.0,402623.0,28676.0,212384.91564340453,-103737.07425354273,106124.35338986173,33002.209
obi,0,1,5,5.0,402623.0,39247.0,285085.54562124115,-166095.30630017057,115536.50332107025,73949.024
obi,0,1,5,10.0,402623.0,58584.0,412120.31603185827,-290918.13611757883,116046.78791427914,214734.11300000007
obi,0,1,5,30.0,402623.0,106551.0,718133.1708278441,-645608.0097054887,63148.67312235594,1120270.126999999
obi,0,1,5,60.0,402623.0,139906.0,936783.3386053189,-981645.1222495025,-57173.51164418607,2584593.8210000014
obi,0,1,6,0.1,369137.0,2789.0,22104.948795940196,-4341.874377242998,17517.642418697196,125.24699999999996
obi,0,1,6,0.5,369137.0,7357.0,58718.48153624108,-15716.503655642424,42354.56188059865,1429.552
obi,0,1,6,1.0,369137.0,11897.0,94499.29312376468,-30852.41109550889,62599.94602825579,4762.796999999998
obi,0,1,6,3.0,369137.0,24715.0,193496.40425082072,-85276.32356677137,106045.16068404928,28383.871999999996
obi,0,1,6,5.0,369137.0,33998.0,261457.05198429595,-136591.9706606365,121873.2573236595,64401.85199999999
obi,0,1,6,10.0,369137.0,50753.0,381404.66690611246,-245287.29832968084,131651.1045764317,186043.46699999998
obi,0,1,6,30.0,369137.0,91743.0,688374.6624258537,-562968.664983755,117332.61344209827,956145.2030000001
obi,0,1,6,60.0,369137.0,121527.0,926097.1277890746,-858280.3967816726,57122.3550074044,2260987.962999997
obi,0,1,7,0.1,389890.0,3205.0,26574.703434826737,-3904.7453167885087,22387.918118038226,147.92099999999996
obi,0,1,7,0.5,389890.0,8505.0,72337.77561943911,-15992.849013822244,55596.48660561684,1666.815000000001
