feat,side,h,s_dec,q_dec,n,n_fill,sum_as,sum_as2,sum_hs,sum_hs_post,sum_imp,sum_edge,sum_sprT,sum_wait
obi,-1,5.0,8,0,131204.0,66208.0,81794.28830693931,2997271.035065727,41187.304521850136,78937.77481491171,36758.213066786404,-15023.725862098738,105771.56180939214,94395.454
obi,-1,10.0,8,0,131204.0,81391.0,105626.42136878791,6982587.257254765,51810.753433731144,96069.49545163567,43052.60176941137,-40379.83253343479,105771.56180939214,202556.1719999999
obi,-1,30.0,8,0,131204.0,101930.0,148253.32431959853,24480484.955222912,67217.1754755501,120232.36064523854,51544.01699149905,-77994.99452859096,105771.56180939214,567799.5169999998
obi,-1,60.0,8,0,131204.0,110699.0,181024.83087697325,52067092.1755052,74266.28611835733,130845.80065315777,55009.143017134316,-94557.25921501883,105771.56180939214,945453.9289999997
obi,-1,0.1,8,1,104770.0,3917.0,3152.9589299329946,8165.864050393303,2132.86425139735,4583.63398988476,2417.661110957756,2107.9444052212116,78101.28177784273,187.78699999999998
obi,-1,0.5,8,1,104770.0,12151.0,13118.654768970266,63984.98761026397,6042.048007424984,13757.330100346875,7638.480302996778,4669.4271874905035,78101.28177784273,2523.498000000001
obi,-1,1.0,8,1,104770.0,19317.0,21410.85463396647,164667.04248908747,9559.548352792326,21202.389110032622,11494.085489022726,4469.678784928705,78101.28177784273,7748.61
obi,-1,3.0,8,1,104770.0,34079.0,36482.71259104541,673177.3531559256,17850.45773044323,36049.30667098533,17876.76875573403,-5493.39718973516,78101.28177784273,35018.227000000006
obi,-1,5.0,8,1,104770.0,42637.0,46334.32300333957,1324935.518181277,23069.576613845595,44891.32074327182,21377.683801760464,-17229.072673124898,78101.28177784273,68332.852
obi,-1,10.0,8,1,104770.0,55330.0,62647.26610714234,3219902.6633132575,31354.17107877082,58459.74079020256,26519.655218481617,-39889.6259028721,78101.28177784273,159577.54499999998
obi,-1,30.0,8,1,104770.0,75374.0,93371.40079378067,12245373.712132487,45800.184556680775,80661.7654769732,34084.62550236044,-80442.36364857208,78101.28177784273,524918.0470000001
obi,-1,60.0,8,1,104770.0,83959.0,110507.6289025119,26517443.981550895,52105.19287297239,90325.65762965198,37365.95087992705,-99868.16488004373,78101.28177784273,895044.6820000001
obi,-1,0.1,8,2,79584.0,2346.0,1837.755357007673,3985.019652850446,1217.8425518868412,2656.4171808676424,1428.3565618398811,1202.7646623636526,58834.40905380716,111.82599999999998
obi,-1,0.5,8,2,79584.0,7479.0,8105.150644315476,35397.12962566438,3369.0633550340763,8123.211486776925,4718.639003974459,2616.859859585553,58834.40905380716,1565.1399999999999
obi,-1,1.0,8,2,79584.0,11828.0,13584.563941118837,83411.47275841857,5378.699320382014,12540.951731148238,7100.497430207678,2617.8931458435213,58834.40905380716,4739.808
obi,-1,3.0,8,2,79584.0,21662.0,24260.79332671205,353963.08987014,10789.652856901876,22619.875589759155,11664.511160628286,-3716.815294408297,58834.40905380716,23037.665
obi,-1,5.0,8,2,79584.0,27912.0,31415.977877409983,717645.8647843138,14519.88851152157,29025.593410616722,14273.063009664189,-11761.797363353242,58834.40905380716,47310.626
obi,-1,10.0,8,2,79584.0,37499.0,43869.306630116145,1859469.3889684873,20579.334974125715,39044.47849748802,18140.809098639893,-29155.90091558844,58834.40905380716,116633.46099999997
obi,-1,30.0,8,2,79584.0,53900.0,72249.87939165048,7323868.303182397,31948.02834198091,56988.48778089105,24564.705099785737,-65872.59637886833,58834.40905380716,413902.4759999999
obi,-1,60.0,8,2,79584.0,61415.0,82692.27799235503,16208524.122939356,37556.68563709919,65478.15534992741,27381.48987592498,-84128.37235855446,58834.40905380716,737286.3790000001
obi,-1,0.1,8,3,66698.0,1650.0,1344.266123227084,3156.785123851251,809.7758261265598,1874.679953205753,1056.0832829020837,806.1739827276114,49642.328943109525,76.69999999999999
obi,-1,0.5,8,3,66698.0,5178.0,5806.556136680585,23375.63318601362,2197.239464552808,5645.088548317712,3424.6442159157104,1806.5956791414844,49642.328943109525,1066.5380000000002
obi,-1,1.0,8,3,66698.0,8312.0,9655.04797842641,57235.35956888717,3606.5652394611525,8824.742388668321,5178.991190232979,1932.253608827112,49642.328943109525,3351.858999999999
obi,-1,3.0,8,3,66698.0,15621.0,17431.09612582544,217190.17184425145,7390.833716583045,16197.434990177975,8713.922476825961,-1932.3770741856686,49642.328943109525,17074.545000000002
obi,-1,5.0,8,3,66698.0,20389.0,22731.681767336133,430724.30573383294,10195.060370844527,21036.66629739786,10699.16401280015,-7758.322653135072,49642.328943109525,35653.554999999986
obi,-1,10.0,8,3,66698.0,28445.0,30865.21411753847,1153114.3891280903,15230.724379899133,29623.222485941387,14187.351844849512,-21989.120403257697,49642.328943109525,93757.07899999997
obi,-1,30.0,8,3,66698.0,42635.0,51648.767351848524,4810325.845755459,25214.370657341886,45612.91884608703,20041.909040641895,-52858.72272498881,49642.328943109525,352643.7670000001
obi,-1,60.0,8,3,66698.0,49704.0,62538.446322991986,11028396.988306364,30499.365594217623,53714.64447749262,22790.72197589233,-70467.11994822623,49642.328943109525,657937.1620000002
obi,-1,0.1,8,4,55884.0,1240.0,990.0323408266563,2545.285797379032,624.5934221740362,1381.3775387934934,745.2655754285149,617.8276889928685,41072.741305212214,57.30300000000003
obi,-1,0.5,8,4,55884.0,3714.0,4333.282389530337,18053.32294805384,1541.117398292245,4040.707933023974,2474.7236184850585,1281.1259079581764,41072.741305212214,751.826
obi,-1,1.0,8,4,55884.0,5907.0,7193.110001585666,38750.95403293807,2438.2517683178366,6237.185746517476,3764.384578327529,1351.951775713897,41072.741305212214,2352.1499999999996
obi,-1,3.0,8,4,55884.0,11195.0,13053.724345299148,147372.15150827405,4990.918828500684,11272.14373796649,6216.630224820365,-1507.5979828025763,41072.741305212214,12308.335
obi,-1,5.0,8,4,55884.0,14868.0,16935.17973478743,293445.23683262465,7082.588136430365,15053.26935946125,7864.917275002085,-5848.126074115934,41072.741305212214,26646.992000000013
obi,-1,10.0,8,4,55884.0,21208.0,24409.42936906191,802890.560216774,10895.366939060263,21731.158598783302,10666.921813460674,-16810.189247462622,41072.741305212214,72821.80399999997
obi,-1,30.0,8,4,55884.0,33040.0,44108.486245526954,3414813.204039965,18947.04297879001,34413.24237992262,15175.226381154782,-43004.49659829461,41072.741305212214,289586.5849999998
obi,-1,60.0,8,4,55884.0,39753.0,53633.629835635904,7873438.613901449,23866.667435439744,41994.705922009955,17790.226583494863,-60128.908805546234,41072.741305212214,577900.93
obi,-1,0.1,8,5,49132.0,1002.0,726.6598226967793,1744.4625039298774,438.2946529110205,995.7520882001054,557.5147533194938,429.7432590391698,34724.47775845292,47.103
obi,-1,0.5,8,5,49132.0,2776.0,2843.22525922299,11018.626062862968,1093.9690146068328,2861.6391207133993,1761.9422615635833,911.9710567369309,34724.47775845292,553.8999999999999
obi,-1,1.0,8,5,49132.0,4330.0,4710.472262326453,24244.724163822597,1717.0119650345025,4411.400170593332,2675.3153055266002,1015.1195193931176,34724.47775845292,1690.2799999999995
obi,-1,3.0,8,5,49132.0,8559.0,10130.740076077655,107258.01914201479,3685.9321244173534,8550.46059305443,4805.905446317027,-948.9506658633641,34724.47775845292,9632.791000000001
obi,-1,5.0,8,5,49132.0,11580.0,12828.337639664218,196311.91193167536,5279.303741273091,11533.627430277807,6168.928871366509,-4175.349857415828,34724.47775845292,21378.584999999992
obi,-1,10.0,8,5,49132.0,16975.0,18007.434619337026,537211.0392441407,8292.534852354851,16909.492669077772,8499.339035469317,-12434.655448459114,34724.47775845292,60370.11099999999
obi,-1,30.0,8,5,49132.0,27191.0,31349.370367280397,2464839.34521864,14807.106512659215,27978.62800455898,12932.904153749938,-35334.59603562485,34724.47775845292,247117.265
obi,-1,60.0,8,5,49132.0,33235.0,40712.745032277744,5722833.963000229,19163.170712056144,34999.69859669869,15557.49857909016,-51035.98003998765,34724.47775845292,506095.13499999995
obi,-1,0.1,8,6,42350.0,736.0,536.7026821349854,1162.9282406070618,364.0567108596106,784.0717398206634,419.95976433854497,361.99493077923887,29519.1562560751,33.54400000000001
obi,-1,0.5,8,6,42350.0,1966.0,2084.6176981841877,7301.927328859232,799.9108884352265,2097.299056522893,1285.0228195475709,670.7341343512685,29519.1562560751,374.01599999999985
obi,-1,1.0,8,6,42350.0,3080.0,3515.7159825241474,17307.186380340547,1254.7562019038182,3218.4230585620408,1946.14823667404,722.1955939471663,29519.1562560751,1192.8310000000008
obi,-1,3.0,8,6,42350.0,6131.0,6475.451109547923,72366.68053695743,2686.287426696662,6263.844886911904,3540.24636458013,-643.9711307443334,29519.1562560751,6925.580000000002
obi,-1,5.0,8,6,42350.0,8391.0,9074.79366985719,145459.53855077128,3808.3571994318045,8517.201022884401,4650.783503327697,-3145.6207265789076,29519.1562560751,15763.031
obi,-1,10.0,8,6,42350.0,12512.0,13587.358569375134,381898.06210782274,6107.287248538592,12681.579611559946,6483.653851663018,-9970.74397464488,29519.1562560751,45760.752
obi,-1,30.0,8,6,42350.0,21001.0,26648.27070457448,1727167.215953262,11370.654861607989,21600.142513811756,10082.662986627965,-29019.74656364493,29519.1562560751,200407.347
obi,-1,60.0,8,6,42350.0,26586.0,35513.66894755427,4168917.661703378,15068.411444780702,27453.378285369698,12206.282633546189,-43852.98443883354,29519.1562560751,440881.7749999999
obi,-1,0.1,8,7,41759.0,533.0,390.5257022351817,687.4261130911223,279.02696768404684,606.2757020116339,326.645367808241,275.59093444453663,31312.446860655156,23.637999999999998
obi,-1,0.5,8,7,41759.0,1517.0,1602.5012505026186,5216.999500982834,673.1595256851543,1654.5627365697774,978.1964235080859,547.6263570994989,31312.446860655156,302.002
obi,-1,1.0,8,7,41759.0,2367.0,2654.043500220397,10994.236342961898,1059.8831413572816,2561.313113330929,1492.4313078180992,606.4751770808539,31312.446860655156,930.2620000000001
obi,-1,3.0,8,7,41759.0,4991.0,5286.413273290903,47792.63701131797,2420.5732121256065,5285.5185315250765,2838.4605889351606,-663.3451362509634,31312.446860655156,5912.725999999999
obi,-1,5.0,8,7,41759.0,6952.0,7237.463670984204,102682.94641196483,3540.165411885521,7424.2110017623,3838.638907375355,-2714.1550216741084,31312.446860655156,13632.362000000005
obi,-1,10.0,8,7,41759.0,10630.0,11265.024961896283,311679.26058382733,5744.434546130368,11482.16354972719,5653.740265189224,-8240.28010271859,31312.446860655156,40458.923
obi,-1,30.0,8,7,41759.0,18349.0,21613.95730508878,1487595.0699585336,10796.278800086493,19906.750824116025,8977.51558596816,-24912.593859756118,31312.446860655156,183391.95300000007
obi,-1,60.0,8,7,41759.0,23939.0,27819.400236587386,3531098.300993036,14711.969252945042,26154.990575309017,11269.572655001377,-39962.44655824403,31312.446860655156,424202.4189999999
obi,-1,0.1,8,8,38518.0,370.0,265.0714395830723,471.06244587760295,177.46179125763547,390.85567608758106,213.41417752221372,177.10745357382413,28049.59984208153,17.371000000000002
obi,-1,0.5,8,8,38518.0,1218.0,1209.4685037480824,3949.910697251185,502.63854348567605,1278.27880708036,774.4675698978324,423.4918194145382,28049.59984208153,262.469
obi,-1,1.0,8,8,38518.0,2018.0,2201.3715369726656,11106.355519709343,880.978825870057,2137.9692846694506,1252.3940316498679,443.75260926857857,28049.59984208153,861.3810000000003
obi,-1,3.0,8,8,38518.0,4227.0,4285.476590384374,44744.11849952628,2015.0672292687507,4394.882889279344,2358.353533835996,-476.9446121490258,28049.59984208153,5044.446999999998
obi,-1,5.0,8,8,38518.0,5906.0,6682.251163861614,94493.10992437895,2923.6369458519703,6093.356591528086,3133.0396661905575,-2233.591163651951,28049.59984208153,11617.710999999998
obi,-1,10.0,8,8,38518.0,9227.0,10887.33815319944,259590.10898078978,4911.442080865661,9572.972840116801,4589.9841890054395,-8052.15498701648,28049.59984208153,35990.96900000002
obi,-1,30.0,8,8,38518.0,16321.0,21692.593979647812,1256296.1579466339,9223.64933775695,16917.42107592638,7568.965247457672,-25288.133504924528,28049.59984208153,166263.73500000007
obi,-1,60.0,8,8,38518.0,21415.0,28953.519162887194,3125917.16922387,12528.406056539316,22300.039272579594,9601.777098351251,-40108.73793610329,28049.59984208153,386322.75899999996
obi,-1,0.1,8,9,215073.0,2679.0,1481.4876952922496,2727.852013231419,1722.9465315827943,3073.85179889561,1329.1501341576638,1718.8247035766265,161793.26107180855,116.14199999999997
obi,-1,0.5,8,9,215073.0,5813.0,4827.974073940168,15324.55126140848,3166.141713579558,6749.815526126713,3555.743432135649,2905.8025963417067,161793.26107180855,1022.0029999999998
obi,-1,1.0,8,9,215073.0,9083.0,8548.637422787497,38299.53727127819,4744.504907393626,10390.90207648231,5614.520599328121,3593.3116751637576,161793.26107180855,3441.035999999999
obi,-1,3.0,8,9,215073.0,19965.0,19758.120881430546,144170.22381749123,10933.9528550284,22743.35181642646,11720.959650899578,3466.6598695126872,161793.26107180855,23865.664999999997
obi,-1,5.0,8,9,215073.0,28690.0,29160.59254913141,294031.7454856959,16306.577930204186,32727.436425740518,16301.249929311502,-5.774553273926614,161793.26107180855,57858.54800000003
obi,-1,10.0,8,9,215073.0,45977.0,47571.16912514716,802379.0926240436,27382.742319064928,52381.86557655844,24817.86833402937,-13210.953074189043,161793.26107180855,184050.89200000008
obi,-1,30.0,8,9,215073.0,83996.0,91968.22976280133,3995195.0705349045,52256.72791970334,95384.97709522495,42787.148178761585,-66667.66529294997,161793.26107180855,879850.4739999995
obi,-1,60.0,8,9,215073.0,112628.0,135777.33006821337,10357242.620257124,71499.92915703951,127603.647174337,55638.69240103322,-122200.14737625574,161793.26107180855,2110650.983000001
obi,-1,0.1,9,0,277081.0,30736.0,30016.161950791316,82547.54522835123,18209.809576611326,40186.42940078363,21797.914757015227,17970.920283986365,194922.7770028771,1384.61
obi,-1,0.5,9,0,277081.0,73307.0,101222.84535685014,520739.2739142037,38079.48974751221,93972.3700472651,55479.5066966451,31757.59015963663,194922.7770028771,12872.693999999998
obi,-1,1.0,9,0,277081.0,100481.0,145693.54998591865,1125768.7820115394,51444.99462345385,125363.90872421667,73256.95998580928,32004.83099205539,194922.7770028771,32583.291999999983
obi,-1,3.0,9,0,277081.0,146563.0,212463.35589623472,3794535.523328608,77246.41672747709,175706.89933784705,97229.16874414144,8822.345044672315,194922.7770028771,114720.40499999996
obi,-1,5.0,9,0,277081.0,169074.0,247422.6949583149,6965036.8193084495,91367.02885869473,200236.88308618322,107372.8312542971,-15993.278585809181,194922.7770028771,200965.3390000001
obi,-1,10.0,9,0,277081.0,197033.0,297669.66757782875,15035677.950811038,109618.9413695387,230521.2981290145,119081.93423075344,-57199.22126285527,194922.7770028771,398273.38900000026
obi,-1,30.0,9,0,277081.0,232124.0,375358.6496881176,51476130.180059634,134173.9480562092,269358.9346018305,133011.8936339699,-113839.27498756004,194922.7770028771,1013310.6210000005
obi,-1,60.0,9,0,277081.0,245511.0,410812.23780981154,106962401.12037137,144206.2713255649,284720.3099287401,138177.12504725248,-136423.6817353211,194922.7770028771,1585596.8789999995
obi,-1,0.1,9,1,109940.0,7188.0,6526.352398709394,15480.345344618956,3514.2424911811054,8321.440867686842,4797.064193165629,3486.159787576621,74080.69869416556,327.46799999999985
obi,-1,0.5,9,1,109940.0,18751.0,23433.708639115335,96986.34124270894,7958.7282872737605,21153.835121093536,13150.078479427291,6320.708554546561,74080.69869416556,3480.0119999999997
obi,-1,1.0,9,1,109940.0,26968.0,34839.19740252508,207039.69237350492,11488.053374408117,29583.632641688575,18018.41340280909,6101.687374775034,74080.69869416556,9458.275000000001
obi,-1,3.0,9,1,109940.0,43423.0,56379.20561029033,706006.6045084418,19804.37288810489,46228.62271278193,26173.180494923046,-2408.2857319250843,74080.69869416556,39488.88
obi,-1,5.0,9,1,109940.0,52626.0,67862.66144386049,1312027.2595251924,25189.07251994884,55748.09502482943,30231.774669110484,-12873.26756218959,74080.69869416556,74994.48599999996
obi,-1,10.0,9,1,109940.0,65679.0,85185.00713092736,3155506.5641810386,33525.76763569039,69625.50243884335,35673.030941211255,-32596.286376385222,74080.69869416556,168244.71899999998
obi,-1,30.0,9,1,109940.0,84674.0,109725.19426601953,11546141.426432895,46935.24792464505,90391.00328839876,42870.90354168602,-65889.84636534087,74080.69869416556,509030.5979999998
obi,-1,60.0,9,1,109940.0,92325.0,125439.06812308455,25068987.092979282,52386.41387417618,98757.12357417843,45712.33943479353,-80460.96848082391,74080.69869416556,839144.1300000002
obi,-1,0.1,9,2,68902.0,3779.0,3273.99513341859,7059.853690525895,1827.4720334328724,4380.864837357466,2548.564529015803,1808.5157690513495,46088.17141329328,175.571
obi,-1,0.5,9,2,68902.0,9524.0,11695.530461903498,44452.42762747187,3947.0612738544874,10695.979692390654,6733.925383020939,3123.4465534932956,46088.17141329328,1738.1330000000007
obi,-1,1.0,9,2,68902.0,13833.0,17361.460823405083,92632.41222424197,5787.875024391008,15193.977919205527,9373.935421894817,2901.6380711239335,46088.17141329328,4868.908000000001
obi,-1,3.0,9,2,68902.0,23438.0,28197.73172785292,324801.9952938215,10558.26908267945,24895.359672940802,14224.086965603025,-1677.8876555517984,46088.17141329328,22490.69699999999
obi,-1,5.0,9,2,68902.0,28919.0,35002.526503444635,616418.1849385307,13729.150360229836,30599.08383025944,16714.318619406098,-7603.8669833189815,46088.17141329328,43683.148
obi,-1,10.0,9,2,68902.0,37086.0,46490.152719194186,1487498.0720319194,18714.508031067002,39189.74333471924,20245.488138098575,-20093.453263453328,46088.17141329328,102114.31599999998
obi,-1,30.0,9,2,68902.0,50361.0,64286.74402560242,5656863.148308531,27809.13839096865,53491.04038066548,25351.230754781474,-43203.20695574653,46088.17141329328,342656.43600000016
