c,rounds,n,usd,sz,long_share,dur_s,t0
1973,1,1,164.9427,0.195,1.0,0.0,1785506666524000000
1634,1,1,163.2575,0.175,1.0,0.0,1784901319122000000
861,1,1,163.072,0.14,1.0,0.0,1782185029625000000
507,1,1,162.4698,0.162,1.0,0.0,1780564384370000000
1051,1,1,162.37040000000002,0.136,0.0,0.0,1782482804494000000
2065,1,1,161.9902,0.188,1.0,0.0,1786111300237000000
1922,1,1,161.74089999999998,0.205,0.0,0.0,1785416575566000000
98,1,1,161.6832,0.21,0.0,0.0,1778346155117000000
1989,1,1,161.25324,0.188,0.0,0.0,1785708372920000000
1766,1,1,157.73877000000002,0.201,1.0,0.0,1785279239686000000
1988,1,1,157.13048,0.184,0.0,0.0,1785702857539000000
1927,1,1,156.74880000000002,0.195,0.0,0.0,1785418564649000000
1963,1,1,156.67179,0.181,1.0,0.0,1785506000631000000
850,1,1,156.2306,0.134,0.0,0.0,1782091377493000000
1110,1,1,155.07800000000003,0.14,0.0,0.0,1782749735604000000
1186,1,2,154.7892,0.146,0.0,0.0,1782995205153000000
16,1,2,152.02849999999998,0.247,0.0,0.0,1777987989376000000
56,1,1,147.46116,0.231,1.0,0.0,1778076380245000000
1975,1,1,147.17499999999998,0.175,1.0,0.0,1785506834659000000
2003,1,1,145.32366,0.186,1.0,0.0,1785758763890000000
1925,1,2,144.81521999999998,0.181,0.0,0.0,1785418528508000000
721,1,1,144.7083,0.165,1.0,0.0,1781021762717000000
1901,1,1,143.73512,0.202,1.0,0.0,1785359548627000000
470,1,2,143.45379999999997,0.133,0.0,0.0,1780477261308000000
557,1,1,143.40592,0.152,1.0,0.0,1780643043531000000
1462,1,1,141.99042,0.143,0.0,0.0,1784035813618000000
1782,1,1,141.56975,0.175,1.0,0.0,1785287740554000000
1457,1,2,141.31265,0.145,0.0,0.0,1784018020524000000
500,2,2,139.49960000000002,0.138,1.0,3.128,1780564300224000000
237,1,2,138.88490000000002,0.187,1.0,0.0,1778821702332000000
1318,1,1,137.20203999999998,0.146,0.0,0.0,1783446160596000000
1785,1,1,136.69422,0.173,1.0,0.0,1785290272557000000
11,1,1,133.309,0.22,0.0,0.0,1777980501319000000
530,1,1,133.04207000000002,0.137,1.0,0.0,1780616478543000000
1788,1,2,132.93033,0.16899999999999998,1.0,0.0,1785290461529000000
1227,1,1,132.57022,0.134,1.0,0.0,1783358875656000000
2009,1,1,130.8576,0.16,0.0,0.0,1785767592981000000
1937,1,1,130.47781,0.149,0.0,0.0,1785432022652000000
962,1,2,129.95839999999998,0.128,1.0,0.0,1782323909467000000
1201,1,3,129.8673,0.135,1.0,0.0,1783014345114000000
1421,1,1,129.80376,0.139,1.0,0.0,1783911514537000000
802,1,1,129.775,0.125,0.0,0.0,1781473400484000000
32,1,1,129.328,0.2,0.0,0.0,1777991070468000000
1673,1,1,127.86241999999999,0.146,1.0,0.0,1785162282699000000
1146,1,1,127.525,0.125,1.0,0.0,1782949848061000000
1054,1,1,126.7654,0.106,0.0,0.0,1782482888731000000
1032,1,2,125.91390000000001,0.10500000000000001,0.0,0.0,1782402443479000000
678,1,1,125.5386,0.132,0.0,0.0,1780925484334000000
755,1,1,125.22622,0.137,0.0,0.0,1781139872703000000
434,1,1,124.45209000000001,0.133,0.0,0.0,1779973350778000000
243,1,2,122.68176,0.16599999999999998,1.0,0.0,1778823388324000000
1427,2,3,118.95032,0.128,1.0,3.083,1783911829492000000
536,1,2,118.72944000000001,0.123,1.0,0.0,1780618230334000000
1954,1,1,118.49472,0.128,0.0,0.0,1785504743625000000
301,1,2,118.20375000000001,0.171,1.0,0.0,1779115755157000000
1463,1,1,117.9852,0.12,0.0,0.0,1784058919474000000
36,3,3,117.85244,0.177,0.0,5.981000000000001,1778019899083000000
581,1,1,117.47072,0.128,1.0,0.0,1780667988283000000
477,2,2,116.0459,0.107,0.0,2.918,1780477801341000000
1915,1,2,115.71911999999999,0.152,0.0,0.0,1785411538526000000
1504,1,1,115.56672000000002,0.138,1.0,0.0,1784243998689000000
1836,1,1,115.43497,0.151,1.0,0.0,1785341536561000000
686,1,2,114.13792000000001,0.11599999999999999,0.0,0.0,1780979942632000000
560,1,1,113.92513,0.121,1.0,0.0,1780644006425000000
1419,1,2,113.91140000000001,0.122,1.0,0.0,1783911418493000000
447,1,1,112.70259,0.117,0.0,0.0,1780061426228000000
1182,1,1,112.12530000000001,0.107,0.0,0.0,1782994431085000000
826,1,1,111.65700000000001,0.105,1.0,0.0,1781620308653000000
97,1,1,111.43974999999999,0.145,0.0,0.0,1778326433107000000
594,2,2,107.92656,0.119,1.0,3.0700000000000003,1780677111456000000
1275,1,1,107.26864,0.113,1.0,0.0,1783387291603000000
83,1,1,107.08929999999998,0.142,0.0,0.0,1778278340130000000
1948,1,2,106.38495,0.11699999999999999,0.0,0.0,1785450376571000000
1612,1,1,106.07826,0.111,0.0,0.0,1784647006121000000
274,1,2,105.95404,0.15,1.0,0.0,1778983279317000000
823,1,2,105.3954,0.099,1.0,0.0,1781620254692000000
1381,1,1,104.76263,0.107,0.0,0.0,1783555968703000000
1322,1,1,104.749,0.109,0.0,0.0,1783472143621000000
788,1,1,104.73700000000001,0.101,0.0,0.0,1781472854597000000
657,1,1,104.538,0.114,0.0,0.0,1780879038314000000
787,1,1,104.50470000000001,0.101,0.0,0.0,1781472843124000000
654,1,2,104.48181,0.11699999999999999,0.0,0.0,1780814310291000000
268,1,1,104.46089999999998,0.145,1.0,0.0,1778853946256000000
480,1,1,104.4192,0.096,0.0,0.0,1780481635244000000
1222,1,1,104.34000000000002,0.1,0.0,0.0,1783080116147000000
655,1,1,104.06244000000001,0.116,0.0,0.0,1780832766332000000
702,1,1,103.99565,0.115,1.0,0.0,1781019095634000000
1964,1,1,103.8588,0.12,1.0,0.0,1785506006649000000
1385,1,1,103.2066,0.105,0.0,0.0,1783583094619000000
795,1,1,102.55410000000002,0.099,0.0,0.0,1781473001578000000
427,1,1,102.55179,0.111,0.0,0.0,1779955587724000000
804,1,1,101.92,0.098,0.0,0.0,1781473811585000000
1364,1,1,99.938,0.107,0.0,0.0,1783517572664000000
1735,1,1,99.93751999999999,0.122,1.0,0.0,1785245954735000000
1895,1,1,99.85360000000001,0.14,1.0,0.0,1785359218576000000
1369,1,1,99.141,0.105,0.0,0.0,1783517737694000000
484,1,1,98.7552,0.096,1.0,0.0,1780563655228000000
751,1,1,98.24785000000001,0.113,1.0,0.0,1781133278599000000
1513,1,1,98.10992,0.118,1.0,0.0,1784244748677000000
870,1,1,97.886,0.085,1.0,0.0,1782185725561000000
853,1,1,97.4088,0.083,0.0,0.0,1782091593562000000
2044,1,1,97.39810000000001,0.115,1.0,0.0,1786014032012000000
679,1,1,97.33859999999999,0.102,0.0,0.0,1780931217318000000
1247,1,2,96.83999999999999,0.09999999999999999,1.0,0.0,1783378642691000000
747,1,2,96.44864999999999,0.11,1.0,0.0,1781124437600000000
450,1,3,96.28542,0.099,0.0,0.0,1780062689195000000
1397,1,2,96.15375,0.099,1.0,0.0,1783663950553000000
585,1,1,96.02985,0.105,1.0,0.0,1780676397299000000
348,1,1,95.59187999999999,0.122,0.0,0.0,1779656605471000000
9,1,1,95.55208,0.158,0.0,0.0,1777980450370000000
808,1,1,94.9858,0.091,0.0,0.0,1781474264457000000
1629,1,2,94.63094000000001,0.10099999999999999,1.0,0.0,1784901145122000000
1833,1,1,94.43079,0.123,1.0,0.0,1785341110581000000
1787,1,1,94.4112,0.12,1.0,0.0,1785290455576000000
424,1,1,94.27984,0.107,1.0,0.0,1779939417708000000
622,1,1,94.08617,0.107,1.0,0.0,1780684683347000000
319,2,2,93.42699999999999,0.143,1.0,2.954,1779200290435000000
1655,1,1,93.11509,0.103,1.0,0.0,1785160866661000000
1692,1,1,92.66508,0.108,1.0,0.0,1785163077704000000
682,1,1,91.60676,0.094,0.0,0.0,1780977608524000000
782,1,1,91.30816,0.092,0.0,0.0,1781207585563000000
302,2,2,91.17887,0.132,1.0,3.123,1779115800000000000
61,1,2,90.97056,0.144,1.0,0.0,1778077145088000000
196,1,1,90.88352,0.112,0.0,0.0,1778660123155000000
270,1,1,90.70848000000001,0.127,1.0,0.0,1778893261258000000
989,1,1,90.61,0.082,0.0,0.0,1782331517535000000
1619,1,1,90.582,0.093,0.0,0.0,1784729998072000000
708,1,1,90.57478,0.101,1.0,0.0,1781020581354000000
1952,1,1,90.37756,0.098,0.0,0.0,1785456200584000000
482,1,1,89.69200000000001,0.085,1.0,0.0,1780520203342000000
1179,1,1,89.2594,0.086,0.0,0.0,1782994020101000000
478,1,2,88.96180000000001,0.082,0.0,0.0,1780477969296000000
1854,1,1,88.52409999999999,0.119,1.0,0.0,1785354430569000000
2061,1,3,88.42627999999999,0.09699999999999999,0.0,0.0,1786028885132000000
1254,1,1,88.21788,0.092,1.0,0.0,1783382311651000000
1467,1,1,87.813,0.099,1.0,0.0,1784187853702000000
342,2,2,87.50125,0.11499999999999999,0.0,3.0650000000000004,1779371737354000000
526,1,1,87.45650000000002,0.085,0.0,0.0,1780596149425000000
1746,1,1,87.14952000000001,0.108,1.0,0.0,1785247094693000000
1175,1,3,86.39709,0.087,1.0,0.0,1782976284090000000
1365,1,1,86.25,0.092,0.0,0.0,1783517638612000000
1265,1,2,84.79831,0.089,1.0,0.0,1783384861659000000
1552,1,1,84.23895999999999,0.104,1.0,0.0,1784267797690000000
334,1,2,84.08782000000001,0.113,0.0,0.0,1779325255443000000
817,1,1,82.3308,0.076,0.0,0.0,1781547966617000000
847,1,1,82.30319999999999,0.071,0.0,0.0,1782091047642000000
1494,1,1,81.86412,0.097,1.0,0.0,1784222521773000000
776,1,1,80.94658,0.083,0.0,0.0,1781205593693000000
1958,1,1,80.661,0.092,1.0,0.0,1785505694547000000
2047,1,4,79.85548,0.095,1.0,0.0,1786014239128000000
2022,1,1,79.81608999999999,0.089,0.0,0.0,1785857331936000000
1923,1,1,79.49900000000001,0.1,0.0,0.0,1785418312576000000
358,1,1,78.88400000000001,0.1,0.0,0.0,1779699274394000000
197,2,2,78.10664,0.096,0.0,3.0900000000000003,1778660153096000000
439,1,1,77.65318,0.082,0.0,0.0,1779980952727000000
1400,1,1,77.35520000000001,0.08,1.0,0.0,1783664424539000000
66,1,1,77.198,0.121,1.0,0.0,1778170598234000000
1938,1,1,76.96054,0.086,0.0,0.0,1785446341577000000
352,1,1,76.84082000000001,0.098,0.0,0.0,1779656674372000000
1073,2,3,75.7365,0.07,1.0,3.003,1782741278668000000
2033,1,2,75.56655,0.087,1.0,0.0,1785979376018000000
1050,1,1,75.2031,0.063,0.0,0.0,1782482798485000000
1929,1,1,74.78496,0.092,0.0,0.0,1785418981564000000
1215,1,1,74.26289999999999,0.073,0.0,0.0,1783054106001000000
1941,1,1,73.6237,0.082,0.0,0.0,1785446485608000000
164,1,1,73.28292,0.102,1.0,0.0,1778601488205000000
576,1,1,72.84037,0.079,1.0,0.0,1780667925348000000
1129,1,1,72.77430000000001,0.069,1.0,0.0,1782917145115000000
1541,1,2,71.74423999999999,0.088,1.0,0.0,1784266819668000000
1426,1,2,71.59922,0.077,1.0,0.0,1783911778620000000
166,1,1,70.93053,0.099,1.0,0.0,1778603189131000000
1912,1,2,70.35915,0.093,0.0,0.0,1785410221534000000
1311,1,1,70.22261999999999,0.078,1.0,0.0,1783434424686000000
1804,1,1,70.06536,0.092,1.0,0.0,1785298576523000000
1395,1,1,70.038,0.072,1.0,0.0,1783663875550000000
157,1,2,69.61632,0.096,1.0,0.0,1778601227130000000
809,1,1,69.5695,0.065,0.0,0.0,1781530277485000000
1235,1,1,68.8562,0.07,1.0,0.0,1783367995611000000
842,1,1,68.79599999999999,0.06,0.0,0.0,1781811945524000000
1997,1,1,68.35328999999999,0.087,1.0,0.0,1785757848942000000
20,1,1,66.2865,0.107,0.0,0.0,1777988196294000000
1624,1,1,65.26146,0.066,0.0,0.0,1784764900130000000
672,1,1,64.83723,0.069,0.0,0.0,1780924125556000000
1130,2,2,64.2652,0.061,1.0,3.003,1782917775128000000
579,1,1,63.39513,0.069,1.0,0.0,1780667967344000000
1512,1,1,63.1826,0.076,1.0,0.0,1784244367696000000
1382,1,1,62.68992,0.064,0.0,0.0,1783555980596000000
2032,1,1,62.59104,0.072,1.0,0.0,1785979364058000000
1346,1,1,62.1117,0.07,1.0,0.0,1783499500601000000
1527,1,1,61.73175,0.075,1.0,0.0,1784247718730000000
801,1,1,61.2833,0.059,0.0,0.0,1781473184517000000
1669,1,1,60.599250000000005,0.069,1.0,0.0,1785162078717000000
786,1,1,59.99520000000001,0.058,0.0,0.0,1781472818501000000
1626,1,1,59.483999999999995,0.06,0.0,0.0,1784765845118000000
731,1,1,59.13243,0.063,0.0,0.0,1781035421572000000
784,1,1,58.705,0.059,0.0,0.0,1781207750610000000
1033,1,2,58.635,0.049999999999999996,1.0,0.0,1782426383501000000
1250,1,1,57.8682,0.06,1.0,0.0,1783381204550000000
1529,1,2,57.519130000000004,0.07,1.0,0.0,1784247739673000000
26,1,1,56.963699999999996,0.09,0.0,0.0,1777988724530000000
610,1,4,56.92864,0.064,1.0,0.0,1780678011341000000
528,1,2,56.3888,0.057999999999999996,1.0,0.0,1780616346290000000
1019,1,1,56.35,0.046,0.0,0.0,1782345644435000000
953,1,1,56.188,0.055,1.0,0.0,1782321521487000000
1010,1,1,56.0851,0.047,0.0,0.0,1782332795491000000
1647,1,1,56.016299999999994,0.061,1.0,0.0,1784917582067000000
1423,1,2,55.95,0.06,1.0,0.0,1783911529488000000
88,1,1,54.5832,0.072,0.0,0.0,1778278466183000000
375,1,1,54.27118000000001,0.058,0.0,0.0,1779840354873000000
1543,1,1,53.71146,0.066,1.0,0.0,1784266924616000000
2059,2,2,53.633250000000004,0.059,0.0,2.98,1786028834115000000
762,1,1,53.491080000000004,0.057,0.0,0.0,1781199014709000000
1942,1,1,53.030969999999996,0.059,0.0,0.0,1785446512558000000
1207,1,2,52.74335,0.055,1.0,0.0,1783014456134000000
1916,1,1,52.600080000000005,0.069,0.0,0.0,1785411607555000000
442,1,1,52.5734,0.055,0.0,0.0,1780043603138000000
1561,1,1,52.556380000000004,0.061,0.0,0.0,1784283430628000000
1177,1,1,52.4806,0.053,1.0,0.0,1782976335128000000
1219,1,1,52.4484,0.051,0.0,0.0,1783075709037000000
49,1,1,52.35769,0.077,0.0,0.0,1778021708174000000
1376,1,1,52.30224,0.054,0.0,0.0,1783555815651000000
980,1,1,52.24,0.05,0.0,0.0,1782331169474000000
1592,1,1,52.031310000000005,0.057,0.0,0.0,1784617417160000000
394,1,1,51.874559999999995,0.054,0.0,0.0,1779879954767000000
467,1,1,51.675399999999996,0.049,0.0,0.0,1780408714431000000
1378,1,1,51.663869999999996,0.053,0.0,0.0,1783555911649000000
1554,1,1,51.64138,0.061,0.0,0.0,1784282773649000000
760,1,1,51.58104,0.056,0.0,0.0,1781140280581000000
1214,1,1,51.321299999999994,0.051,0.0,0.0,1783053137036000000
515,1,1,51.08116,0.052,1.0,0.0,1780581766748000000
1589,1,2,50.90952000000001,0.056,0.0,0.0,1784606899137000000
2017,1,1,49.430400000000006,0.057,0.0,0.0,1785841566878000000
1321,1,1,49.37972,0.052,0.0,0.0,1783470463651000000
1454,1,1,49.33638,0.051,0.0,0.0,1784016187571000000
1436,1,2,49.05187,0.053,1.0,0.0,1783912591530000000
1576,1,1,48.9291,0.055,0.0,0.0,1784304610672000000
1483,1,1,48.296079999999996,0.056,1.0,0.0,1784200630713000000
401,1,1,48.286500000000004,0.05,0.0,0.0,1779880407719000000
540,1,1,47.18504,0.049,1.0,0.0,1780618371293000000
262,1,1,46.590720000000005,0.064,1.0,0.0,1778853541284000000
714,1,1,46.14116,0.052,1.0,0.0,1781020655843000000
753,1,1,45.99499,0.053,1.0,0.0,1781133389584000000
481,1,1,45.696000000000005,0.042,0.0,0.0,1780481686257000000
45,1,1,45.182120000000005,0.067,0.0,0.0,1778021204183000000
1553,1,1,44.5401,0.055,1.0,0.0,1784267803684000000
772,1,1,44.39,0.046,0.0,0.0,1781203811716000000
1957,1,1,43.8185,0.05,1.0,0.0,1785505625574000000
1568,1,1,43.593779999999995,0.051,0.0,0.0,1784296939686000000
1709,1,1,43.38213,0.051,1.0,0.0,1785218855662000000
1443,1,1,43.27431,0.047,1.0,0.0,1783920241586000000
520,1,1,43.0276,0.044,1.0,0.0,1780581847312000000
321,1,1,42.870799999999996,0.061,0.0,0.0,1779207376305000000
356,1,1,42.54444,0.054,0.0,0.0,1779657055744000000
68,1,1,41.84752,0.062,0.0,0.0,1778245040550000000
2030,1,1,41.76,0.048,1.0,0.0,1785979247010000000
633,1,1,41.67792,0.048,1.0,0.0,1780687065334000000
865,1,1,41.6628,0.036,1.0,0.0,1782185458603000000
165,1,1,41.62776,0.058,1.0,0.0,1778601515111000000
136,1,1,41.55592,0.056,1.0,0.0,1778598827139000000
310,1,1,41.55417,0.063,1.0,0.0,1779200050547000000
91,1,1,41.05134,0.054,0.0,0.0,1778278868270000000
1557,1,1,41.04432,0.048,0.0,0.0,1784283085758000000
346,1,1,40.719899999999996,0.053,0.0,0.0,1779461221349000000
1323,1,1,40.383,0.042,0.0,0.0,1783472149577000000
653,1,1,40.03155,0.045,0.0,0.0,1780813902297000000
840,1,1,38.658,0.034,0.0,0.0,1781804010545000000
1838,1,1,38.1695,0.05,1.0,0.0,1785341611596000000
1858,1,2,37.91187,0.051,1.0,0.0,1785354670652000000
1695,1,1,37.681599999999996,0.044,1.0,0.0,1785163314683000000
1212,1,1,37.1628,0.037,0.0,0.0,1783052606118000000
402,1,1,36.710660000000004,0.038,0.0,0.0,1779880413720000000
265,1,1,36.329,0.05,1.0,0.0,1778853574253000000
336,1,1,35.873760000000004,0.048,0.0,0.0,1779326566431000000
674,1,1,35.85528,0.038,0.0,0.0,1780925412512000000
878,1,1,35.256299999999996,0.031,1.0,0.0,1782192595574000000
1935,1,1,34.8708,0.04,0.0,0.0,1785431830652000000
1607,1,1,34.195679999999996,0.036,0.0,0.0,1784646403122000000
834,1,1,33.882000000000005,0.03,0.0,0.0,1781794089580000000
1431,1,1,33.413039999999995,0.036,1.0,0.0,1783912159560000000
783,1,1,32.778240000000004,0.033,0.0,0.0,1781207606558000000
1331,1,1,32.5188,0.036,1.0,0.0,1783498681687000000
1394,1,1,32.3712,0.032,0.0,0.0,1783600500669000000
99,1,1,32.35176,0.042,0.0,0.0,1778349191108000000
1453,1,1,31.847640000000002,0.033,0.0,0.0,1784016142501000000
1256,1,1,31.61037,0.033,1.0,0.0,1783382329539000000
1597,1,1,31.34392,0.034,0.0,0.0,1784622580087000000
1367,1,1,31.097220000000004,0.033,0.0,0.0,1783517719635000000
1591,1,1,31.029760000000003,0.034,0.0,0.0,1784617201434000000
1697,1,1,30.849700000000002,0.035,0.0,0.0,1785193218708000000
1221,1,1,30.833999999999996,0.03,0.0,0.0,1783075778053000000
1632,1,1,30.81474,0.033,1.0,0.0,1784901217098000000
205,1,2,30.774,0.04,1.0,0.0,1778808757232000000
1438,1,1,30.490020000000005,0.033,1.0,0.0,1783916821521000000
168,1,1,29.967000000000002,0.042,1.0,0.0,1778603588173000000
343,1,1,29.72775,0.039,0.0,0.0,1779372103360000000
1584,1,1,29.44557,0.033,0.0,0.0,1784546296641000000
103,1,1,29.44088,0.038,0.0,0.0,1778388650086000000
337,1,1,29.18682,0.039,0.0,0.0,1779326593391000000
2016,1,1,29.007440000000003,0.034,0.0,0.0,1785827085879000000
345,1,1,28.37715,0.037,0.0,0.0,1779461089347000000
148,1,1,27.83918,0.038,1.0,0.0,1778600843089000000
309,1,1,27.69816,0.042,1.0,0.0,1779199888380000000
488,1,2,27.6723,0.027,1.0,0.0,1780563802555000000
2015,1,1,27.553350000000002,0.033,0.0,0.0,1785779788055000000
873,1,1,27.487199999999998,0.024,1.0,0.0,1782192403614000000
438,1,1,27.446760000000005,0.029,0.0,0.0,1779980880735000000
2002,1,1,27.36615,0.035,1.0,0.0,1785758586978000000
17,1,2,27.10488,0.044,0.0,0.0,1777987998290000000
995,2,2,27.078000000000003,0.024,0.0,2.858,1782331595680000000
535,1,1,27.033440000000002,0.028,1.0,0.0,1780618221320000000
440,1,2,26.734119999999997,0.028,0.0,0.0,1780043588181000000
2037,1,1,26.716730000000002,0.031,1.0,0.0,1785979687991000000
766,1,1,26.56892,0.028,0.0,0.0,1781199239748000000
2039,1,1,26.43928,0.031,1.0,0.0,1786013363017000000
628,1,1,26.2038,0.03,1.0,0.0,1780684923338000000
1180,1,1,26.017500000000002,0.025,0.0,0.0,1782994104132000000
1388,1,1,25.59856,0.026,0.0,0.0,1783583226647000000
79,1,1,25.593500000000002,0.034,0.0,0.0,1778277788146000000
1455,1,1,25.21584,0.026,0.0,0.0,1784017636503000000
1546,1,1,25.18378,0.031,1.0,0.0,1784267611673000000
1570,1,1,25.027,0.029,0.0,0.0,1784297386729000000
490,1,1,24.552,0.024,1.0,0.0,1780563880226000000
558,1,1,24.502399999999998,0.026,1.0,0.0,1780643214332000000
1743,1,1,24.2823,0.03,1.0,0.0,1785246371749000000
792,1,1,23.779700000000002,0.023,0.0,0.0,1781472938517000000
190,1,1,23.027739999999998,0.029,0.0,0.0,1778646563101000000
1819,1,2,22.947119999999998,0.029,1.0,0.0,1785335059787000000
923,1,1,22.635900000000003,0.021,1.0,0.0,1782220336567000000
1387,1,1,22.62372,0.023,0.0,0.0,1783583211711000000
1602,1,1,22.45896,0.024,0.0,0.0,1784640799159000000
1147,1,1,22.426799999999997,0.022,1.0,0.0,1782950295144000000
1924,1,1,22.29976,0.028,0.0,0.0,1785418510527000000
770,1,1,22.10323,0.023,0.0,0.0,1781203751587000000
1921,1,1,22.01808,0.028,0.0,0.0,1785415345564000000
1015,1,1,21.763799999999996,0.018,0.0,0.0,1782333869538000000
717,1,1,21.233040000000003,0.024,1.0,0.0,1781021183694000000
1491,1,1,21.16975,0.025,1.0,0.0,1784220439699000000
1202,1,1,21.15498,0.022,1.0,0.0,1783014387101000000
1670,1,1,21.05664,0.024,1.0,0.0,1785162159685000000
491,1,1,20.444000000000003,0.02,1.0,0.0,1780563895225000000
1048,1,1,20.236800000000002,0.017,0.0,0.0,1782482696531000000
271,1,1,19.983880000000003,0.028,1.0,0.0,1778893336239000000
553,1,1,19.90317,0.021,1.0,0.0,1780619055375000000
1022,1,1,19.8352,0.016,0.0,0.0,1782363641457000000
1984,1,2,19.65792,0.024,1.0,0.0,1785511601589000000
523,1,1,19.4584,0.02,1.0,0.0,1780581958177000000
1814,1,1,19.1964,0.024,0.0,0.0,1785301891607000000
1320,1,1,18.9806,0.02,0.0,0.0,1783470451642000000
569,1,1,18.6384,0.02,1.0,0.0,1780667184401000000
1667,1,1,18.590040000000002,0.021,1.0,0.0,1785161475821000000
202,1,1,18.55992,0.024,1.0,0.0,1778808637385000000
1681,1,1,18.23682,0.021,1.0,0.0,1785162594765000000
1651,1,1,18.228800000000003,0.02,1.0,0.0,1784918491135000000
1162,1,1,18.1188,0.018,1.0,0.0,1782951609154000000
1769,1,1,17.967139999999997,0.023,1.0,0.0,1785279458645000000
1586,1,1,17.8778,0.02,0.0,0.0,1784547967673000000
2042,1,1,17.85126,0.021,1.0,0.0,1786013567077000000
1628,1,1,17.83093,0.019,1.0,0.0,1784901139186000000
1600,1,1,17.72092,0.019,0.0,0.0,1784640682192000000
93,1,1,17.54624,0.023,0.0,0.0,1778295155085000000
320,1,1,17.520750000000003,0.025,0.0,0.0,1779206674350000000
812,1,1,17.224,0.016,0.0,0.0,1781530385675000000
734,1,1,17.04132,0.018,0.0,0.0,1781035553576000000
1633,1,1,16.80822,0.018,1.0,0.0,1784901313185000000
423,1,1,16.74812,0.019,1.0,0.0,1779939411763000000
298,1,1,16.69752,0.024,1.0,0.0,1779115665113000000
1181,1,1,16.6848,0.016,0.0,0.0,1782994164102000000
758,1,1,16.55352,0.018,0.0,0.0,1781140220663000000
350,1,1,16.46505,0.021,0.0,0.0,1779656626365000000
1790,1,1,16.3968,0.021,1.0,0.0,1785297121484000000
1262,1,1,16.235,0.017,1.0,0.0,1783384813631000000
1317,1,1,15.927810000000001,0.017,0.0,0.0,1783444090613000000
1386,1,1,15.72832,0.016,0.0,0.0,1783583139690000000
930,1,1,15.6604,0.014,0.0,0.0,1782224296593000000
797,1,1,15.552,0.015,0.0,0.0,1781473049528000000
322,1,1,15.4759,0.022,0.0,0.0,1779207667374000000
398,1,1,15.42672,0.016,0.0,0.0,1779879999702000000
1312,1,1,15.283000000000001,0.017,1.0,0.0,1783434925608000000
965,1,1,15.209999999999999,0.015,1.0,0.0,1782327530513000000
1392,1,1,15.146999999999998,0.015,0.0,0.0,1783600356632000000
333,1,1,15.04944,0.021,0.0,0.0,1779209737366000000
269,1,1,15.001350000000002,0.021,1.0,0.0,1778892913304000000
736,1,1,14.96608,0.016,0.0,0.0,1781094824631000000
277,1,1,14.909370000000001,0.021,1.0,0.0,1779062556004000000
143,1,1,14.753800000000002,0.02,1.0,0.0,1778598971178000000
684,1,1,14.75175,0.015,0.0,0.0,1780979831569000000
1238,1,1,14.715,0.015,1.0,0.0,1783377907588000000
212,1,1,14.48598,0.019,1.0,0.0,1778809873259000000
1501,1,1,14.304480000000002,0.017,1.0,0.0,1784224573616000000
1148,1,1,14.253400000000001,0.014,1.0,0.0,1782950301051000000
616,1,1,14.1456,0.016,1.0,0.0,1780684029408000000
664,1,1,14.10896,0.016,1.0,0.0,1780882095444000000
1731,1,1,14.002220000000001,0.017,1.0,0.0,1785245852633000000
723,1,1,13.9224,0.016,1.0,0.0,1781021933558000000
1127,1,1,13.7319,0.013,1.0,0.0,1782917037081000000
1750,1,1,13.652360000000002,0.017,1.0,0.0,1785248081686000000
1304,1,1,13.63725,0.015,1.0,0.0,1783433743572000000
539,1,1,13.48354,0.014,1.0,0.0,1780618365296000000
954,1,1,13.3471,0.013,1.0,0.0,1782321662654000000
800,1,1,12.448800000000002,0.012,0.0,0.0,1781473166495000000
1696,1,1,12.34996,0.014,1.0,0.0,1785193206653000000
131,1,1,11.91808,0.016,1.0,0.0,1778598350082000000
1327,1,1,11.7858,0.013,1.0,0.0,1783491817704000000
109,1,1,11.6982,0.015,0.0,0.0,1778458700096000000
2010,1,1,11.46446,0.014,0.0,0.0,1785767763960000000
768,1,1,11.443200000000001,0.012,0.0,0.0,1781202668712000000
70,1,1,11.3848,0.016,0.0,0.0,1778248853184000000
1216,1,1,11.2035,0.011,0.0,0.0,1783054232105000000
1058,1,1,11.195,0.01,1.0,0.0,1782709994669000000
428,1,1,11.1072,0.012,0.0,0.0,1779956532829000000
365,1,1,11.08812,0.012,0.0,0.0,1779840096749000000
785,1,1,10.96117,0.011,0.0,0.0,1781207966624000000
1537,1,1,10.612029999999999,0.013,1.0,0.0,1784248222702000000
1447,1,1,10.104049999999999,0.011,1.0,0.0,1783920637541000000
2060,1,1,10.01033,0.011,0.0,0.0,1786028879172000000
1087,1,1,9.518399999999998,0.009,1.0,0.0,1782741650785000000
1857,1,1,8.9214,0.012,1.0,0.0,1785354472613000000
1451,1,1,8.280359999999998,0.009,1.0,0.0,1783984264514000000
862,1,2,8.1424,0.007,1.0,0.0,1782185116532000000
868,1,1,8.077300000000001,0.007,1.0,0.0,1782185662559000000
1613,1,1,6.6975299999999995,0.007,0.0,0.0,1784647015144000000
1593,1,1,6.3959,0.007,0.0,0.0,1784617888124000000
493,1,1,6.1217999999999995,0.006,1.0,0.0,1780563943329000000
34,1,1,5.8383,0.009,0.0,0.0,1777991133261000000
811,1,1,5.3775,0.005,0.0,0.0,1781530358602000000
355,1,1,4.7223,0.006,0.0,0.0,1779656983343000000
846,1,1,4.6244,0.004,0.0,0.0,1782091023552000000
