feat,x_form,y_kind,day_type,hor,sample,n,beta,r,r2,t,lay,hor_ms
var_ofi,log1p,絶対値,閉場日,1s,full,3775985.0,0.00002198299881369957,0.08696087901622572,0.007562194479274646,169.62399453210878,動いた窓,1000
var_ofi,log1p,絶対値,閉場日,1s,sub,468497.0,0.000023904198734238203,0.12167010212378516,0.014803613750812312,83.90250891657537,動いた窓,1000
var_ofi,log1p,絶対値,閉場日,3s,full,3775805.0,0.000036977800580434975,0.0981619010133542,0.00963575881055555,191.66823714793958,動いた窓,3000
var_ofi,log1p,絶対値,閉場日,3s,sub,149232.0,0.0000414044375469145,0.12342766932790931,0.015234389555719726,48.04787232745897,動いた窓,3000
var_ofi,log1p,絶対値,閉場日,5s,full,3775638.0,0.00004515986245153082,0.12019213399674937,0.014446149074692556,235.25070069695826,動いた窓,5000
var_ofi,log1p,絶対値,閉場日,5s,sub,93730.0,0.00005148759660338874,0.14221121639363443,0.02022403006815712,43.985054486824275,動いた窓,5000
var_ofi,log1p,絶対値,閉場日,10s,full,3775217.0,0.000060761362546693956,0.11742572366043226,0.013788800577176201,229.74661703069953,動いた窓,10000
var_ofi,log1p,絶対値,閉場日,10s,sub,47766.0,0.00007441752285858126,0.14956125277905202,0.022368568332839497,33.05840235006736,動いた窓,10000
var_ofi,log1p,絶対値,閉場日,30s,full,3773525.0,0.00010549920998329624,0.12835580884500847,0.016475213664256354,251.41800379252004,動いた窓,30000
var_ofi,log1p,絶対値,閉場日,30s,sub,15179.0,0.00011916194040033637,0.146609243715822,0.021494270342925295,18.25881691993223,動いた窓,30000
var_ofi,log1p,絶対値,閉場日,50s,full,3771870.0,0.00013932490914517242,0.13797196501765638,0.019036263130833394,270.5469335772474,動いた窓,50000
var_ofi,log1p,絶対値,閉場日,50s,sub,9506.0,0.00014386573212525925,0.0494255690126995,0.0024428868722291205,4.824318885759736,動いた窓,50000
var_ofi,log1p,絶対値,閉場日,100s,full,3768005.0,0.00020468019080151274,0.14598429137998287,0.02131141332971574,286.44383806698545,動いた窓,100000
var_ofi,log1p,絶対値,閉場日,100s,sub,4747.0,0.000316968179007326,0.07582595351822592,0.005749575226948158,5.23827260848973,動いた窓,100000
var_ofi,生,二乗,立会日,10ms,full,20505296.0,-7.513641842914117e-17,-6.581486553081892e-6,4.3315965248397765e-11,-0.02980279521035993,動いた窓,10
var_ofi,生,二乗,立会日,10ms,sub,20505296.0,-7.513641842914117e-17,-6.581486553081892e-6,4.3315965248397765e-11,-0.02980279521035993,動いた窓,10
var_ofi,生,二乗,立会日,20ms,full,20505296.0,-2.437408389938381e-16,-0.000019275840385764526,3.7155802257747067e-10,-0.08728634769447362,動いた窓,20
var_ofi,生,二乗,立会日,20ms,sub,20505296.0,-2.437408389938381e-16,-0.000019275840385764526,3.7155802257747067e-10,-0.08728634769447362,動いた窓,20
var_ofi,生,二乗,立会日,50ms,full,20505296.0,2.818917559297075e-15,0.00013691466635730698,1.8745625863732686e-8,0.619987561774728,動いた窓,50
var_ofi,生,二乗,立会日,50ms,sub,20505296.0,2.818917559297075e-15,0.00013691466635730698,1.8745625863732686e-8,0.619987561774728,動いた窓,50
var_ofi,生,二乗,立会日,100ms,full,20505296.0,-1.923172317398631e-14,-2.069160328130434e-7,4.281424463508845e-14,-0.0009369731445620249,動いた窓,100
var_ofi,生,二乗,立会日,100ms,sub,20505296.0,-1.923172317398631e-14,-2.069160328130434e-7,4.281424463508845e-14,-0.0009369731445620249,動いた窓,100
var_ofi,生,二乗,立会日,500ms,full,20505173.0,-1.4608995621387392e-13,-7.029672529012076e-7,4.941629586514703e-13,-0.0031832210053685146,動いた窓,500
var_ofi,生,二乗,立会日,500ms,sub,4411136.0,2.0749548502836755e-11,0.000027273655368498444,7.43852277159624e-10,0.057282039708769036,動いた窓,500
var_ofi,生,二乗,立会日,1s,full,20505030.0,-7.181474053878217e-13,-2.32979471307026e-6,5.427943405050135e-12,-0.010549887748387301,動いた窓,1000
var_ofi,生,二乗,立会日,1s,sub,2311031.0,-3.1315720413719566e-11,-0.000025005414461912092,6.252707524120024e-10,-0.03801340345956259,動いた窓,1000
var_ofi,生,二乗,立会日,3s,full,20504461.0,1.0590883088173687e-11,0.00003799866254430224,1.443898355155758e-9,0.17206497222330652,動いた窓,3000
var_ofi,生,二乗,立会日,3s,sub,769669.0,-2.1033526421926772e-10,-0.00006408025478481569,4.106279053286894e-9,-0.05621803530081717,動いた窓,3000
var_ofi,生,二乗,立会日,5s,full,20503919.0,8.126036166832938e-12,0.00003306990763315623,1.0936187908654848e-9,0.1497446791778225,動いた窓,5000
var_ofi,生,二乗,立会日,5s,sub,464485.0,-2.3409037375123125e-13,-7.625777513888861e-6,5.815248269133298e-11,-0.005197195360912381,動いた窓,5000
var_ofi,生,二乗,立会日,10s,full,20502581.0,8.160958210150394e-12,0.000029317789018581496,8.595327529380577e-10,0.1327502850669152,動いた窓,10000
var_ofi,生,二乗,立会日,10s,sub,229280.0,5.656619925937907e-12,0.0008286074763705547,6.865903498971795e-7,0.39676210797768396,動いた窓,10000
var_ofi,生,二乗,立会日,30s,full,20497357.0,1.2032933247753813e-11,0.00005797855826891845,3.361513218942372e-9,0.26249215229692097,動いた窓,30000
var_ofi,生,二乗,立会日,30s,sub,78210.0,3.9413033829544645e-11,0.006319189401541934,0.0000399321546925599,1.7672404103155108,動いた窓,30000
var_ofi,生,二乗,立会日,50s,full,20491900.0,1.5148226648222534e-11,0.000051506501670420034,2.6529197143249818e-9,0.23315951692426856,動いた窓,50000
var_ofi,生,二乗,立会日,50s,sub,45916.0,2.2217498304096343e-11,0.000674491467203657,4.549387393305419e-7,0.14452704515215573,動いた窓,50000
var_ofi,生,二乗,立会日,100s,full,20479285.0,1.946801269437319e-11,0.00006947219387767028,4.826385722176608e-9,0.31438975738509445,動いた窓,100000
var_ofi,生,二乗,立会日,100s,sub,22639.0,2.139570323245793e-9,0.006904411682365871,0.00004767090067959032,1.038834743379917,動いた窓,100000
var_ofi,生,二乗,閉場日,10ms,full,3776079.0,-7.393282519032821e-17,-9.684015839012162e-6,9.378016277023843e-11,-0.018818106061082848,動いた窓,10
var_ofi,生,二乗,閉場日,10ms,sub,3776079.0,-7.393282519032821e-17,-9.684015839012162e-6,9.378016277023843e-11,-0.018818106061082848,動いた窓,10
var_ofi,生,二乗,閉場日,20ms,full,3776079.0,-1.2370083172245724e-16,-0.000011944734991622422,1.426766940200891e-10,-0.023211165046204907,動いた窓,20
