bucket,visit,dwell_h,vol_usd,liq_usd,n_liq
1100.0,16,0.3414480555555555,14789935.272300001,2384.9032,5
1100.0,17,0.21405361111111113,3070067.3909,0.0,0
1100.0,18,0.11403083333333332,442986.1322,0.0,0
1100.0,19,0.10519222222222223,5215457.6839,0.0,0
1110.0,1,0.6735744444444445,6146393.6849,0.0,0
1110.0,2,0.1258386111111111,1104638.6775000002,0.0,0
1110.0,3,0.0021433333333333335,42600.01350000001,0.0,0
1110.0,4,0.51799,8271510.7343999995,0.0,0
1110.0,5,2.9193158333333336,13963244.931400001,0.0,0
1110.0,6,5.859795277777778,8380644.1367,0.0,0
1110.0,7,0.016405833333333335,62265.39369999999,0.0,0
1110.0,8,0.30599805555555554,7657751.4137,60585.7623,32
1110.0,9,1.804938888888889,37098972.6927,0.0,0
1110.0,10,0.12552777777777777,6735401.9772,15.6604,1
1110.0,11,0.05716611111111111,1687854.8662999999,0.0,0
1110.0,12,0.008709722222222223,2009274.7452999998,5284.7388,4
1110.0,13,0.005571388888888889,106981.7583,0.0,0
1110.0,14,0.004811666666666666,136642.28760000004,11.195,1
1110.0,15,0.09446555555555557,8811845.279199999,24213.7586,15
1110.0,16,1.0450977777777777,35132862.8307,563.3275,1
1110.0,17,3.5345850000000003,29034450.7408,0.0,0
1120.0,1,2.971977222222222,17193492.5966,0.0,0
1120.0,2,2.4402463888888892,25501544.2509,466.4291999999999,4
1120.0,3,0.9079619444444444,5078309.6297,0.0,0
1120.0,4,2.080237222222222,6170244.0555,0.0,0
1120.0,5,6.549048611111112,4641147.266,0.0,0
1120.0,6,0.7855258333333334,247904.75070000003,0.0,0
1120.0,7,0.007510555555555556,592561.0927,0.0,0
1120.0,8,0.04806916666666666,105138.83149999999,0.0,0
1120.0,9,0.7791988888888889,4364971.6436,0.0,0
1120.0,10,0.8635636111111111,37110868.282299995,117126.1035,50
1120.0,11,1.0730944444444444,14102379.0384,0.0,0
1120.0,12,0.05038027777777778,2131373.9905000003,0.0,0
1120.0,13,0.039407500000000005,13570761.1389,1930824.7353999997,127
1120.0,14,0.08540638888888888,7189274.6665,0.0,0
1120.0,15,0.17306805555555557,3977684.5911,52018.36890000001,15
1120.0,16,1.5560644444444445,6971289.648700001,559.0235,2
1120.0,17,0.1840625,784310.6186,0.0,0
1120.0,18,8.071010555555555,11136175.8022,0.0,0
1120.0,19,0.2796591666666667,6071270.8248,0.0,0
1120.0,20,0.8878547222222223,3619982.4343000003,0.0,0
1120.0,21,1.0575472222222222,9216400.2589,0.0,0
1120.0,22,1.4655436111111109,53746045.53289999,57777.4907,6
1120.0,23,0.05625388888888888,890975.4558,0.0,0
1120.0,24,0.5391588888888889,7329416.668399999,0.0,0
1120.0,25,0.010162222222222224,1024192.1431000001,0.0,0
1120.0,26,0.08171416666666667,2298653.2625,0.0,0
1120.0,27,1.4024077777777777,29438433.378200002,0.0,0
1120.0,28,0.9691991666666667,6241810.066199999,0.0,0
1130.0,1,0.03402055555555555,338014.2173,0.0,0
1130.0,2,0.16774388888888891,3142069.4772,0.0,0
1130.0,3,1.828016111111111,17559230.746699996,6676.9782,11
1130.0,4,1.0952388888888889,5971321.884099999,0.0,0
1130.0,5,0.0646336111111111,108654.29380000001,0.0,0
1130.0,6,4.601257500000001,2552663.7156999996,0.0,0
1130.0,7,0.15114416666666666,112572.21549999999,0.0,0
1130.0,8,16.7460575,10737560.6878,0.0,0
1130.0,9,0.19848888888888888,204212.3249,0.0,0
1130.0,10,0.04465444444444444,185271.0897,0.0,0
1130.0,11,0.9526825,3885434.8011999996,0.0,0
1130.0,12,0.8113825000000001,22139744.838,137312.88979999998,43
1130.0,13,0.30646944444444446,2635347.8115999997,0.0,0
1130.0,14,0.05632083333333334,10899370.3501,103206.89900000002,28
1130.0,15,0.0012705555555555556,504980.45869999996,0.0,0
1130.0,16,0.47440944444444444,14279517.9797,0.0,0
1130.0,17,0.6492394444444445,21636808.394999996,0.0,0
1130.0,18,7.340242222222223,21672937.6117,38495.6409,3
1130.0,19,7.028471944444445,5674592.1888,0.0,0
1130.0,20,7.5071730555555565,8919123.442499999,0.0,0
1130.0,21,0.06995833333333334,23367.2658,0.0,0
1130.0,22,5.196060833333334,8191920.249799999,0.0,0
1130.0,23,0.007550833333333333,26556.074200000003,0.0,0
1130.0,24,2.4467955555555556,15751298.6951,0.0,0
1130.0,25,0.24156472222222222,760010.6758000001,0.0,0
1130.0,26,1.349408611111111,6552754.0811,0.0,0
1130.0,27,5.587294444444445,38827937.6709,0.0,0
1130.0,28,0.0,2171.5095,0.0,0
1130.0,29,0.045151388888888894,435612.51540000003,0.0,0
1130.0,30,0.3355736111111111,1468405.6392,0.0,0
1130.0,31,0.7702852777777778,17078800.037,0.0,0
1130.0,32,4.376984722222223,23388575.9502,0.0,0
1140.0,1,5.087181666666666,36143166.833100006,6385.9980000000005,5
1140.0,2,4.732935277777779,5847670.4836,0.0,0
1140.0,3,0.31546583333333333,148194.0057,0.0,0
1140.0,4,0.19069,202513.21129999997,0.0,0
1140.0,5,19.193422500000004,13181016.7674,0.0,0
1140.0,6,0.7268127777777778,5638680.3689,0.0,0
1140.0,7,0.036968611111111105,831663.2676000001,0.0,0
1140.0,8,0.07505277777777777,1788397.6564000002,0.0,0
1140.0,9,0.1343486111111111,1010141.2612000001,2296.5145,8
1140.0,10,0.31939166666666663,9606937.0058,0.0,0
1140.0,11,0.034750833333333335,313253.7321,0.0,0
1140.0,12,0.10870722222222222,22678899.9041,725227.3221999999,96
1140.0,13,0.07387277777777777,24136956.237899996,0.0,0
1140.0,14,1.2466627777777777,23012860.6063,0.0,0
1140.0,15,0.0,29401.0955,0.0,0
1140.0,16,1.5175233333333336,25394405.9798,0.0,0
1140.0,17,1.2140716666666667,10555649.615400001,0.0,0
1140.0,18,1.2612069444444445,3317404.7028,0.0,0
1140.0,19,2.384660277777778,2545063.6585,0.0,0
1140.0,20,0.4671908333333334,646930.2611,0.0,0
1140.0,21,0.10824722222222222,368996.6789,0.0,0
1140.0,22,7.572185,10235655.240600001,0.0,0
1140.0,23,2.263153611111111,11473170.116299998,0.0,0
1140.0,24,0.26786472222222224,5201907.6317,0.0,0
1140.0,25,1.9332313888888888,11509961.886599999,0.0,0
1140.0,26,0.5949522222222223,8962670.1705,0.0,0
1140.0,27,1.0731183333333334,4748700.021,0.0,0
1140.0,28,1.6097624999999998,3845448.7034,0.0,0
1140.0,29,6.460163888888889,51002975.40269999,0.0,0
1140.0,30,0.32059027777777777,3232696.6489000004,0.0,0
1140.0,31,2.1024641666666666,11293083.8119,0.0,0
1140.0,32,1.0712705555555555,12784217.618099999,0.0,0
1140.0,33,0.26011833333333334,909396.5856999999,0.0,0
1150.0,1,0.0000925,259.9,0.0,0
1150.0,2,2.278028333333333,11532065.0203,0.0,0
1150.0,3,0.3057777777777778,1679037.9844999998,0.0,0
1150.0,4,0.007960555555555556,235311.2989,0.0,0
1150.0,5,0.06456333333333333,122533.08080000001,0.0,0
1150.0,6,0.034797777777777775,48965.9451,0.0,0
1150.0,7,0.3022363888888889,2055351.8824999998,86.92759999999998,2
1150.0,8,1.496008611111111,4218537.6901,0.0,0
1150.0,9,0.1999761111111111,6705727.6968,57764.736999999994,15
1150.0,10,0.4539716666666667,3755274.7693,0.0,0
1150.0,11,0.05915555555555555,1074142.8080000002,0.0,0
1150.0,12,0.07313805555555557,19726695.891999997,32842.3868,12
1150.0,13,0.41524611111111115,56481329.5624,0.0,0
1150.0,14,0.4485547222222222,8619792.4494,0.0,0
1150.0,15,1.5367286111111111,17076529.862999998,0.0,0
1150.0,16,2.594918611111111,28902787.3604,0.0,0
1150.0,17,0.38707694444444446,16527350.6875,0.0,0
1150.0,18,0.613735,7577693.1382,0.0,0
1150.0,19,0.008688055555555557,166446.1575,0.0,0
1150.0,20,3.1674105555555556,15939465.856299998,0.0,0
1150.0,21,2.6643936111111115,33031744.8203,0.0,0
1150.0,22,0.056176388888888894,340083.7974,0.0,0
1150.0,23,2.7686955555555555,17754485.8037,837.804,1
1150.0,24,0.29863277777777775,1757038.1088,0.0,0
1150.0,25,2.7603847222222218,30584975.756300002,0.0,0
1150.0,26,2.3782427777777775,5569484.6961,0.0,0
1160.0,1,5.147351111111111,18184307.9295,32223.402299999994,22
1160.0,2,0.0,9749.946600000001,0.0,0
1160.0,3,0.0052322222222222214,730186.7056000001,0.0,0
1160.0,4,0.9461658333333334,8845224.8722,23486.809699999998,21
1160.0,5,0.05596444444444445,13152719.9601,49693.6436,4
1160.0,6,0.4047944444444445,41657141.976,0.0,0
1160.0,7,0.004732777777777778,197774.61820000003,0.0,0
1160.0,8,0.5101969444444444,10130254.3326,0.0,0
1160.0,9,1.692003888888889,21632711.7835,0.0,0
1160.0,10,0.15380138888888886,714139.2752,0.0,0
1160.0,11,1.1435733333333336,31994775.5702,0.0,0
1160.0,12,0.3540786111111111,6126960.808,0.0,0
1160.0,13,0.06845333333333334,715688.4928000001,0.0,0
1160.0,14,0.21496083333333335,4128190.7035999997,0.0,0
1160.0,15,0.6813594444444444,7312016.494,13832.1663,7
1160.0,16,0.004139444444444445,517163.5180999999,1919.5464,2
1160.0,17,1.2874930555555557,19966449.4336,0.0,0
1160.0,18,0.0169625,199752.73249999998,0.0,0
1170.0,1,0.1911561111111111,11895031.912300002,97.4088,1
1170.0,2,2.588381944444444,4328263.7831,0.0,0
1170.0,3,0.4219886111111111,8295481.3678,0.0,0
1170.0,4,0.015879444444444443,1539976.7843,0.0,0
1170.0,5,1.4732291666666666,18095497.447,0.0,0
1170.0,6,0.33842027777777783,33818924.5053,12849.2924,7
1170.0,7,0.5225227777777778,38393655.006,0.0,0
1170.0,8,0.3937719444444445,4820285.9801,490.7708999999999,3
1170.0,9,1.2552013888888887,10123621.2063,0.0,0
1170.0,10,1.1857077777777778,11652980.8916,0.0,0
1170.0,11,1.075937222222222,32228881.7977,6662.963000000001,4
1180.0,1,3.6372111111111107,28144416.251,0.0,0
1180.0,2,0.2626394444444444,637570.3832,0.0,0
1180.0,3,0.04021583333333333,2847475.9232,0.0,0
1180.0,4,0.6709261111111111,4462419.6965,0.0,0
1180.0,5,0.013925833333333335,411739.3108,0.0,0
1180.0,6,0.6829280555555556,58648737.820700005,40043.20510000001,15
1180.0,7,0.14871194444444447,8094898.8642,0.0,0
1180.0,8,0.4184361111111111,29694657.974600002,0.0,0
1180.0,9,1.2318708333333335,18302312.1851,0.0,0
1180.0,10,0.015541666666666667,734770.5973,0.0,0
1180.0,11,0.3560505555555556,34376495.078,20044.5292,7
1180.0,12,0.6640372222222223,6986843.7184999995,0.0,0
1190.0,1,4.334490555555555,48536120.3275,0.0,0
1190.0,2,0.588216111111111,8263003.278499999,0.0,0
1190.0,3,0.8519680555555555,44989796.6465,149727.1419,21
1190.0,4,1.0463272222222222,14567306.646599999,0.0,0
1190.0,5,0.05521611111111112,12970830.8161,0.0,0
1190.0,6,0.36085083333333334,11872731.7724,125.91390000000001,2
1190.0,7,0.23703333333333335,19280193.3703,0.0,0
1190.0,8,0.4753105555555556,5132432.7158,0.0,0
1190.0,9,0.6367325,4981319.8956,0.0,0
1190.0,10,0.1426538888888889,8405667.383200001,4272.0525,9
1200.0,1,0.2504316666666666,11133686.562600002,0.0,0
1200.0,2,0.07317222222222221,854025.1166,0.0,0
1200.0,3,0.18311444444444444,5119162.1909,0.0,0
1200.0,4,0.077315,1292090.4937999998,672.1777,2
1200.0,5,0.42419999999999997,6509426.4393,0.0,0
1200.0,6,0.1693461111111111,13386579.818599999,18196.4301,3
1200.0,7,0.9997327777777779,18160169.9956,0.0,0
1200.0,8,1.7116405555555556,10929673.4396,0.0,0
1200.0,9,0.01648222222222222,8430834.445799999,0.0,0
1200.0,10,0.22911722222222225,7463961.182899999,0.0,0
1200.0,11,1.5777594444444443,26364394.0294,0.0,0
1210.0,1,0.23009055555555552,3212426.391,331308.5385,38
1210.0,2,0.23334166666666667,3586258.0441000005,0.0,0
1210.0,3,0.06495361111111111,5224290.399700001,6524.9807,8
1210.0,4,0.9351941666666665,11469234.1515,0.0,0
1210.0,5,0.9484088888888889,5671880.9592,0.0,0
1210.0,6,0.2655275,2197889.9545,0.0,0
1210.0,7,0.03553861111111111,5056859.6721,0.0,0
1210.0,8,1.686576111111111,36567311.6609,0.0,0
1220.0,1,0.5652069444444445,3663067.7195,0.0,0
1220.0,2,0.8840863888888888,4508391.8251,0.0,0
1220.0,3,0.0381775,1520895.2898,57.572,2
1220.0,4,0.4425197222222222,3658083.051,0.0,0
1220.0,5,1.684196111111111,18574963.7304,0.0,0
1220.0,6,0.3236691666666667,7138181.2848,0.0,0
1220.0,7,1.2256205555555557,20841065.718599997,0.0,0
1230.0,1,2.21664,9079787.596,0.0,0
1230.0,2,4.444950833333333,59782410.2425,49543.8652,10
1230.0,3,0.6097416666666666,10529293.521699999,0.0,0
1240.0,1,0.33134916666666664,2845647.8424,22576.295599999998,15
1240.0,2,1.4422372222222222,26808883.263899997,19048.256400000002,23
1240.0,3,0.6958488888888889,18658538.901,0.0,0
1250.0,1,0.016338055555555557,834296.5773,4361.4998,2
1250.0,2,0.04320333333333334,7509412.1171,0.0,0
