hd,qd,n,n_fill,sum_pnl,mean_p,mean_q,mean_spread,mean_obi,mean_ofi,p_fill,pnl_per_fill,ev_pooled,ev_daily,se_daily,n_days,ev_h1,ev_h2
7,0,644038,47031.0,-75718.91186325345,0.03666701286868774,-2.3315742615271917,0.1854223809573555,-0.008530747545254335,-17.806438746551436,0.07302519416556166,-1.6099787770460643,-0.11756901279622235,-0.10654793661989452,0.012423993646499187,39,-0.11232437273283832,-0.12032188071707349
7,1,362468,12817.0,-12457.415478779003,0.0372252359744627,-1.8535391595892812,0.5301909141766002,-0.026516203750690033,-9.00387020505375,0.03536036284582363,-0.9719447201980965,-0.03436831797228722,-0.03456914764059169,0.004502788101879796,39,-0.04139388383421303,-0.03070297334062778
7,2,486666,12331.0,-8864.594539092854,0.037471539581763406,-1.5291579833860702,0.8522087729738008,-0.06733804492570362,-7.467570245899397,0.025337705942062933,-0.7188869142075138,-0.018214945237787012,-0.02222422447887304,0.0066520349683132345,39,-0.021679887155196892,-0.01541953593663492
7,3,552860,12336.0,-6084.078103253618,0.037336933356698986,-1.2962575310642113,1.087248413318563,-0.11521890030635276,-10.545124132990132,0.022313062981586657,-0.4931969928059029,-0.011004735562807254,-0.012577559958945016,0.0037580336121150674,39,-0.013231001628005747,-0.008919075447018796
7,4,539169,11636.0,-3204.2282090745866,0.0374062977863791,-1.085386292275871,1.3431828993900652,-0.1646490153542777,-14.926022340995994,0.021581359462432,-0.2753719670913189,-0.0059429014076747486,-0.007840053866878749,0.002289387572016471,39,-0.007485034594525081,-0.004921805803274875
7,5,383184,9363.0,-2305.71958972048,0.03683876376091349,-0.8867191585876326,1.629483854001457,-0.20891733154528216,-18.95930803397291,0.02443473631466867,-0.24625863395498027,-0.006017264785900455,-0.006833472703111421,0.0024843011218553803,39,-0.00671868990777294,-0.005415722160694536
7,6,352744,10117.0,-2447.359436175786,0.03795197462437927,-0.6845895691799374,1.9729665312536482,-0.2156798335912592,-16.06276952022346,0.02868085637175969,-0.24190564754134486,-0.0069380611326508345,-0.012458428259720116,0.008059097117272016,39,0.00016841992486682551,-0.025664967211381673
7,7,331145,11561.0,-4363.649506134912,0.037270066479505495,-0.4797857739889676,2.327764146201485,-0.2268967929704507,-16.09923724550299,0.034912198583702,-0.3774456799701507,-0.013177458533678335,-0.0388073247718819,0.022393658414851778,39,0.0015797577426239218,-0.07697949607645993
7,8,190779,10162.0,-6728.978135395795,0.03618704547453644,-0.23419813284380694,2.68333579278377,-0.29186446658593296,-25.030468067480975,0.053265820661603215,-0.6621706490253685,-0.035271063038362686,-0.07077308178932933,0.03979413304057276,39,-0.0019111466510694601,-0.15358464081115655
7,9,54122,2879.0,-1787.6337937144563,0.03645841838730502,0.4707593839099882,2.2453029794297525,-0.2680789448852823,-21.230659415538746,0.0531946343446288,-0.6209217762120376,-0.033029706842216774,-0.08442264548308029,0.045715856607804445,39,0.0010996343216125354,-0.13951761617083341
8,0,652350,45477.0,-70109.35480671655,0.04979546789132597,-2.301144129070627,0.2134763072902438,-0.055146079769079065,-12.656831887625472,0.06971257760404691,-1.5416442334964169,-0.10747199326545037,-0.10485109060351284,0.010190596754559503,39,-0.1087977107687883,-0.106792536149492
8,1,689041,25422.0,-22267.757973745465,0.05052047880656585,-1.8520255001324903,0.4611539089211114,-0.1021507037023715,-10.152223616183168,0.03689475662551285,-0.8759247098475913,-0.03231702899209984,-0.04101152804689628,0.011100702746755989,39,-0.03940293354992658,-0.028481970214037006
8,2,883456,26350.0,-17422.197780175135,0.04999583363796885,-1.537702274116554,0.7425343392567489,-0.1491544760329583,-13.638473872666342,0.029826046798029558,-0.6611839764772347,-0.019720504224517276,-0.032115820046196224,0.013666607596676168,39,-0.037031119215389444,-0.012179819663439269
8,3,818055,24995.0,-12316.458115541376,0.0493687485049735,-1.2958506340792504,0.9945234383676217,-0.19508806821939043,-16.753079558104965,0.030554180342397517,-0.4927568759968544,-0.0150557824541643,-0.017200624313326147,0.006224542098834885,39,-0.024714486429620947,-0.007674658695159178
8,4,762249,23018.0,-8991.806587232277,0.05050730385784772,-1.0854793336386632,1.2275566670619849,-0.19436918454566804,-14.129172018560327,0.030197481400434767,-0.3906423923552123,-0.011796416377367863,-0.015441627413995742,0.0049265103652712736,39,-0.007960380803711038,-0.018838248246101558
8,5,614281,20719.0,-7561.2658656938,0.04894972455259261,-0.8844585567019785,1.499308942454449,-0.21075411210821943,-14.294751228555077,0.03372886350058035,-0.36494357187575654,-0.012309131921211629,-0.020296342138848192,0.008980234228143077,39,-0.0037918207589278706,-0.03660763662284084
