feat,x_form,y_kind,day_type,hor,sample,n,beta,r,r2,t,lay,hor_ms
var_ask_depth,log1p,符号つき,閉場日,500ms,full,26783639.0,-5.587610610056275e-6,-0.04853284576232366,0.0023554371177894975,-251.46793323770146,全窓,500
var_ask_depth,log1p,符号つき,閉場日,500ms,sub,5356713.0,-5.521798138441861e-6,-0.04840969440273542,0.002343498512166233,-112.17367044822173,全窓,500
var_ask_depth,log1p,符号つき,閉場日,1s,full,26783484.0,-7.351697637202917e-6,-0.04262659837867347,0.0018170268893367275,-220.80510850290085,全窓,1000
var_ask_depth,log1p,符号つき,閉場日,1s,sub,2678330.0,-7.166243023231976e-6,-0.04175354562369663,0.001743358572150116,-68.39181627855879,全窓,1000
var_ask_depth,log1p,符号つき,閉場日,3s,full,26782864.0,-8.964748737289231e-6,-0.027539711366521346,0.000758435702151305,-142.5780368927388,全窓,3000
var_ask_depth,log1p,符号つき,閉場日,3s,sub,892738.0,-0.00001005979065799442,-0.03109911231885849,0.0009671547870209759,-29.398125097321874,全窓,3000
var_ask_depth,log1p,符号つき,閉場日,5s,full,26782244.0,-9.687869645822294e-6,-0.02257284863912691,0.0005095334956849336,-116.8477909776546,全窓,5000
var_ask_depth,log1p,符号つき,閉場日,5s,sub,535620.0,-8.749877655614617e-6,-0.01960337965304738,0.00038429249382151206,-14.349672742519404,全窓,5000
var_ask_depth,log1p,符号つき,閉場日,10s,full,26780694.0,-0.000010275402896088224,-0.016697437621308205,0.0002788044231174786,-86.42139595344662,全窓,10000
var_ask_depth,log1p,符号つき,閉場日,10s,sub,267780.0,-0.000011712544225048343,-0.017873012572785348,0.0003194445784269431,-9.250273748195351,全窓,10000
var_ask_depth,log1p,符号つき,閉場日,30s,full,26774494.0,-8.671291273540237e-6,-0.008114372920618772,0.00006584304789487121,-41.988453679571684,全窓,30000
var_ask_depth,log1p,符号つき,閉場日,30s,sub,89220.0,-7.608399071909597e-6,-0.006699532193524171,0.00004488373161206679,-2.0011537944640776,全窓,30000
var_ask_depth,log1p,符号つき,閉場日,50s,full,26768294.0,-8.013463922507812e-6,-0.005820266530457261,0.000033875502485561,-30.113453159102473,全窓,50000
var_ask_depth,log1p,符号つき,閉場日,50s,sub,53508.0,-0.000013514629910196262,-0.009087265919242594,0.00008257840188702795,-2.1020953520741315,全窓,50000
var_ask_depth,log1p,符号つき,閉場日,100s,full,26752794.0,-7.014473347728749e-6,-0.0036090437037933493,0.000013025196455890416,-18.667214852984603,全窓,100000
var_ask_depth,log1p,符号つき,閉場日,100s,sub,26724.0,-0.000025197558246990863,-0.011991313895189419,0.00014379160893296283,-1.9603448569452642,全窓,100000
var_ask_depth,log1p,絶対値,立会日,10ms,full,58751846.0,2.303410984542035e-7,0.017151539608002492,0.0002941753109248783,131.485466134987,全窓,10
var_ask_depth,log1p,絶対値,立会日,10ms,sub,58751846.0,2.303410984542035e-7,0.017151539608002492,0.0002941753109248783,131.485466134987,全窓,10
var_ask_depth,log1p,絶対値,立会日,20ms,full,58751846.0,5.161581006254506e-7,0.027295585998793385,0.0007450490150175255,209.2979714479633,全窓,20
var_ask_depth,log1p,絶対値,立会日,20ms,sub,58751846.0,5.161581006254506e-7,0.027295585998793385,0.0007450490150175255,209.2979714479633,全窓,20
var_ask_depth,log1p,絶対値,立会日,50ms,full,58751846.0,1.7636995612854176e-6,0.060023167688175616,0.0036027806593228492,460.9071113447584,全窓,50
var_ask_depth,log1p,絶対値,立会日,50ms,sub,58751846.0,1.7636995612854176e-6,0.060023167688175616,0.0036027806593228492,460.9071113447584,全窓,50
var_ask_depth,log1p,絶対値,立会日,100ms,full,58751846.0,3.92044738212133e-6,0.08106248364745293,0.006571126255093574,623.3934970214917,全窓,100
var_ask_depth,log1p,絶対値,立会日,100ms,sub,58751846.0,3.92044738212133e-6,0.08106248364745293,0.006571126255093574,623.3934970214917,全窓,100
var_ask_depth,log1p,絶対値,立会日,500ms,full,58751574.0,0.000015014961938673348,0.13547461002858602,0.018353369962397458,1048.06945784651,全窓,500
var_ask_depth,log1p,絶対値,立会日,500ms,sub,11750291.0,0.000014959897421903646,0.13594694540675165,0.018481571965426314,470.3752899651518,全窓,500
var_ask_depth,log1p,絶対値,立会日,1s,full,58751234.0,0.000021722312063850245,0.13551381257204156,0.01836399339781041,1048.3753789743253,全窓,1000
var_ask_depth,log1p,絶対値,立会日,1s,sub,5875091.0,0.000021713344424138035,0.1349456398431422,0.018210325712675047,330.10860989700296,全窓,1000
var_ask_depth,log1p,絶対値,立会日,3s,full,58749874.0,0.000037549843329481236,0.142015807332538,0.020168489532312553,1099.6752444676904,全窓,3000
var_ask_depth,log1p,絶対値,立会日,3s,sub,1958291.0,0.00003763464877178082,0.13543348010715073,0.018342227533933993,191.28652414979405,全窓,3000
var_ask_depth,log1p,絶対値,立会日,5s,full,58748514.0,0.00004833470350411504,0.1428605574669149,0.020409138879757694,1106.3394878287654,全窓,5000
var_ask_depth,log1p,絶対値,立会日,5s,sub,1174931.0,0.00004798110160029056,0.1414631645762018,0.02001182693191356,154.89548670080097,全窓,5000
var_ask_depth,log1p,絶対値,立会日,10s,full,58745114.0,0.00006844185802864037,0.14364756237555382,0.020634622176438626,1112.530062600294,全窓,10000
var_ask_depth,log1p,絶対値,立会日,10s,sub,587411.0,0.00006719285483424997,0.1398125949855491,0.01954756171659319,108.2189533221347,全窓,10000
var_ask_depth,log1p,絶対値,立会日,30s,full,58731514.0,0.00011809423498473969,0.14266578055610338,0.020353524941682244,1104.639878446431,全窓,30000
var_ask_depth,log1p,絶対値,立会日,30s,sub,195731.0,0.00011842112986564685,0.1389214847325631,0.019299178920299764,62.06242419609541,全窓,30000
var_ask_depth,log1p,絶対値,立会日,50s,full,58717914.0,0.00015158871657334997,0.14219156533309382,0.02021844125187549,1100.764732206032,全窓,50000
var_ask_depth,log1p,絶対値,立会日,50s,sub,117395.0,0.00014973729520713168,0.13998798610289045,0.019596636253143052,48.440595116759745,全窓,50000
var_ask_depth,log1p,絶対値,立会日,100s,full,58683914.0,0.00021156256307638377,0.14094662880370784,0.019865952171130206,1090.6150422621736,全窓,100000
var_ask_depth,log1p,絶対値,立会日,100s,sub,58643.0,0.0001984688167517261,0.12939415826543416,0.016742848193220222,31.59961538392827,全窓,100000
var_ask_depth,log1p,絶対値,閉場日,10ms,full,26783763.0,2.8070335373669505e-7,0.019194607956902452,0.0003684329746191829,99.35621661959519,全窓,10
var_ask_depth,log1p,絶対値,閉場日,10ms,sub,26783763.0,2.8070335373669505e-7,0.019194607956902452,0.0003684329746191829,99.35621661959519,全窓,10
var_ask_depth,log1p,絶対値,閉場日,20ms,full,26783763.0,5.812829428613795e-7,0.027702075291782955,0.0007674049754716116,143.42167479953974,全窓,20
var_ask_depth,log1p,絶対値,閉場日,20ms,sub,26783763.0,5.812829428613795e-7,0.027702075291782955,0.0007674049754716116,143.42167479953974,全窓,20
var_ask_depth,log1p,絶対値,閉場日,50ms,full,26783763.0,1.6328699423384033e-6,0.04851361459251281,0.0023535708008308722,251.36863567316118,全窓,50
var_ask_depth,log1p,絶対値,閉場日,50ms,sub,26783763.0,1.6328699423384033e-6,0.04851361459251281,0.0023535708008308722,251.36863567316118,全窓,50
var_ask_depth,log1p,絶対値,閉場日,100ms,full,26783763.0,3.2914513186038858e-6,0.06676227015894985,0.004457200716776606,346.2875746066958,全窓,100
var_ask_depth,log1p,絶対値,閉場日,100ms,sub,26783763.0,3.2914513186038858e-6,0.06676227015894985,0.004457200716776606,346.2875746066958,全窓,100
var_ask_depth,log1p,絶対値,閉場日,500ms,full,26783639.0,0.000014189675043255402,0.12728890849805477,0.01620246622662616,664.1596280854562,全窓,500
var_ask_depth,log1p,絶対値,閉場日,500ms,sub,5356713.0,0.000014330010077151993,0.129779698410638,0.016842770119556153,302.9314615188168,全窓,500
var_ask_depth,log1p,絶対値,閉場日,1s,full,26783484.0,0.000019936362297314335,0.12073398149282195,0.014576694287109074,629.4360699541088,全窓,1000
var_ask_depth,log1p,絶対値,閉場日,1s,sub,2678330.0,0.000019479768133104653,0.11853716963122518,0.014051060584181853,195.37060522383894,全窓,1000
var_ask_depth,log1p,絶対値,閉場日,3s,full,26782864.0,0.00003141703660725643,0.10364175781438026,0.01074161396285465,539.2726460211518,全窓,3000
var_ask_depth,log1p,絶対値,閉場日,3s,sub,892738.0,0.000030005610581529166,0.09955135659368806,0.00991047259964364,94.53039514527832,全窓,3000
var_ask_depth,log1p,絶対値,閉場日,5s,full,26782244.0,0.0000386392565092453,0.09855976363148956,0.009714027007095094,512.5577499622318,全窓,5000
var_ask_depth,log1p,絶対値,閉場日,5s,sub,535620.0,0.00003870088941488073,0.09485273161122776,0.008997040694111606,69.7332567435821,全窓,5000
