dt,side,delta,var,auc,n
2026-07-28,1,1.0,drift,0.46507129880048165,16746
2026-07-28,1,2.0,obi,0.5178929456890005,16746
2026-07-28,1,2.0,ofi,0.48606291403944984,16746
2026-07-28,1,2.0,aggr,0.530603905570941,16746
2026-07-28,1,2.0,depth,0.5472739770915841,16746
2026-07-28,1,2.0,qdepl,0.5781677481421347,16746
2026-07-28,1,2.0,drift,0.4871492747972857,16746
2026-07-28,-1,0.5,obi,0.4834882156435765,15431
2026-07-28,-1,0.5,ofi,0.4522471524219161,15431
2026-07-28,-1,0.5,aggr,0.5284377659404336,15431
2026-07-28,-1,0.5,depth,0.5251062975219005,15431
2026-07-28,-1,0.5,qdepl,0.5590614409901282,15431
2026-07-28,-1,0.5,drift,0.44656410858732964,15431
2026-07-28,-1,1.0,obi,0.48350821934544114,15431
2026-07-28,-1,1.0,ofi,0.442182511363833,15431
2026-07-28,-1,1.0,aggr,0.5313117184988887,15431
2026-07-28,-1,1.0,depth,0.5191439883763549,15431
2026-07-28,-1,1.0,qdepl,0.5595081553755427,15431
2026-07-28,-1,1.0,drift,0.4666144508000694,15431
2026-07-28,-1,2.0,obi,0.490841004914671,15431
2026-07-28,-1,2.0,ofi,0.45930353035188165,15431
2026-07-28,-1,2.0,aggr,0.5173244118046485,15431
2026-07-28,-1,2.0,depth,0.5290838356980349,15431
2026-07-28,-1,2.0,qdepl,0.5347952727293701,15431
2026-07-28,-1,2.0,drift,0.5094779794111308,15431
2026-07-29,1,0.5,obi,0.4816374781336517,14775
2026-07-29,1,0.5,ofi,0.46368018873056366,14775
2026-07-29,1,0.5,aggr,0.5125300832281172,14775
2026-07-29,1,0.5,depth,0.5102161010762108,14775
2026-07-29,1,0.5,qdepl,0.541354353657943,14775
2026-07-29,1,0.5,drift,0.48926211274017195,14775
2026-07-29,1,1.0,obi,0.501931968815939,14775
2026-07-29,1,1.0,ofi,0.4630874281738772,14775
2026-07-29,1,1.0,aggr,0.5063887528952333,14775
2026-07-29,1,1.0,depth,0.5321779884963682,14775
2026-07-29,1,1.0,qdepl,0.5387828424678125,14775
2026-07-29,1,1.0,drift,0.4879330395870374,14775
2026-07-29,1,2.0,obi,0.500050360597914,14775
2026-07-29,1,2.0,ofi,0.4991941159124029,14775
2026-07-29,1,2.0,aggr,0.5070532894718006,14775
2026-07-29,1,2.0,depth,0.5496042441472625,14775
2026-07-29,1,2.0,qdepl,0.5368611232789645,14775
2026-07-29,1,2.0,drift,0.5020482934943499,14775
2026-07-29,-1,0.5,obi,0.47735007449823347,14182
2026-07-29,-1,0.5,ofi,0.47317164603537143,14182
2026-07-29,-1,0.5,aggr,0.511153929364539,14182
