k,side,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait,p_fill,edge,AS,pnl_fill,wait_s,EV
6,-1,1.0,8551816.0,197397.0,720512.5439263216,641473.017774931,61668.59015139032,96668.17600000002,0.023082465759319423,3.650068359328265,3.249659406044322,0.31240895328394214,0.4897145144049809,0.007211168967081415
6,-1,3.0,8551816.0,574446.0,1729407.3091049562,1814797.9050979612,-135941.84399300444,821105.949,0.06717239940616122,3.0105654998119165,3.159214103846073,-0.2366486040341554,1.4293875298983716,-0.015896254549092784
6,-1,5.0,8551816.0,877630.0,2488496.2305807406,2777015.664156898,-365750.8735761556,2008818.454,0.10262498631869535,2.835473070178481,3.164221442016451,-0.4167483718379677,2.288912701252236,-0.042768795958209996
6,-1,10.0,8551816.0,1444324.0,3905696.4735213183,4729595.380055963,-950999.4185346432,6138536.648,0.1688909115911755,2.7041691985463916,3.2746083150705543,-0.6584391165241616,4.250110534755359,-0.11120438261705388
6,-1,30.0,8551816.0,2659622.0,7245771.374891213,9536715.289104557,-2524990.650213341,28697574.850999996,0.31100084473286144,2.7243613471730996,3.585740864342586,-0.9493795171694854,10.790095303392736,-0.2952578318117861
6,-1,60.0,8551816.0,3526557.0,9910400.004266785,13390729.445387023,-3790666.4571202314,66336858.57699999,0.4123752194855455,2.810219714091332,3.7971113030037578,-1.074891588912424,18.810658264420507,-0.44325865490092764
7,1,0.1,8551816.0,23276.0,148224.98001607566,-86009.79805617048,60166.893959905145,1082.33,0.002721761085598661,6.36814658945161,-3.6952138707754973,2.5849327186761104,0.04649982814916652,0.007035569282583388
7,1,0.5,8551816.0,82252.0,397585.0212130974,-272333.1701723865,118013.67504071075,18980.917,0.00961807410262335,4.833742902459483,-3.3109610729512537,1.4347818295082277,0.2307654160385158,0.013799837957307637
7,1,1.0,8551816.0,162562.0,669049.9459276183,-578731.7247659778,76012.76516164014,79109.326,0.019009061934915344,4.115660153834342,-3.560067695808232,0.4675924580261078,0.48664094929934426,0.008888493994917587
7,1,3.0,8551816.0,482346.0,1641380.4562042458,-1702499.8588183774,-103565.85061413077,697383.9389999998,0.05640275702844869,3.402910890116733,-3.529623670183597,-0.2147127800668623,1.4458167767536163,-0.012110392765013977
7,1,5.0,8551816.0,748299.0,2390163.9783703336,-2675351.8552085157,-351038.1888381843,1741750.7479999997,0.08750176570683935,3.1941295904048164,-3.5752444613831043,-0.46911487097829113,2.3276133577620706,-0.041048379529936604
7,1,10.0,8551816.0,1258164.0,3803967.319959223,-4693988.700664934,-1000739.8127057094,5467643.267999997,0.1471224357493192,3.0234272479257256,-3.730824201507064,-0.7953969535813371,4.3457317710568715,-0.1170207371984745
7,1,30.0,8551816.0,2398966.0,7198474.594482373,-9830777.786028149,-2843412.199545774,26755613.349999998,0.28052123665897394,3.0006571975102494,-4.097922932641875,-1.1852657351316251,11.152977303554948,-0.3324922097886313
