dt,t0,twap_id,state_side,sz,state_minutes,state_randomize,state_reduceOnly,state_user,spread_bp_day,bp_end,bp_post30,reversal,mae,mfe,bp_5m,bp_15m,bp_30m
2026-05-11,1778485681761986133,1809238,A,185.4,30,false,false,0x72e118ccda781bdf6aca10a098a99bb285a9fe10,22.72060979184902,153.69943427497313,206.0127959408542,52.313361665881075,-53.79480199624087,237.3082229197343,-8.333101858282177,-24.536355471607152,153.69943427497313
2026-05-11,1778485729589678014,1809244,B,10.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,22.72060979184902,18.43855975390607,-161.4995459852131,-179.93810573911918,0.0,35.30196616199799,18.43855975390607,6.949205937401004,-77.18251394474129
2026-05-11,1778485773489389027,1809245,B,1854.4,30,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,22.72060979184902,-157.689319670008,-224.46450371795268,-66.77518404794469,-237.87503237024166,36.6246161814221,-4.161888202433017,-26.266138877584222,-157.689319670008
2026-05-11,1778486021315608168,1809252,A,1148.2,30,false,false,0x4bbdae6b2e9b4c08b9201b6b6e746041a4901f91,22.72060979184902,185.06016073691066,215.20989207135855,30.149731334447893,-40.23046972541522,262.9315527111642,-38.65824447177868,232.59685369981577,185.06016073691066
2026-05-11,1778486206075193379,1809257,B,860.5,30,false,false,0x4bbdae6b2e9b4c08b9201b6b6e746041a4901f91,22.72060979184902,-244.12772600057252,-201.63860229256647,42.48912370800605,-315.6202950223064,26.140047846445746,15.055928618272763,-215.30901600731568,-244.12772600057252
2026-05-11,1778486562587999949,1809271,B,4173.1,150,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,22.72060979184902,-48.72366194839217,-48.72366194839217,0.0,-387.7552907240123,129.34421834117637,-125.18375384842906,-176.03387542644677,-300.10817207681174
2026-05-11,1778486597286652249,1809272,A,100.0,30,true,false,0xb0337ad3871e8b3018f94fb10b202f48c90ced83,22.72060979184902,281.1226380140786,200.35198221563522,-80.77065579844336,-2.500926268989012,335.3093738421631,296.0355687291583,152.09336791404237,281.1226380140786
2026-05-11,1778486604089147192,1809273,A,92.8,30,false,false,0xd46bb459d8c803be715de9d1475a88e15cd72c8f,22.72060979184902,284.89685567201326,200.73330617384588,-84.16354949816738,-6.2960631087727315,322.02511018110556,256.5645716825304,147.77230472945436,284.89685567201326
2026-05-11,1778486620819373314,1809274,B,92.5,150,false,false,0xe99d7d7f6a3664e19dfb14872d8c81813e15ab33,22.72060979184902,-47.13530332354776,-47.13530332354776,0.0,-307.44441460546113,145.11005954420452,-216.0445238778741,-145.75828571957717,-288.3680443016279
2026-05-11,1778486665646222285,1809276,A,157.4,30,false,false,0xa434fdedb058ec5c53c3497f886bf119c64cc527,22.72060979184902,243.67194159285566,185.76511136641716,-57.9068302264385,-0.0,330.2079086832455,200.95986361783335,139.99555275543975,243.67194159285566
2026-05-11,1778486934471438314,1809292,B,44.2,5,false,false,0xcac013d36b73330a0fddccf9282f9aae5504088c,22.72060979184902,31.708471367724034,-14.387127307147196,-46.095598674871226,0.0,31.708471367724034,31.708471367724034,61.90250828206345,-26.313298627543837
2026-05-11,1778486995399184445,1809293,A,72.6,30,false,true,0x45645120f8a8c4e8ecaba24172c0cfd60e383f9e,22.72060979184902,23.661246663764235,-20.72725207745929,-44.38849874122353,-106.6648999602493,122.09203278502389,-20.6326070908025,-32.36858543602894,23.661246663764235
2026-05-11,1778487516029060319,1809317,B,25.7,15,false,false,0xcac013d36b73330a0fddccf9282f9aae5504088c,22.72060979184902,-154.42059441609146,-71.76898829180378,82.65160612428768,-186.6931852296605,17.73116181327028,-51.69243470429352,-154.42059441609146,-80.40003002101503
2026-05-11,1778487788056967150,1809327,B,4683.9,330,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,22.72060979184902,13.474041270140624,13.474041270140624,0.0,-144.06859511919333,322.6231979647598,-109.86525958729843,-49.27918590407976,-32.88419862432779
2026-05-11,1778487817117932499,1809328,B,4684.1,330,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,22.72060979184902,17.72899161645025,17.72899161645025,0.0,-135.79653153025671,331.28695504569095,-89.96520213879644,-37.06113673013323,-22.727058401937896
2026-05-11,1778488909065561012,1809383,A,112.8,30,false,true,0xcac013d36b73330a0fddccf9282f9aae5504088c,22.72060979184902,1.5122444543147484,-157.74599964084368,-159.25824409515843,-40.074478039375805,28.827159910400635,5.954462538869665,-25.802671001766697,1.5122444543147484
2026-05-11,1778489278318299015,1809403,A,500.0,15,true,false,0xe9b0f5794b008b927beb62e3ce1679f81aa80477,22.72060979184902,-3.5923954660188606,-205.52283534539083,-201.93043987937196,-46.70114105824297,14.180508418494275,0.8508305051080356,-3.5923954660188606,-67.31014662645806
2026-05-11,1778489734211600149,1809414,B,10.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,22.72060979184902,-41.173588603299336,112.49717343785326,153.6707620411526,-41.173588603299336,13.002185874726457,-41.173588603299336,-28.265621466797562,74.71545941056812
2026-05-11,1778490076891756930,1809434,B,5668.2,330,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,22.72060979184902,161.4168391407489,161.4168391407489,0.0,-27.690359407631647,353.6427471104697,-24.949675370699033,52.829047470539514,145.16174761135315
2026-05-11,1778490461281722688,1809442,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,22.72060979184902,23.961963933929464,170.1015305349296,146.13956660100013,0.0,27.276860130323044,23.961963933929464,112.61175935747714,182.7928474011231
2026-05-11,1778490841846652801,1809454,B,10003.5,330,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,22.72060979184902,166.84429437784587,166.84429437784587,0.0,0.0,334.2544823488347,25.84247408679019,124.87385288652897,141.85066068077123
2026-05-11,1778490857460815143,1809455,B,9998.3,330,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,22.72060979184902,169.43396226414941,169.43396226414941,0.0,0.0,335.37735849056725,26.415094339622414,138.67924528301768,157.35849056603746
2026-05-11,1778491248599269261,1809469,B,38.1,30,false,false,0xdb66768419c40e56e04ea62105a7b39307acd3fc,22.72060979184902,114.16399630041374,-42.69471874737141,-156.85871504778515,-37.18270910602617,125.65513504423808,13.0793449116684,74.36541821205455,114.16399630041374
2026-05-11,1778491304033116271,1809472,B,1068.0,60,false,false,0x4c7adffa62e9121354a7eca400c31bc19ec3f92e,22.72060979184902,-16.88080277595372,-4.876676357497001,12.004126418456718,-23.633123886335206,274.7819562974785,37.888024008252415,89.09312576198091,167.1199474819485
2026-05-11,1778492912200503462,1809534,B,9358.0,30,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,22.72060979184902,-28.62488306828892,-3.1805425631437068,25.444340505145213,-48.83068288119796,249.85968194574326,176.80074836295523,50.60804490177651,-28.62488306828892
2026-05-11,1778492934776938236,1809537,B,9338.9,30,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,22.72060979184902,-27.671309713003247,-10.937646068990281,16.733663644012964,-55.3426194260076,242.21744414321788,179.396092362345,53.37945218285567,-27.671309713003247
2026-05-11,1778493273772142314,1809552,A,92.2,240,false,false,0xa993ad31ef46873c0193448dbb2f04c0d3854731,22.72060979184902,43.89984602976793,43.89984602976793,0.0,-42.066867072365625,268.43976831146034,73.77740303541324,211.89236747562012,245.16093555245865
2026-05-11,1778493314314628597,1809554,A,92.0,60,false,false,0xa993ad31ef46873c0193448dbb2f04c0d3854731,22.72060979184902,265.425274333696,98.5865304668021,-166.83874386689388,-10.324632013669621,290.0033806317215,156.78821712792558,242.12632598426654,269.4454850292849
2026-05-11,1778493415655120527,1809561,B,15.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,22.72060979184902,-66.26594610492309,-202.1984485864492,-135.93250248152611,-99.16914819308231,36.48762913128101,-66.26594610492309,-163.13738465497661,-203.6689827579874
2026-05-11,1778493716903122550,1809572,B,1006.8,510,false,false,0x45645120f8a8c4e8ecaba24172c0cfd60e383f9e,22.72060979184902,76.80918008513783,76.80918008513783,0.0,-167.0368313899695,135.4802887284845,-48.86174347584649,-140.38497131223403,-134.83250046270712
2026-05-11,1778494203066469569,1809578,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,22.72060979184902,-8.432335194693552,15.552973803545367,23.98530899823892,-8.432335194693552,46.846306637184924,-8.432335194693552,-46.09676573098853,-12.835888018588593
2026-05-11,1778494905434375130,1809602,A,7000.0,120,false,false,0x434f3e0d9d2e2b880af135a44fe79f786f4a62b0,22.72060979184902,-59.18271488961846,-59.18271488961846,0.0,-279.1921089713467,16.62752465946493,-12.963832785344298,-49.60075152653953,-11.272898074212723
2026-05-11,1778494942624893078,1809604,A,6624.4,120,false,false,0x434f3e0d9d2e2b880af135a44fe79f786f4a62b0,22.72060979184902,-52.25367467388553,-52.25367467388553,0.0,-282.6021578136162,15.412954400210177,-4.323145746401025,-46.614788917711536,-13.721288673360643
2026-05-11,1778494964255771085,1809606,A,6597.0,120,true,false,0x434f3e0d9d2e2b880af135a44fe79f786f4a62b0,22.72060979184902,-57.022950326046654,-57.022950326046654,0.0,-296.31232768436047,-0.0,-16.561120886773306,-62.57468971422764,-26.253140496645955
2026-05-11,1778495910332249687,1809634,A,78.0,30,false,false,0x45645120f8a8c4e8ecaba24172c0cfd60e383f9e,22.72060979184902,-80.39156964773753,-191.29262905701384,-110.90105940927631,-98.17317410998561,34.533747613521015,-2.807621757197065,27.889042788156182,-80.39156964773753
2026-05-11,1778498477839643248,1809720,B,92.5,5,false,false,0xe99d7d7f6a3664e19dfb14872d8c81813e15ab33,22.72060979184902,31.012201218270086,64.70904075095874,33.69683953268865,-1.9440484345767395,31.012201218270086,31.012201218270086,66.00507304067804,67.11595786043745
2026-05-11,1778499583463921775,1809787,B,500.0,30,false,false,0x0fd13b78ae6c0dba4a35945ce084ff8974668ebb,22.72060979184902,-86.23064631660182,-91.0977647987965,-4.867118482194684,-141.9729278013482,5.142615754769597,-20.66229544327447,-23.04993847227599,-86.23064631660182
2026-05-11,1778499586385813466,1809789,B,500.0,30,false,false,0x0fd13b78ae6c0dba4a35945ce084ff8974668ebb,22.72060979184902,-74.5679284441758,-81.36352783440826,-6.795599390232454,-142.52392234650247,12.0300475691959,-20.75412786746722,-22.498943927121708,-74.5679284441758
2026-05-11,1778499606146576689,1809791,B,5000.0,600,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,22.72060979184902,63.36495458844959,63.36495458844959,0.0,-185.59503365689233,322.51843552845384,-6.152828923806641,-21.30531806452174,-74.5686132258283
2026-05-11,1778499751879769211,1809797,B,93.5,150,false,false,0xcac013d36b73330a0fddccf9282f9aae5504088c,22.72060979184902,95.34920037110872,95.34920037110872,0.0,-185.00316912082204,329.4048482955647,-1.8371714907738923,-8.726564581170715,-99.3909776508084
2026-05-11,1778500580670463958,1809833,B,1000.0,20,false,false,0x7697ffcb42e82f9980cec5b15664c992c6b8c021,22.72060979184902,-110.01444169510543,-67.42523893186525,42.58920276324018,-114.33775169482851,20.328755530618636,18.856990424329645,-68.80501871901146,-107.4388527590986
2026-05-11,1778500839568271640,1809844,B,7891.6,121,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,22.72060979184902,-44.71623098182831,-44.71623098182831,0.0,-187.67962243708024,323.75653068157817,-71.06850673498033,-100.63447465314957,-96.04348584598132
2026-05-11,1778500964152803147,1809852,B,9195.0,1201,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,22.72060979184902,2.4808195892855878,2.4808195892855878,0.0,-188.90981761382042,337.11581752193575,-90.41209169844299,-106.39959571829061,-81.8670464464566
2026-05-11,1778501035636007420,1809859,B,5000.0,600,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,22.72060979184902,30.059843909433503,30.059843909433503,0.0,-177.32550122721346,343.1602364340014,-72.6216412490932,-98.63673551933627,-74.73594219685076
2026-05-11,1778502800481391101,1809931,B,5.0,5,false,false,0xcb6befe9e20cb368fc7991a0d8e3d6b4369c39d7,22.72060979184902,6.0207484253416155,178.12152649129277,172.10077806595115,-35.93923675435428,10.28158577250693,6.0207484253416155,-39.829566506114354,93.27528714338618
2026-05-11,1778503281605189457,1809951,A,370.4,90,false,false,0xefba0f56eef05f6a7d614ce519d2e284b46d3583,22.72060979184902,-158.96570273228104,-212.20159151193573,-53.23588877965469,-432.0083099923955,27.545398898183304,-14.746526682865024,-35.706998571718444,-120.1053588321499
2026-05-11,1778504032123433753,1809991,B,1000.0,60,true,false,0xb28bdcb4c7db9370b73f6dbd57671416a0a57dd6,22.72060979184902,108.06856380860764,150.57368016520468,42.50511635659704,-35.46723216683478,419.49493920564464,82.13951679368891,165.3902784594452,254.01205700686046
2026-05-11,1778504185753405050,1809997,B,2000.0,120,false,false,0xb28bdcb4c7db9370b73f6dbd57671416a0a57dd6,22.72060979184902,204.69051643712933,204.69051643712933,0.0,-4.248990864669233,393.03165498194124,59.20876400550501,110.38139311478679,240.7145694201973
2026-05-11,1778504200482021012,1810000,B,100.0,5,false,false,0x0fd13b78ae6c0dba4a35945ce084ff8974668ebb,22.72060979184902,50.38294731014137,246.4704253944805,196.08747808433912,0.0,50.38294731014137,50.38294731014137,91.07686629140855,244.44034326843277
2026-05-11,1778505108521356236,1810072,B,10.1,5,false,false,0xb7d0e665a00ebc680caeba73b70fad758045798f,22.72060979184902,131.31303894583945,48.739449692292155,-82.5735892535473,-38.13198972173693,131.31303894583945,131.31303894583945,153.80816957304864,29.536289400771132
2026-05-11,1778505202596799351,1810076,B,5593.3,30,false,false,0x72774e2fe1992d5da8c6e9cef73fd2ab980c0b98,22.72060979184902,44.19698184734422,-23.510971786832037,-67.70795363417625,-16.220747976962713,253.42640519063985,51.396077859591216,143.70853685208073,44.19698184734422
2026-05-11,1778505266146007604,1810077,B,5000.0,500,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,22.72060979184902,-2.0904339922755977,-2.0904339922755977,0.0,-164.50806634855763,226.4939786412179,35.99182004089929,131.60645307884522,45.44421722335823
2026-05-11,1778505276908121462,1810080,B,5000.0,500,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,22.72060979184902,-2.18435998252553,-2.18435998252553,0.0,-156.45478374836208,230.44997815639957,70.90068443279529,134.97524392019676,59.43279452453876
2026-05-11,1778505283767214412,1810081,B,5000.0,500,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,22.72060979184902,-10.36721776613736,-10.36721776613736,0.0,-152.78005129044647,231.17076808351956,64.02211673123492,126.68012586166012,51.19950528364336
2026-05-11,1778505413782681195,1810090,B,95.2,90,false,false,0x0fd13b78ae6c0dba4a35945ce084ff8974668ebb,22.72060979184902,-50.74629561071631,-89.39294066656389,-38.64664505584758,-228.62921794721268,159.82374240385732,-32.41622797908739,41.265226146081076,-70.52109763695525
2026-05-11,1778506119999934992,1810113,B,82.6,10,false,false,0x0fd13b78ae6c0dba4a35945ce084ff8974668ebb,22.72060979184902,-149.81778917532606,-104.10761686237335,45.71017231295271,-149.81778917532606,116.97485040716327,67.48549061951658,-79.18297566023247,-227.47109371485053
2026-05-11,1778507363147856975,1810213,B,4000.0,500,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,22.72060979184902,97.40230157356145,97.40230157356145,0.0,-130.20382502209605,109.70287286676151,-77.53915681861679,-63.689624695904,0.0
2026-05-11,1778507371113479480,1810214,B,4000.0,500,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,22.72060979184902,97.85698666083364,97.85698666083364,0.0,-160.54377141191068,113.52868284860263,-79.99854216779734,-65.51133464538283,6.560244915809754
2026-05-11,1778507380790631761,1810215,B,4000.0,500,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,22.72060979184902,95.10275470048013,95.10275470048013,0.0,-142.7452266433471,108.94913277947671,-62.85526891123716,-70.14283632123642,4.372540445998219
2026-05-11,1778508839220773974,1810308,B,4000.0,500,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,22.72060979184902,165.12759859891756,165.12759859891756,0.0,-143.92939999090194,188.78224082245376,-19.46959013783389,-110.81290087795014,61.86598735386406
2026-05-11,1778510093515357156,1810369,B,2000.0,400,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,22.72060979184902,208.5782512858203,208.5782512858203,0.0,0.0,285.4518736223377,97.53857457751813,122.88758265980971,186.35194709772261
2026-05-11,1778510124137548619,1810374,B,2000.0,400,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,22.72060979184902,192.541975433036,192.541975433036,0.0,-2.381584853119456,258.31035714612983,98.74417198706631,113.94967528006505,139.87231041210802
2026-05-11,1778510142093038632,1810376,B,2000.0,400,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,22.72060979184902,190.39507665256306,190.39507665256306,0.0,0.0,256.6075059069184,99.45601406670778,111.81933073245665,138.01124603915804
2026-05-11,1778510338851366119,1810386,A,87.6,90,false,true,0xcac013d36b73330a0fddccf9282f9aae5504088c,22.72060979184902,-163.57648428828585,-113.26625302498172,50.31023126330413,-188.5041576447888,31.659964700959662,-61.591368110773814,-20.196874033369117,-20.37882785348888
2026-05-11,1778510479666127400,1810400,B,200.0,30,true,false,0xfa54ba38b0e6874e67b74a3843b8a93f2b4f5b1f,22.72060979184902,26.064844246662666,53.491962582872254,27.42711833620959,-23.79438743075113,73.10870947234483,55.39914630823706,31.968031968032662,26.064844246662666
2026-05-11,1778510640830804755,1810406,B,66.0,5,false,false,0x0fd13b78ae6c0dba4a35945ce084ff8974668ebb,22.72060979184902,-22.243320222433695,-80.83548080835557,-58.592160585921874,-44.1249604412497,20.344500203444138,-22.243320222433695,-26.5834802658349,-52.805280528053224
2026-05-11,1778511047481807983,1810429,B,2000.0,90,false,false,0xb28bdcb4c7db9370b73f6dbd57671416a0a57dd6,22.72060979184902,33.23823755830402,77.1634288819456,43.925191323641585,-73.90300230946778,142.3719603314777,7.6982294072380775,19.834261649234186,-66.9293121405612
2026-05-11,1778512932259889018,1810551,B,3000.0,400,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,22.72060979184902,128.38814682802902,128.38814682802902,0.0,-9.001718509897838,184.58069267769383,22.18605370116089,35.46131534202024,59.374971585484104
