ts,best_bid,best_ask,bid_sz,ask_sz,mid,microprice,imbalance,spread_bp,stale_ns,dt
1785046920000000000,54.853,54.863,0.2,22.9,54.858000000000004,54.85308658008658,0.00865800865800866,1.8228881840384283,7412953387,2026-07-26
1785046980000000000,54.786,54.8,150.9,384.7,54.793,54.78994436146378,0.2817401045556385,2.555070903216796,450923444,2026-07-26
1785047040000000000,54.789,54.797,90.3,1.8,54.793,54.796843648208466,0.9804560260586319,1.4600405161235133,1937804686,2026-07-26
1785047100000000000,54.809,54.815,81.9,18.8,54.812,54.81387984111221,0.8133068520357498,1.0946508063928022,850000000,2026-07-26
1785047160000000000,54.805,54.812,1.8,18.8,54.808499999999995,54.80561165048543,0.08737864077669903,1.2771741609418061,2747715353,2026-07-26
1785047220000000000,54.809,54.815,96.1,20.0,54.812,54.81396640826873,0.8277347114556417,1.0946508063928022,5686505295,2026-07-26
1785047280000000000,54.819,54.828,1.8,2.7,54.8235,54.8226,0.4,1.6416317819913615,28994941689,2026-07-26
1785047340000000000,54.811,54.815,74.3,1.8,54.813,54.814905387647826,0.9763469119579501,0.7297538905000243,39450389011,2026-07-26
1785047400000000000,54.823,54.83,1.8,20.8,54.826499999999996,54.82355752212389,0.07964601769911504,1.276754853947981,2051000772,2026-07-26
1785047460000000000,54.832,54.839,1.8,18.2,54.835499999999996,54.83263000000001,0.09,1.2765453036806262,1745938510,2026-07-26
1785047520000000000,54.841,54.849,1.8,9.8,54.845,54.842241379310344,0.15517241379310343,1.4586562129629987,61795782,2026-07-26
1785047580000000000,54.854,54.859,91.5,1.8,54.8565,54.858903536977486,0.9807073954983924,0.9114690146113146,1159000000,2026-07-26
1785047640000000000,54.854,54.861,1.8,1.8,54.8575,54.857499999999995,0.5,1.2760333591574347,276961776,2026-07-26
1785047700000000000,54.843,54.85,1.8,21.0,54.846500000000006,54.843552631578945,0.07894736842105263,1.2762892800812988,1272453028,2026-07-26
1785047760000000000,54.815,54.823,60.5,1.8,54.819,54.82276886035313,0.971107544141252,1.459348036265286,179493252,2026-07-26
1785047820000000000,54.853,54.856,1.8,21.1,54.8545,54.85323580786026,0.07860262008733623,0.5469013481118438,674184251,2026-07-26
1785047880000000000,54.838,54.847,18.9,32.4,54.8425,54.841315789473676,0.3684210526315789,1.641063044172009,987326455,2026-07-26
1785047940000000000,54.842,54.846,0.7,18.2,54.843999999999994,54.84214814814815,0.037037037037037035,0.7293414047111413,1032000000,2026-07-26
1785048000000000000,54.823,54.824,0.2,185.2,54.823499999999996,54.82300107874866,0.0010787486515641857,0.18240353133194148,2572253344,2026-07-26
1785048060000000000,54.811,54.816,2.8,80.4,54.813500000000005,54.81116826923077,0.03365384615384615,0.9121840422528315,9243777590,2026-07-26
1785048120000000000,54.832,54.834,3.7,23.7,54.833,54.8322700729927,0.13503649635036497,0.36474385862572617,18890430850,2026-07-26
1785048180000000000,54.833,54.839,20.0,18.2,54.836,54.836141361256544,0.5235602094240838,1.0941717120140468,5436622809,2026-07-26
1785048240000000000,54.833,54.839,1.8,18.2,54.836,54.83353999999999,0.09,1.0941717120140468,17961070464,2026-07-26
1785048300000000000,54.827,54.837,18.2,1.8,54.832,54.8361,0.9099999999999999,1.8237525532545076,1564950788,2026-07-26
1785048360000000000,54.85,54.853,2.0,1.8,54.8515,54.851578947368424,0.5263157894736842,0.5469312598561777,6145481010,2026-07-26
1785048420000000000,54.85,54.856,2.0,20.0,54.853,54.850545454545454,0.09090909090909091,1.0938326071500606,27708904171,2026-07-26
1785048480000000000,54.848,54.852,1.7,1.8,54.849999999999994,54.84994285714286,0.4857142857142857,0.7292616226067062,9396227378,2026-07-26
1785048540000000000,54.872,54.873,3.5,19.6,54.8725,54.872151515151515,0.15151515151515152,0.1822406487762849,3143866151,2026-07-26
1785048600000000000,54.887,54.891,81.8,4.5,54.888999999999996,54.890791425260716,0.947856315179606,0.7287434640816526,5058429941,2026-07-26
1785048660000000000,54.885,54.889,113.3,1.8,54.887,54.88893744569939,0.9843614248479583,0.7287700184023336,14788106630,2026-07-26
1785048720000000000,54.896,54.908,20.0,1.8,54.902,54.90700917431192,0.9174311926605504,2.185712724490994,59397622,2026-07-26
1785048780000000000,54.923,54.932,95.5,1.8,54.9275,54.931833504624876,0.9815005138746147,1.6385235082609515,763602642,2026-07-26
1785048840000000000,55.0,55.005,87.9,62.6,55.0025,55.00292026578073,0.5840531561461795,0.9090495886555263,769000000,2026-07-26
1785048900000000000,54.991,54.993,636.4,1.8,54.992000000000004,54.992994359135075,0.9971795675336885,0.36368926389337436,253085799,2026-07-26
1785048960000000000,54.96,54.962,1.8,2.8,54.961,54.96078260869566,0.391304347826087,0.36389439784618993,4713798704,2026-07-26
1785049020000000000,54.951,54.956,20.0,83.5,54.953500000000005,54.95196618357488,0.1932367149758454,0.9098601544947196,5283355747,2026-07-26
1785049080000000000,54.934,54.943,11.3,1.8,54.9385,54.94176335877862,0.8625954198473282,1.6381954367156624,236000000,2026-07-26
1785049140000000000,54.891,54.895,14.2,1.8,54.893,54.89455,0.8875,0.7286903612491371,242382731,2026-07-26
1785049200000000000,54.89,54.896,16.2,1.8,54.893,54.8954,0.8999999999999999,1.0930355418724114,209983297,2026-07-26
1785049260000000000,54.935,54.949,18.2,18.2,54.942,54.942,0.5,2.5481416766764577,91520317,2026-07-26
1785049320000000000,54.933,54.936,1.0,1.8,54.9345,54.934071428571436,0.35714285714285715,0.5461049067526078,969985959,2026-07-26
1785049380000000000,54.909,54.913,1.8,1.8,54.911,54.910999999999994,0.5,0.7284514942357238,1874524160,2026-07-26
1785049440000000000,54.924,54.932,18.2,87.4,54.928,54.925378787878785,0.17234848484848483,1.4564520827269647,827565404,2026-07-26
1785049500000000000,54.903,54.907,207.4,39.8,54.905,54.906355987055015,0.8389967637540454,0.7285310991708921,2346530012,2026-07-26
1785049560000000000,54.904,54.907,1.8,18.4,54.9055,54.90426732673267,0.08910891089108912,0.5463933485703633,2056873281,2026-07-26
1785049620000000000,54.913,54.917,14.2,1.8,54.915,54.91655,0.8875,0.7283984339442572,3256242224,2026-07-26
1785049680000000000,54.914,54.919,18.2,18.4,54.9165,54.91648633879782,0.4972677595628416,0.9104731729071321,3348531679,2026-07-26
1785049740000000000,54.924,54.93,18.2,18.2,54.927,54.927,0.5,1.0923589491507324,3053175908,2026-07-26
1785049800000000000,54.885,54.895,0.8,12.0,54.89,54.885625000000005,0.0625,1.8218254691209903,23000000,2026-07-26
1785049860000000000,54.852,54.858,21.6,1.8,54.855,54.85753846153846,0.923076923076923,1.0937927262784117,22000000,2026-07-26
1785049920000000000,54.86,54.864,1.8,18.2,54.861999999999995,54.86036,0.09,0.7291021107502067,5545165638,2026-07-26
1785049980000000000,54.861,54.87,1.8,18.2,54.8655,54.86180999999999,0.09,1.6403750991060577,10340808,2026-07-26
1785050040000000000,54.892,54.901,1.8,4.8,54.8965,54.89445454545455,0.27272727272727276,1.6394487808877325,2138409317,2026-07-26
1785050100000000000,54.874,54.887,20.0,1.8,54.8805,54.88592660550459,0.9174311926605504,2.3687830832441623,41475240,2026-07-26
1785050160000000000,54.907,54.908,10.8,169.3,54.9075,54.90705996668517,0.05996668517490283,0.1821244820843737,276726665,2026-07-26
1785050220000000000,54.906,54.914,20.0,106.0,54.91,54.90726984126984,0.15873015873015872,1.4569295210349067,111989011,2026-07-26
1785050280000000000,54.877,54.884,1.8,20.0,54.8805,54.87757798165138,0.08256880733944955,1.275498583285119,687785561,2026-07-26
1785050340000000000,54.871,54.877,3.8,1.8,54.874,54.87507142857144,0.6785714285714286,1.0934140029887063,8300415646,2026-07-26
1785050400000000000,54.866,54.873,20.0,1.8,54.8695,54.87242201834863,0.9174311926605504,1.275754289723416,6776507218,2026-07-26
1785050460000000000,54.859,54.874,5.5,1.8,54.8665,54.870301369863014,0.7534246575342466,2.733908669224493,30299936,2026-07-26
